Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Ben Poquette,0.394,0.331,0.976,,0.728,0.289,0.292,0.298,0.307,0.0,0.008,0.243,0.213,0.216,0.505,0.461,0.157,0.17,0.579,0.287,0.863,0.283,0.859,0.862,0.0,0.928
Gus Williams,0.918,0.784,0.976,,0.92,0.722,0.79,0.738,0.814,0.078,0.151,0.579,0.536,0.222,0.171,0.226,0.477,0.755,0.132,0.504,0.488,0.703,0.791,0.803,0.388,0.878
Dennis Johnson,0.918,0.5,0.964,,0.91,0.561,0.702,0.567,0.709,0.133,0.243,0.664,0.622,0.302,0.279,0.34,0.399,0.543,0.293,0.632,0.814,0.596,0.693,0.708,0.414,0.87
Dave Robisch,0.606,0.581,0.976,,0.828,0.478,0.485,0.493,0.51,0.0,0.013,0.484,0.42,0.393,0.501,0.541,0.231,0.2,0.189,0.384,0.643,0.485,0.854,0.857,0.0,0.939
Johnny Davis,0.606,0.297,0.976,,0.903,0.484,0.597,0.496,0.608,0.044,0.176,0.531,0.45,0.178,0.144,0.186,0.529,0.415,0.082,0.563,0.543,0.503,0.703,0.722,0.19,0.963
Mike Mitchell,0.606,0.561,0.976,,0.869,0.757,0.764,0.781,0.803,0.0,0.025,0.472,0.438,0.36,0.446,0.486,0.112,0.264,0.275,0.479,0.79,0.704,0.859,0.862,0.0,0.877
Lonnie Shelton,0.918,0.507,0.905,,0.695,0.415,0.413,0.427,0.434,0.011,0.021,0.322,0.308,0.347,0.443,0.479,0.174,0.347,0.282,0.471,0.89,0.4,0.87,0.874,0.4,0.851
Don Buse,0.902,0.311,0.964,,0.775,0.255,0.304,0.244,0.277,0.211,0.331,0.149,0.163,0.122,0.189,0.192,0.385,0.498,0.036,0.253,0.338,0.242,0.727,0.78,0.482,0.74
Dan Issel,0.492,0.777,0.976,,0.911,0.698,0.73,0.717,0.764,0.044,0.05,0.904,0.852,0.412,0.559,0.591,0.238,0.332,0.193,0.454,0.579,0.755,0.829,0.831,0.666,0.864
Swen Nater,0.574,0.459,0.964,,0.887,0.433,0.412,0.447,0.434,0.0,0.008,0.343,0.349,0.614,1.0,1.0,0.28,0.17,0.132,0.716,0.79,0.419,0.91,0.913,0.0,0.8
Freeman Williams,0.574,0.277,0.976,,0.657,0.63,0.692,0.608,0.661,0.467,0.536,0.339,0.304,0.18,0.103,0.158,0.2,0.272,0.032,0.476,0.442,0.59,0.788,0.814,0.656,0.909
Tom Owens,0.622,0.466,0.905,,0.724,0.506,0.52,0.521,0.547,0.011,0.008,0.372,0.361,0.33,0.444,0.471,0.233,0.17,0.189,0.485,0.823,0.484,0.844,0.844,1.0,0.839
Randy Smith,0.606,0.284,0.976,,0.83,0.585,0.684,0.594,0.693,0.111,0.222,0.407,0.361,0.162,0.189,0.211,0.436,0.472,0.025,0.557,0.579,0.557,0.742,0.76,0.378,0.918
James Edwards,0.606,0.453,0.976,,0.717,0.516,0.532,0.532,0.561,0.0,0.004,0.404,0.433,0.312,0.462,0.475,0.153,0.208,0.371,0.365,0.988,0.498,0.841,0.841,0.0,0.759
Mickey Johnson,0.606,0.493,0.976,,0.821,0.574,0.655,0.588,0.674,0.056,0.134,0.673,0.616,0.45,0.49,0.56,0.413,0.577,0.4,0.797,0.887,0.606,0.76,0.773,0.312,0.891
Billy Knight,0.606,0.392,0.893,,0.592,0.376,0.372,0.384,0.385,0.044,0.063,0.371,0.335,0.237,0.26,0.297,0.186,0.309,0.032,0.368,0.293,0.381,0.875,0.885,0.534,0.902
Alex English,,0.358,0.929,,0.744,0.54,0.574,0.555,0.602,0.022,0.025,0.367,0.34,0.469,0.389,0.498,0.269,0.275,0.221,0.596,0.628,0.51,0.816,0.818,0.666,0.88
George Gervin,0.672,0.716,0.929,,0.909,1.0,1.0,1.0,1.0,0.356,0.427,0.883,0.757,0.269,0.288,0.331,0.243,0.415,0.282,0.708,0.634,1.0,0.867,0.887,0.628,0.95
Calvin Natt,,0.48,0.929,,0.886,0.607,0.669,0.624,0.701,0.033,0.038,0.535,0.535,0.417,0.523,0.568,0.203,0.385,0.121,0.552,0.625,0.601,0.787,0.788,0.666,0.814
Reggie Theus,0.492,0.466,0.976,,0.939,0.553,0.604,0.542,0.581,0.311,0.439,0.874,0.762,0.25,0.215,0.271,0.619,0.43,0.071,0.969,0.799,0.642,0.793,0.828,0.534,0.934
Sidney Moncrief,0.804,0.331,0.917,,0.483,0.206,0.232,0.213,0.245,0.0,0.004,0.406,0.373,0.269,0.213,0.278,0.16,0.272,0.057,0.326,0.323,0.253,0.768,0.77,0.0,0.886
Rich Kelley,,0.291,0.952,,0.57,0.224,0.249,0.231,0.262,0.0,0.013,0.427,0.396,0.349,0.365,0.424,0.214,0.294,0.343,0.552,0.832,0.272,0.777,0.782,0.0,0.877
Phil Ford,0.77,0.412,0.976,,0.812,0.478,0.545,0.489,0.563,0.044,0.096,0.605,0.54,0.051,0.166,0.141,0.733,0.513,0.014,0.786,0.634,0.514,0.759,0.77,0.348,0.912
Darryl Dawkins,0.968,0.385,0.952,,0.788,0.482,0.488,0.498,0.511,0.0,0.025,0.332,0.372,0.344,0.574,0.57,0.179,0.185,0.507,0.641,1.0,0.456,0.857,0.864,0.0,0.728
John Lucas,0.394,0.399,0.952,,0.856,0.379,0.428,0.379,0.429,0.133,0.176,0.388,0.369,0.106,0.184,0.181,0.724,0.521,0.011,0.513,0.598,0.391,0.767,0.783,0.572,0.856
Steve Hawes,0.82,0.405,0.976,,0.574,0.297,0.312,0.303,0.325,0.033,0.033,0.262,0.232,0.258,0.403,0.408,0.173,0.279,0.104,0.337,0.625,0.294,0.824,0.828,0.75,0.919
Adrian Dantley,0.394,0.709,0.81,,0.829,0.713,0.653,0.736,0.688,0.0,0.008,0.774,0.672,0.319,0.385,0.424,0.23,0.362,0.05,0.649,0.643,0.736,0.946,0.947,0.0,0.939
Cedric Maxwell,1.0,0.824,0.952,0.976,0.851,0.446,0.387,0.461,0.408,0.0,0.0,0.762,0.708,0.496,0.486,0.579,0.239,0.287,0.218,0.641,0.811,0.522,1.0,1.0,,0.877
Allen Leavell,0.672,0.27,0.917,,0.658,0.322,0.338,0.33,0.347,0.033,0.079,0.315,0.282,0.099,0.147,0.151,0.501,0.479,0.1,0.571,0.601,0.326,0.826,0.842,0.316,0.907
Eddie Jordan,0.558,0.277,0.976,,0.824,0.427,0.524,0.428,0.527,0.133,0.201,0.351,0.33,0.108,0.241,0.222,0.669,0.842,0.096,0.719,0.726,0.421,0.706,0.721,0.5,0.868
Julius Erving,0.968,0.845,0.929,,0.872,0.818,0.832,0.841,0.867,0.044,0.084,0.734,0.682,0.375,0.418,0.474,0.427,0.642,0.5,0.791,0.634,0.812,0.852,0.859,0.4,0.877
M.L. Carr,1.0,0.351,0.976,0.085,0.618,0.354,0.393,0.353,0.393,0.133,0.172,0.311,0.308,0.185,0.259,0.271,0.188,0.453,0.129,0.398,0.652,0.354,0.778,0.796,0.586,0.824
Norm Nixon,0.984,0.453,0.976,,1.0,0.609,0.623,0.628,0.653,0.011,0.033,0.344,0.323,0.091,0.205,0.188,0.772,0.555,0.05,0.802,0.735,0.559,0.847,0.852,0.25,0.868
Reggie King,0.77,0.419,0.976,,0.636,0.251,0.257,0.259,0.271,0.0,0.004,0.278,0.28,0.321,0.442,0.465,0.127,0.26,0.111,0.279,0.701,0.26,0.846,0.847,0.0,0.809
Kareem Abdul-Jabbar,0.984,1.0,0.976,,0.974,0.815,0.713,0.842,0.752,0.0,0.004,0.636,0.608,0.332,0.806,0.729,0.446,0.306,1.0,0.827,0.659,0.787,0.992,0.992,0.0,0.853
Scott Wedman,0.77,0.48,0.81,,0.728,0.556,0.573,0.567,0.593,0.078,0.092,0.253,0.231,0.199,0.315,0.317,0.174,0.317,0.161,0.312,0.701,0.499,0.841,0.847,0.636,0.893
Ray Williams,0.64,0.554,0.976,,0.8,0.671,0.713,0.685,0.733,0.078,0.155,0.582,0.54,0.26,0.304,0.339,0.615,0.63,0.086,0.713,0.899,0.663,0.814,0.829,0.378,0.877
Michael Cooper,0.984,0.27,0.976,,0.612,0.296,0.298,0.3,0.304,0.056,0.084,0.194,0.183,0.176,0.148,0.188,0.266,0.325,0.136,0.396,0.655,0.279,0.86,0.877,0.5,0.865
Dan Roundfield,0.82,0.615,0.964,,0.802,0.49,0.519,0.506,0.546,0.0,0.017,0.577,0.594,0.511,0.63,0.688,0.221,0.381,0.496,0.649,0.966,0.516,0.819,0.821,0.0,0.792
Otis Birdsong,0.77,0.581,0.976,,0.894,0.763,0.797,0.777,0.822,0.111,0.151,0.5,0.526,0.297,0.186,0.272,0.243,0.513,0.079,0.499,0.689,0.719,0.829,0.839,0.556,0.774
Brian Winters,0.804,0.419,0.952,,0.813,0.522,0.575,0.501,0.552,0.422,0.427,0.322,0.273,0.084,0.203,0.183,0.435,0.381,0.1,0.518,0.634,0.5,0.787,0.805,0.746,0.959
George Johnson,0.492,0.257,0.893,,0.601,0.302,0.335,0.309,0.348,0.022,0.038,0.259,0.241,0.332,0.456,0.48,0.189,0.317,0.239,0.412,0.793,0.297,0.782,0.788,0.444,0.873
Larry Kenon,0.672,0.365,0.929,,0.867,0.632,0.687,0.651,0.72,0.011,0.038,0.472,0.441,0.45,0.598,0.637,0.278,0.419,0.064,0.646,0.585,0.605,0.796,0.801,0.222,0.873
Eddie Johnson,0.82,0.554,0.94,,0.813,0.576,0.625,0.59,0.652,0.056,0.054,0.49,0.432,0.166,0.122,0.164,0.445,0.453,0.086,0.526,0.659,0.567,0.8,0.801,0.77,0.923
Walter Davis,0.902,0.561,0.893,,0.716,0.642,0.601,0.662,0.632,0.0,0.017,0.523,0.466,0.131,0.228,0.224,0.405,0.43,0.068,0.674,0.616,0.624,0.924,0.928,0.0,0.913
Mike Bantom,0.606,0.264,0.917,,0.722,0.375,0.392,0.386,0.412,0.011,0.013,0.243,0.267,0.335,0.306,0.375,0.335,0.321,0.175,0.526,0.817,0.351,0.829,0.831,0.666,0.741
Tom Boswell,,0.25,0.94,,0.644,0.338,0.316,0.344,0.328,0.056,0.042,0.36,0.349,0.255,0.343,0.363,0.194,0.109,0.132,0.504,0.823,0.349,0.926,0.929,1.0,0.842
Toby Knight,0.64,0.493,0.964,,0.913,0.653,0.652,0.674,0.687,0.0,0.008,0.369,0.333,0.351,0.338,0.405,0.18,0.442,0.307,0.454,0.921,0.599,0.869,0.87,0.0,0.901
Robert Reid,0.672,0.331,0.905,,0.714,0.409,0.444,0.422,0.467,0.0,0.013,0.267,0.266,0.244,0.348,0.363,0.293,0.498,0.204,0.457,0.857,0.383,0.8,0.801,0.0,0.821
Quinn Buckner,0.804,0.297,0.798,,0.524,0.299,0.338,0.306,0.354,0.022,0.021,0.184,0.183,0.12,0.196,0.196,0.46,0.509,0.014,0.415,0.616,0.278,0.767,0.768,0.8,0.818
Alvan Adams,0.902,0.473,0.893,,0.672,0.454,0.451,0.469,0.475,0.0,0.008,0.329,0.301,0.276,0.522,0.501,0.387,0.408,0.196,0.607,0.723,0.432,0.872,0.875,0.0,0.889
Kenny Carr,,0.257,0.94,,0.57,0.369,0.396,0.381,0.416,0.0,0.017,0.302,0.336,0.347,0.45,0.484,0.093,0.249,0.186,0.429,0.75,0.359,0.808,0.813,0.0,0.734
Calvin Murphy,0.672,0.486,0.905,,0.83,0.609,0.653,0.628,0.676,0.011,0.105,0.474,0.386,0.119,0.095,0.123,0.359,0.54,0.032,0.451,0.82,0.588,0.81,0.824,0.08,1.0
Wes Unseld,0.64,0.568,0.976,,0.922,0.319,0.328,0.329,0.345,0.011,0.008,0.243,0.267,0.583,0.88,0.9,0.44,0.245,0.218,0.426,0.759,0.307,0.842,0.842,1.0,0.741
Moses Malone,0.672,0.804,0.976,,0.973,0.76,0.798,0.784,0.839,0.0,0.025,0.984,1.0,1.0,0.714,0.979,0.177,0.302,0.382,0.836,0.64,0.82,0.824,0.828,0.0,0.802
Paul Griffin,0.672,0.297,0.976,,0.562,0.169,0.161,0.174,0.17,0.0,0.0,0.304,0.307,0.269,0.329,0.36,0.3,0.306,0.189,0.365,0.933,0.201,0.908,0.908,,0.808
John Drew,0.82,0.432,0.952,,0.715,0.522,0.609,0.539,0.639,0.0,0.029,0.855,0.825,0.354,0.31,0.387,0.121,0.343,0.082,0.669,0.954,0.603,0.744,0.747,0.0,0.844
Bill Cartwright,0.64,0.655,0.976,,0.976,0.649,0.626,0.67,0.661,0.0,0.0,0.788,0.723,0.339,0.616,0.597,0.198,0.181,0.361,0.618,0.851,0.689,0.898,0.898,,0.889
Marques Johnson,0.804,0.777,0.917,,0.833,0.673,0.653,0.693,0.684,0.022,0.038,0.509,0.47,0.379,0.404,0.465,0.328,0.377,0.25,0.515,0.527,0.646,0.893,0.897,0.444,0.882
Abdul Jeelani,0.622,0.257,0.917,,0.399,0.281,0.291,0.29,0.304,0.0,0.025,0.281,0.261,0.199,0.181,0.222,0.114,0.151,0.143,0.326,0.473,0.285,0.837,0.846,0.0,0.88
Steve Mix,0.968,0.372,0.964,,0.478,0.354,0.362,0.362,0.377,0.044,0.042,0.362,0.318,0.199,0.204,0.238,0.179,0.253,0.032,0.368,0.348,0.362,0.847,0.851,0.8,0.926
Sam Lacey,0.77,0.378,0.964,,0.748,0.296,0.349,0.305,0.368,0.0,0.004,0.24,0.236,0.3,0.547,0.53,0.553,0.419,0.389,0.588,0.936,0.287,0.736,0.736,0.0,0.826
Junior Bridgeman,0.804,0.412,0.964,,0.718,0.58,0.641,0.594,0.662,0.056,0.113,0.402,0.34,0.182,0.228,0.248,0.285,0.355,0.071,0.479,0.659,0.55,0.785,0.795,0.37,0.964
Brian Taylor,0.574,0.378,0.929,,0.854,0.408,0.461,0.331,0.357,1.0,1.0,0.227,0.207,0.133,0.13,0.155,0.403,0.555,0.089,0.393,0.75,0.409,0.767,0.821,0.754,0.894
Ron Brewer,0.622,0.291,0.976,,0.873,0.535,0.609,0.546,0.626,0.067,0.134,0.322,0.28,0.094,0.185,0.176,0.26,0.37,0.171,0.465,0.47,0.497,0.762,0.773,0.376,0.936
Mike Newlin,0.558,0.439,0.929,,0.778,0.597,0.685,0.571,0.64,0.5,0.636,0.642,0.53,0.176,0.189,0.217,0.377,0.434,0.014,0.643,0.595,0.632,0.755,0.79,0.592,0.986
Billy Paultz,,0.27,1.0,,0.68,0.319,0.347,0.33,0.366,0.0,0.004,0.191,0.232,0.326,0.462,0.482,0.226,0.26,0.3,0.32,0.649,0.295,0.798,0.8,0.0,0.668
Larry Bird,1.0,0.757,0.976,1.0,0.916,0.677,0.754,0.64,0.718,0.644,0.598,0.526,0.46,0.377,0.736,0.701,0.445,0.54,0.189,0.733,0.851,0.675,0.778,0.79,0.812,0.932
Micheal Ray Richardson,0.64,0.405,0.976,,0.949,0.49,0.548,0.479,0.518,0.3,0.46,0.39,0.432,0.264,0.449,0.443,1.0,1.0,0.125,1.0,0.793,0.485,0.775,0.818,0.49,0.736
Foots Walker,0.606,0.412,0.905,,0.751,0.252,0.293,0.259,0.304,0.011,0.038,0.341,0.31,0.136,0.242,0.236,0.73,0.585,0.043,0.437,0.616,0.275,0.745,0.755,0.222,0.894
Artis Gilmore,0.492,0.378,0.571,,0.486,0.298,0.264,0.307,0.279,0.0,0.0,0.428,0.439,0.188,0.375,0.355,0.16,0.109,0.211,0.37,0.509,0.331,0.977,0.977,,0.794
Paul Westphal,0.902,0.709,0.976,,0.826,0.676,0.679,0.671,0.666,0.289,0.389,0.668,0.566,0.08,0.163,0.154,0.5,0.449,0.125,0.577,0.494,0.693,0.862,0.893,0.56,0.961
Dave Greenwood,0.492,0.439,0.976,,0.865,0.486,0.542,0.501,0.568,0.011,0.029,0.589,0.531,0.389,0.637,0.636,0.219,0.226,0.461,0.585,0.954,0.516,0.778,0.782,0.286,0.903
Sonny Parker,0.394,0.459,0.976,,0.883,0.472,0.509,0.487,0.536,0.0,0.008,0.414,0.386,0.29,0.345,0.382,0.305,0.653,0.114,0.454,0.595,0.465,0.803,0.805,0.0,0.875
Jan Van Breda Kolff,0.558,0.264,0.976,,0.744,0.207,0.236,0.207,0.238,0.078,0.084,0.227,0.198,0.18,0.377,0.353,0.297,0.377,0.271,0.44,0.936,0.217,0.76,0.768,0.7,0.935
John Johnson,0.918,0.331,0.964,,0.785,0.368,0.398,0.38,0.42,0.0,0.0,0.281,0.257,0.284,0.304,0.35,0.51,0.287,0.125,0.688,0.649,0.354,0.801,0.801,,0.893
