Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
George Wilson,0.818,0.005,0.588,,0.074,0.05,0.069,0.05,0.069,,,0.032,0.043,,,0.05,0.02,,,,0.163,0.051,0.724,0.724,,0.73
Jesse Branson,1.0,0.0,0.062,,0.004,0.001,0.003,0.001,0.003,,,0.004,0.004,,,0.005,0.001,,,,0.012,0.002,0.309,0.309,,0.851
Happy Hairston,0.818,0.248,0.9,,0.48,0.371,0.409,0.371,0.409,,,0.262,0.329,,,0.281,0.052,,,,0.628,0.384,0.906,0.906,,0.778
Mel Counts,0.981,0.136,0.838,,0.273,0.206,0.276,0.206,0.276,,,0.143,0.148,,,0.222,0.059,,,,0.602,0.212,0.746,0.746,,0.94
Richie Guerin,0.654,0.266,1.0,,0.632,0.385,0.502,0.385,0.502,,,0.431,0.456,,,0.162,0.458,,,,0.744,0.449,0.769,0.769,,0.922
Ben Warley,,0.028,0.713,,0.207,0.108,0.143,0.108,0.143,,,0.076,0.099,,,0.112,0.03,,,,0.375,0.112,0.756,0.756,,0.749
Johnny Egan,,0.168,0.95,,0.44,0.241,0.288,0.241,0.288,,,0.206,0.232,,,0.094,0.322,,,,0.485,0.261,0.835,0.835,,0.865
Jim Washington,0.654,0.023,0.812,,0.295,0.147,0.197,0.147,0.197,,,0.081,0.123,,,0.182,0.051,,,,0.512,0.145,0.744,0.744,,0.644
Gene Wiley,0.818,0.061,0.838,,0.371,0.115,0.145,0.115,0.145,,,0.051,0.078,,,0.252,0.074,,,,0.497,0.109,0.789,0.789,,0.642
Gene Tormohlen,0.654,0.065,0.887,,0.207,0.134,0.163,0.134,0.163,,,0.064,0.084,,,0.162,0.071,,,,0.401,0.129,0.822,0.822,,0.748
Art Heyman,,0.0,0.212,,0.032,0.017,0.026,0.017,0.026,,,0.017,0.023,,,0.009,0.013,,,,0.067,0.019,0.641,0.641,,0.722
Bud Olsen,,0.019,0.738,,0.161,0.075,0.097,0.075,0.097,,,0.046,0.09,,,0.099,0.024,,,,0.235,0.076,0.778,0.778,,0.503
Eddie Miles,0.4,0.28,1.0,,0.746,0.59,0.713,0.59,0.713,,,0.355,0.411,,,0.155,0.261,,,,0.59,0.591,0.828,0.828,,0.841
Fred Hetzel,0.637,0.023,0.7,,0.193,0.149,0.202,0.149,0.202,,,0.075,0.094,,,0.149,0.032,,,,0.352,0.145,0.739,0.739,,0.778
Tom Van Arsdale,0.4,0.065,0.988,,0.546,0.291,0.419,0.291,0.419,,,0.249,0.297,,,0.159,0.242,,,,0.73,0.314,0.693,0.693,,0.818
Wayne Embry,0.818,0.07,1.0,,0.504,0.216,0.283,0.216,0.283,,,0.168,0.24,,,0.27,0.096,,,,0.834,0.228,0.761,0.761,,0.684
Mike Farmer,0.654,0.005,0.113,,0.021,0.012,0.015,0.012,0.015,,,0.005,0.005,,,0.009,0.007,,,,0.029,0.011,0.802,0.802,,0.908
John Barnhill,,0.051,0.95,,0.433,0.226,0.305,0.226,0.305,,,0.135,0.188,,,0.104,0.231,,,,0.39,0.226,0.743,0.743,,0.697
Larry Siegfried,0.981,0.271,0.887,,0.448,0.325,0.415,0.325,0.415,,,0.326,0.318,,,0.101,0.195,,,,0.456,0.367,0.783,0.783,,1.0
Gus Johnson,0.69,0.075,0.512,,0.344,0.254,0.332,0.254,0.332,,,0.156,0.182,,,0.281,0.135,,,,0.395,0.256,0.765,0.765,,0.835
Wayne Hightower,0.69,0.0,0.3,,0.123,0.059,0.093,0.059,0.093,,,0.068,0.08,,,0.067,0.041,,,,0.177,0.069,0.628,0.628,,0.83
Paul Silas,0.654,0.023,0.575,,0.157,0.065,0.087,0.065,0.087,,,0.042,0.062,,,0.121,0.026,,,,0.209,0.066,0.75,0.75,,0.652
Chico Vaughn,,0.037,0.7,,0.326,0.169,0.238,0.169,0.238,,,0.126,0.147,,,0.056,0.165,,,,0.288,0.177,0.711,0.711,,0.835
Gail Goodrich,0.818,0.033,0.812,,0.27,0.189,0.253,0.189,0.253,,,0.123,0.153,,,0.067,0.122,,,,0.299,0.192,0.748,0.748,,0.784
Rudy LaRusso,0.818,0.327,0.95,,0.62,0.382,0.451,0.382,0.451,,,0.417,0.455,,,0.34,0.195,,,,0.759,0.442,0.846,0.846,,0.893
