Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jerry Lucas,0.719,0.59,0.841,,0.832,0.597,0.484,0.597,0.484,,,0.384,0.382,,,0.794,0.396,,,,0.626,0.583,0.945,0.945,,0.85
Warren Davis,,0.36,0.886,,0.651,0.383,0.341,0.383,0.341,0.0,0.004,0.439,0.505,0.65,0.599,0.454,0.167,,,0.515,0.818,0.427,0.859,0.861,0.0,0.733
Jon McGlocklin,0.473,0.491,0.909,,0.782,0.712,0.652,0.712,0.652,,,0.383,0.341,,,0.2,0.404,,,,0.565,0.675,0.835,0.835,,0.948
Ray Scott,1.0,0.28,0.932,,0.587,0.415,0.446,0.415,0.446,,,0.303,0.3,,,0.422,0.172,,,,0.644,0.416,0.714,0.714,,0.855
Bill McGill,,0.441,0.886,,0.476,0.442,0.358,0.442,0.358,0.0,0.0,0.28,0.308,0.371,0.361,0.269,0.132,,,0.42,0.878,0.431,0.947,0.947,,0.768
Glen Combs,,0.317,0.818,,0.606,0.391,0.417,0.301,0.305,0.422,0.422,0.467,0.46,0.161,0.151,0.114,0.214,,,0.445,0.663,0.478,0.719,0.756,0.541,0.857
Cazzie Russell,0.948,0.255,0.568,,0.445,0.389,0.386,0.389,0.386,,,0.297,0.28,,,0.122,0.149,,,,0.426,0.393,0.772,0.772,,0.896
Roger Brown,,0.621,0.852,,0.719,0.605,0.561,0.6,0.554,0.025,0.029,0.687,0.657,0.57,0.329,0.298,0.447,,,0.606,0.854,0.676,0.827,0.83,0.469,0.884
Rick Barry,,0.528,0.398,,0.368,0.422,0.368,0.418,0.364,0.015,0.018,0.627,0.53,0.21,0.283,0.192,0.176,,,0.397,0.377,0.511,0.877,0.882,0.45,1.0
Jerry West,0.965,0.671,0.693,,0.648,0.586,0.555,0.586,0.555,,,0.762,0.697,,,0.153,0.548,,,,0.474,0.679,0.808,0.808,,0.925
Warren Jabali,,0.36,0.807,,0.689,0.616,0.613,0.604,0.592,0.055,0.08,0.58,0.636,0.652,0.496,0.402,0.326,,,0.865,0.799,0.657,0.77,0.782,0.375,0.77
Dick Van Arsdale,0.281,0.348,0.909,,0.917,0.658,0.666,0.658,0.666,,,0.706,0.751,,,0.32,0.499,,,,0.745,0.721,0.758,0.758,,0.794
Connie Hawkins,,0.702,0.534,,0.501,0.533,0.466,0.53,0.456,0.015,0.04,0.661,0.646,0.427,0.42,0.312,0.238,,,0.437,0.505,0.61,0.877,0.89,0.204,0.864
Red Robbins,,0.435,0.864,,0.74,0.49,0.497,0.483,0.483,0.035,0.053,0.453,0.421,0.941,0.751,0.598,0.184,,,0.341,0.608,0.52,0.756,0.765,0.361,0.908
Bill Russell,0.842,0.677,0.875,,0.891,0.3,0.31,0.3,0.31,,,0.317,0.453,,,0.867,0.484,,,,0.702,0.327,0.743,0.743,,0.592
Tom Sanders,0.842,0.335,0.932,,0.591,0.391,0.407,0.391,0.407,,,0.291,0.298,,,0.335,0.142,,,,0.891,0.393,0.738,0.738,,0.825
Doug Moe,,0.298,0.852,,0.684,0.569,0.589,0.563,0.583,0.025,0.025,0.56,0.518,0.637,0.418,0.359,0.196,,,0.51,0.809,0.612,0.739,0.741,0.535,0.913
Steve Jones,,0.348,0.886,,0.818,0.619,0.659,0.563,0.586,0.261,0.274,0.541,0.51,0.381,0.279,0.23,0.293,,,0.541,0.851,0.667,0.72,0.736,0.516,0.896
Walt Bellamy,,0.646,1.0,,0.855,0.605,0.53,0.605,0.53,,,0.624,0.721,,,0.643,0.228,,,,0.973,0.656,0.875,0.875,,0.731
Elgin Baylor,0.965,0.528,0.864,,0.829,0.785,0.784,0.785,0.784,,,0.655,0.662,,,0.47,0.528,,,,0.62,0.808,0.767,0.767,,0.837
Bob Netolicky,,0.516,0.886,,0.736,0.627,0.55,0.627,0.548,0.0,0.009,0.476,0.573,0.801,0.556,0.466,0.113,,,0.501,0.702,0.633,0.873,0.877,0.0,0.702
George Stone,,0.28,0.841,,0.595,0.47,0.463,0.44,0.427,0.141,0.134,0.406,0.393,0.396,0.4,0.294,0.074,,,0.349,0.772,0.5,0.777,0.789,0.567,0.872
Cincinnatus Powell,,0.398,0.852,,0.696,0.597,0.566,0.595,0.563,0.01,0.013,0.532,0.548,0.519,0.536,0.392,0.224,,,0.597,0.836,0.625,0.808,0.81,0.429,0.82
Stephen Chubin,,0.255,0.875,,0.568,0.37,0.42,0.367,0.407,0.015,0.049,0.6,0.551,0.358,0.173,0.17,0.459,,,0.806,0.872,0.463,0.674,0.69,0.166,0.921
Nate Thurmond,0.719,0.404,0.807,,0.868,0.614,0.67,0.614,0.67,,,0.594,0.725,,,0.819,0.328,,,,0.52,0.655,0.703,0.703,,0.693
Bob Boozer,0.578,0.72,0.898,,0.777,0.711,0.66,0.711,0.66,,,0.613,0.571,,,0.359,0.202,,,,0.663,0.737,0.825,0.825,,0.908
Elvin Hayes,0.649,0.596,0.932,,1.0,1.0,1.0,1.0,1.0,,,0.726,0.87,,,0.821,0.146,,,,0.809,1.0,0.767,0.767,,0.705
Tom Meschery,0.527,0.286,0.932,,0.723,0.497,0.489,0.497,0.489,,,0.342,0.349,,,0.48,0.251,,,,0.924,0.492,0.777,0.777,,0.829
Bill Bridges,0.842,0.416,0.909,,0.793,0.377,0.372,0.377,0.372,,,0.372,0.412,,,0.661,0.386,,,,0.881,0.404,0.777,0.777,,0.762
Julian Hammond,,0.41,0.886,,0.632,0.354,0.289,0.354,0.289,0.0,0.0,0.257,0.295,0.68,0.383,0.35,0.161,,,0.428,0.647,0.354,0.938,0.938,,0.734
Chet Walker,0.965,0.609,0.932,,0.745,0.596,0.55,0.596,0.55,,,0.574,0.536,,,0.374,0.187,,,,0.742,0.635,0.83,0.83,,0.905
Darel Carrier,,0.484,0.83,,0.773,0.601,0.661,0.467,0.502,0.628,0.598,0.695,0.636,0.192,0.238,0.165,0.277,,,0.6,0.69,0.726,0.696,0.712,0.568,0.923
Sam Jones,0.842,0.304,0.795,,0.493,0.533,0.53,0.533,0.53,,,0.23,0.221,,,0.155,0.236,,,,0.368,0.49,0.772,0.772,,0.882
Dick Barnett,0.948,0.484,0.932,,0.799,0.608,0.586,0.608,0.586,,,0.485,0.47,,,0.147,0.377,,,,0.726,0.62,0.794,0.794,,0.872
Jimmy Jones,,1.0,0.875,,0.863,0.822,0.686,0.82,0.683,0.005,0.013,0.81,0.755,0.361,0.344,0.258,0.566,,,0.558,0.684,0.881,0.918,0.921,0.214,0.907
Jim Barnett,0.649,0.298,0.909,,0.635,0.5,0.525,0.5,0.525,,,0.362,0.362,,,0.211,0.439,,,,0.729,0.5,0.729,0.729,,0.847
Walt Frazier,0.948,0.789,0.909,,0.798,0.571,0.505,0.571,0.505,,,0.53,0.533,,,0.291,0.823,,,,0.745,0.603,0.866,0.866,,0.84
Gene Moore,,0.311,0.864,,0.548,0.448,0.442,0.448,0.441,0.0,0.004,0.317,0.338,0.813,0.572,0.477,0.117,,,0.451,0.945,0.446,0.777,0.779,0.0,0.792
Bob Warren,,0.304,0.864,,0.553,0.306,0.31,0.273,0.267,0.156,0.161,0.462,0.449,0.376,0.231,0.204,0.201,,,0.493,0.766,0.386,0.758,0.784,0.522,0.868
Bill Bradley,0.948,0.292,0.932,,0.653,0.438,0.455,0.438,0.455,,,0.32,0.295,,,0.204,0.391,,,,0.897,0.438,0.736,0.736,,0.917
Lenny Wilkens,0.527,0.559,0.932,,0.937,0.692,0.702,0.692,0.702,,,0.851,0.828,,,0.298,0.873,,,,0.894,0.789,0.755,0.755,,0.867
Zelmo Beaty,0.842,0.522,0.818,,0.698,0.632,0.601,0.632,0.601,,,0.575,0.59,,,0.466,0.17,,,,0.827,0.664,0.806,0.806,,0.823
Jim Eakins,,0.46,0.886,,0.452,0.377,0.31,0.377,0.31,0.0,0.002,0.481,0.502,0.573,0.388,0.329,0.069,,,0.397,0.711,0.434,0.931,0.933,0.0,0.81
Joe Caldwell,0.842,0.416,0.92,,0.736,0.603,0.531,0.603,0.531,,,0.247,0.345,,,0.177,0.415,,,,0.702,0.55,0.87,0.87,,0.605
Willis Reed,0.948,0.913,0.932,,0.841,0.757,0.649,0.757,0.649,,,0.505,0.508,,,0.696,0.246,,,,0.954,0.745,0.894,0.894,,0.841
Clem Haskins,0.578,0.329,0.898,,0.778,0.577,0.612,0.577,0.612,,,0.439,0.421,,,0.21,0.396,,,,0.699,0.583,0.722,0.722,,0.88
Henry Logan,,0.323,0.864,,0.474,0.365,0.333,0.363,0.331,0.005,0.007,0.417,0.446,0.269,0.208,0.168,0.24,,,0.53,0.687,0.407,0.837,0.84,0.375,0.791
Goose Ligon,,0.404,0.852,,0.762,0.42,0.422,0.419,0.42,0.005,0.009,0.524,0.595,0.839,0.562,0.478,0.223,,,0.544,0.948,0.481,0.763,0.765,0.3,0.744
Dave Bing,0.561,0.28,0.875,,0.822,0.729,0.766,0.729,0.766,,,0.691,0.727,,,0.223,0.707,,,,0.778,0.774,0.729,0.729,,0.803
John Havlicek,0.842,0.453,0.932,,0.859,0.744,0.821,0.744,0.821,,,0.602,0.579,,,0.333,0.571,,,,0.751,0.761,0.695,0.695,,0.878
Wilt Chamberlain,0.965,0.913,0.92,,0.993,0.689,0.528,0.689,0.528,,,0.594,1.0,,,1.0,0.474,,,,0.432,0.715,1.0,1.0,,0.502
Tom Van Arsdale,0.719,0.298,0.875,,0.828,0.588,0.592,0.588,0.592,,,0.619,0.622,,,0.208,0.269,,,,0.912,0.641,0.762,0.762,,0.841
Earl Monroe,1.0,0.547,0.909,,0.832,0.87,0.882,0.87,0.882,,,0.695,0.679,,,0.164,0.508,,,,0.793,0.887,0.755,0.755,,0.865
Freddie Lewis,,0.472,0.886,,0.827,0.615,0.624,0.591,0.585,0.111,0.15,0.652,0.595,0.304,0.292,0.218,0.448,,,0.631,0.878,0.681,0.755,0.775,0.397,0.926
Archie Clark,0.965,0.385,0.932,,0.58,0.477,0.446,0.477,0.446,,,0.341,0.366,,,0.155,0.383,,,,0.571,0.476,0.82,0.82,,0.785
Gary Bradds,,0.497,0.852,,0.609,0.556,0.5,0.555,0.497,0.005,0.013,0.566,0.518,0.506,0.434,0.337,0.114,,,0.493,0.742,0.601,0.852,0.856,0.214,0.923
Wes Unseld,1.0,0.671,0.932,,0.804,0.459,0.431,0.459,0.431,,,0.431,0.534,,,0.871,0.276,,,,0.839,0.486,0.816,0.816,,0.681
Flynn Robinson,,0.416,0.943,,0.708,0.672,0.693,0.672,0.693,,,0.641,0.573,,,0.179,0.488,,,,0.793,0.714,0.743,0.743,,0.945
Happy Hairston,0.561,0.435,0.92,,0.782,0.57,0.543,0.57,0.543,,,0.628,0.645,,,0.56,0.141,,,,0.775,0.629,0.804,0.804,,0.823
Oscar Robertson,0.719,0.801,0.898,,0.937,0.705,0.649,0.705,0.649,,,1.0,0.895,,,0.293,1.0,,,,0.702,0.84,0.834,0.834,,0.944
Willie Murrell,,0.286,0.852,,0.675,0.512,0.489,0.508,0.481,0.02,0.033,0.297,0.314,0.476,0.435,0.331,0.133,,,0.448,0.726,0.493,0.801,0.81,0.333,0.8
Jack Marin,1.0,0.528,0.932,,0.733,0.543,0.533,0.543,0.533,,,0.454,0.411,,,0.355,0.299,,,,0.836,0.56,0.78,0.78,,0.935
Donnie Freeman,,0.621,0.886,,0.778,0.7,0.646,0.698,0.635,0.01,0.042,0.653,0.623,0.309,0.188,0.166,0.649,,,0.648,0.696,0.741,0.83,0.842,0.13,0.886
Jim Washington,0.578,0.335,0.909,,0.732,0.473,0.491,0.473,0.491,,,0.375,0.415,,,0.495,0.135,,,,0.687,0.482,0.738,0.738,,0.762
Donald Sidle,,0.348,0.875,,0.537,0.328,0.315,0.328,0.313,0.0,0.007,0.499,0.525,0.57,0.376,0.322,0.095,,,0.4,0.644,0.4,0.798,0.803,0.0,0.803
Art Heyman,,0.385,0.807,,0.639,0.376,0.4,0.337,0.343,0.186,0.214,0.443,0.477,0.57,0.31,0.289,0.281,,,0.459,0.593,0.439,0.722,0.751,0.471,0.785
Ronald Franz,,0.366,0.83,,0.594,0.41,0.408,0.398,0.393,0.055,0.056,0.445,0.453,0.417,0.407,0.303,0.245,,,0.49,0.708,0.455,0.768,0.775,0.532,0.83
Fred Hetzel,,0.28,0.955,,0.616,0.49,0.503,0.49,0.503,,,0.465,0.417,,,0.358,0.145,,,,0.872,0.52,0.748,0.748,,0.944
Larry Brown,,0.36,0.875,,0.644,0.331,0.339,0.323,0.322,0.04,0.063,0.468,0.442,0.159,0.198,0.137,0.705,,,0.932,0.699,0.398,0.748,0.767,0.343,0.894
Ron Boone,,0.366,0.886,,0.726,0.559,0.575,0.557,0.568,0.01,0.027,0.678,0.627,0.396,0.274,0.23,0.361,,,1.0,0.921,0.635,0.744,0.751,0.199,0.914
Larry Siegfried,0.842,0.348,0.898,,0.693,0.422,0.495,0.422,0.495,,,0.523,0.454,,,0.165,0.479,,,,0.675,0.481,0.652,0.652,,0.973
Skip Thoren,,0.435,0.886,,0.716,0.572,0.528,0.572,0.527,0.0,0.004,0.375,0.457,1.0,0.75,0.611,0.253,,,0.507,0.985,0.561,0.83,0.832,0.0,0.693
Gus Johnson,1.0,0.317,0.557,,0.452,0.386,0.376,0.386,0.376,,,0.249,0.26,,,0.332,0.126,,,,0.535,0.377,0.787,0.787,,0.807
Trooper Washington,,0.516,0.784,,0.71,0.453,0.403,0.453,0.4,0.0,0.011,0.295,0.369,0.939,0.574,0.507,0.231,,,0.535,0.726,0.443,0.861,0.866,0.0,0.677
Rudy LaRusso,0.719,0.391,0.852,,0.753,0.595,0.648,0.595,0.648,,,0.691,0.652,,,0.364,0.206,,,,0.815,0.666,0.703,0.703,,0.894
Wayne Hightower,,0.261,0.761,,0.627,0.334,0.366,0.334,0.365,0.0,0.004,0.484,0.497,0.396,0.557,0.374,0.263,,,0.496,0.733,0.401,0.7,0.702,0.0,0.822
Dave DeBusschere,,0.323,0.864,,0.796,0.544,0.548,0.544,0.548,,,0.356,0.383,,,0.519,0.247,,,,0.881,0.533,0.762,0.762,,0.786
Bob Rule,0.527,0.484,0.932,,0.84,0.834,0.795,0.834,0.795,,,0.642,0.707,,,0.55,0.183,,,,0.979,0.844,0.804,0.804,,0.768
Les Hunter,,0.348,0.875,,0.687,0.512,0.515,0.512,0.513,0.0,0.009,0.521,0.523,0.683,0.545,0.434,0.165,,,0.62,0.945,0.553,0.762,0.765,0.0,0.842
Larry Jones,,0.677,0.852,,0.823,0.816,0.783,0.79,0.735,0.121,0.181,0.919,0.887,0.422,0.376,0.288,0.334,,,0.614,0.83,0.917,0.798,0.823,0.36,0.876
John Block,0.649,0.342,0.886,,0.674,0.482,0.51,0.482,0.51,,,0.465,0.467,,,0.411,0.183,,,,0.757,0.514,0.724,0.724,,0.842
Jeff Mullins,0.719,0.621,0.886,,0.789,0.749,0.729,0.749,0.729,,,0.593,0.527,,,0.269,0.439,,,,0.763,0.763,0.787,0.787,,0.949
