Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Bob Hopkins,0.836,0.197,0.958,,0.419,0.325,0.341,0.325,0.341,,,0.188,0.199,,,0.251,0.097,,,,0.521,0.282,0.883,0.883,,0.845
Joe Holup,,0.022,0.736,,0.254,0.134,0.171,0.134,0.171,,,0.108,0.116,,,0.141,0.078,,,,0.318,0.126,0.723,0.723,,0.835
Bill Russell,1.0,0.825,0.958,,0.905,0.672,0.635,0.672,0.635,,,0.351,0.548,,,1.0,0.436,,,,0.582,0.571,0.978,0.978,,0.574
Bill Ebben,0.673,-0.015,0.111,,0.017,0.009,0.017,0.009,0.017,,,0.005,0.005,,,0.005,0.009,,,,0.016,0.007,0.473,0.473,,0.83
Guy Sparrow,0.714,0.088,1.0,,0.569,0.468,0.516,0.468,0.516,,,0.252,0.318,,,0.295,0.149,,,,0.746,0.4,0.838,0.838,,0.71
Earl Lloyd,0.836,0.051,0.847,,0.358,0.175,0.221,0.175,0.221,,,0.121,0.131,,,0.184,0.13,,,,0.576,0.158,0.732,0.732,,0.824
Walt Davis,,0.044,0.847,,0.227,0.125,0.15,0.125,0.15,,,0.093,0.101,,,0.111,0.063,,,,0.46,0.115,0.77,0.77,,0.823
Dick Garmaker,0.388,0.321,0.944,,0.759,0.574,0.608,0.574,0.608,,,0.479,0.509,,,0.233,0.395,,,,0.611,0.547,0.874,0.874,,0.845
Monk Meineke,0.673,0.051,0.931,,0.271,0.184,0.216,0.184,0.216,,,0.118,0.147,,,0.145,0.082,,,,0.498,0.163,0.788,0.788,,0.716
Frank Ramsey,1.0,0.73,0.958,,0.702,0.555,0.554,0.555,0.554,,,0.585,0.584,,,0.322,0.361,,,,0.788,0.568,0.927,0.927,,0.897
Frank Selvy,,-0.044,0.528,,0.146,0.065,0.103,0.065,0.103,,,0.072,0.095,,,0.056,0.076,,,,0.141,0.067,0.582,0.582,,0.675
Ed Conlin,0.836,0.314,0.833,,0.641,0.505,0.54,0.505,0.54,,,0.328,0.334,,,0.279,0.287,,,,0.54,0.45,0.865,0.865,,0.881
George King,0.673,0.219,0.875,,0.779,0.346,0.397,0.346,0.397,,,0.214,0.281,,,0.196,0.728,,,,0.399,0.305,0.805,0.805,,0.683
Ray Felix,0.714,0.423,1.0,,0.586,0.448,0.424,0.448,0.424,,,0.414,0.481,,,0.478,0.112,,,,0.91,0.439,0.978,0.978,,0.771
Dave Piontek,0.673,0.102,0.986,,0.354,0.221,0.244,0.221,0.244,,,0.145,0.187,,,0.162,0.112,,,,0.431,0.197,0.836,0.836,,0.696
Ed Macauley,0.836,0.46,1.0,,0.654,0.554,0.541,0.554,0.541,,,0.408,0.457,,,0.306,0.309,,,,0.502,0.509,0.947,0.947,,0.801
Walter Dukes,0.673,0.175,1.0,,0.748,0.409,0.49,0.409,0.49,,,0.377,0.453,,,0.61,0.112,,,,1.0,0.401,0.772,0.772,,0.747
Jack Twyman,0.673,0.679,1.0,,0.746,0.685,0.633,0.685,0.633,,,0.469,0.49,,,0.297,0.238,,,,0.72,0.618,1.0,1.0,,0.857
Red Morrison,0.836,0.0,0.181,,0.027,0.013,0.016,0.013,0.016,,,0.005,0.005,,,0.017,0.0,,,,0.039,0.01,0.765,0.765,,0.83
Worthy Patterson,0.836,0.0,0.056,,0.004,0.004,0.005,0.004,0.005,,,0.002,0.002,,,0.001,0.004,,,,0.01,0.003,0.83,0.83,,0.553
George Yardley,0.673,0.898,1.0,,0.974,0.991,1.0,0.991,1.0,,,1.0,1.0,,,0.491,0.21,,,,0.727,1.0,0.916,0.916,,0.897
Ron Sobie,0.714,0.263,0.764,,0.479,0.32,0.332,0.32,0.332,,,0.299,0.296,,,0.168,0.27,,,,0.473,0.315,0.892,0.892,,0.907
Jim Loscutoff,1.0,0.0,0.069,,0.019,0.016,0.019,0.016,0.019,,,0.002,0.004,,,0.013,0.002,,,,0.026,0.011,0.785,0.785,,0.368
Sam Jones,1.0,0.153,0.778,,0.204,0.147,0.143,0.147,0.143,,,0.092,0.104,,,0.102,0.08,,,,0.135,0.13,0.949,0.949,,0.79
Bob Burrow,0.388,-0.029,0.194,,0.059,0.032,0.043,0.032,0.043,,,0.017,0.041,,,0.041,0.013,,,,0.048,0.027,0.695,0.695,,0.368
Jim Walsh,0.755,-0.015,0.139,,0.025,0.007,0.017,0.007,0.017,,,0.015,0.021,,,0.01,0.017,,,,0.029,0.01,0.409,0.409,,0.65
Chuck Share,0.836,0.307,1.0,,0.625,0.318,0.336,0.318,0.336,,,0.29,0.363,,,0.479,0.281,,,,0.897,0.311,0.876,0.876,,0.717
Bob Cousy,1.0,0.394,0.903,,0.761,0.655,0.777,0.655,0.777,,,0.423,0.403,,,0.206,1.0,,,,0.437,0.583,0.781,0.781,,0.94
Billy Kenville,0.673,0.036,0.486,,0.222,0.156,0.172,0.156,0.172,,,0.07,0.093,,,0.065,0.143,,,,0.219,0.129,0.838,0.838,,0.678
Tom Gola,0.755,0.518,0.819,,0.729,0.434,0.438,0.434,0.438,,,0.34,0.37,,,0.409,0.706,,,,0.723,0.406,0.918,0.918,,0.825
Red Kerr,0.836,0.423,1.0,,0.817,0.599,0.628,0.599,0.628,,,0.427,0.522,,,0.616,0.19,,,,0.633,0.547,0.883,0.883,,0.735
Hot Rod Hundley,0.388,-0.088,0.903,,0.395,0.256,0.337,0.256,0.337,,,0.159,0.2,,,0.119,0.261,,,,0.318,0.226,0.704,0.704,,0.71
Woody Sauldsberry,0.755,0.022,0.986,,0.815,0.573,0.666,0.573,0.666,,,0.205,0.27,,,0.466,0.125,,,,0.788,0.456,0.796,0.796,,0.68
Larry Costello,0.836,0.672,1.0,,0.941,0.557,0.547,0.557,0.547,,,0.489,0.468,,,0.242,0.685,,,,0.791,0.538,0.942,0.942,,0.937
George Dempsey,0.755,0.102,0.931,,0.359,0.165,0.192,0.165,0.192,,,0.107,0.13,,,0.137,0.276,,,,0.363,0.147,0.796,0.796,,0.738
Maurice Stokes,0.673,0.328,0.875,,0.843,0.61,0.727,0.61,0.727,,,0.363,0.412,,,0.73,0.87,,,,0.727,0.533,0.777,0.777,,0.791
Mel Hutchins,0.714,0.022,0.25,,0.132,0.075,0.081,0.075,0.081,,,0.037,0.053,,,0.055,0.073,,,,0.1,0.063,0.861,0.861,,0.617
Bill Sharman,1.0,0.635,0.875,,0.759,0.81,0.799,0.81,0.799,,,0.461,0.418,,,0.189,0.361,,,,0.502,0.701,0.938,0.938,,0.988
Harry Gallatin,0.673,0.445,1.0,,0.682,0.501,0.553,0.501,0.553,,,0.598,0.616,,,0.479,0.186,,,,0.698,0.536,0.838,0.838,,0.871
Paul Arizin,0.755,0.562,0.944,,0.815,0.711,0.757,0.711,0.757,,,0.672,0.673,,,0.322,0.292,,,,0.756,0.703,0.869,0.869,,0.895
Corky Devlin,0.388,0.058,0.972,,0.428,0.25,0.301,0.25,0.301,,,0.203,0.213,,,0.084,0.361,,,,0.334,0.236,0.77,0.77,,0.855
Paul Seymour,0.836,0.036,0.889,,0.261,0.158,0.194,0.158,0.194,,,0.081,0.078,,,0.068,0.201,,,,0.283,0.133,0.752,0.752,,0.93
Slater Martin,0.836,0.102,0.833,,0.719,0.38,0.473,0.38,0.473,,,0.315,0.342,,,0.146,0.471,,,,0.601,0.361,0.743,0.743,,0.825
Ed Fleming,0.388,0.058,1.0,,0.578,0.333,0.403,0.333,0.403,,,0.276,0.316,,,0.315,0.3,,,,0.714,0.316,0.763,0.763,,0.785
Slick Leonard,0.388,0.029,0.917,,0.711,0.392,0.489,0.392,0.489,,,0.313,0.332,,,0.152,0.471,,,,0.466,0.368,0.741,0.741,,0.846
Phil Jordon,,0.109,0.806,,0.308,0.284,0.288,0.284,0.288,,,0.098,0.115,,,0.192,0.08,,,,0.347,0.225,0.914,0.914,,0.761
Jack McMahon,0.836,-0.051,1.0,,0.767,0.318,0.443,0.318,0.443,,,0.205,0.274,,,0.125,0.719,,,,0.592,0.283,0.664,0.664,,0.67
Richie Guerin,0.714,0.255,0.875,,0.812,0.507,0.599,0.507,0.599,,,0.539,0.632,,,0.313,0.685,,,,0.65,0.52,0.783,0.783,,0.764
Dolph Schayes,0.836,1.0,1.0,,1.0,0.856,0.898,0.856,0.898,,,0.96,0.861,,,0.653,0.484,,,,0.785,0.895,0.881,0.881,,1.0
Dick Ricketts,0.673,0.007,1.0,,0.555,0.317,0.409,0.317,0.409,,,0.202,0.243,,,0.262,0.246,,,,0.891,0.281,0.717,0.717,,0.744
Gene Shue,0.673,0.336,0.875,,0.8,0.52,0.566,0.52,0.566,,,0.421,0.405,,,0.213,0.371,,,,0.482,0.491,0.85,0.85,,0.934
Joe Graboski,0.755,0.066,1.0,,0.712,0.502,0.626,0.502,0.626,,,0.347,0.375,,,0.364,0.27,,,,0.801,0.454,0.741,0.741,,0.829
Dick Atha,0.673,0.015,0.25,,0.055,0.025,0.029,0.025,0.029,,,0.015,0.015,,,0.015,0.041,,,,0.077,0.022,0.801,0.801,,0.921
Lou Tsioropoulos,1.0,0.102,0.972,,0.623,0.292,0.384,0.292,0.384,,,0.217,0.256,,,0.277,0.242,,,,0.778,0.269,0.701,0.701,,0.759
Bill Thieben,0.673,-0.051,0.375,,0.083,0.062,0.088,0.062,0.088,,,0.024,0.033,,,0.042,0.015,,,,0.141,0.05,0.65,0.65,,0.656
Jack Coleman,0.836,0.19,1.0,,0.516,0.34,0.345,0.34,0.345,,,0.128,0.162,,,0.31,0.253,,,,0.543,0.273,0.914,0.914,,0.709
Nat Clifton,0.673,0.036,0.944,,0.492,0.32,0.368,0.32,0.368,,,0.139,0.181,,,0.258,0.164,,,,0.65,0.262,0.803,0.803,,0.689
Ernie Beck,0.755,0.314,0.986,,0.676,0.401,0.421,0.401,0.421,,,0.26,0.251,,,0.196,0.41,,,,0.556,0.357,0.881,0.881,,0.926
Charlie Tyra,0.714,0.08,0.944,,0.405,0.258,0.302,0.258,0.302,,,0.229,0.277,,,0.307,0.073,,,,0.563,0.25,0.79,0.79,,0.741
Richie Regan,0.673,0.109,1.0,,0.565,0.297,0.35,0.297,0.35,,,0.183,0.213,,,0.112,0.4,,,,0.559,0.262,0.785,0.785,,0.772
McCoy Ingram,0.388,-0.051,0.333,,0.092,0.04,0.063,0.04,0.063,,,0.02,0.035,,,0.074,0.043,,,,0.141,0.033,0.58,0.58,,0.513
Pat Dunn,0.755,-0.007,0.389,,0.071,0.041,0.055,0.041,0.055,,,0.021,0.021,,,0.02,0.06,,,,0.064,0.035,0.688,0.688,,0.912
Lennie Rosenbluth,0.755,-0.007,0.736,,0.128,0.134,0.163,0.134,0.163,,,0.081,0.104,,,0.058,0.05,,,,0.125,0.117,0.759,0.759,,0.698
Art Spoelstra,,0.102,0.931,,0.447,0.237,0.258,0.237,0.258,,,0.194,0.231,,,0.212,0.123,,,,0.723,0.224,0.85,0.85,,0.751
Carl Braun,0.714,0.555,0.986,,0.848,0.627,0.627,0.627,0.627,,,0.49,0.468,,,0.211,0.849,,,,0.588,0.586,0.925,0.925,,0.939
Arnie Risen,1.0,0.131,0.875,,0.383,0.197,0.244,0.197,0.244,,,0.174,0.207,,,0.23,0.108,,,,0.627,0.191,0.748,0.748,,0.756
