Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Tom Gola,1.0,0.468,0.907,,0.826,0.378,0.393,0.378,0.393,,,0.438,0.44,,,0.529,0.629,,,,0.853,0.396,0.741,0.741,,0.733
Red Kerr,0.778,0.331,0.96,,0.744,0.584,0.62,0.584,0.62,,,0.372,0.417,,,0.521,0.131,,,,0.527,0.52,0.725,0.725,,0.655
George Dempsey,1.0,0.252,0.96,,0.508,0.195,0.176,0.195,0.176,,,0.158,0.184,,,0.227,0.319,,,,0.458,0.184,0.854,0.854,,0.633
Bob Schafer,,-0.043,0.72,,0.204,0.125,0.179,0.125,0.179,,,0.111,0.107,,,0.061,0.083,,,,0.235,0.121,0.54,0.54,,0.765
Ernie Vandeweghe,0.778,-0.007,0.067,,0.027,0.015,0.021,0.015,0.021,,,0.004,0.003,,,0.011,0.019,,,,0.047,0.012,0.581,0.581,,1.0
Maurice Stokes,0.69,0.432,0.893,,0.818,0.624,0.754,0.624,0.754,,,0.573,0.59,,,0.94,0.511,,,,0.865,0.608,0.637,0.637,,0.714
Mel Hutchins,0.822,0.317,0.88,,0.789,0.503,0.507,0.503,0.507,,,0.255,0.292,,,0.426,0.28,,,,0.52,0.428,0.764,0.764,,0.643
Bill Sharman,0.867,0.633,0.96,,0.95,0.833,0.816,0.833,0.816,,,0.643,0.546,,,0.223,0.528,,,,0.618,0.776,0.788,0.788,,0.867
Harry Gallatin,0.778,0.403,0.96,,0.837,0.498,0.553,0.498,0.553,,,0.643,0.601,,,0.636,0.262,,,,0.69,0.542,0.694,0.694,,0.787
Paul Arizin,1.0,0.878,0.96,,0.959,0.955,0.914,0.955,0.914,,,0.91,0.827,,,0.463,0.294,,,,0.884,0.942,0.806,0.806,,0.81
Corky Devlin,0.822,0.129,0.92,,0.54,0.31,0.359,0.31,0.359,,,0.262,0.254,,,0.147,0.215,,,,0.373,0.295,0.665,0.665,,0.76
Paul Seymour,0.778,0.165,0.76,,0.643,0.351,0.445,0.351,0.445,,,0.338,0.308,,,0.131,0.43,,,,0.408,0.347,0.61,0.61,,0.807
Slater Martin,0.733,0.338,0.96,,0.999,0.478,0.573,0.478,0.573,,,0.591,0.522,,,0.223,0.693,,,,0.633,0.512,0.644,0.644,,0.833
Odie Spears,0.822,0.144,0.96,,0.485,0.257,0.311,0.257,0.311,,,0.285,0.266,,,0.198,0.188,,,,0.599,0.266,0.638,0.638,,0.791
Ed Fleming,0.69,0.36,0.947,,0.714,0.474,0.547,0.474,0.547,,,0.497,0.491,,,0.42,0.307,,,,0.558,0.481,0.667,0.667,,0.745
Lew Hitch,0.733,0.158,0.92,,0.398,0.146,0.156,0.146,0.156,,,0.18,0.174,,,0.243,0.12,,,,0.266,0.156,0.719,0.719,,0.758
Jack McMahon,,-0.014,0.933,,0.603,0.313,0.408,0.313,0.408,,,0.197,0.244,,,0.155,0.346,,,,0.533,0.278,0.59,0.59,,0.595
Al Ferrari,0.733,0.137,0.907,,0.567,0.296,0.354,0.296,0.354,,,0.294,0.312,,,0.16,0.254,,,,0.602,0.295,0.644,0.644,,0.695
Chuck Mencel,0.733,-0.022,0.92,,0.343,0.186,0.249,0.186,0.249,,,0.14,0.127,,,0.095,0.206,,,,0.232,0.172,0.576,0.576,,0.813
Dolph Schayes,0.778,0.849,0.96,,0.886,0.72,0.798,0.72,0.798,,,0.973,0.835,,,0.765,0.312,,,,0.787,0.796,0.696,0.696,,0.858
Red Davis,0.69,-0.007,0.04,,0.006,0.0,0.004,0.0,0.004,,,0.004,0.003,,,0.003,0.002,,,,0.006,0.001,0.0,0.0,,1.0
Dick Ricketts,,0.0,0.907,,0.684,0.364,0.499,0.364,0.499,,,0.248,0.258,,,0.421,0.321,,,,0.9,0.329,0.563,0.563,,0.708
Togo Palazzi,0.867,0.058,0.84,,0.248,0.224,0.248,0.224,0.248,,,0.153,0.164,,,0.156,0.065,,,,0.273,0.203,0.7,0.7,,0.685
Joe Graboski,1.0,0.144,0.96,,0.836,0.615,0.713,0.615,0.713,,,0.431,0.449,,,0.552,0.296,,,,0.853,0.559,0.664,0.664,,0.706
Dick Atha,0.778,0.036,0.333,,0.101,0.056,0.058,0.056,0.058,,,0.038,0.036,,,0.036,0.05,,,,0.122,0.05,0.736,0.736,,0.778
Don Bielke,0.822,0.014,0.093,,0.013,0.008,0.006,0.008,0.006,,,0.007,0.009,,,0.008,0.002,,,,0.028,0.008,1.0,1.0,,0.571
Jack Coleman,,0.46,1.0,,0.964,0.604,0.628,0.604,0.628,,,0.318,0.329,,,0.591,0.458,,,,0.759,0.518,0.741,0.741,,0.711
Bob Williams,0.733,0.036,0.267,,0.061,0.033,0.031,0.033,0.031,,,0.043,0.059,,,0.046,0.011,,,,0.113,0.036,0.822,0.822,,0.533
Ernie Beck,1.0,0.079,0.893,,0.355,0.211,0.233,0.211,0.233,,,0.136,0.14,,,0.168,0.123,,,,0.27,0.188,0.696,0.696,,0.717
Frankie Brian,0.822,-0.014,0.493,,0.239,0.121,0.175,0.121,0.175,,,0.129,0.116,,,0.076,0.115,,,,0.194,0.123,0.534,0.534,,0.818
Larry Hennessy,1.0,-0.036,0.707,,0.156,0.132,0.164,0.132,0.164,,,0.047,0.042,,,0.042,0.072,,,,0.116,0.106,0.619,0.619,,0.813
Richie Regan,0.69,0.029,0.96,,0.615,0.372,0.452,0.372,0.452,,,0.153,0.176,,,0.149,0.346,,,,0.561,0.306,0.633,0.633,,0.639
Arnie Risen,0.867,0.187,0.907,,0.562,0.293,0.327,0.293,0.327,,,0.305,0.317,,,0.475,0.137,,,,0.94,0.296,0.689,0.689,,0.708
Jim Tucker,0.778,0.072,0.933,,0.315,0.156,0.192,0.156,0.192,,,0.118,0.11,,,0.199,0.059,,,,0.52,0.145,0.626,0.626,,0.795
Art Spoelstra,0.69,0.266,0.96,,0.577,0.35,0.382,0.35,0.382,,,0.293,0.314,,,0.375,0.148,,,,0.777,0.333,0.705,0.705,,0.685
Ron Feiereisel,0.733,0.0,0.133,,0.021,0.012,0.019,0.012,0.019,,,0.025,0.021,,,0.005,0.009,,,,0.028,0.016,0.514,0.514,,0.875
Carl Braun,0.778,0.259,0.96,,0.815,0.613,0.706,0.613,0.706,,,0.575,0.505,,,0.223,0.464,,,,0.674,0.601,0.669,0.669,,0.838
Bob Peterson,0.778,0.065,0.773,,0.274,0.187,0.201,0.187,0.201,,,0.122,0.137,,,0.192,0.069,,,,0.386,0.168,0.718,0.718,,0.654
