Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jack Parr,0.366,-0.02,0.917,,0.348,0.152,0.182,0.152,0.182,,,0.066,0.083,,,0.172,0.092,,,,0.416,0.124,0.355,0.355,,0.603
Tommy Kearns,0.673,0.0,0.014,,0.002,0.001,0.001,0.001,0.001,,,0.0,0.0,,,0.0,0.0,,,,0.003,0.001,1.0,1.0,,
Bob Hopkins,0.673,0.236,0.931,,0.51,0.342,0.361,0.342,0.361,,,0.264,0.266,,,0.27,0.12,,,,0.545,0.317,0.403,0.403,,0.752
Joe Holup,0.539,0.122,0.944,,0.504,0.291,0.343,0.291,0.343,,,0.228,0.228,,,0.218,0.131,,,,0.72,0.271,0.36,0.36,,0.76
Bill Russell,1.0,0.872,0.972,,1.0,0.634,0.59,0.634,0.59,,,0.384,0.487,,,1.0,0.399,,,,0.485,0.555,0.457,0.457,,0.598
Gene Conley,1.0,0.027,0.694,,0.223,0.12,0.155,0.12,0.155,,,0.055,0.073,,,0.171,0.034,,,,0.352,0.099,0.328,0.328,,0.578
Jim Palmer,0.366,0.162,0.931,,0.545,0.356,0.374,0.356,0.374,,,0.267,0.28,,,0.293,0.117,,,,0.636,0.328,0.404,0.404,,0.724
Guy Sparrow,,-0.061,0.931,,0.283,0.179,0.24,0.179,0.24,,,0.117,0.157,,,0.151,0.12,,,,0.476,0.16,0.318,0.318,,0.565
Larry Staverman,0.366,0.108,0.792,,0.229,0.14,0.127,0.14,0.127,,,0.067,0.067,,,0.135,0.097,,,,0.31,0.117,0.47,0.47,,0.763
K.C. Jones,1.0,0.054,0.681,,0.204,0.09,0.114,0.09,0.114,,,0.061,0.077,,,0.079,0.126,,,,0.175,0.081,0.339,0.339,,0.603
Earl Lloyd,0.539,0.088,1.0,,0.603,0.325,0.396,0.325,0.396,,,0.205,0.207,,,0.31,0.162,,,,0.877,0.287,0.349,0.349,,0.753
Dick Garmaker,0.634,0.311,1.0,,0.837,0.487,0.523,0.487,0.523,,,0.426,0.419,,,0.202,0.379,,,,0.681,0.467,0.395,0.395,,0.772
Elgin Baylor,0.634,0.662,0.972,,0.958,0.841,0.876,0.841,0.876,,,0.798,0.779,,,0.651,0.515,,,,0.813,0.828,0.408,0.408,,0.777
Frank Selvy,0.77,0.162,0.944,,0.486,0.324,0.358,0.324,0.358,,,0.301,0.298,,,0.154,0.172,,,,0.34,0.317,0.385,0.385,,0.767
Phil Rollins,,0.047,0.611,,0.232,0.115,0.137,0.115,0.137,,,0.094,0.102,,,0.073,0.183,,,,0.148,0.109,0.359,0.359,,0.7
Ed Conlin,,0.135,1.0,,0.656,0.458,0.527,0.458,0.527,,,0.295,0.312,,,0.244,0.237,,,,0.566,0.406,0.369,0.369,,0.719
Andy Johnson,0.615,0.088,0.931,,0.389,0.242,0.276,0.242,0.276,,,0.172,0.217,,,0.132,0.162,,,,0.53,0.22,0.373,0.373,,0.602
Chuck Noble,0.539,-0.034,0.903,,0.315,0.263,0.331,0.263,0.331,,,0.124,0.129,,,0.071,0.205,,,,0.38,0.219,0.338,0.338,,0.735
Ray Felix,0.77,0.135,1.0,,0.533,0.362,0.414,0.362,0.414,,,0.343,0.365,,,0.353,0.088,,,,0.828,0.356,0.371,0.371,,0.713
Dave Piontek,0.366,0.034,1.0,,0.562,0.424,0.481,0.424,0.481,,,0.234,0.258,,,0.239,0.223,,,,0.488,0.364,0.375,0.375,,0.687
Ed Macauley,0.943,-0.014,0.194,,0.066,0.031,0.044,0.031,0.044,,,0.031,0.04,,,0.025,0.023,,,,0.06,0.031,0.293,0.293,,0.6
Guy Rodgers,0.615,0.162,0.625,,0.525,0.293,0.316,0.293,0.316,,,0.091,0.127,,,0.174,0.469,,,,0.398,0.229,0.394,0.394,,0.545
Jack Twyman,0.366,0.493,1.0,,0.911,0.987,1.0,0.987,1.0,,,0.655,0.635,,,0.405,0.375,,,,0.834,0.882,0.42,0.42,,0.783
Pete Brennan,0.77,-0.007,0.222,,0.046,0.018,0.025,0.018,0.025,,,0.021,0.028,,,0.019,0.011,,,,0.045,0.019,0.302,0.302,,0.56
Vern Hatton,,0.02,0.889,,0.372,0.207,0.247,0.207,0.247,,,0.115,0.119,,,0.11,0.126,,,,0.334,0.178,0.356,0.356,,0.733
Hub Reed,0.943,0.115,0.903,,0.319,0.189,0.187,0.189,0.187,,,0.079,0.081,,,0.197,0.057,,,,0.515,0.154,0.429,0.429,,0.746
George Yardley,,0.459,0.847,,0.617,0.62,0.616,0.62,0.616,,,0.475,0.463,,,0.267,0.117,,,,0.479,0.574,0.428,0.428,,0.779
Ron Sobie,0.77,0.061,0.694,,0.288,0.2,0.237,0.2,0.237,,,0.168,0.151,,,0.096,0.14,,,,0.253,0.19,0.36,0.36,,0.842
Jim Loscutoff,1.0,0.061,0.917,,0.564,0.337,0.406,0.337,0.406,,,0.093,0.096,,,0.285,0.108,,,,0.858,0.259,0.353,0.353,,0.738
Sam Jones,1.0,0.358,0.986,,0.492,0.424,0.416,0.424,0.416,,,0.226,0.223,,,0.266,0.181,,,,0.307,0.362,0.434,0.434,,0.77
Steve Hamilton,0.634,0.047,0.931,,0.284,0.152,0.174,0.152,0.174,,,0.111,0.124,,,0.136,0.065,,,,0.434,0.139,0.371,0.371,,0.679
Mike Farmer,0.77,0.007,1.0,,0.519,0.245,0.295,0.245,0.295,,,0.124,0.113,,,0.195,0.118,,,,0.458,0.207,0.353,0.353,,0.838
Hot Rod Hundley,0.634,0.088,0.986,,0.559,0.36,0.425,0.36,0.425,,,0.246,0.248,,,0.155,0.368,,,,0.419,0.324,0.36,0.36,,0.752
Chuck Share,0.943,0.223,1.0,,0.575,0.204,0.225,0.204,0.225,,,0.208,0.209,,,0.408,0.185,,,,0.786,0.206,0.386,0.386,,0.755
Bob Cousy,1.0,0.588,0.903,,0.807,0.673,0.745,0.673,0.745,,,0.493,0.438,,,0.223,1.0,,,,0.407,0.616,0.384,0.384,,0.855
Tom Gola,0.615,0.5,0.889,,0.783,0.431,0.457,0.431,0.457,,,0.421,0.406,,,0.44,0.483,,,,0.732,0.428,0.401,0.401,,0.787
Red Kerr,0.673,0.588,1.0,,0.897,0.698,0.674,0.698,0.674,,,0.421,0.418,,,0.625,0.255,,,,0.551,0.61,0.441,0.441,,0.766
Larry Costello,0.673,0.574,0.972,,0.923,0.576,0.561,0.576,0.561,,,0.42,0.397,,,0.226,0.68,,,,0.792,0.526,0.437,0.437,,0.802
George Dempsey,,0.149,0.792,,0.233,0.128,0.127,0.128,0.127,,,0.121,0.121,,,0.099,0.122,,,,0.286,0.126,0.428,0.428,,0.764
Johnny McCarthy,0.366,0.034,0.653,,0.613,0.341,0.389,0.341,0.389,,,0.174,0.198,,,0.141,0.404,,,,0.476,0.288,0.373,0.373,,0.667
Dave Gambee,0.943,0.0,0.028,,0.002,0.001,0.001,0.001,0.001,,,0.0,0.0,,,0.001,0.0,,,,0.006,0.001,1.0,1.0,,
Bill Sharman,1.0,0.514,1.0,,0.8,0.782,0.814,0.782,0.814,,,0.513,0.418,,,0.181,0.321,,,,0.521,0.696,0.408,0.408,,0.932
Frank Ramsey,1.0,0.399,1.0,,0.676,0.533,0.599,0.533,0.599,,,0.511,0.496,,,0.305,0.264,,,,0.801,0.526,0.378,0.378,,0.782
Paul Arizin,0.615,0.878,0.972,,0.94,0.879,0.867,0.879,0.867,,,0.88,0.821,,,0.395,0.214,,,,0.795,0.879,0.431,0.431,,0.813
Paul Seymour,0.673,0.02,0.292,,0.089,0.045,0.058,0.045,0.058,,,0.039,0.033,,,0.024,0.065,,,,0.075,0.043,0.327,0.327,,0.897
Slater Martin,0.943,0.162,0.986,,0.841,0.341,0.418,0.341,0.418,,,0.295,0.289,,,0.157,0.603,,,,0.693,0.326,0.347,0.347,,0.776
Archie Dees,0.366,0.047,0.944,,0.42,0.278,0.332,0.278,0.332,,,0.238,0.232,,,0.21,0.101,,,,0.343,0.266,0.356,0.356,,0.779
Ed Fleming,0.634,0.135,0.986,,0.38,0.225,0.248,0.225,0.248,,,0.205,0.216,,,0.174,0.16,,,,0.446,0.219,0.387,0.387,,0.721
Slick Leonard,0.634,0.101,0.806,,0.536,0.287,0.326,0.287,0.326,,,0.18,0.182,,,0.11,0.334,,,,0.358,0.253,0.373,0.373,,0.75
Phil Jordon,0.539,0.351,1.0,,0.691,0.555,0.572,0.555,0.572,,,0.346,0.345,,,0.368,0.149,,,,0.581,0.489,0.413,0.413,,0.762
Dick Farley,0.539,0.189,0.972,,0.43,0.246,0.265,0.246,0.265,,,0.205,0.212,,,0.121,0.223,,,,0.392,0.233,0.395,0.395,,0.737
Jack McMahon,0.943,0.041,1.0,,0.75,0.345,0.409,0.345,0.409,,,0.144,0.177,,,0.102,0.535,,,,0.666,0.281,0.358,0.358,,0.615
Al Ferrari,0.943,0.095,1.0,,0.399,0.186,0.228,0.186,0.228,,,0.217,0.226,,,0.088,0.219,,,,0.467,0.196,0.348,0.348,,0.729
Barney Cable,0.539,0.007,0.431,,0.091,0.06,0.075,0.06,0.075,,,0.034,0.033,,,0.055,0.022,,,,0.09,0.052,0.341,0.341,,0.793
Richie Guerin,0.77,0.568,0.986,,0.859,0.616,0.619,0.616,0.619,,,0.607,0.575,,,0.321,0.654,,,,0.768,0.613,0.424,0.424,,0.802
Shellie McMillon,0.539,0.115,0.667,,0.235,0.177,0.171,0.177,0.171,,,0.082,0.118,,,0.177,0.047,,,,0.331,0.147,0.439,0.439,,0.529
Larry Foust,0.634,0.284,1.0,,0.649,0.419,0.456,0.419,0.456,,,0.42,0.416,,,0.389,0.163,,,,0.702,0.419,0.39,0.39,,0.765
Togo Palazzi,0.673,0.115,0.986,,0.353,0.334,0.362,0.334,0.362,,,0.172,0.18,,,0.165,0.12,,,,0.524,0.283,0.392,0.392,,0.728
Joe Graboski,0.615,0.189,1.0,,0.833,0.548,0.66,0.548,0.66,,,0.405,0.41,,,0.466,0.266,,,,0.75,0.503,0.353,0.353,,0.75
Neil Johnston,0.615,0.047,0.389,,0.132,0.075,0.097,0.075,0.097,,,0.103,0.1,,,0.086,0.038,,,,0.151,0.084,0.329,0.329,,0.784
Lou Tsioropoulos,1.0,0.0,0.486,,0.164,0.083,0.112,0.083,0.112,,,0.037,0.038,,,0.068,0.036,,,,0.223,0.069,0.316,0.316,,0.758
Wayne Embry,0.366,0.128,0.917,,0.534,0.378,0.415,0.378,0.415,,,0.309,0.357,,,0.37,0.172,,,,0.699,0.356,0.387,0.387,,0.656
Walter Dukes,0.539,0.216,1.0,,0.785,0.442,0.535,0.442,0.535,,,0.445,0.514,,,0.594,0.115,,,,1.0,0.443,0.352,0.352,,0.657
Ernie Beck,0.615,0.061,0.972,,0.341,0.227,0.247,0.227,0.247,,,0.064,0.074,,,0.109,0.16,,,,0.373,0.175,0.39,0.39,,0.662
Charlie Tyra,0.77,0.101,0.958,,0.532,0.334,0.358,0.334,0.358,,,0.193,0.216,,,0.301,0.059,,,,0.542,0.289,0.396,0.396,,0.679
Carl Braun,0.77,0.304,1.0,,0.658,0.399,0.404,0.399,0.404,,,0.27,0.248,,,0.156,0.627,,,,0.536,0.358,0.42,0.42,,0.826
Kenny Sears,0.77,0.899,0.986,,0.839,0.683,0.593,0.683,0.593,,,0.759,0.669,,,0.408,0.244,,,,0.714,0.707,0.49,0.49,,0.861
Lennie Rosenbluth,0.615,-0.041,0.403,,0.069,0.06,0.086,0.06,0.086,,,0.031,0.033,,,0.033,0.011,,,,0.06,0.051,0.297,0.297,,0.724
Dolph Schayes,0.673,0.635,1.0,,0.888,0.701,0.771,0.701,0.771,,,0.789,0.693,,,0.597,0.32,,,,0.843,0.729,0.387,0.387,,0.864
Jack George,,0.101,0.986,,0.631,0.324,0.399,0.324,0.399,,,0.229,0.231,,,0.182,0.397,,,,0.449,0.294,0.346,0.346,,0.754
