Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Danny Schayes,0.762,0.335,1.0,0.463,0.672,0.301,0.325,0.31,0.339,0.0,0.009,0.401,0.369,0.482,0.494,0.503,0.084,0.224,0.191,0.338,0.781,0.337,0.771,0.777,0.0,0.91
Larry Nance,0.523,0.483,0.976,0.951,0.883,0.641,0.659,0.659,0.69,0.012,0.014,0.387,0.372,0.557,0.663,0.645,0.204,0.268,0.625,0.417,0.648,0.596,0.81,0.813,0.571,0.875
A.C. Green,0.921,0.3,1.0,0.256,0.653,0.261,0.295,0.257,0.279,0.064,0.098,0.326,0.34,0.557,0.431,0.485,0.061,0.24,0.072,0.315,0.346,0.291,0.736,0.784,0.457,0.804
Karl Malone,0.858,0.764,1.0,1.0,0.996,0.856,0.875,0.877,0.914,0.023,0.025,1.0,1.0,0.654,1.0,0.91,0.232,0.362,0.247,0.777,0.793,0.923,0.815,0.818,0.653,0.839
Vlade Divac,0.921,0.409,1.0,0.988,0.697,0.364,0.347,0.369,0.357,0.029,0.025,0.287,0.314,0.568,0.631,0.627,0.079,0.431,0.397,0.465,0.731,0.357,0.873,0.881,0.815,0.766
Sam Mitchell,0.461,0.251,1.0,0.732,0.941,0.449,0.55,0.463,0.574,0.0,0.016,0.449,0.446,0.521,0.454,0.489,0.114,0.268,0.178,0.331,1.0,0.464,0.682,0.688,0.0,0.844
Tim Hardaway,0.699,0.488,1.0,1.0,0.97,0.746,0.844,0.668,0.745,0.564,0.447,0.447,0.429,0.241,0.335,0.312,0.681,0.87,0.037,0.86,0.675,0.729,0.736,0.764,0.879,0.875
Mark Eaton,0.858,0.271,0.976,0.976,0.778,0.171,0.159,0.176,0.167,0.0,0.0,0.104,0.126,0.504,0.663,0.627,0.044,0.159,0.588,0.315,0.882,0.159,0.895,0.895,,0.691
Buck Johnson,0.826,0.227,0.89,0.854,0.687,0.42,0.475,0.431,0.492,0.012,0.027,0.23,0.243,0.299,0.304,0.31,0.122,0.329,0.147,0.389,0.71,0.384,0.737,0.747,0.304,0.792
Terry Porter,1.0,0.64,0.988,0.988,0.804,0.491,0.514,0.37,0.362,0.756,0.555,0.408,0.382,0.144,0.315,0.265,0.558,0.642,0.037,0.602,0.447,0.535,0.796,0.872,0.947,0.897
John Salley,0.794,0.236,0.902,0.012,0.497,0.181,0.205,0.186,0.216,0.0,0.002,0.272,0.288,0.38,0.26,0.308,0.06,0.211,0.35,0.29,0.71,0.211,0.734,0.736,0.0,0.792
Rolando Blackman,0.444,0.271,0.976,0.976,0.894,0.64,0.716,0.618,0.689,0.233,0.202,0.412,0.367,0.175,0.264,0.241,0.259,0.28,0.059,0.506,0.453,0.616,0.745,0.764,0.801,0.942
Tyrone Corbin,0.461,0.266,1.0,1.0,0.964,0.593,0.714,0.609,0.746,0.012,0.018,0.433,0.418,0.512,0.553,0.554,0.298,0.659,0.166,0.666,0.76,0.571,0.692,0.696,0.457,0.869
Harvey Grant,0.477,0.33,0.939,0.927,0.857,0.615,0.666,0.632,0.693,0.012,0.027,0.27,0.28,0.496,0.517,0.524,0.175,0.37,0.191,0.398,0.686,0.545,0.77,0.776,0.304,0.809
Kevin McHale,0.889,0.389,0.829,0.122,0.624,0.509,0.496,0.509,0.502,0.087,0.066,0.333,0.31,0.402,0.458,0.452,0.108,0.102,0.456,0.446,0.574,0.485,0.855,0.864,0.925,0.903
Sean Elliott,0.874,0.433,1.0,1.0,0.918,0.483,0.531,0.477,0.523,0.116,0.113,0.475,0.453,0.393,0.43,0.429,0.204,0.28,0.103,0.468,0.562,0.504,0.757,0.776,0.715,0.88
Sherman Douglas,0.382,0.266,0.89,0.89,0.773,0.537,0.574,0.549,0.587,0.023,0.055,0.415,0.466,0.216,0.179,0.197,0.536,0.492,0.016,0.86,0.527,0.524,0.779,0.798,0.295,0.747
Dan Majerle,0.874,0.355,0.939,0.085,0.688,0.401,0.447,0.382,0.421,0.174,0.152,0.332,0.336,0.465,0.342,0.393,0.186,0.431,0.125,0.363,0.479,0.407,0.748,0.771,0.797,0.83
Hersey Hawkins,0.699,0.483,0.976,0.976,0.938,0.596,0.681,0.502,0.562,0.628,0.479,0.7,0.619,0.133,0.358,0.292,0.257,0.724,0.122,0.678,0.538,0.685,0.73,0.759,0.913,0.949
Charles Oakley,0.62,0.305,0.927,0.902,0.826,0.31,0.324,0.319,0.34,0.0,0.004,0.349,0.343,0.845,0.841,0.865,0.175,0.252,0.053,0.685,0.852,0.331,0.798,0.801,0.0,0.854
Joe Dumars,0.794,0.488,0.976,0.976,0.919,0.628,0.703,0.633,0.715,0.081,0.08,0.542,0.47,0.172,0.171,0.176,0.381,0.362,0.022,0.602,0.399,0.631,0.743,0.754,0.71,0.969
Michael Adams,0.318,0.31,0.805,0.805,0.708,0.566,0.774,0.409,0.491,0.971,1.0,0.68,0.596,0.161,0.271,0.241,0.595,0.598,0.019,0.764,0.479,0.679,0.609,0.709,0.676,0.958
Jay Humphries,0.762,0.424,0.976,0.976,0.822,0.487,0.523,0.439,0.458,0.349,0.285,0.279,0.269,0.158,0.223,0.207,0.462,0.524,0.022,0.481,0.701,0.471,0.776,0.816,0.852,0.87
Grant Long,0.382,0.246,0.976,0.805,0.758,0.279,0.305,0.286,0.318,0.006,0.011,0.265,0.259,0.623,0.469,0.534,0.151,0.484,0.134,0.497,0.873,0.284,0.76,0.765,0.381,0.857
Sam Perkins,0.921,0.394,0.89,0.805,0.755,0.372,0.405,0.364,0.39,0.105,0.113,0.335,0.314,0.463,0.508,0.506,0.093,0.26,0.244,0.328,0.731,0.381,0.765,0.796,0.642,0.894
Muggsy Bogues,0.413,0.236,0.988,0.561,0.694,0.243,0.285,0.251,0.294,0.0,0.021,0.126,0.122,0.161,0.216,0.203,0.575,0.557,0.009,0.382,0.473,0.22,0.711,0.728,0.0,0.867
Rod Strickland,0.874,0.281,0.707,0.683,0.626,0.317,0.354,0.315,0.354,0.064,0.059,0.235,0.238,0.158,0.222,0.206,0.398,0.476,0.034,0.497,0.37,0.31,0.745,0.757,0.76,0.831
Reggie Miller,0.651,0.616,1.0,1.0,0.897,0.602,0.634,0.504,0.483,0.651,0.571,0.806,0.676,0.224,0.274,0.264,0.284,0.443,0.041,0.519,0.488,0.719,0.791,0.889,0.795,1.0
Kevin Johnson,0.874,0.626,0.939,0.927,0.836,0.597,0.623,0.606,0.631,0.052,0.078,0.759,0.694,0.15,0.297,0.255,0.671,0.663,0.034,0.857,0.515,0.663,0.798,0.818,0.468,0.918
Jeff Hornacek,0.874,0.478,0.976,0.939,0.824,0.549,0.572,0.503,0.519,0.355,0.259,0.294,0.252,0.205,0.338,0.302,0.351,0.451,0.05,0.414,0.547,0.523,0.801,0.825,0.954,0.977
Charles Barkley,0.699,0.66,0.817,0.817,0.754,0.672,0.635,0.646,0.58,0.256,0.275,0.694,0.741,0.715,0.577,0.64,0.244,0.447,0.103,0.669,0.512,0.717,0.881,0.949,0.648,0.786
Dominique Wilkins,0.682,0.562,0.988,0.988,0.929,0.778,0.893,0.713,0.798,0.494,0.441,0.696,0.646,0.723,0.644,0.689,0.228,0.5,0.203,0.64,0.462,0.814,0.726,0.76,0.779,0.903
Brian Shaw,0.889,0.291,0.963,0.963,0.836,0.446,0.513,0.457,0.525,0.017,0.048,0.298,0.28,0.288,0.364,0.348,0.517,0.427,0.106,0.71,0.609,0.423,0.725,0.742,0.253,0.892
Sedale Threatt,0.651,0.227,0.976,0.695,0.623,0.437,0.455,0.44,0.459,0.058,0.062,0.2,0.195,0.069,0.101,0.093,0.235,0.459,0.025,0.439,0.565,0.393,0.802,0.818,0.653,0.863
Reggie Theus,0.413,0.232,0.988,0.988,0.891,0.589,0.679,0.553,0.632,0.302,0.255,0.427,0.386,0.191,0.219,0.215,0.325,0.346,0.109,0.803,0.683,0.585,0.723,0.743,0.824,0.927
Clyde Drexler,1.0,0.611,1.0,1.0,0.86,0.652,0.728,0.608,0.658,0.355,0.339,0.608,0.59,0.587,0.457,0.514,0.424,0.585,0.188,0.739,0.669,0.685,0.745,0.787,0.728,0.865
Ken Norman,0.492,0.236,0.854,0.549,0.697,0.525,0.565,0.535,0.576,0.035,0.057,0.253,0.31,0.49,0.438,0.468,0.137,0.256,0.197,0.443,0.568,0.472,0.774,0.79,0.429,0.685
Kiki Vandeweghe,0.62,0.281,0.915,0.878,0.73,0.463,0.505,0.424,0.451,0.297,0.25,0.379,0.324,0.216,0.14,0.169,0.095,0.171,0.031,0.344,0.361,0.475,0.764,0.801,0.826,0.979
Chris Morris,0.413,0.222,0.963,0.829,0.77,0.413,0.524,0.379,0.449,0.262,0.317,0.262,0.275,0.582,0.425,0.49,0.189,0.561,0.3,0.532,0.734,0.404,0.657,0.719,0.573,0.8
Pooh Richardson,0.461,0.291,1.0,1.0,0.951,0.641,0.735,0.617,0.701,0.244,0.227,0.13,0.186,0.227,0.279,0.269,0.631,0.533,0.041,0.554,0.337,0.543,0.726,0.75,0.749,0.587
Kevin Gamble,0.889,0.409,1.0,0.927,0.816,0.554,0.508,0.57,0.531,0.0,0.012,0.27,0.256,0.235,0.249,0.251,0.22,0.407,0.106,0.471,0.701,0.497,0.907,0.915,0.0,0.888
Jeff Malone,0.858,0.251,0.841,0.841,0.744,0.53,0.563,0.545,0.589,0.006,0.011,0.338,0.284,0.1,0.233,0.194,0.123,0.203,0.019,0.344,0.379,0.497,0.785,0.788,0.381,0.999
Bill Laimbeer,0.794,0.394,1.0,0.988,0.805,0.376,0.424,0.349,0.374,0.215,0.222,0.18,0.166,0.479,0.772,0.693,0.135,0.154,0.175,0.312,0.716,0.35,0.739,0.793,0.676,0.912
Mitch Richmond,0.699,0.35,0.939,0.939,0.913,0.71,0.775,0.69,0.751,0.233,0.204,0.576,0.524,0.407,0.417,0.425,0.204,0.512,0.106,0.732,0.612,0.713,0.764,0.782,0.795,0.923
Vernon Maxwell,0.826,0.291,1.0,0.963,0.866,0.509,0.679,0.345,0.423,1.0,0.904,0.317,0.333,0.114,0.269,0.224,0.26,0.516,0.047,0.545,0.53,0.541,0.624,0.696,0.769,0.798
Robert Parish,0.889,0.493,0.988,0.988,0.736,0.49,0.441,0.505,0.464,0.0,0.002,0.346,0.348,0.751,0.8,0.805,0.057,0.268,0.322,0.487,0.583,0.468,0.924,0.926,0.0,0.836
Scott Skiles,0.492,0.345,0.963,0.805,0.819,0.467,0.566,0.384,0.465,0.541,0.404,0.497,0.425,0.158,0.291,0.254,0.567,0.362,0.013,0.803,0.568,0.526,0.688,0.703,0.932,0.983
Derek Harper,0.444,0.374,0.939,0.939,0.868,0.578,0.667,0.503,0.562,0.517,0.436,0.418,0.44,0.163,0.238,0.219,0.471,0.598,0.044,0.564,0.657,0.589,0.722,0.762,0.826,0.796
Buck Williams,1.0,0.419,0.976,0.976,0.779,0.362,0.324,0.373,0.341,0.0,0.0,0.317,0.347,0.629,0.717,0.706,0.083,0.191,0.147,0.436,0.731,0.362,0.93,0.93,,0.768
Rodney McCray,0.444,0.261,0.902,0.829,0.773,0.339,0.37,0.336,0.367,0.076,0.069,0.232,0.223,0.424,0.557,0.527,0.223,0.285,0.159,0.411,0.601,0.327,0.765,0.781,0.76,0.875
Reggie Lewis,0.889,0.369,0.963,0.963,0.868,0.604,0.664,0.621,0.692,0.006,0.023,0.411,0.383,0.33,0.398,0.386,0.173,0.398,0.266,0.468,0.692,0.573,0.759,0.765,0.176,0.9
Ricky Pierce,,0.389,0.951,0.024,0.654,0.567,0.629,0.536,0.596,0.267,0.206,0.629,0.53,0.186,0.17,0.18,0.144,0.244,0.041,0.468,0.503,0.619,0.75,0.765,0.906,0.995
Michael Jordan,0.969,1.0,1.0,1.0,0.915,1.0,1.0,1.0,1.0,0.169,0.165,0.835,0.756,0.327,0.512,0.463,0.389,0.907,0.259,0.643,0.678,1.0,0.833,0.852,0.712,0.927
Micheal Williams,0.651,0.281,0.89,0.451,0.515,0.264,0.285,0.271,0.296,0.006,0.012,0.424,0.372,0.136,0.174,0.166,0.299,0.61,0.053,0.478,0.598,0.315,0.771,0.779,0.326,0.958
Jerome Kersey,1.0,0.33,0.89,0.878,0.712,0.428,0.483,0.437,0.501,0.023,0.023,0.339,0.368,0.468,0.427,0.452,0.195,0.411,0.237,0.475,0.743,0.42,0.739,0.743,0.703,0.772
Alvin Robertson,0.762,0.379,0.988,0.988,0.784,0.442,0.492,0.432,0.482,0.134,0.112,0.291,0.296,0.529,0.367,0.432,0.381,1.0,0.05,0.675,0.808,0.426,0.75,0.762,0.833,0.825
Detlef Schrempf,0.651,0.443,1.0,0.037,0.794,0.436,0.452,0.434,0.454,0.087,0.071,0.645,0.607,0.493,0.659,0.621,0.259,0.236,0.069,0.557,0.775,0.512,0.804,0.815,0.856,0.891
Antoine Carr,0.397,0.266,0.939,0.585,0.762,0.634,0.668,0.653,0.702,0.0,0.005,0.431,0.438,0.452,0.352,0.395,0.164,0.183,0.316,0.545,0.932,0.601,0.79,0.793,0.0,0.826
Eddie Johnson,,0.271,0.988,0.329,0.629,0.548,0.611,0.524,0.575,0.227,0.213,0.335,0.289,0.296,0.224,0.255,0.095,0.236,0.028,0.389,0.536,0.525,0.748,0.777,0.742,0.971
Terry Cummings,0.874,0.276,0.817,0.756,0.662,0.508,0.566,0.516,0.577,0.041,0.059,0.24,0.27,0.537,0.447,0.49,0.135,0.248,0.094,0.417,0.666,0.456,0.748,0.762,0.484,0.744
John Stockton,0.858,0.69,1.0,1.0,0.936,0.501,0.532,0.456,0.464,0.337,0.298,0.531,0.489,0.127,0.261,0.223,1.0,0.951,0.05,0.949,0.689,0.548,0.784,0.836,0.788,0.911
Shawn Kemp,0.651,0.3,0.988,0.805,0.737,0.467,0.495,0.479,0.514,0.012,0.021,0.421,0.491,0.74,0.564,0.639,0.124,0.313,0.384,0.643,0.944,0.471,0.785,0.793,0.381,0.72
Olden Polynice,,0.256,0.963,0.366,0.631,0.319,0.307,0.329,0.323,0.0,0.002,0.213,0.284,0.609,0.456,0.52,0.036,0.175,0.1,0.28,0.568,0.302,0.866,0.867,0.0,0.631
Armen Gilliam,,0.227,0.915,0.915,0.798,0.492,0.545,0.507,0.573,0.0,0.004,0.392,0.37,0.609,0.517,0.563,0.09,0.28,0.166,0.554,0.547,0.481,0.753,0.753,0.0,0.888
Moses Malone,0.682,0.276,1.0,0.183,0.577,0.283,0.326,0.291,0.339,0.0,0.012,0.452,0.419,0.751,0.542,0.627,0.058,0.122,0.231,0.436,0.396,0.337,0.723,0.733,0.0,0.905
Rod Higgins,0.699,0.261,1.0,0.11,0.611,0.262,0.304,0.194,0.194,0.424,0.39,0.27,0.255,0.302,0.335,0.333,0.097,0.211,0.116,0.207,0.586,0.301,0.716,0.849,0.758,0.892
Mark Aguirre,0.794,0.271,0.951,0.159,0.605,0.424,0.495,0.412,0.476,0.14,0.138,0.351,0.357,0.371,0.328,0.352,0.119,0.191,0.062,0.408,0.618,0.428,0.714,0.737,0.703,0.825
Dennis Rodman,0.794,0.429,1.0,0.939,0.829,0.279,0.305,0.281,0.304,0.035,0.053,0.162,0.198,1.0,0.91,0.965,0.073,0.264,0.172,0.299,0.831,0.259,0.762,0.787,0.457,0.687
Scottie Pippen,0.969,0.552,1.0,1.0,0.909,0.606,0.628,0.602,0.622,0.122,0.121,0.351,0.383,0.452,0.591,0.56,0.439,0.785,0.291,0.739,0.799,0.566,0.804,0.825,0.705,0.769
Tom Chambers,0.874,0.266,0.927,0.915,0.747,0.562,0.692,0.558,0.687,0.116,0.129,0.554,0.517,0.288,0.528,0.461,0.167,0.264,0.163,0.564,0.695,0.586,0.675,0.691,0.626,0.9
Glen Rice,0.382,0.217,0.939,0.939,0.798,0.556,0.649,0.498,0.579,0.413,0.326,0.25,0.235,0.235,0.405,0.358,0.162,0.411,0.081,0.529,0.639,0.52,0.713,0.734,0.881,0.891
Felton Spencer,0.461,0.276,0.988,0.561,0.633,0.197,0.207,0.203,0.218,0.0,0.002,0.266,0.284,0.753,0.505,0.603,0.021,0.195,0.378,0.245,0.997,0.222,0.791,0.793,0.0,0.786
Patrick Ewing,0.62,0.493,0.988,0.988,0.936,0.854,0.895,0.879,0.94,0.0,0.011,0.678,0.702,0.537,0.973,0.851,0.21,0.325,0.806,0.927,0.849,0.835,0.794,0.798,0.0,0.812
David Robinson,0.874,0.837,1.0,0.988,0.934,0.762,0.744,0.784,0.779,0.006,0.012,0.865,0.875,0.928,0.996,1.0,0.179,0.516,1.0,0.86,0.781,0.814,0.853,0.856,0.326,0.83
Xavier McDaniel,,0.251,0.988,0.963,0.795,0.596,0.646,0.614,0.675,0.0,0.014,0.282,0.301,0.479,0.525,0.524,0.161,0.309,0.144,0.586,0.781,0.532,0.768,0.774,0.0,0.788
Maurice Cheeks,0.62,0.256,0.927,0.78,0.648,0.243,0.263,0.246,0.265,0.029,0.035,0.154,0.145,0.061,0.207,0.163,0.374,0.52,0.031,0.344,0.408,0.229,0.771,0.788,0.571,0.887
Brad Daugherty,0.523,0.443,0.927,0.927,0.889,0.611,0.629,0.63,0.661,0.0,0.005,0.636,0.652,0.49,0.893,0.781,0.217,0.301,0.144,0.672,0.565,0.638,0.81,0.811,0.0,0.818
Spud Webb,0.682,0.266,0.915,0.78,0.663,0.363,0.437,0.317,0.364,0.314,0.298,0.338,0.3,0.114,0.182,0.164,0.358,0.48,0.019,0.465,0.533,0.389,0.691,0.742,0.733,0.946
Danny Ainge,1.0,0.305,0.976,0.0,0.516,0.34,0.389,0.245,0.265,0.593,0.445,0.167,0.155,0.125,0.219,0.193,0.245,0.256,0.041,0.318,0.577,0.345,0.73,0.785,0.927,0.9
Doc Rivers,0.682,0.31,0.963,0.963,0.78,0.448,0.555,0.37,0.435,0.512,0.465,0.323,0.295,0.13,0.282,0.238,0.292,0.602,0.147,0.398,0.639,0.464,0.672,0.726,0.767,0.919
Larry Bird,0.889,0.325,0.732,0.732,0.687,0.467,0.554,0.401,0.47,0.448,0.351,0.238,0.206,0.147,0.624,0.479,0.37,0.439,0.181,0.596,0.349,0.451,0.702,0.726,0.888,0.971
Vern Fleming,0.651,0.217,0.841,0.549,0.582,0.36,0.365,0.366,0.374,0.023,0.032,0.235,0.249,0.23,0.179,0.201,0.317,0.309,0.041,0.436,0.343,0.34,0.821,0.833,0.507,0.794
Frank Brickowski,0.762,0.232,0.915,0.89,0.577,0.376,0.384,0.387,0.404,0.0,0.004,0.289,0.279,0.357,0.406,0.401,0.113,0.35,0.134,0.51,0.754,0.365,0.815,0.816,0.0,0.869
Willie Anderson,0.874,0.236,0.915,0.915,0.782,0.458,0.539,0.464,0.548,0.041,0.062,0.249,0.24,0.188,0.387,0.33,0.308,0.321,0.144,0.532,0.669,0.42,0.706,0.722,0.457,0.869
