Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Tim Duncan,0.821,0.585,0.939,0.939,0.747,0.636,0.557,0.651,0.62,0.007,0.011,0.322,0.377,0.389,0.644,0.574,0.274,0.387,0.755,0.408,0.579,0.483,0.721,0.721,0.581,0.81
Chandler Parsons,0.747,0.335,0.805,0.805,0.733,0.581,0.564,0.392,0.368,0.462,0.537,0.194,0.234,0.146,0.312,0.263,0.192,0.423,0.095,0.299,0.491,0.468,0.651,0.731,0.772,0.788
Dirk Nowitzki,0.747,0.439,0.939,0.939,0.766,0.739,0.722,0.598,0.602,0.364,0.424,0.357,0.351,0.101,0.498,0.373,0.171,0.239,0.165,0.255,0.561,0.601,0.646,0.682,0.772,0.965
Tyler Zeller,0.597,0.396,1.0,0.72,0.581,0.516,0.421,0.53,0.473,0.0,0.0,0.214,0.226,0.334,0.385,0.379,0.135,0.11,0.26,0.237,0.719,0.376,0.773,0.77,,0.9
Ty Lawson,0.448,0.427,0.915,0.915,0.894,0.613,0.63,0.521,0.55,0.245,0.317,0.371,0.441,0.096,0.232,0.191,0.859,0.564,0.045,0.576,0.449,0.516,0.614,0.649,0.693,0.799
Jeff Teague,0.896,0.47,0.89,0.878,0.747,0.619,0.603,0.526,0.519,0.248,0.32,0.385,0.387,0.069,0.186,0.15,0.612,0.767,0.155,0.639,0.488,0.524,0.648,0.696,0.697,0.943
Al Horford,0.896,0.53,0.927,0.927,0.778,0.788,0.656,0.793,0.709,0.038,0.056,0.15,0.171,0.3,0.498,0.444,0.291,0.417,0.49,0.312,0.425,0.521,0.758,0.767,0.622,0.83
Kyle Korver,0.896,0.457,0.915,0.915,0.811,0.443,0.408,0.111,0.115,0.773,0.695,0.148,0.143,0.034,0.349,0.248,0.234,0.319,0.21,0.333,0.491,0.411,0.686,0.659,1.0,0.982
Paul Millsap,0.896,0.506,0.89,0.89,0.802,0.672,0.632,0.571,0.545,0.269,0.334,0.357,0.409,0.318,0.52,0.465,0.266,0.798,0.345,0.517,0.705,0.549,0.67,0.719,0.724,0.828
Pau Gasol,0.747,0.634,0.951,0.951,0.899,0.865,0.784,0.871,0.86,0.042,0.04,0.411,0.444,0.503,0.843,0.75,0.251,0.153,0.735,0.492,0.516,0.652,0.696,0.694,0.939,0.879
Tristan Thompson,0.791,0.415,1.0,0.183,0.736,0.405,0.332,0.417,0.373,0.0,0.0,0.222,0.301,0.627,0.462,0.536,0.047,0.209,0.305,0.259,0.663,0.313,0.77,0.767,,0.701
Trevor Ariza,0.836,0.402,1.0,1.0,0.983,0.555,0.619,0.268,0.271,0.678,0.859,0.171,0.174,0.176,0.461,0.374,0.249,0.933,0.085,0.439,0.653,0.473,0.566,0.68,0.711,0.933
Omer Asik,0.672,0.305,0.927,0.927,0.665,0.323,0.28,0.332,0.315,0.0,0.0,0.183,0.273,0.558,0.608,0.61,0.086,0.178,0.27,0.296,0.505,0.251,0.728,0.725,,0.637
Anthony Morrow,0.672,0.348,0.902,0.0,0.606,0.432,0.418,0.225,0.221,0.493,0.503,0.11,0.108,0.092,0.187,0.159,0.072,0.331,0.055,0.118,0.474,0.356,0.652,0.697,0.882,0.972
Kemba Walker,0.492,0.274,0.756,0.707,0.711,0.574,0.667,0.457,0.535,0.297,0.433,0.327,0.343,0.08,0.223,0.179,0.379,0.546,0.155,0.312,0.323,0.485,0.542,0.586,0.618,0.905
Damian Lillard,0.761,0.646,1.0,1.0,0.981,0.895,0.925,0.615,0.602,0.685,0.885,0.481,0.483,0.112,0.397,0.308,0.605,0.595,0.105,0.692,0.575,0.776,0.611,0.701,0.697,0.945
Brandan Wright,,0.372,0.915,0.085,0.486,0.354,0.247,0.363,0.275,0.0,0.005,0.109,0.136,0.293,0.233,0.262,0.049,0.307,0.47,0.106,0.358,0.245,0.904,0.907,0.0,0.761
Mason Plumlee,0.567,0.293,1.0,0.549,0.585,0.425,0.332,0.437,0.371,0.0,0.005,0.22,0.385,0.4,0.407,0.418,0.088,0.399,0.315,0.33,0.726,0.323,0.807,0.808,0.0,0.542
Andre Drummond,0.477,0.47,1.0,1.0,0.839,0.75,0.653,0.771,0.732,0.0,0.003,0.199,0.443,1.0,0.805,0.9,0.066,0.448,0.765,0.374,1.0,0.51,0.724,0.722,0.0,0.426
Marc Gasol,0.821,0.622,0.988,0.988,0.901,0.804,0.729,0.822,0.805,0.01,0.026,0.49,0.534,0.263,0.621,0.514,0.366,0.429,0.655,0.548,0.73,0.637,0.696,0.701,0.358,0.87
Hassan Whiteside,0.552,0.323,0.585,0.39,0.383,0.369,0.263,0.379,0.295,0.0,0.0,0.109,0.189,0.332,0.407,0.393,0.007,0.166,0.615,0.181,0.453,0.254,0.885,0.881,,0.547
Gorgui Dieng,0.239,0.299,0.89,0.598,0.736,0.393,0.348,0.402,0.386,0.003,0.009,0.267,0.296,0.51,0.466,0.497,0.174,0.436,0.63,0.393,0.66,0.32,0.713,0.715,0.339,0.857
Goran Dragic,,0.415,0.951,0.951,0.886,0.762,0.681,0.643,0.567,0.315,0.401,0.253,0.284,0.185,0.233,0.223,0.418,0.479,0.075,0.539,0.684,0.575,0.706,0.778,0.705,0.847
Ed Davis,0.313,0.384,0.963,0.293,0.617,0.428,0.319,0.44,0.358,0.0,0.0,0.129,0.229,0.526,0.446,0.489,0.112,0.301,0.49,0.181,0.709,0.296,0.846,0.843,,0.533
Draymond Green,1.0,0.518,0.963,0.963,0.835,0.514,0.52,0.356,0.333,0.388,0.509,0.185,0.243,0.261,0.643,0.528,0.347,0.755,0.495,0.414,0.888,0.415,0.624,0.734,0.685,0.722
Marvin Williams,0.492,0.262,0.951,0.451,0.683,0.319,0.337,0.179,0.176,0.332,0.41,0.087,0.106,0.133,0.396,0.315,0.119,0.423,0.18,0.187,0.512,0.26,0.597,0.701,0.728,0.78
Nikola Mirotic,0.747,0.348,1.0,0.037,0.555,0.384,0.424,0.24,0.237,0.346,0.485,0.319,0.345,0.144,0.411,0.33,0.116,0.331,0.27,0.277,0.604,0.376,0.57,0.694,0.642,0.879
Tobias Harris,0.373,0.293,0.829,0.768,0.795,0.671,0.645,0.554,0.542,0.304,0.37,0.27,0.297,0.167,0.431,0.351,0.148,0.423,0.18,0.358,0.47,0.525,0.656,0.701,0.74,0.862
Danny Green,0.821,0.476,0.988,0.976,0.776,0.489,0.502,0.204,0.215,0.668,0.707,0.155,0.154,0.124,0.349,0.28,0.189,0.62,0.435,0.29,0.572,0.427,0.614,0.654,0.85,0.956
Russell Westbrook,0.672,0.646,0.817,0.817,0.772,0.951,1.0,0.844,0.903,0.301,0.446,0.764,0.794,0.284,0.439,0.398,0.685,0.859,0.07,0.913,0.646,0.851,0.6,0.641,0.608,0.914
Brandon Knight,,0.274,0.768,0.744,0.683,0.569,0.604,0.39,0.433,0.437,0.497,0.273,0.271,0.064,0.261,0.199,0.394,0.552,0.05,0.589,0.4,0.483,0.594,0.619,0.791,0.956
Patrick Patterson,0.732,0.372,0.988,0.049,0.723,0.364,0.364,0.211,0.192,0.367,0.438,0.088,0.097,0.291,0.369,0.353,0.185,0.368,0.22,0.168,0.523,0.292,0.632,0.752,0.754,0.862
Brook Lopez,0.567,0.427,0.878,0.537,0.704,0.768,0.671,0.788,0.746,0.003,0.015,0.312,0.333,0.49,0.387,0.436,0.06,0.264,0.63,0.324,0.723,0.558,0.723,0.725,0.203,0.891
Kenneth Faried,0.448,0.341,0.915,0.866,0.7,0.566,0.5,0.58,0.556,0.003,0.012,0.278,0.35,0.554,0.514,0.545,0.106,0.38,0.285,0.368,0.74,0.427,0.714,0.717,0.254,0.756
Khris Middleton,0.612,0.409,0.963,0.707,0.798,0.616,0.591,0.463,0.459,0.381,0.415,0.187,0.189,0.11,0.361,0.283,0.217,0.748,0.055,0.352,0.642,0.476,0.658,0.693,0.827,0.94
Jonas Valanciunas,0.732,0.5,0.976,0.976,0.703,0.566,0.443,0.582,0.497,0.0,0.002,0.303,0.335,0.492,0.577,0.565,0.047,0.202,0.475,0.34,0.779,0.434,0.806,0.804,0.0,0.86
Roy Hibbert,0.567,0.256,0.927,0.927,0.646,0.481,0.483,0.495,0.54,0.0,0.003,0.235,0.248,0.357,0.463,0.44,0.1,0.11,0.625,0.333,0.758,0.362,0.628,0.628,0.0,0.902
Luis Scola,0.567,0.268,0.988,0.195,0.557,0.455,0.436,0.46,0.475,0.017,0.031,0.221,0.274,0.316,0.468,0.429,0.125,0.288,0.09,0.293,0.674,0.344,0.658,0.665,0.508,0.765
Isaiah Thomas,,0.372,0.817,0.012,0.579,0.508,0.542,0.321,0.344,0.451,0.536,0.422,0.422,0.076,0.145,0.125,0.339,0.35,0.025,0.445,0.526,0.497,0.592,0.641,0.758,0.95
Devin Harris,0.747,0.256,0.927,0.037,0.565,0.332,0.356,0.193,0.197,0.332,0.412,0.185,0.197,0.03,0.147,0.11,0.283,0.479,0.07,0.265,0.516,0.3,0.589,0.675,0.726,0.892
Matt Barnes,0.836,0.262,0.927,0.902,0.762,0.42,0.424,0.22,0.189,0.476,0.582,0.103,0.115,0.117,0.303,0.246,0.136,0.411,0.25,0.271,0.842,0.345,0.625,0.798,0.736,0.852
Wesley Matthews,0.761,0.378,0.732,0.732,0.679,0.511,0.511,0.256,0.234,0.605,0.689,0.152,0.176,0.087,0.222,0.181,0.166,0.472,0.05,0.252,0.463,0.431,0.631,0.749,0.791,0.823
Nikola Vucevic,0.373,0.427,0.902,0.902,0.848,0.958,0.82,0.981,0.916,0.007,0.009,0.229,0.265,0.545,0.69,0.661,0.175,0.331,0.27,0.461,0.772,0.644,0.737,0.735,0.677,0.823
Gordon Hayward,0.567,0.53,0.927,0.927,0.878,0.734,0.739,0.568,0.578,0.42,0.511,0.524,0.561,0.124,0.385,0.304,0.374,0.663,0.15,0.642,0.46,0.66,0.627,0.675,0.74,0.888
LeBron James,0.791,0.634,0.841,0.841,0.836,0.947,0.869,0.786,0.718,0.42,0.525,0.524,0.641,0.117,0.44,0.339,0.61,0.669,0.245,0.847,0.474,0.786,0.687,0.752,0.72,0.777
Derrick Favors,0.567,0.506,0.902,0.902,0.765,0.731,0.624,0.75,0.696,0.003,0.009,0.31,0.403,0.449,0.496,0.495,0.134,0.368,0.615,0.377,0.737,0.535,0.739,0.739,0.339,0.732
Andre Iguodala,1.0,0.311,0.939,0.0,0.694,0.351,0.337,0.245,0.217,0.259,0.328,0.095,0.138,0.101,0.257,0.21,0.272,0.546,0.125,0.274,0.351,0.272,0.656,0.776,0.709,0.652
Zach Randolph,0.821,0.439,0.866,0.866,0.773,0.689,0.634,0.697,0.696,0.024,0.031,0.319,0.362,0.515,0.63,0.609,0.183,0.423,0.07,0.486,0.614,0.516,0.686,0.687,0.711,0.837
Donatas Motiejunas,0.836,0.287,0.866,0.756,0.683,0.536,0.476,0.474,0.433,0.171,0.206,0.14,0.201,0.314,0.343,0.343,0.155,0.344,0.17,0.383,0.712,0.386,0.71,0.752,0.748,0.659
Rudy Gay,0.433,0.372,0.829,0.817,0.808,0.771,0.759,0.669,0.684,0.276,0.341,0.471,0.477,0.224,0.363,0.325,0.298,0.436,0.205,0.57,0.551,0.646,0.641,0.672,0.73,0.939
Stephen Curry,1.0,0.957,0.976,0.976,0.877,0.991,0.912,0.573,0.531,1.0,1.0,0.431,0.409,0.128,0.344,0.278,0.739,1.0,0.08,0.776,0.554,0.857,0.686,0.741,0.9,1.0
Luol Deng,0.552,0.329,0.878,0.878,0.812,0.56,0.535,0.454,0.433,0.273,0.341,0.267,0.305,0.236,0.329,0.307,0.166,0.399,0.11,0.336,0.382,0.454,0.661,0.719,0.722,0.833
Markieff Morris,0.583,0.28,1.0,1.0,0.866,0.777,0.748,0.71,0.703,0.199,0.277,0.248,0.282,0.252,0.478,0.413,0.229,0.62,0.195,0.53,0.86,0.567,0.655,0.693,0.646,0.835
Paul Pierce,0.687,0.335,0.89,0.89,0.642,0.445,0.446,0.273,0.269,0.413,0.469,0.229,0.255,0.103,0.3,0.24,0.172,0.282,0.12,0.287,0.561,0.392,0.63,0.696,0.791,0.854
Marcin Gortat,0.687,0.524,1.0,1.0,0.823,0.666,0.527,0.685,0.589,0.0,0.005,0.172,0.212,0.412,0.648,0.585,0.116,0.301,0.55,0.312,0.67,0.452,0.797,0.798,0.0,0.769
Taj Gibson,0.747,0.293,0.756,0.207,0.568,0.385,0.344,0.396,0.386,0.0,0.0,0.185,0.223,0.371,0.282,0.323,0.085,0.221,0.375,0.24,0.568,0.289,0.707,0.704,,0.784
Kevin Durant,0.672,0.293,0.329,0.329,0.306,0.361,0.317,0.271,0.235,0.224,0.246,0.204,0.208,0.037,0.195,0.145,0.131,0.147,0.125,0.231,0.14,0.309,0.718,0.792,0.819,0.934
Chris Paul,0.836,0.982,1.0,1.0,0.958,0.862,0.795,0.669,0.627,0.486,0.54,0.404,0.39,0.119,0.391,0.307,1.0,0.957,0.075,0.592,0.712,0.705,0.683,0.734,0.809,0.985
Nicolas Batum,0.761,0.317,0.866,0.866,0.798,0.364,0.408,0.218,0.222,0.35,0.478,0.117,0.119,0.142,0.427,0.339,0.407,0.479,0.2,0.411,0.372,0.3,0.563,0.675,0.659,0.938
Tyreke Evans,0.672,0.28,0.963,0.927,0.902,0.791,0.792,0.705,0.716,0.241,0.351,0.283,0.353,0.188,0.403,0.339,0.622,0.613,0.185,0.766,0.695,0.592,0.63,0.676,0.618,0.759
Al Jefferson,0.492,0.287,0.793,0.744,0.668,0.737,0.687,0.755,0.767,0.007,0.008,0.151,0.2,0.227,0.542,0.447,0.135,0.288,0.42,0.212,0.488,0.488,0.677,0.676,0.813,0.717
Kyrie Irving,0.791,0.634,0.915,0.915,0.916,0.877,0.84,0.657,0.654,0.549,0.585,0.441,0.443,0.126,0.22,0.193,0.464,0.699,0.1,0.579,0.512,0.734,0.659,0.689,0.843,0.944
Serge Ibaka,0.672,0.341,0.78,0.78,0.71,0.568,0.534,0.463,0.444,0.269,0.317,0.129,0.133,0.309,0.439,0.407,0.066,0.184,0.775,0.302,0.681,0.414,0.67,0.717,0.764,0.915
Eric Bledsoe,0.583,0.427,0.988,0.988,0.939,0.71,0.711,0.593,0.591,0.308,0.421,0.494,0.535,0.165,0.423,0.345,0.588,0.779,0.225,0.854,0.663,0.621,0.63,0.689,0.659,0.875
DeMarcus Cousins,0.433,0.366,0.72,0.72,0.675,0.756,0.725,0.774,0.808,0.007,0.012,0.592,0.657,0.423,0.678,0.609,0.251,0.552,0.515,0.791,0.846,0.641,0.658,0.658,0.508,0.856
P.J. Tucker,0.583,0.299,0.951,0.768,0.799,0.396,0.405,0.271,0.263,0.304,0.39,0.145,0.174,0.261,0.468,0.409,0.146,0.656,0.115,0.299,0.628,0.322,0.617,0.71,0.701,0.795
Reggie Jackson,,0.299,0.939,0.488,0.761,0.656,0.677,0.562,0.576,0.252,0.373,0.253,0.265,0.128,0.327,0.267,0.551,0.38,0.045,0.579,0.586,0.504,0.611,0.669,0.608,0.908
DeAndre Jordan,0.836,0.78,1.0,1.0,0.946,0.575,0.363,0.59,0.405,0.003,0.006,0.262,0.572,0.908,1.0,1.0,0.073,0.497,0.915,0.34,0.86,0.427,1.0,1.0,0.508,0.434
Mike Conley,0.821,0.415,0.854,0.854,0.746,0.596,0.6,0.446,0.462,0.374,0.429,0.299,0.302,0.066,0.217,0.17,0.447,0.546,0.07,0.486,0.488,0.499,0.628,0.663,0.785,0.94
Cory Joseph,0.821,0.274,0.963,0.171,0.484,0.314,0.279,0.298,0.28,0.056,0.068,0.147,0.174,0.101,0.179,0.157,0.224,0.282,0.085,0.209,0.368,0.241,0.71,0.729,0.74,0.803
Andrew Bogut,1.0,0.317,0.817,0.793,0.531,0.303,0.241,0.312,0.271,0.0,0.0,0.031,0.051,0.323,0.485,0.443,0.215,0.239,0.565,0.33,0.66,0.19,0.793,0.79,,0.573
DeMarre Carroll,0.896,0.427,0.854,0.841,0.734,0.483,0.444,0.309,0.266,0.42,0.471,0.178,0.22,0.227,0.329,0.303,0.141,0.577,0.085,0.234,0.54,0.398,0.686,0.795,0.803,0.768
Kevin Love,0.791,0.53,0.915,0.915,0.849,0.627,0.647,0.42,0.427,0.503,0.607,0.361,0.39,0.325,0.71,0.596,0.2,0.313,0.195,0.38,0.491,0.554,0.611,0.673,0.746,0.88
Jeff Green,,0.317,0.951,0.854,0.823,0.631,0.657,0.498,0.515,0.339,0.452,0.334,0.348,0.146,0.318,0.268,0.16,0.325,0.17,0.336,0.516,0.527,0.606,0.663,0.675,0.911
Timofey Mozgov,,0.348,0.988,0.976,0.686,0.476,0.385,0.487,0.427,0.007,0.009,0.217,0.262,0.465,0.468,0.482,0.066,0.202,0.485,0.361,0.796,0.354,0.782,0.781,0.677,0.786
Joakim Noah,0.747,0.341,0.817,0.817,0.687,0.288,0.29,0.296,0.324,0.0,0.003,0.147,0.211,0.501,0.515,0.527,0.372,0.294,0.37,0.383,0.712,0.219,0.627,0.627,0.0,0.66
Giannis Antetokounmpo,0.612,0.378,0.988,0.866,0.852,0.581,0.53,0.587,0.562,0.024,0.068,0.359,0.421,0.229,0.533,0.442,0.247,0.448,0.425,0.539,0.891,0.465,0.692,0.717,0.323,0.811
James Harden,0.836,1.0,0.988,0.988,1.0,0.982,0.999,0.685,0.698,0.727,0.859,1.0,1.0,0.172,0.463,0.374,0.674,0.945,0.3,1.0,0.73,1.0,0.62,0.673,0.762,0.95
Enes Kanter,,0.39,0.915,0.902,0.716,0.731,0.631,0.727,0.674,0.056,0.07,0.256,0.284,0.634,0.475,0.547,0.066,0.221,0.145,0.452,0.663,0.525,0.731,0.741,0.724,0.856
Kyle Lowry,0.732,0.433,0.854,0.854,0.81,0.653,0.709,0.465,0.498,0.462,0.605,0.352,0.379,0.124,0.331,0.268,0.564,0.669,0.065,0.539,0.744,0.561,0.58,0.641,0.687,0.884
David West,0.567,0.262,0.805,0.805,0.636,0.49,0.466,0.498,0.508,0.014,0.031,0.166,0.195,0.247,0.411,0.366,0.266,0.294,0.24,0.374,0.561,0.347,0.663,0.672,0.407,0.809
