Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jerry West,0.727,0.574,0.802,,0.774,0.627,0.61,0.627,0.61,,,0.754,0.784,,,0.214,0.787,,,,0.514,0.716,0.842,0.842,,0.935
Neil Johnson,,0.283,0.907,,0.5,0.374,0.342,0.374,0.341,0.0,0.005,0.279,0.322,0.616,0.37,0.447,0.215,,,0.458,0.843,0.381,0.894,0.896,0.0,0.842
Stu Lantz,0.606,0.471,0.953,,0.843,0.55,0.589,0.55,0.589,,,0.746,0.8,,,0.272,0.413,,,,0.657,0.651,0.763,0.763,,0.906
Dick Van Arsdale,0.727,0.457,0.942,,0.858,0.573,0.608,0.573,0.608,,,0.795,0.847,,,0.212,0.395,,,,0.703,0.682,0.77,0.77,,0.911
Connie Hawkins,0.727,0.386,0.826,,0.724,0.482,0.533,0.482,0.533,,,0.657,0.696,,,0.431,0.387,,,,0.563,0.57,0.739,0.739,,0.917
Red Robbins,,0.309,0.953,,0.814,0.373,0.41,0.362,0.39,0.071,0.115,0.326,0.338,0.697,0.623,0.654,0.214,,,0.357,0.58,0.397,0.743,0.76,0.438,0.938
John Beasley,,0.305,0.965,,0.732,0.5,0.483,0.485,0.457,0.104,0.152,0.339,0.354,0.697,0.427,0.512,0.177,,,0.306,0.589,0.507,0.847,0.869,0.483,0.93
Manny Leaks,,0.233,0.93,,0.711,0.48,0.488,0.48,0.487,0.0,0.003,0.401,0.473,0.729,0.498,0.573,0.125,,,0.478,0.603,0.5,0.804,0.806,0.0,0.822
Steve Jones,,0.368,0.965,,0.795,0.689,0.702,0.651,0.654,0.26,0.283,0.477,0.497,0.26,0.172,0.2,0.219,,,0.506,0.669,0.707,0.801,0.814,0.648,0.933
Walt Bellamy,0.545,0.278,0.953,,0.791,0.407,0.397,0.407,0.397,,,0.483,0.691,,,0.71,0.276,,,,0.774,0.463,0.84,0.84,,0.679
Larry Cannon,,0.323,0.93,,0.842,0.706,0.777,0.69,0.746,0.117,0.181,0.871,0.948,0.476,0.117,0.223,0.498,,,0.972,0.677,0.819,0.743,0.755,0.457,0.892
Jo Jo White,0.667,0.3,0.872,,0.758,0.652,0.674,0.652,0.674,,,0.309,0.334,,,0.252,0.434,,,,0.729,0.617,0.79,0.79,,0.898
Bob Netolicky,,0.336,0.953,,0.853,0.612,0.589,0.611,0.586,0.013,0.021,0.341,0.414,0.614,0.469,0.518,0.125,,,0.388,0.549,0.594,0.85,0.852,0.438,0.8
Tom Boerwinkle,0.773,0.404,0.953,,0.644,0.336,0.332,0.336,0.332,,,0.241,0.288,,,0.759,0.477,,,,0.786,0.34,0.826,0.826,,0.813
Mike Barrett,,0.22,0.977,,0.749,0.431,0.446,0.405,0.4,0.182,0.27,0.299,0.34,0.299,0.131,0.182,0.511,,,0.716,0.577,0.444,0.79,0.828,0.476,0.853
Mike Lewis,,0.336,0.965,,0.745,0.395,0.372,0.395,0.372,0.0,0.0,0.338,0.38,1.0,0.72,0.812,0.322,,,0.669,0.949,0.414,0.867,0.867,,0.863
Cincinnatus Powell,,0.314,0.942,,0.797,0.544,0.53,0.54,0.522,0.026,0.042,0.434,0.494,0.715,0.536,0.596,0.306,,,0.66,0.923,0.563,0.84,0.845,0.438,0.853
George Carter,,0.287,0.942,,0.74,0.559,0.567,0.559,0.566,0.0,0.003,0.497,0.543,0.494,0.402,0.435,0.189,,,0.514,0.829,0.591,0.806,0.807,0.0,0.89
Nate Thurmond,0.621,0.323,0.953,,0.911,0.586,0.633,0.586,0.633,,,0.568,0.672,,,0.756,0.309,,,,0.549,0.632,0.758,0.758,,0.82
Lou Hudson,0.545,0.354,0.884,,0.846,0.78,0.773,0.78,0.773,,,0.547,0.624,,,0.259,0.309,,,,0.531,0.785,0.825,0.825,,0.853
Ron Williams,0.621,0.274,0.953,,0.764,0.401,0.441,0.401,0.441,,,0.476,0.487,,,0.163,0.577,,,,0.86,0.456,0.743,0.743,,0.948
Mack Calvin,,0.381,0.942,,0.923,0.7,0.78,0.684,0.753,0.11,0.154,1.0,1.0,0.246,0.163,0.19,0.744,,,1.0,0.751,0.848,0.734,0.743,0.504,0.972
Jimmy Walker,0.682,0.229,0.919,,0.752,0.493,0.542,0.493,0.542,,,0.494,0.514,,,0.139,0.322,,,,0.494,0.536,0.743,0.743,,0.934
Glen Combs,,0.39,1.0,,0.871,0.574,0.619,0.501,0.525,0.5,0.55,0.644,0.678,0.177,0.199,0.196,0.434,,,0.719,0.817,0.672,0.758,0.782,0.643,0.922
Julian Hammond,,0.3,0.965,,0.566,0.409,0.377,0.409,0.377,0.0,0.0,0.392,0.466,0.547,0.264,0.35,0.117,,,0.506,0.54,0.44,0.889,0.889,,0.818
Mel Daniels,,0.511,0.953,,0.862,0.657,0.613,0.656,0.607,0.006,0.034,0.468,0.596,0.906,1.0,0.988,0.214,,,0.646,0.834,0.664,0.876,0.884,0.135,0.763
Chet Walker,0.773,0.489,0.942,,0.796,0.611,0.631,0.611,0.631,,,0.69,0.694,,,0.394,0.215,,,,0.534,0.686,0.792,0.792,,0.965
Dick Barnett,0.788,0.247,0.953,,0.773,0.508,0.535,0.508,0.535,,,0.277,0.345,,,0.159,0.27,,,,0.663,0.49,0.777,0.777,,0.78
Jimmy Jones,,0.462,0.93,,0.817,0.558,0.551,0.554,0.548,0.026,0.018,0.537,0.598,0.278,0.245,0.259,0.562,,,0.826,0.686,0.602,0.828,0.828,1.0,0.874
Archie Clark,0.712,0.511,0.953,,0.882,0.623,0.602,0.623,0.602,,,0.606,0.666,,,0.262,0.529,,,,0.62,0.673,0.845,0.845,,0.884
Walt Frazier,0.788,0.7,0.93,,0.939,0.612,0.595,0.612,0.595,,,0.624,0.692,,,0.364,0.644,,,,0.686,0.669,0.842,0.842,,0.875
Kareem Abdul-Jabbar,1.0,1.0,0.953,,0.894,1.0,0.832,1.0,0.832,,,0.675,0.846,,,0.878,0.327,,,,0.754,1.0,0.983,0.983,,0.775
Byron Beck,,0.238,0.977,,0.775,0.461,0.466,0.457,0.46,0.026,0.037,0.227,0.226,0.644,0.559,0.592,0.213,,,0.449,0.78,0.44,0.807,0.813,0.501,0.975
Neal Walk,0.727,0.229,0.953,,0.553,0.401,0.427,0.401,0.427,,,0.295,0.333,,,0.451,0.141,,,,0.806,0.407,0.768,0.768,,0.86
Bill Bradley,0.788,0.242,0.907,,0.625,0.389,0.412,0.389,0.412,,,0.207,0.217,,,0.174,0.337,,,,0.7,0.374,0.772,0.772,,0.925
Willie Wise,,0.336,0.953,,0.728,0.462,0.478,0.457,0.47,0.032,0.045,0.448,0.58,0.706,0.463,0.541,0.245,,,0.503,0.849,0.5,0.79,0.794,0.515,0.751
Lenny Wilkens,0.575,0.256,0.826,,0.718,0.443,0.508,0.443,0.508,,,0.662,0.713,,,0.214,0.786,,,,0.574,0.54,0.714,0.714,,0.902
Zelmo Beaty,,0.717,0.884,,0.793,0.622,0.538,0.62,0.536,0.013,0.01,0.603,0.66,0.936,0.724,0.797,0.178,,,0.551,0.854,0.672,0.945,0.945,0.876,0.889
Jim Eakins,,0.296,0.977,,0.608,0.312,0.291,0.312,0.291,0.0,0.0,0.348,0.396,0.51,0.514,0.521,0.192,,,0.407,0.806,0.349,0.877,0.877,,0.853
George Lehmann,,0.327,0.965,,0.793,0.503,0.535,0.358,0.363,1.0,1.0,0.307,0.318,0.122,0.139,0.136,0.558,,,0.868,0.631,0.554,0.768,0.807,0.706,0.939
Bob Love,0.773,0.444,0.942,,0.947,0.72,0.772,0.72,0.772,,,0.737,0.769,,,0.462,0.222,,,,0.74,0.787,0.761,0.761,,0.931
Willis Reed,0.788,0.475,0.849,,0.776,0.578,0.6,0.578,0.6,,,0.43,0.473,,,0.672,0.178,,,,0.651,0.588,0.787,0.787,,0.882
Goose Ligon,,0.283,0.977,,0.749,0.404,0.359,0.404,0.356,0.0,0.016,0.307,0.486,0.717,0.626,0.662,0.254,,,0.469,0.946,0.413,0.92,0.927,0.0,0.615
Dave Bing,0.682,0.525,0.953,,0.833,0.752,0.772,0.752,0.772,,,0.884,0.959,,,0.244,0.49,,,,0.651,0.852,0.796,0.796,,0.896
George Thompson,,0.251,0.953,,0.672,0.541,0.551,0.519,0.51,0.149,0.236,0.499,0.602,0.297,0.15,0.195,0.249,,,0.556,0.62,0.586,0.802,0.831,0.448,0.803
John Havlicek,0.667,0.561,0.942,,1.0,0.839,0.895,0.839,0.895,,,0.796,0.841,,,0.489,0.73,,,,0.571,0.901,0.767,0.767,,0.919
Johnny Green,0.499,0.426,0.872,,0.584,0.472,0.386,0.472,0.386,,,0.356,0.499,,,0.439,0.107,,,,0.666,0.482,1.0,1.0,,0.693
John Brisker,,0.368,0.919,,0.84,0.845,0.89,0.761,0.771,0.578,0.691,0.618,0.645,0.687,0.432,0.513,0.272,,,0.899,0.78,0.892,0.775,0.807,0.59,0.931
Earl Monroe,0.636,0.318,0.942,,0.773,0.624,0.678,0.624,0.678,,,0.583,0.629,,,0.143,0.425,,,,0.629,0.667,0.753,0.753,,0.901
Freddie Lewis,,0.323,0.942,,0.825,0.515,0.56,0.459,0.473,0.383,0.508,0.534,0.573,0.389,0.154,0.225,0.52,,,0.567,0.711,0.587,0.751,0.794,0.532,0.907
Calvin Murphy,0.606,0.359,0.953,,0.549,0.443,0.465,0.443,0.465,,,0.511,0.539,,,0.164,0.395,,,,0.751,0.5,0.78,0.78,,0.921
Wes Unseld,0.636,0.448,0.86,,0.79,0.399,0.382,0.399,0.382,,,0.286,0.376,,,0.839,0.352,,,,0.671,0.403,0.853,0.853,,0.738
Happy Hairston,0.727,0.323,0.93,,0.794,0.54,0.557,0.54,0.557,,,0.484,0.535,,,0.534,0.202,,,,0.731,0.572,0.794,0.794,,0.879
Oscar Robertson,1.0,0.556,0.942,,0.868,0.557,0.539,0.557,0.539,,,0.553,0.563,,,0.309,0.803,,,,0.58,0.604,0.845,0.845,,0.955
Norm Van Lier,0.499,0.269,0.953,,0.904,0.45,0.514,0.45,0.514,,,0.516,0.547,,,0.39,1.0,,,,0.98,0.507,0.716,0.716,,0.917
Jack Marin,0.636,0.336,0.953,,0.794,0.589,0.614,0.589,0.614,,,0.417,0.425,,,0.344,0.261,,,,0.746,0.594,0.784,0.784,,0.953
Bill Keller,,0.274,0.965,,0.677,0.392,0.442,0.313,0.339,0.545,0.602,0.384,0.383,0.186,0.147,0.161,0.525,,,0.551,0.486,0.456,0.726,0.756,0.639,0.974
Bob Dandridge,1.0,0.426,0.919,,0.778,0.559,0.527,0.559,0.527,,,0.379,0.467,,,0.423,0.333,,,,0.82,0.559,0.867,0.867,,0.789
Jim Washington,0.712,0.3,0.907,,0.68,0.372,0.374,0.372,0.374,,,0.372,0.422,,,0.5,0.117,,,,0.737,0.404,0.811,0.811,,0.856
Charlie Scott,,0.323,0.977,,0.866,0.849,0.879,0.833,0.85,0.104,0.17,0.655,0.759,0.345,0.266,0.293,0.567,,,0.896,0.851,0.877,0.789,0.802,0.431,0.838
Donald Sidle,,0.265,0.977,,0.585,0.4,0.384,0.398,0.38,0.013,0.024,0.346,0.411,0.657,0.323,0.425,0.117,,,0.438,0.666,0.421,0.85,0.855,0.389,0.818
Pete Maravich,0.545,0.278,0.942,,0.796,0.694,0.728,0.694,0.728,,,0.58,0.627,,,0.2,0.427,,,,0.68,0.724,0.78,0.78,,0.899
Tom Van Arsdale,0.499,0.247,0.953,,0.855,0.705,0.741,0.705,0.741,,,0.542,0.65,,,0.334,0.218,,,,0.84,0.722,0.777,0.777,,0.81
Ron Boone,,0.229,1.0,,0.673,0.574,0.63,0.528,0.567,0.318,0.361,0.399,0.443,0.51,0.316,0.378,0.308,,,0.764,0.851,0.596,0.744,0.76,0.622,0.875
Billy Paultz,,0.314,0.965,,0.75,0.48,0.439,0.48,0.438,0.0,0.005,0.289,0.334,0.549,0.648,0.63,0.192,,,0.579,0.783,0.47,0.893,0.894,0.0,0.839
Greg Smith,1.0,0.305,0.953,,0.66,0.385,0.361,0.385,0.361,,,0.203,0.265,,,0.395,0.273,,,,0.811,0.369,0.872,0.872,,0.744
Gus Johnson,0.636,0.323,0.767,,0.69,0.465,0.492,0.465,0.492,,,0.307,0.36,,,0.756,0.231,,,,0.649,0.463,0.772,0.772,,0.829
Dick Snyder,0.575,0.448,0.953,,0.768,0.607,0.549,0.607,0.549,,,0.434,0.448,,,0.172,0.423,,,,0.711,0.613,0.905,0.905,,0.94
Wil Jones,,0.269,0.977,,0.607,0.367,0.366,0.366,0.36,0.006,0.034,0.25,0.32,0.71,0.343,0.455,0.183,,,0.379,0.711,0.368,0.819,0.83,0.135,0.757
Don Chaney,0.667,0.265,0.942,,0.622,0.327,0.346,0.327,0.346,,,0.336,0.389,,,0.31,0.282,,,,0.823,0.358,0.773,0.773,,0.84
Paul Silas,0.727,0.3,0.942,,0.8,0.318,0.356,0.318,0.356,,,0.409,0.517,,,0.68,0.297,,,,0.649,0.37,0.729,0.729,,0.77
Dan Issel,,0.48,0.965,,0.89,0.882,0.873,0.882,0.866,0.0,0.039,0.868,0.929,0.968,0.622,0.732,0.195,,,0.621,0.923,0.955,0.826,0.833,0.0,0.907
Gail Goodrich,0.727,0.287,0.919,,0.763,0.525,0.53,0.525,0.53,,,0.379,0.426,,,0.174,0.457,,,,0.737,0.532,0.809,0.809,,0.865
Jeff Mullins,0.621,0.368,0.872,,0.791,0.593,0.591,0.593,0.591,,,0.434,0.445,,,0.228,0.399,,,,0.703,0.602,0.821,0.821,,0.948
