Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Chauncey Billups,1.0,0.876,0.988,0.988,0.864,0.433,0.466,0.299,0.355,0.684,0.651,0.668,0.627,0.136,0.281,0.247,0.846,0.406,0.036,0.572,0.537,0.528,0.697,0.678,0.88,0.971
Bruce Bowen,0.985,0.35,1.0,1.0,0.814,0.237,0.247,0.16,0.176,0.387,0.375,0.073,0.101,0.116,0.379,0.313,0.153,0.451,0.136,0.226,0.641,0.219,0.722,0.733,0.862,0.659
Zydrunas Ilgauskas,0.782,0.492,0.951,0.951,0.675,0.46,0.409,0.564,0.534,0.0,0.008,0.455,0.458,0.814,0.46,0.578,0.11,0.217,0.618,0.522,0.94,0.43,0.843,0.848,0.0,0.906
Ray Allen,0.547,0.537,0.951,0.951,0.893,0.696,0.69,0.516,0.512,1.0,1.0,0.466,0.433,0.236,0.347,0.325,0.346,0.6,0.073,0.633,0.507,0.69,0.757,0.81,0.837,0.98
Jason Kidd,0.767,0.571,0.976,0.976,0.879,0.374,0.416,0.284,0.308,0.517,0.605,0.279,0.294,0.286,0.657,0.568,0.814,0.857,0.132,0.646,0.527,0.376,0.673,0.742,0.715,0.863
Jeff Foster,0.641,0.322,0.768,0.451,0.467,0.141,0.115,0.173,0.149,0.0,0.006,0.138,0.192,0.744,0.465,0.562,0.061,0.234,0.123,0.215,0.641,0.131,0.92,0.935,0.0,0.656
Erick Dampier,0.938,0.271,1.0,0.439,0.572,0.175,0.16,0.214,0.21,0.0,0.0,0.182,0.259,0.907,0.488,0.626,0.062,0.154,0.482,0.387,0.883,0.166,0.822,0.822,,0.642
Kevin Martin,0.688,0.311,0.878,0.5,0.565,0.268,0.251,0.246,0.222,0.245,0.274,0.27,0.268,0.193,0.27,0.255,0.117,0.314,0.041,0.273,0.463,0.275,0.8,0.89,0.75,0.92
Caron Butler,0.656,0.356,0.915,0.659,0.8,0.505,0.5,0.568,0.584,0.152,0.184,0.415,0.4,0.379,0.468,0.456,0.225,0.726,0.082,0.589,0.799,0.465,0.758,0.782,0.695,0.945
Tim Duncan,0.985,0.61,0.976,0.976,0.823,0.587,0.545,0.717,0.713,0.007,0.008,0.481,0.643,0.767,0.864,0.862,0.306,0.4,0.736,0.667,0.735,0.524,0.807,0.808,0.813,0.683
Dwight Howard,0.563,0.486,1.0,0.988,0.893,0.479,0.405,0.586,0.531,0.0,0.003,0.511,0.721,0.957,0.976,1.0,0.151,0.371,0.523,0.731,0.93,0.456,0.885,0.887,0.0,0.646
Dirk Nowitzki,0.938,1.0,0.988,0.988,0.913,0.768,0.72,0.803,0.781,0.409,0.415,0.774,0.721,0.382,0.815,0.712,0.274,0.331,0.377,0.525,0.55,0.76,0.8,0.827,0.825,0.978
Lamar Odom,0.704,0.52,0.976,0.976,0.952,0.455,0.426,0.457,0.429,0.297,0.329,0.31,0.378,0.601,0.741,0.722,0.536,0.429,0.291,0.717,0.859,0.419,0.802,0.857,0.756,0.749
Kevin Garnett,0.515,0.842,0.927,0.927,0.874,0.64,0.548,0.774,0.702,0.03,0.046,0.569,0.59,0.711,1.0,0.945,0.373,0.594,0.486,0.606,0.691,0.585,0.877,0.887,0.543,0.879
Morris Peterson,0.422,0.333,1.0,0.939,0.928,0.489,0.504,0.377,0.392,0.658,0.686,0.346,0.355,0.216,0.42,0.373,0.23,0.594,0.068,0.424,0.748,0.485,0.727,0.775,0.803,0.89
LeBron James,0.782,0.921,0.963,0.963,0.993,0.895,0.839,0.937,0.873,0.472,0.58,0.864,0.982,0.249,0.64,0.544,0.631,0.703,0.3,0.875,0.607,0.875,0.8,0.863,0.681,0.801
Cuttino Mobley,0.735,0.299,0.963,0.902,0.88,0.439,0.464,0.434,0.461,0.309,0.375,0.329,0.329,0.166,0.387,0.334,0.288,0.531,0.164,0.488,0.698,0.413,0.71,0.755,0.689,0.911
Joe Johnson,0.406,0.339,1.0,1.0,0.987,0.646,0.642,0.632,0.625,0.476,0.551,0.375,0.398,0.326,0.315,0.328,0.649,0.589,0.141,0.899,0.628,0.584,0.755,0.812,0.724,0.859
Primoz Brezec,0.406,0.26,0.963,0.963,0.64,0.418,0.364,0.513,0.477,0.0,0.003,0.236,0.27,0.601,0.344,0.431,0.054,0.109,0.145,0.286,0.762,0.347,0.862,0.863,0.0,0.795
Pau Gasol,0.767,0.678,0.976,0.976,0.926,0.613,0.549,0.748,0.714,0.011,0.018,0.611,0.744,0.635,0.694,0.698,0.449,0.263,0.695,0.791,0.617,0.575,0.838,0.842,0.508,0.748
Gilbert Arenas,0.656,0.768,0.976,0.976,1.0,0.763,0.768,0.685,0.682,0.74,0.827,0.941,0.964,0.196,0.294,0.274,0.586,0.92,0.114,1.0,0.96,0.828,0.745,0.808,0.75,0.89
Bobby Simmons,0.626,0.299,0.915,0.902,0.75,0.374,0.372,0.327,0.337,0.39,0.383,0.237,0.241,0.302,0.322,0.326,0.208,0.491,0.095,0.414,0.852,0.354,0.755,0.78,0.854,0.896
Jamal Crawford,0.359,0.254,0.963,0.329,0.755,0.374,0.405,0.332,0.354,0.375,0.449,0.424,0.431,0.12,0.282,0.243,0.364,0.497,0.068,0.589,0.503,0.398,0.693,0.753,0.701,0.897
Andre Miller,0.688,0.35,1.0,1.0,0.868,0.413,0.401,0.5,0.511,0.019,0.041,0.45,0.511,0.306,0.344,0.343,0.816,0.606,0.082,0.862,0.715,0.398,0.772,0.787,0.376,0.801
Ricky Davis,,0.282,0.951,0.951,0.948,0.597,0.6,0.64,0.642,0.271,0.371,0.395,0.416,0.216,0.38,0.343,0.477,0.52,0.077,0.717,0.638,0.535,0.747,0.802,0.614,0.865
Allen Iverson,0.594,0.599,0.878,0.878,0.917,0.833,0.838,0.931,0.966,0.268,0.342,0.97,1.0,0.146,0.25,0.227,0.644,0.8,0.045,0.835,0.406,0.839,0.745,0.775,0.657,0.884
Wally Szczerbiak,,0.452,0.878,0.866,0.806,0.504,0.466,0.49,0.457,0.379,0.391,0.399,0.374,0.256,0.314,0.306,0.258,0.229,0.086,0.458,0.503,0.482,0.812,0.862,0.813,0.974
Jason Williams,0.813,0.271,0.72,0.683,0.554,0.274,0.279,0.202,0.192,0.398,0.441,0.122,0.118,0.02,0.177,0.136,0.347,0.303,0.023,0.337,0.339,0.257,0.737,0.843,0.756,0.941
Josh Howard,0.938,0.379,0.72,0.707,0.566,0.358,0.342,0.405,0.411,0.1,0.096,0.282,0.322,0.409,0.33,0.363,0.134,0.389,0.118,0.266,0.56,0.326,0.785,0.792,0.872,0.797
Troy Murphy,0.532,0.367,0.902,0.902,0.743,0.371,0.386,0.382,0.397,0.216,0.277,0.361,0.385,0.648,0.729,0.727,0.122,0.269,0.118,0.364,0.641,0.365,0.722,0.773,0.65,0.855
Eddie Jones,0.767,0.407,0.915,0.915,0.72,0.299,0.332,0.199,0.21,0.494,0.573,0.241,0.259,0.116,0.324,0.273,0.214,0.749,0.123,0.313,0.674,0.312,0.673,0.762,0.724,0.848
Josh Childress,0.406,0.322,0.902,0.122,0.665,0.284,0.232,0.308,0.265,0.119,0.1,0.221,0.242,0.445,0.336,0.379,0.159,0.491,0.177,0.34,0.617,0.262,0.92,0.933,1.0,0.832
Carmelo Anthony,0.688,0.531,0.976,0.976,0.869,0.773,0.723,0.901,0.858,0.138,0.233,0.823,0.855,0.405,0.362,0.386,0.262,0.503,0.191,0.734,0.768,0.749,0.802,0.843,0.494,0.877
Kenny Thomas,0.688,0.311,1.0,0.671,0.678,0.312,0.278,0.382,0.364,0.0,0.002,0.198,0.246,0.661,0.557,0.605,0.203,0.411,0.177,0.455,0.658,0.264,0.842,0.843,0.0,0.734
Jameer Nelson,0.563,0.277,0.756,0.402,0.527,0.355,0.331,0.347,0.335,0.26,0.253,0.203,0.218,0.13,0.188,0.176,0.366,0.4,0.041,0.498,0.584,0.32,0.805,0.833,0.862,0.846
Antonio McDyess,1.0,0.26,1.0,0.0,0.512,0.291,0.258,0.357,0.337,0.0,0.003,0.098,0.147,0.518,0.372,0.427,0.109,0.263,0.218,0.256,0.738,0.225,0.848,0.852,0.0,0.605
Richard Jefferson,0.767,0.661,0.951,0.951,0.904,0.506,0.462,0.545,0.494,0.223,0.288,0.677,0.7,0.316,0.584,0.523,0.36,0.337,0.077,0.586,0.648,0.537,0.822,0.887,0.648,0.882
Tyson Chandler,0.641,0.305,0.963,0.61,0.627,0.164,0.13,0.201,0.17,0.0,0.002,0.139,0.233,0.88,0.597,0.699,0.098,0.234,0.473,0.414,1.0,0.147,0.942,0.945,0.0,0.546
Peja Stojakovic,,0.452,0.866,0.866,0.769,0.455,0.468,0.355,0.371,0.602,0.619,0.342,0.314,0.262,0.447,0.406,0.165,0.257,0.045,0.347,0.574,0.456,0.728,0.768,0.815,0.993
Nenad Krstic,0.767,0.305,0.976,0.976,0.73,0.457,0.405,0.559,0.53,0.004,0.006,0.266,0.32,0.605,0.44,0.502,0.107,0.183,0.286,0.448,0.997,0.381,0.845,0.848,0.508,0.758
Hedo Turkoglu,0.563,0.429,0.951,0.72,0.773,0.407,0.404,0.356,0.359,0.424,0.433,0.366,0.357,0.233,0.35,0.326,0.262,0.4,0.095,0.438,0.785,0.411,0.757,0.797,0.819,0.935
Jermaine O'Neal,0.641,0.277,0.622,0.573,0.533,0.389,0.37,0.472,0.48,0.011,0.015,0.375,0.444,0.339,0.497,0.466,0.161,0.154,0.532,0.508,0.594,0.362,0.787,0.79,0.61,0.77
Rashard Lewis,0.547,0.469,0.951,0.939,0.85,0.55,0.53,0.496,0.472,0.528,0.567,0.503,0.516,0.369,0.371,0.382,0.22,0.583,0.227,0.475,0.641,0.554,0.778,0.845,0.78,0.888
Sam Cassell,0.735,0.429,0.951,0.915,0.784,0.504,0.512,0.53,0.557,0.26,0.291,0.415,0.404,0.133,0.328,0.281,0.594,0.423,0.05,0.589,0.755,0.475,0.738,0.765,0.748,0.937
Shane Battier,0.767,0.514,0.988,0.988,0.839,0.31,0.286,0.298,0.276,0.242,0.253,0.211,0.251,0.545,0.352,0.42,0.165,0.526,0.518,0.303,0.748,0.289,0.813,0.87,0.801,0.768
Drew Gooden,0.782,0.373,0.963,0.963,0.642,0.342,0.3,0.417,0.392,0.004,0.005,0.253,0.311,0.787,0.569,0.651,0.068,0.297,0.223,0.357,0.638,0.298,0.853,0.855,0.677,0.74
Delonte West,0.515,0.322,0.866,0.866,0.715,0.34,0.315,0.312,0.282,0.312,0.334,0.124,0.122,0.189,0.309,0.283,0.398,0.48,0.209,0.448,0.661,0.295,0.812,0.89,0.783,0.924
Nazr Mohammed,0.985,0.254,0.976,0.366,0.41,0.194,0.173,0.238,0.228,0.0,0.0,0.162,0.174,0.542,0.339,0.409,0.048,0.12,0.223,0.306,0.738,0.174,0.84,0.84,,0.852
Dwyane Wade,0.813,0.814,0.915,0.915,0.855,0.715,0.65,0.86,0.808,0.048,0.116,0.904,0.969,0.355,0.43,0.421,0.609,0.834,0.264,0.902,0.728,0.72,0.825,0.855,0.348,0.85
Chris Duhon,0.641,0.294,0.902,0.463,0.637,0.22,0.248,0.144,0.157,0.372,0.426,0.168,0.172,0.093,0.255,0.215,0.452,0.4,0.014,0.394,0.51,0.228,0.667,0.737,0.732,0.888
Andre Iguodala,0.594,0.424,1.0,1.0,0.912,0.352,0.317,0.361,0.32,0.208,0.242,0.378,0.421,0.389,0.484,0.471,0.309,0.771,0.095,0.515,0.664,0.356,0.833,0.905,0.72,0.819
Ben Wallace,1.0,0.571,1.0,1.0,0.854,0.242,0.214,0.297,0.279,0.0,0.006,0.177,0.357,1.0,0.827,0.903,0.191,0.834,0.823,0.296,0.55,0.211,0.85,0.857,0.0,0.452
Mike James,0.422,0.429,0.963,0.963,0.864,0.589,0.565,0.51,0.511,0.628,0.585,0.407,0.408,0.15,0.289,0.256,0.557,0.411,0.014,0.694,0.718,0.566,0.782,0.802,0.898,0.909
Chris Kaman,0.735,0.345,0.951,0.951,0.757,0.377,0.325,0.462,0.425,0.0,0.003,0.279,0.304,0.621,0.749,0.734,0.096,0.257,0.491,0.593,0.903,0.329,0.872,0.873,0.0,0.836
Michael Redd,0.626,0.61,0.976,0.976,0.925,0.697,0.698,0.65,0.666,0.606,0.632,0.72,0.689,0.259,0.351,0.335,0.277,0.543,0.023,0.572,0.527,0.716,0.75,0.785,0.803,0.952
Raja Bell,0.845,0.384,0.963,0.963,0.874,0.435,0.428,0.286,0.292,0.732,0.683,0.165,0.176,0.146,0.278,0.248,0.251,0.434,0.1,0.3,0.832,0.41,0.762,0.785,0.898,0.856
Anthony Johnson,0.641,0.254,0.915,0.646,0.585,0.273,0.277,0.271,0.271,0.19,0.237,0.152,0.17,0.103,0.182,0.164,0.392,0.36,0.1,0.387,0.443,0.244,0.738,0.803,0.669,0.817
Derek Fisher,0.532,0.328,1.0,0.439,0.765,0.372,0.408,0.31,0.358,0.435,0.452,0.351,0.353,0.12,0.233,0.206,0.426,0.714,0.036,0.525,0.795,0.385,0.683,0.695,0.807,0.904
Luol Deng,0.641,0.367,0.951,0.683,0.77,0.452,0.439,0.528,0.529,0.078,0.119,0.297,0.333,0.422,0.517,0.505,0.178,0.411,0.227,0.354,0.43,0.393,0.772,0.802,0.547,0.814
Gerald Wallace,0.406,0.362,0.671,0.634,0.56,0.324,0.271,0.38,0.326,0.052,0.077,0.27,0.369,0.409,0.384,0.403,0.116,0.789,0.523,0.333,0.503,0.295,0.897,0.937,0.569,0.667
Mike Miller,0.767,0.418,0.902,0.11,0.67,0.362,0.35,0.271,0.254,0.513,0.519,0.241,0.253,0.14,0.472,0.388,0.242,0.297,0.123,0.471,0.581,0.358,0.777,0.855,0.827,0.869
Michael Finley,0.985,0.282,0.939,0.22,0.602,0.292,0.32,0.221,0.251,0.409,0.427,0.141,0.139,0.103,0.287,0.242,0.14,0.211,0.032,0.209,0.326,0.275,0.687,0.705,0.801,0.925
Paul Pierce,0.515,0.65,0.963,0.963,0.911,0.704,0.673,0.724,0.694,0.413,0.481,0.901,0.979,0.256,0.602,0.519,0.454,0.611,0.155,0.919,0.748,0.747,0.785,0.838,0.72,0.838
Rasheed Wallace,1.0,0.503,0.976,0.976,0.822,0.469,0.491,0.381,0.382,0.576,0.665,0.195,0.221,0.299,0.608,0.535,0.22,0.469,0.591,0.286,0.779,0.427,0.717,0.8,0.726,0.807
Shawn Marion,0.845,0.825,0.988,0.988,0.964,0.732,0.628,0.777,0.65,0.357,0.444,0.346,0.359,0.827,0.944,0.938,0.173,0.914,0.623,0.421,0.748,0.625,0.875,0.962,0.673,0.878
Kyle Korver,0.594,0.26,1.0,0.524,0.757,0.334,0.35,0.179,0.195,0.684,0.671,0.145,0.144,0.09,0.323,0.264,0.197,0.371,0.118,0.33,0.752,0.332,0.717,0.738,0.854,0.922
Mike Bibby,0.688,0.475,1.0,1.0,0.936,0.61,0.636,0.508,0.535,0.714,0.761,0.491,0.486,0.096,0.281,0.235,0.538,0.469,0.045,0.67,0.567,0.61,0.72,0.763,0.785,0.922
Smush Parker,0.704,0.328,1.0,1.0,0.819,0.356,0.358,0.286,0.273,0.446,0.502,0.18,0.217,0.123,0.311,0.265,0.366,0.8,0.073,0.495,0.715,0.332,0.745,0.843,0.744,0.754
Chris Paul,0.594,0.588,0.951,0.951,0.83,0.416,0.436,0.447,0.465,0.186,0.271,0.566,0.561,0.203,0.451,0.391,0.74,1.0,0.027,0.616,0.732,0.444,0.717,0.773,0.573,0.92
Alonzo Mourning,0.813,0.271,0.793,0.244,0.385,0.192,0.145,0.236,0.19,0.0,0.002,0.191,0.27,0.415,0.311,0.351,0.013,0.074,0.786,0.266,0.594,0.18,0.995,0.998,0.0,0.645
Boris Diaw,0.845,0.503,0.988,0.854,0.849,0.459,0.393,0.553,0.497,0.03,0.046,0.25,0.287,0.528,0.531,0.546,0.609,0.331,0.386,0.636,0.872,0.381,0.877,0.893,0.543,0.794
Andrei Kirilenko,0.641,0.446,0.841,0.768,0.77,0.344,0.336,0.376,0.37,0.134,0.179,0.497,0.597,0.535,0.52,0.54,0.362,0.583,1.0,0.684,0.544,0.372,0.767,0.815,0.626,0.759
Shareef Abdur-Rahim,0.688,0.35,0.878,0.366,0.579,0.339,0.291,0.41,0.369,0.019,0.034,0.313,0.335,0.352,0.334,0.349,0.18,0.274,0.191,0.364,0.762,0.313,0.875,0.893,0.461,0.851
Jason Terry,0.938,0.542,0.976,0.976,0.827,0.528,0.506,0.432,0.413,0.636,0.637,0.241,0.253,0.103,0.169,0.155,0.37,0.571,0.123,0.455,0.658,0.484,0.783,0.842,0.835,0.869
Marcus Camby,0.688,0.311,0.683,0.659,0.549,0.309,0.299,0.377,0.385,0.004,0.017,0.159,0.188,0.439,0.713,0.654,0.139,0.451,0.836,0.31,0.53,0.253,0.775,0.787,0.185,0.773
Yao Ming,0.532,0.486,0.695,0.695,0.576,0.478,0.414,0.585,0.543,0.0,0.002,0.484,0.476,0.492,0.576,0.568,0.103,0.171,0.427,0.495,0.654,0.449,0.865,0.865,0.0,0.926
Manu Ginobili,0.985,0.497,0.793,0.683,0.536,0.316,0.308,0.283,0.273,0.309,0.332,0.402,0.434,0.14,0.25,0.225,0.285,0.577,0.118,0.407,0.523,0.346,0.77,0.833,0.776,0.845
Tony Parker,0.985,0.542,0.976,0.976,0.802,0.637,0.523,0.767,0.665,0.041,0.055,0.364,0.432,0.126,0.297,0.255,0.557,0.474,0.018,0.838,0.54,0.533,0.913,0.927,0.622,0.768
Danny Granger,0.641,0.288,0.951,0.207,0.522,0.226,0.22,0.239,0.233,0.112,0.142,0.165,0.179,0.435,0.336,0.376,0.109,0.331,0.282,0.269,0.708,0.207,0.77,0.827,0.657,0.844
Andrew Bogut,0.626,0.311,1.0,0.939,0.694,0.33,0.279,0.405,0.364,0.0,0.005,0.175,0.234,0.628,0.511,0.561,0.232,0.28,0.309,0.421,0.869,0.271,0.888,0.893,0.0,0.683
Kobe Bryant,0.704,0.864,0.976,0.976,0.968,1.0,1.0,1.0,1.0,0.669,0.793,1.0,0.988,0.236,0.471,0.416,0.436,0.84,0.136,0.842,0.782,1.0,0.75,0.803,0.705,0.923
Udonis Haslem,0.813,0.395,0.988,0.976,0.736,0.307,0.272,0.376,0.356,0.0,0.003,0.226,0.24,0.555,0.621,0.62,0.115,0.286,0.077,0.269,0.725,0.267,0.847,0.848,0.0,0.857
Elton Brand,0.735,0.836,0.963,0.963,0.916,0.773,0.66,0.946,0.865,0.004,0.005,0.632,0.685,0.784,0.737,0.773,0.252,0.463,0.914,0.582,0.762,0.69,0.878,0.878,0.677,0.841
Andres Nocioni,0.641,0.379,1.0,0.524,0.662,0.392,0.382,0.363,0.358,0.346,0.364,0.293,0.292,0.296,0.547,0.489,0.142,0.229,0.236,0.404,0.846,0.375,0.768,0.815,0.795,0.915
Jason Richardson,0.532,0.412,0.915,0.915,0.85,0.655,0.662,0.574,0.581,0.68,0.73,0.397,0.495,0.349,0.443,0.429,0.281,0.554,0.168,0.562,0.691,0.615,0.743,0.795,0.78,0.731
Shaquille O'Neal,0.813,0.35,0.72,0.707,0.534,0.491,0.368,0.602,0.483,0.0,0.0,0.318,0.568,0.571,0.491,0.529,0.137,0.131,0.473,0.566,0.772,0.417,1.0,1.0,,0.509
David West,0.594,0.418,0.902,0.902,0.746,0.542,0.477,0.66,0.619,0.011,0.017,0.286,0.285,0.558,0.505,0.536,0.111,0.349,0.291,0.354,0.718,0.446,0.853,0.857,0.555,0.915
