Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jim Paxson,0.667,0.487,0.976,0.988,0.811,0.667,0.633,0.665,0.627,0.11,0.185,0.34,0.347,0.134,0.179,0.186,0.362,0.606,0.054,0.482,0.427,0.608,0.807,0.821,0.229,0.853
Tree Rollins,0.667,0.416,0.94,0.47,0.594,0.203,0.174,0.205,0.177,0.0,0.0,0.122,0.156,0.301,0.544,0.514,0.077,0.164,1.0,0.264,0.766,0.189,0.896,0.896,,0.681
Maurice Cheeks,0.921,0.558,0.94,0.952,0.735,0.354,0.34,0.352,0.335,0.082,0.116,0.264,0.266,0.091,0.242,0.209,0.875,0.981,0.147,0.615,0.664,0.345,0.799,0.811,0.273,0.864
Bobby Jones,0.921,0.532,0.905,0.88,0.642,0.419,0.371,0.423,0.376,0.0,0.016,0.406,0.403,0.195,0.348,0.331,0.248,0.465,0.5,0.485,0.567,0.429,0.865,0.87,0.0,0.879
Jamaal Wilkes,0.905,0.5,0.976,0.988,0.855,0.749,0.713,0.757,0.724,0.0,0.021,0.38,0.406,0.274,0.294,0.331,0.188,0.418,0.107,0.548,0.645,0.68,0.805,0.808,0.0,0.814
Fred Brown,0.826,0.253,0.976,0.024,0.525,0.396,0.434,0.374,0.403,0.342,0.407,0.171,0.156,0.075,0.12,0.118,0.312,0.324,0.018,0.321,0.298,0.361,0.698,0.718,0.325,0.957
Greg Ballard,0.682,0.61,0.94,0.952,0.867,0.625,0.658,0.623,0.659,0.123,0.116,0.363,0.342,0.244,0.61,0.533,0.328,0.643,0.098,0.398,0.548,0.583,0.729,0.73,0.409,0.923
Sly Williams,0.523,0.273,0.714,0.325,0.448,0.351,0.316,0.353,0.317,0.027,0.048,0.202,0.209,0.179,0.156,0.191,0.186,0.362,0.071,0.381,0.411,0.326,0.853,0.86,0.222,0.842
Brad Davis,0.444,0.351,0.976,0.988,0.769,0.4,0.388,0.39,0.37,0.192,0.259,0.285,0.278,0.063,0.234,0.19,0.668,0.343,0.027,0.532,0.586,0.389,0.79,0.813,0.286,0.894
Len Elmore,0.699,0.266,0.964,0.843,0.618,0.302,0.328,0.305,0.334,0.0,0.0,0.208,0.206,0.299,0.336,0.371,0.131,0.432,0.411,0.455,0.753,0.288,0.706,0.706,,0.883
Mychal Thompson,0.667,0.532,0.94,0.94,0.921,0.686,0.656,0.693,0.668,0.0,0.0,0.432,0.539,0.462,0.813,0.775,0.419,0.324,0.478,0.819,0.626,0.644,0.802,0.802,,0.699
John Long,0.62,0.305,0.821,0.795,0.651,0.641,0.651,0.646,0.656,0.027,0.079,0.367,0.333,0.17,0.199,0.216,0.194,0.305,0.112,0.559,0.465,0.593,0.755,0.761,0.133,0.962
Kelly Tripucka,0.62,0.487,0.976,0.988,0.906,0.64,0.645,0.642,0.645,0.068,0.116,0.764,0.751,0.392,0.275,0.373,0.354,0.418,0.071,0.936,0.648,0.695,0.761,0.768,0.227,0.887
Bernard King,0.715,0.565,0.94,0.928,0.842,0.745,0.658,0.752,0.667,0.014,0.026,0.543,0.603,0.251,0.404,0.395,0.37,0.366,0.103,0.893,0.766,0.719,0.868,0.871,0.2,0.784
Gus Williams,0.826,0.662,0.952,0.964,0.846,0.778,0.801,0.777,0.795,0.123,0.212,0.494,0.527,0.165,0.187,0.205,0.72,0.808,0.161,0.659,0.438,0.735,0.745,0.755,0.225,0.816
Andrew Toney,0.921,0.26,0.917,0.012,0.562,0.515,0.493,0.494,0.472,0.342,0.312,0.35,0.37,0.077,0.112,0.113,0.371,0.3,0.076,0.716,0.723,0.499,0.801,0.81,0.424,0.825
Rolando Blackman,0.444,0.266,0.976,0.193,0.582,0.442,0.43,0.446,0.436,0.014,0.021,0.327,0.334,0.174,0.193,0.214,0.138,0.216,0.134,0.378,0.328,0.428,0.787,0.79,0.25,0.854
Johnny Davis,0.556,0.331,0.976,0.843,0.784,0.542,0.58,0.542,0.577,0.068,0.143,0.486,0.476,0.129,0.13,0.15,0.454,0.357,0.049,0.622,0.473,0.547,0.716,0.725,0.185,0.889
Larry Smith,0.715,0.338,0.881,0.663,0.651,0.222,0.207,0.224,0.211,0.0,0.005,0.136,0.192,0.5,0.655,0.684,0.109,0.305,0.241,0.351,0.782,0.207,0.819,0.821,0.0,0.615
Mike Woodson,,0.37,0.988,0.892,0.686,0.542,0.538,0.54,0.535,0.096,0.132,0.341,0.346,0.183,0.178,0.208,0.291,0.667,0.156,0.512,0.591,0.511,0.771,0.781,0.28,0.86
Mike Mitchell,,0.383,1.0,1.0,0.901,0.758,0.743,0.766,0.753,0.0,0.037,0.34,0.365,0.437,0.425,0.497,0.108,0.282,0.192,0.512,0.745,0.677,0.782,0.785,0.0,0.81
Ernie Grunfeld,0.477,0.279,0.964,0.133,0.557,0.423,0.414,0.425,0.414,0.027,0.074,0.29,0.277,0.099,0.156,0.153,0.362,0.338,0.174,0.495,0.513,0.404,0.784,0.793,0.143,0.913
Lonnie Shelton,0.826,0.377,0.964,0.976,0.785,0.512,0.526,0.517,0.532,0.0,0.042,0.29,0.29,0.289,0.427,0.428,0.331,0.465,0.192,0.666,0.852,0.472,0.745,0.75,0.0,0.871
Don Buse,0.556,0.461,0.976,0.94,0.744,0.314,0.345,0.243,0.254,1.0,1.0,0.154,0.149,0.082,0.217,0.188,0.534,0.77,0.121,0.318,0.473,0.312,0.698,0.739,0.386,0.904
Adrian Dantley,0.397,0.818,0.964,0.976,0.948,0.91,0.798,0.919,0.811,0.014,0.016,1.0,0.989,0.414,0.347,0.433,0.425,0.446,0.062,1.0,0.677,0.963,0.874,0.874,0.333,0.881
Terry Tyler,0.62,0.357,0.976,0.0,0.585,0.338,0.324,0.341,0.328,0.014,0.021,0.219,0.232,0.276,0.416,0.415,0.165,0.362,0.714,0.405,0.489,0.319,0.802,0.804,0.25,0.823
T.R. Dunn,0.73,0.26,0.976,0.964,0.741,0.26,0.254,0.262,0.258,0.0,0.005,0.236,0.26,0.378,0.427,0.471,0.247,0.634,0.161,0.411,0.565,0.262,0.785,0.787,0.0,0.792
Kyle Macy,0.73,0.597,0.976,0.867,0.837,0.489,0.476,0.455,0.433,0.534,0.529,0.235,0.204,0.14,0.225,0.22,0.504,0.671,0.04,0.418,0.497,0.456,0.788,0.811,0.39,1.0
Jerome Whitehead,0.27,0.344,0.857,0.759,0.652,0.409,0.365,0.413,0.372,0.0,0.0,0.284,0.291,0.414,0.531,0.559,0.134,0.225,0.196,0.472,0.78,0.39,0.857,0.857,,0.849
Mickey Johnson,0.874,0.357,0.905,0.855,0.569,0.375,0.381,0.377,0.384,0.014,0.037,0.36,0.352,0.238,0.394,0.382,0.282,0.338,0.201,0.639,0.645,0.383,0.753,0.759,0.143,0.891
Billy Knight,0.556,0.279,0.964,0.229,0.531,0.381,0.384,0.375,0.375,0.123,0.169,0.36,0.341,0.174,0.196,0.216,0.155,0.296,0.062,0.458,0.355,0.391,0.759,0.773,0.281,0.919
Alex English,0.73,0.617,0.976,0.988,0.887,0.861,0.782,0.87,0.792,0.0,0.042,0.574,0.536,0.376,0.427,0.47,0.568,0.408,0.536,0.873,0.702,0.816,0.845,0.848,0.0,0.934
George Gervin,0.762,0.695,0.94,0.952,0.829,1.0,1.0,1.0,1.0,0.137,0.19,0.856,0.776,0.247,0.312,0.33,0.245,0.362,0.201,0.702,0.578,1.0,0.767,0.773,0.278,0.961
Calvin Natt,0.667,0.604,0.893,0.855,0.765,0.519,0.45,0.522,0.454,0.027,0.042,0.454,0.474,0.346,0.515,0.516,0.197,0.291,0.161,0.468,0.47,0.52,0.883,0.888,0.25,0.834
Steve Johnson,0.477,0.286,0.929,0.602,0.512,0.398,0.324,0.402,0.33,0.0,0.0,0.327,0.399,0.272,0.377,0.386,0.119,0.183,0.397,0.659,1.0,0.393,0.94,0.94,,0.714
Sidney Moncrief,0.874,0.87,0.952,0.964,0.877,0.56,0.535,0.565,0.538,0.014,0.074,0.722,0.693,0.396,0.384,0.449,0.501,0.648,0.098,0.696,0.554,0.62,0.802,0.811,0.071,0.909
Robert Parish,1.0,0.649,0.952,0.94,0.746,0.674,0.622,0.681,0.633,0.0,0.0,0.389,0.429,0.516,0.709,0.729,0.184,0.319,0.857,0.739,0.718,0.623,0.831,0.831,,0.79
Kiki Vandeweghe,0.73,0.5,0.976,0.94,0.817,0.711,0.634,0.717,0.639,0.014,0.069,0.535,0.49,0.267,0.383,0.388,0.324,0.244,0.129,0.632,0.583,0.69,0.859,0.867,0.077,0.953
Elvin Hayes,0.73,0.331,0.976,0.988,0.892,0.523,0.554,0.528,0.561,0.0,0.026,0.432,0.51,0.478,0.589,0.629,0.189,0.291,0.464,0.696,0.772,0.517,0.724,0.727,0.0,0.739
Louis Orr,0.556,0.279,0.952,0.494,0.574,0.36,0.362,0.362,0.364,0.014,0.042,0.313,0.307,0.228,0.25,0.279,0.176,0.263,0.116,0.458,0.489,0.36,0.762,0.768,0.125,0.889
Maurice Lucas,0.523,0.481,0.952,0.892,0.786,0.509,0.504,0.514,0.512,0.0,0.016,0.39,0.422,0.491,0.772,0.76,0.235,0.319,0.312,0.579,0.831,0.495,0.773,0.776,0.0,0.806
Mike O'Koren,0.699,0.266,0.952,0.386,0.594,0.386,0.392,0.381,0.387,0.11,0.122,0.208,0.229,0.199,0.238,0.257,0.252,0.39,0.058,0.492,0.47,0.356,0.755,0.762,0.348,0.794
James Edwards,0.238,0.279,0.917,0.904,0.747,0.532,0.52,0.537,0.527,0.0,0.021,0.358,0.41,0.339,0.481,0.489,0.161,0.113,0.522,0.542,0.933,0.505,0.784,0.787,0.0,0.761
Jim Spanarkel,0.444,0.338,0.976,0.012,0.516,0.272,0.284,0.267,0.277,0.11,0.127,0.431,0.395,0.177,0.136,0.177,0.27,0.404,0.04,0.371,0.376,0.324,0.735,0.744,0.333,0.949
Bill Laimbeer,,0.305,0.952,0.41,0.538,0.267,0.27,0.266,0.268,0.055,0.069,0.284,0.281,0.419,0.47,0.519,0.131,0.183,0.286,0.405,0.796,0.281,0.758,0.765,0.308,0.882
Michael Brooks,0.27,0.292,0.976,0.88,0.809,0.541,0.536,0.546,0.543,0.0,0.037,0.312,0.323,0.371,0.512,0.525,0.31,0.531,0.174,0.659,0.766,0.5,0.773,0.778,0.0,0.842
Cedric Maxwell,1.0,0.591,0.929,0.88,0.762,0.4,0.364,0.404,0.37,0.0,0.016,0.551,0.578,0.391,0.345,0.42,0.24,0.371,0.219,0.582,0.707,0.451,0.84,0.845,0.0,0.831
Allen Leavell,0.73,0.312,0.94,0.735,0.633,0.373,0.399,0.367,0.391,0.123,0.164,0.177,0.163,0.088,0.146,0.141,0.6,0.704,0.067,0.512,0.489,0.339,0.716,0.727,0.29,0.948
Johnny Moore,0.762,0.377,0.94,0.94,0.675,0.311,0.336,0.313,0.331,0.014,0.111,0.188,0.22,0.111,0.261,0.231,1.0,0.765,0.054,0.585,0.683,0.29,0.71,0.732,0.048,0.745
Julius Erving,0.921,0.864,0.964,0.976,0.821,0.785,0.719,0.79,0.726,0.041,0.058,0.634,0.652,0.394,0.413,0.469,0.419,0.756,0.629,0.716,0.616,0.774,0.837,0.84,0.273,0.849
Norm Nixon,0.905,0.429,0.976,0.988,0.89,0.632,0.641,0.636,0.647,0.041,0.063,0.279,0.271,0.068,0.169,0.148,0.856,0.62,0.031,0.796,0.71,0.564,0.756,0.759,0.25,0.899
Reggie King,0.477,0.312,0.952,0.916,0.768,0.386,0.378,0.39,0.385,0.0,0.0,0.31,0.345,0.29,0.443,0.44,0.227,0.394,0.129,0.518,0.594,0.379,0.781,0.781,,0.784
Ronnie Lester,0.54,0.253,0.893,0.892,0.663,0.331,0.331,0.331,0.333,0.055,0.042,0.321,0.31,0.134,0.169,0.179,0.475,0.376,0.062,0.619,0.425,0.341,0.768,0.768,0.5,0.904
Mark Olberding,0.762,0.331,0.81,0.759,0.617,0.335,0.355,0.337,0.355,0.027,0.063,0.421,0.409,0.211,0.394,0.37,0.265,0.268,0.129,0.465,0.68,0.369,0.724,0.733,0.167,0.899
Clemon Johnson,0.556,0.26,0.94,0.506,0.582,0.314,0.323,0.317,0.329,0.0,0.0,0.19,0.229,0.33,0.475,0.481,0.167,0.282,0.5,0.462,0.648,0.293,0.747,0.747,,0.724
Kareem Abdul-Jabbar,0.905,0.695,0.905,0.916,0.788,0.758,0.655,0.766,0.665,0.0,0.016,0.481,0.534,0.308,0.598,0.555,0.295,0.296,0.924,0.769,0.602,0.713,0.888,0.89,0.0,0.785
Tiny Archibald,1.0,0.338,0.81,0.614,0.638,0.31,0.328,0.307,0.326,0.082,0.085,0.364,0.382,0.045,0.112,0.098,0.71,0.244,0.013,0.595,0.352,0.336,0.724,0.729,0.375,0.831
Buck Williams,0.699,0.578,0.976,0.988,0.831,0.517,0.443,0.522,0.451,0.0,0.005,0.373,0.469,0.622,0.807,0.846,0.14,0.394,0.375,0.786,0.766,0.497,0.893,0.894,0.0,0.694
Dan Roundfield,0.667,0.422,0.726,0.699,0.652,0.427,0.458,0.43,0.464,0.014,0.026,0.44,0.453,0.407,0.606,0.607,0.213,0.3,0.415,0.612,0.565,0.445,0.715,0.716,0.2,0.845
Brian Winters,0.874,0.357,0.726,0.157,0.538,0.407,0.406,0.374,0.365,0.493,0.492,0.19,0.189,0.091,0.146,0.143,0.332,0.268,0.04,0.395,0.503,0.379,0.768,0.791,0.387,0.877
Jay Vincent,0.444,0.364,0.964,0.747,0.773,0.724,0.729,0.73,0.74,0.014,0.021,0.452,0.495,0.326,0.47,0.476,0.231,0.418,0.098,0.649,0.828,0.679,0.762,0.762,0.25,0.796
Kevin McHale,1.0,0.487,0.976,0.398,0.686,0.468,0.44,0.473,0.448,0.0,0.0,0.289,0.3,0.342,0.448,0.468,0.119,0.141,0.826,0.458,0.71,0.438,0.814,0.814,,0.839
Eddie Johnson,0.667,0.312,0.81,0.687,0.681,0.458,0.509,0.456,0.503,0.096,0.159,0.454,0.466,0.113,0.157,0.161,0.47,0.479,0.071,0.622,0.505,0.475,0.69,0.701,0.233,0.85
Reggie Theus,0.54,0.344,0.976,0.988,0.835,0.564,0.601,0.544,0.561,0.342,0.529,0.56,0.543,0.206,0.242,0.263,0.625,0.408,0.071,0.926,0.653,0.591,0.719,0.75,0.25,0.899
Michael Cooper,0.905,0.325,0.905,0.169,0.647,0.386,0.373,0.388,0.371,0.027,0.09,0.215,0.207,0.151,0.227,0.226,0.302,0.563,0.272,0.505,0.581,0.356,0.793,0.807,0.118,0.904
Rory Sparrow,0.667,0.364,0.976,0.988,0.768,0.369,0.367,0.371,0.366,0.014,0.079,0.191,0.179,0.095,0.21,0.189,0.556,0.408,0.058,0.485,0.645,0.336,0.768,0.782,0.067,0.932
Robert Reid,0.73,0.338,0.917,0.904,0.857,0.44,0.482,0.444,0.486,0.014,0.053,0.247,0.259,0.314,0.412,0.43,0.412,0.54,0.214,0.525,0.798,0.406,0.699,0.706,0.1,0.832
Purvis Short,0.715,0.325,0.905,0.096,0.524,0.459,0.471,0.458,0.465,0.082,0.148,0.273,0.267,0.22,0.175,0.224,0.274,0.305,0.045,0.408,0.591,0.429,0.748,0.761,0.214,0.891
Quinn Buckner,0.874,0.299,0.833,0.843,0.634,0.399,0.414,0.399,0.414,0.055,0.079,0.17,0.203,0.138,0.212,0.21,0.43,0.817,0.013,0.602,0.586,0.355,0.739,0.745,0.267,0.729
Alvan Adams,0.73,0.468,0.94,0.904,0.704,0.511,0.517,0.516,0.526,0.0,0.005,0.281,0.282,0.247,0.55,0.493,0.467,0.535,0.348,0.656,0.723,0.469,0.758,0.758,0.0,0.869
Jeff Ruland,0.682,0.506,0.976,0.0,0.652,0.423,0.377,0.426,0.382,0.014,0.016,0.528,0.55,0.453,0.625,0.641,0.176,0.207,0.259,0.793,0.858,0.464,0.86,0.862,0.333,0.836
Moses Malone,0.73,1.0,0.964,0.976,1.0,0.952,0.917,0.961,0.931,0.0,0.032,0.972,1.0,1.0,0.773,1.0,0.186,0.357,0.558,0.983,0.559,0.988,0.796,0.798,0.0,0.848
Reggie Johnson,,0.253,0.893,0.578,0.56,0.353,0.333,0.357,0.339,0.0,0.005,0.182,0.189,0.251,0.382,0.38,0.096,0.155,0.268,0.334,0.691,0.321,0.813,0.814,0.0,0.841
John Drew,0.667,0.357,0.833,0.614,0.6,0.468,0.482,0.469,0.484,0.055,0.063,0.562,0.594,0.303,0.253,0.316,0.126,0.3,0.013,0.595,0.672,0.509,0.745,0.748,0.333,0.824
Bill Cartwright,0.523,0.325,0.857,0.602,0.606,0.393,0.349,0.397,0.356,0.0,0.0,0.397,0.407,0.208,0.374,0.354,0.114,0.225,0.29,0.555,0.559,0.407,0.862,0.862,,0.849
Bill Hanzlik,0.826,0.266,0.964,0.916,0.581,0.168,0.18,0.17,0.181,0.0,0.021,0.213,0.213,0.177,0.205,0.224,0.24,0.38,0.134,0.355,0.672,0.185,0.718,0.725,0.0,0.872
Darwin Cook,0.699,0.253,0.976,0.205,0.615,0.39,0.404,0.387,0.396,0.096,0.164,0.182,0.196,0.093,0.126,0.13,0.419,0.685,0.107,0.585,0.527,0.352,0.739,0.755,0.226,0.81
James Donaldson,0.826,0.364,0.976,0.012,0.503,0.257,0.211,0.259,0.215,0.0,0.0,0.233,0.29,0.247,0.432,0.412,0.067,0.127,0.621,0.385,0.5,0.259,0.934,0.934,,0.7
Dan Issel,0.73,0.636,0.964,0.976,0.727,0.656,0.622,0.658,0.63,0.055,0.032,0.843,0.792,0.312,0.533,0.512,0.235,0.315,0.246,0.565,0.659,0.726,0.808,0.807,0.667,0.928
Dave Corzine,0.762,0.338,0.976,0.253,0.644,0.338,0.326,0.341,0.33,0.014,0.021,0.245,0.258,0.378,0.513,0.529,0.171,0.155,0.562,0.465,0.632,0.326,0.796,0.798,0.25,0.83
Marques Johnson,0.874,0.403,0.714,0.627,0.559,0.407,0.382,0.411,0.387,0.0,0.021,0.281,0.314,0.274,0.259,0.306,0.28,0.277,0.156,0.485,0.382,0.388,0.816,0.819,0.0,0.779
Kent Benson,0.62,0.338,0.893,0.867,0.726,0.408,0.404,0.409,0.405,0.041,0.058,0.196,0.191,0.392,0.533,0.55,0.209,0.31,0.438,0.535,0.575,0.368,0.775,0.779,0.273,0.894
Larry Bird,1.0,0.812,0.917,0.699,0.86,0.716,0.712,0.712,0.698,0.151,0.275,0.506,0.459,0.358,0.782,0.705,0.587,0.671,0.295,0.849,0.656,0.69,0.771,0.788,0.212,0.96
Micheal Ray Richardson,0.523,0.357,0.976,0.952,0.896,0.623,0.676,0.61,0.637,0.26,0.534,0.327,0.366,0.317,0.476,0.476,0.751,1.0,0.183,0.973,0.852,0.576,0.707,0.741,0.188,0.779
Foots Walker,0.699,0.273,0.917,0.651,0.548,0.157,0.19,0.156,0.189,0.041,0.048,0.218,0.235,0.056,0.146,0.126,0.522,0.563,0.027,0.358,0.481,0.179,0.633,0.637,0.333,0.809
Artis Gilmore,0.54,0.786,0.976,0.988,0.823,0.55,0.421,0.554,0.428,0.014,0.005,0.654,0.667,0.401,0.75,0.703,0.178,0.23,0.982,0.759,0.772,0.595,1.0,1.0,1.0,0.854
Dave Greenwood,0.54,0.422,0.976,0.988,0.858,0.483,0.51,0.488,0.518,0.0,0.016,0.37,0.352,0.344,0.729,0.662,0.344,0.329,0.415,0.602,0.785,0.47,0.725,0.729,0.0,0.918
Dennis Johnson,0.73,0.526,0.952,0.928,0.864,0.581,0.618,0.579,0.608,0.11,0.222,0.616,0.599,0.254,0.329,0.345,0.484,0.493,0.246,0.779,0.68,0.612,0.721,0.736,0.19,0.897
Rickey Green,0.397,0.37,0.964,0.88,0.83,0.504,0.511,0.509,0.516,0.0,0.042,0.312,0.319,0.152,0.194,0.205,0.827,0.869,0.04,0.662,0.492,0.471,0.756,0.762,0.0,0.851
