Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jared Sullinger,0.657,0.268,0.988,0.89,0.613,0.436,0.498,0.495,0.568,0.072,0.116,0.143,0.192,0.491,0.597,0.562,0.223,0.444,0.175,0.273,0.81,0.351,0.619,0.651,0.282,0.705
Anthony Davis,0.411,0.402,0.744,0.744,0.692,0.696,0.703,0.808,0.83,0.087,0.122,0.453,0.514,0.329,0.619,0.523,0.138,0.462,0.465,0.324,0.574,0.623,0.701,0.726,0.324,0.835
George Hill,0.617,0.346,0.902,0.89,0.808,0.405,0.457,0.305,0.343,0.318,0.354,0.158,0.179,0.147,0.299,0.249,0.309,0.491,0.063,0.27,0.578,0.376,0.627,0.662,0.408,0.837
Paul Millsap,0.657,0.564,0.988,0.988,0.847,0.622,0.659,0.657,0.674,0.184,0.262,0.429,0.487,0.501,0.665,0.611,0.316,0.87,0.517,0.511,0.919,0.583,0.669,0.727,0.319,0.834
Patty Mills,0.918,0.268,0.988,0.037,0.532,0.323,0.378,0.211,0.236,0.306,0.361,0.065,0.069,0.068,0.163,0.132,0.269,0.349,0.022,0.203,0.395,0.29,0.605,0.666,0.384,0.892
Thabo Sefolosha,0.657,0.251,0.915,0.134,0.563,0.234,0.23,0.225,0.2,0.104,0.14,0.086,0.118,0.132,0.351,0.279,0.128,0.503,0.138,0.182,0.422,0.202,0.718,0.837,0.339,0.689
Harrison Barnes,1.0,0.274,0.805,0.72,0.653,0.366,0.391,0.328,0.338,0.204,0.242,0.142,0.16,0.195,0.309,0.271,0.139,0.243,0.037,0.152,0.527,0.326,0.663,0.722,0.383,0.838
Zaza Pachulia,0.575,0.335,0.927,0.841,0.641,0.272,0.291,0.337,0.377,0.0,0.003,0.294,0.33,0.63,0.584,0.599,0.153,0.379,0.082,0.318,0.702,0.274,0.663,0.666,0.0,0.846
Greg Monroe,0.452,0.419,0.963,0.817,0.74,0.61,0.582,0.755,0.759,0.0,0.001,0.317,0.368,0.552,0.595,0.581,0.212,0.426,0.249,0.345,0.632,0.509,0.743,0.741,0.0,0.815
Aaron Gordon,0.48,0.302,0.951,0.451,0.596,0.34,0.358,0.357,0.353,0.104,0.16,0.179,0.231,0.39,0.44,0.423,0.153,0.349,0.204,0.176,0.593,0.303,0.673,0.754,0.296,0.736
J.J. Redick,0.726,0.374,0.915,0.915,0.671,0.524,0.544,0.342,0.371,0.498,0.475,0.253,0.245,0.025,0.161,0.116,0.126,0.249,0.019,0.209,0.523,0.516,0.683,0.688,0.475,0.978
DeMar DeRozan,0.767,0.553,0.951,0.951,0.897,0.763,0.852,0.872,1.0,0.117,0.157,0.771,0.78,0.162,0.355,0.291,0.375,0.479,0.078,0.468,0.647,0.77,0.634,0.651,0.338,0.936
LaMarcus Aldridge,0.918,0.564,0.902,0.902,0.724,0.666,0.646,0.825,0.831,0.0,0.018,0.36,0.361,0.446,0.568,0.528,0.131,0.225,0.301,0.265,0.585,0.56,0.73,0.74,0.0,0.945
Chris Bosh,0.657,0.358,0.646,0.646,0.569,0.445,0.474,0.426,0.44,0.201,0.251,0.296,0.32,0.122,0.426,0.326,0.153,0.213,0.126,0.209,0.391,0.425,0.664,0.722,0.365,0.876
Amir Johnson,0.657,0.33,0.963,0.927,0.576,0.309,0.263,0.368,0.309,0.025,0.049,0.096,0.145,0.451,0.407,0.422,0.164,0.308,0.309,0.251,0.829,0.243,0.832,0.886,0.233,0.628
Cody Zeller,0.657,0.352,0.89,0.732,0.568,0.287,0.27,0.354,0.345,0.002,0.011,0.243,0.277,0.349,0.395,0.38,0.085,0.337,0.234,0.182,0.791,0.269,0.752,0.766,0.1,0.83
Jimmy Butler,0.575,0.508,0.817,0.817,0.792,0.584,0.64,0.625,0.67,0.159,0.231,0.549,0.568,0.2,0.347,0.299,0.383,0.651,0.16,0.353,0.481,0.589,0.646,0.695,0.312,0.916
John Wall,0.562,0.318,0.939,0.939,0.891,0.711,0.834,0.703,0.825,0.286,0.37,0.378,0.411,0.106,0.42,0.316,0.94,0.858,0.219,0.85,0.616,0.644,0.603,0.636,0.351,0.871
Goran Dragic,0.657,0.263,0.878,0.878,0.756,0.518,0.541,0.543,0.541,0.159,0.231,0.167,0.197,0.137,0.278,0.231,0.499,0.42,0.063,0.495,0.729,0.428,0.679,0.749,0.312,0.801
Robin Lopez,0.438,0.324,1.0,1.0,0.71,0.443,0.409,0.549,0.534,0.0,0.001,0.178,0.192,0.678,0.416,0.503,0.136,0.095,0.48,0.356,0.705,0.354,0.767,0.767,0.0,0.876
Rudy Gobert,0.548,0.358,0.744,0.732,0.618,0.246,0.219,0.305,0.286,0.0,0.0,0.224,0.338,0.527,0.573,0.558,0.108,0.266,0.502,0.305,0.632,0.234,0.795,0.794,,0.627
Steven Adams,0.754,0.363,0.976,0.976,0.644,0.324,0.263,0.402,0.344,0.0,0.0,0.158,0.234,0.554,0.391,0.445,0.074,0.249,0.331,0.225,0.864,0.268,0.872,0.871,,0.641
Lou Williams,0.233,0.263,0.817,0.427,0.61,0.352,0.429,0.266,0.301,0.274,0.361,0.489,0.507,0.078,0.172,0.141,0.199,0.367,0.071,0.286,0.415,0.433,0.58,0.659,0.344,0.914
Tim Duncan,0.918,0.291,0.744,0.732,0.492,0.267,0.273,0.331,0.355,0.0,0.002,0.128,0.157,0.291,0.413,0.373,0.194,0.278,0.29,0.241,0.484,0.22,0.694,0.696,0.0,0.773
Dwight Howard,0.562,0.369,0.866,0.866,0.73,0.462,0.371,0.572,0.48,0.0,0.007,0.322,0.566,0.603,0.743,0.697,0.117,0.408,0.42,0.444,0.849,0.411,0.882,0.889,0.0,0.539
Dirk Nowitzki,0.575,0.38,0.915,0.915,0.756,0.619,0.688,0.572,0.622,0.313,0.386,0.347,0.335,0.132,0.544,0.408,0.157,0.308,0.193,0.225,0.624,0.577,0.637,0.686,0.368,0.983
Bismack Biyombo,0.767,0.33,1.0,0.268,0.579,0.194,0.178,0.24,0.232,0.0,0.001,0.197,0.27,0.461,0.589,0.547,0.035,0.112,0.494,0.19,0.872,0.191,0.771,0.773,0.0,0.692
Avery Bradley,0.657,0.268,0.927,0.878,0.812,0.566,0.63,0.475,0.494,0.366,0.459,0.133,0.147,0.122,0.214,0.184,0.188,0.692,0.071,0.291,0.636,0.486,0.636,0.717,0.361,0.859
Jeff Teague,0.657,0.33,0.963,0.951,0.722,0.539,0.611,0.498,0.576,0.274,0.31,0.362,0.373,0.084,0.225,0.179,0.56,0.574,0.089,0.583,0.647,0.521,0.624,0.645,0.4,0.922
Al Horford,0.657,0.525,1.0,1.0,0.842,0.657,0.648,0.678,0.64,0.219,0.289,0.143,0.154,0.375,0.558,0.497,0.313,0.402,0.45,0.286,0.632,0.526,0.718,0.791,0.344,0.879
Victor Oladipo,0.48,0.274,0.878,0.634,0.761,0.528,0.6,0.503,0.556,0.244,0.318,0.285,0.295,0.122,0.37,0.288,0.336,0.686,0.201,0.409,0.674,0.485,0.623,0.675,0.348,0.914
Nicolas Batum,0.657,0.279,0.854,0.854,0.783,0.462,0.54,0.358,0.383,0.346,0.45,0.226,0.229,0.139,0.465,0.357,0.48,0.385,0.16,0.548,0.442,0.44,0.606,0.699,0.348,0.935
Otto Porter,0.562,0.313,0.915,0.89,0.728,0.421,0.443,0.371,0.363,0.244,0.301,0.132,0.151,0.246,0.366,0.326,0.143,0.621,0.119,0.187,0.632,0.367,0.673,0.761,0.367,0.83
C.J. McCollum,0.603,0.335,0.976,0.976,0.89,0.796,0.885,0.683,0.775,0.49,0.533,0.26,0.27,0.119,0.264,0.216,0.406,0.574,0.086,0.524,0.725,0.701,0.637,0.658,0.417,0.911
Pau Gasol,0.575,0.397,0.878,0.878,0.733,0.58,0.615,0.682,0.748,0.06,0.078,0.318,0.345,0.392,0.795,0.662,0.35,0.249,0.543,0.439,0.574,0.5,0.667,0.679,0.348,0.872
Tristan Thompson,0.781,0.486,1.0,0.415,0.726,0.307,0.26,0.38,0.339,0.0,0.0,0.207,0.289,0.678,0.585,0.616,0.074,0.225,0.19,0.163,0.783,0.271,0.836,0.835,,0.678
Jared Dudley,0.562,0.257,0.988,0.5,0.671,0.289,0.301,0.205,0.201,0.249,0.269,0.1,0.117,0.137,0.289,0.239,0.203,0.444,0.067,0.214,0.736,0.269,0.68,0.759,0.42,0.809
Trevor Ariza,0.562,0.302,0.988,0.988,0.915,0.443,0.531,0.265,0.291,0.46,0.563,0.175,0.192,0.17,0.372,0.306,0.224,0.947,0.097,0.302,0.686,0.431,0.592,0.679,0.371,0.862
Kemba Walker,0.657,0.553,0.988,0.988,0.923,0.706,0.823,0.594,0.679,0.453,0.553,0.515,0.523,0.142,0.375,0.298,0.502,0.746,0.145,0.457,0.43,0.711,0.607,0.652,0.371,0.933
Damian Lillard,0.603,0.514,0.915,0.915,0.856,0.768,0.912,0.598,0.698,0.57,0.688,0.575,0.554,0.114,0.32,0.252,0.61,0.385,0.104,0.647,0.64,0.791,0.596,0.639,0.375,0.982
Danilo Gallinari,0.452,0.352,0.646,0.646,0.588,0.357,0.433,0.308,0.372,0.216,0.27,0.521,0.516,0.132,0.285,0.235,0.161,0.249,0.071,0.206,0.337,0.436,0.583,0.616,0.364,0.956
Mason Plumlee,0.603,0.341,1.0,1.0,0.667,0.332,0.32,0.411,0.414,0.0,0.005,0.299,0.4,0.509,0.532,0.524,0.269,0.402,0.316,0.412,0.981,0.315,0.734,0.739,0.0,0.707
Darren Collison,0.452,0.291,0.902,0.183,0.71,0.468,0.48,0.446,0.452,0.216,0.245,0.269,0.27,0.071,0.176,0.141,0.379,0.45,0.015,0.348,0.55,0.436,0.691,0.737,0.401,0.945
Andre Drummond,0.603,0.413,0.988,0.988,0.853,0.686,0.656,0.846,0.851,0.005,0.007,0.289,0.7,1.0,1.0,1.0,0.08,0.704,0.416,0.414,0.95,0.553,0.741,0.741,0.333,0.391
Hassan Whiteside,0.657,0.575,0.89,0.524,0.68,0.513,0.422,0.635,0.551,0.0,0.0,0.297,0.393,0.603,0.781,0.722,0.036,0.26,1.0,0.366,0.779,0.438,0.862,0.861,,0.716
Tony Parker,0.918,0.324,0.878,0.878,0.634,0.435,0.439,0.497,0.521,0.067,0.073,0.181,0.204,0.043,0.198,0.147,0.452,0.32,0.041,0.35,0.442,0.361,0.701,0.712,0.415,0.837
Shaun Livingston,1.0,0.257,0.951,0.037,0.486,0.252,0.234,0.309,0.296,0.005,0.014,0.111,0.111,0.106,0.158,0.141,0.282,0.337,0.1,0.209,0.543,0.205,0.762,0.778,0.167,0.947
Gorgui Dieng,0.398,0.33,1.0,0.476,0.71,0.383,0.358,0.465,0.452,0.015,0.023,0.285,0.296,0.397,0.533,0.488,0.17,0.556,0.357,0.374,0.849,0.348,0.757,0.767,0.3,0.911
Karl-Anthony Towns,0.398,0.464,1.0,1.0,0.841,0.776,0.713,0.915,0.86,0.075,0.099,0.31,0.329,0.58,0.783,0.716,0.192,0.343,0.513,0.489,0.95,0.633,0.771,0.794,0.341,0.893
Carmelo Anthony,0.438,0.358,0.878,0.878,0.81,0.704,0.808,0.711,0.805,0.261,0.35,0.464,0.481,0.248,0.57,0.464,0.356,0.367,0.141,0.471,0.698,0.662,0.617,0.658,0.339,0.913
Kentavious Caldwell-Pope,0.603,0.296,0.927,0.927,0.892,0.501,0.594,0.445,0.477,0.284,0.416,0.257,0.272,0.177,0.264,0.235,0.164,0.651,0.063,0.281,0.647,0.465,0.597,0.695,0.309,0.893
Ed Davis,0.603,0.374,0.988,0.0,0.539,0.256,0.208,0.317,0.272,0.0,0.0,0.158,0.244,0.567,0.467,0.5,0.105,0.337,0.268,0.171,0.783,0.221,0.869,0.868,,0.616
Draymond Green,1.0,0.62,0.988,0.988,0.899,0.498,0.506,0.463,0.453,0.249,0.291,0.318,0.393,0.339,0.791,0.642,0.713,0.704,0.42,0.693,0.93,0.476,0.697,0.763,0.388,0.767
Tobias Harris,,0.369,0.927,0.902,0.804,0.518,0.55,0.518,0.525,0.199,0.27,0.281,0.29,0.243,0.516,0.426,0.201,0.385,0.149,0.289,0.593,0.47,0.667,0.736,0.335,0.915
Dwyane Wade,0.657,0.274,0.902,0.89,0.723,0.671,0.732,0.82,0.92,0.017,0.05,0.447,0.485,0.208,0.274,0.252,0.41,0.467,0.156,0.543,0.45,0.593,0.649,0.665,0.159,0.873
Russell Westbrook,0.754,0.782,0.976,0.976,0.88,0.815,0.893,0.854,0.891,0.251,0.385,0.646,0.685,0.367,0.599,0.523,0.994,0.964,0.074,0.914,0.775,0.79,0.646,0.714,0.296,0.894
Marcus Morris,0.603,0.302,0.976,0.976,0.914,0.509,0.584,0.465,0.523,0.269,0.336,0.282,0.324,0.23,0.39,0.337,0.24,0.396,0.086,0.374,0.659,0.476,0.617,0.663,0.362,0.825
Brook Lopez,0.288,0.346,0.89,0.89,0.786,0.734,0.716,0.906,0.923,0.005,0.016,0.44,0.481,0.516,0.46,0.478,0.175,0.343,0.461,0.468,0.833,0.632,0.727,0.732,0.143,0.867
Kenneth Faried,0.452,0.307,0.817,0.78,0.542,0.434,0.387,0.535,0.504,0.002,0.002,0.189,0.265,0.595,0.431,0.485,0.094,0.189,0.223,0.243,0.655,0.351,0.794,0.793,0.5,0.675
Khris Middleton,0.452,0.341,0.963,0.963,0.913,0.63,0.706,0.56,0.631,0.356,0.407,0.385,0.373,0.111,0.321,0.252,0.395,0.775,0.071,0.481,0.791,0.604,0.632,0.662,0.396,0.978
Nikola Vucevic,0.48,0.291,0.793,0.732,0.652,0.662,0.647,0.817,0.838,0.005,0.01,0.157,0.179,0.441,0.501,0.481,0.213,0.314,0.26,0.329,0.671,0.497,0.725,0.727,0.222,0.829
Isaiah Thomas,0.657,0.542,1.0,0.963,0.846,0.734,0.855,0.652,0.741,0.415,0.525,0.658,0.65,0.116,0.245,0.203,0.607,0.538,0.033,0.588,0.647,0.767,0.609,0.656,0.359,0.959
Marvin Williams,0.657,0.436,0.988,0.988,0.748,0.42,0.462,0.286,0.298,0.378,0.427,0.167,0.172,0.322,0.491,0.435,0.131,0.343,0.286,0.166,0.516,0.399,0.643,0.716,0.402,0.917
Jonas Valanciunas,0.767,0.385,0.732,0.72,0.498,0.376,0.331,0.466,0.433,0.0,0.0,0.225,0.254,0.466,0.452,0.457,0.05,0.148,0.297,0.227,0.612,0.323,0.804,0.803,,0.838
Gordon Hayward,0.548,0.497,0.976,0.976,0.926,0.647,0.743,0.582,0.64,0.356,0.463,0.546,0.57,0.154,0.418,0.331,0.353,0.562,0.1,0.54,0.709,0.664,0.616,0.678,0.349,0.907
LeBron James,0.781,0.76,0.927,0.927,0.867,0.916,0.876,1.0,0.916,0.216,0.318,0.499,0.587,0.281,0.565,0.472,0.613,0.615,0.182,0.666,0.554,0.808,0.74,0.814,0.309,0.805
Derrick Favors,0.548,0.397,0.756,0.72,0.635,0.519,0.502,0.643,0.652,0.0,0.005,0.25,0.303,0.428,0.416,0.42,0.112,0.438,0.338,0.278,0.581,0.428,0.733,0.736,0.0,0.781
Rodney Hood,0.548,0.335,0.963,0.963,0.813,0.507,0.601,0.38,0.422,0.4,0.507,0.239,0.239,0.096,0.285,0.223,0.254,0.432,0.059,0.334,0.783,0.484,0.597,0.67,0.359,0.947
Evan Fournier,0.48,0.318,0.963,0.866,0.821,0.533,0.575,0.42,0.435,0.388,0.44,0.276,0.284,0.084,0.239,0.188,0.254,0.568,0.007,0.356,0.829,0.511,0.657,0.719,0.4,0.921
DeMarcus Cousins,0.452,0.318,0.793,0.793,0.719,0.747,0.824,0.817,0.906,0.174,0.237,0.661,0.792,0.4,0.733,0.624,0.255,0.598,0.342,0.666,0.915,0.736,0.642,0.672,0.333,0.791
Paul George,0.617,0.514,0.988,0.988,0.902,0.752,0.896,0.608,0.713,0.522,0.639,0.631,0.631,0.2,0.603,0.47,0.392,0.899,0.108,0.709,0.891,0.789,0.595,0.635,0.371,0.947
Stephen Curry,1.0,1.0,0.963,0.963,0.864,1.0,0.988,0.62,0.575,1.0,1.0,0.504,0.478,0.172,0.451,0.359,0.628,1.0,0.056,0.701,0.624,1.0,0.717,0.804,0.454,1.0
Luol Deng,0.657,0.358,0.902,0.89,0.766,0.421,0.461,0.386,0.395,0.219,0.289,0.201,0.229,0.273,0.417,0.37,0.167,0.438,0.108,0.217,0.473,0.383,0.647,0.729,0.344,0.831
Andre Iguodala,1.0,0.246,0.793,0.012,0.554,0.219,0.228,0.188,0.173,0.134,0.174,0.071,0.099,0.132,0.263,0.22,0.261,0.432,0.071,0.211,0.395,0.192,0.68,0.81,0.351,0.676
Klay Thompson,1.0,0.447,0.976,0.976,0.853,0.809,0.857,0.577,0.595,0.687,0.734,0.268,0.264,0.089,0.337,0.255,0.198,0.355,0.182,0.369,0.589,0.745,0.669,0.724,0.425,0.961
Marcin Gortat,0.562,0.408,0.915,0.902,0.722,0.538,0.472,0.666,0.616,0.0,0.001,0.203,0.247,0.562,0.646,0.619,0.126,0.278,0.357,0.324,0.748,0.426,0.807,0.805,0.0,0.776
Taj Gibson,0.575,0.302,0.89,0.671,0.62,0.327,0.309,0.405,0.401,0.0,0.003,0.14,0.174,0.522,0.371,0.421,0.126,0.278,0.286,0.209,0.698,0.264,0.748,0.751,0.0,0.762
Kevin Durant,0.754,0.81,0.878,0.878,0.825,0.867,0.854,0.788,0.727,0.463,0.543,0.621,0.595,0.114,0.677,0.492,0.43,0.408,0.316,0.668,0.531,0.854,0.718,0.808,0.387,0.989
Chris Paul,0.726,0.709,0.902,0.902,0.774,0.64,0.689,0.605,0.634,0.303,0.371,0.408,0.392,0.099,0.337,0.259,0.88,0.899,0.048,0.519,0.717,0.609,0.657,0.712,0.371,0.987
J.R. Smith,0.781,0.307,0.939,0.939,0.756,0.439,0.526,0.229,0.275,0.507,0.576,0.062,0.085,0.109,0.217,0.181,0.155,0.479,0.078,0.158,0.791,0.402,0.59,0.622,0.4,0.698
