Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Drew Gooden,0.747,0.399,0.976,0.976,0.702,0.456,0.446,0.547,0.572,0.005,0.01,0.213,0.259,0.822,0.528,0.676,0.1,0.449,0.121,0.363,0.691,0.364,0.756,0.76,0.167,0.778
Mikki Moore,0.612,0.35,0.963,0.671,0.653,0.379,0.288,0.456,0.372,0.0,0.002,0.24,0.306,0.453,0.326,0.4,0.084,0.295,0.26,0.356,0.859,0.319,0.973,0.974,0.0,0.742
Josh Howard,1.0,0.54,0.854,0.841,0.77,0.606,0.612,0.593,0.615,0.449,0.409,0.364,0.383,0.406,0.436,0.471,0.144,0.526,0.242,0.388,0.592,0.544,0.733,0.767,0.385,0.901
Josh Childress,0.448,0.337,0.671,0.159,0.634,0.321,0.295,0.348,0.325,0.127,0.132,0.25,0.273,0.384,0.274,0.337,0.144,0.372,0.156,0.252,0.388,0.294,0.805,0.851,0.338,0.866
Baron Davis,0.627,0.393,0.768,0.756,0.696,0.556,0.586,0.543,0.552,0.415,0.479,0.412,0.48,0.159,0.284,0.274,0.576,0.865,0.126,0.609,0.595,0.52,0.701,0.781,0.304,0.812
Andris Biedrins,0.627,0.411,1.0,0.768,0.747,0.428,0.331,0.515,0.428,0.0,0.0,0.13,0.217,0.784,0.645,0.756,0.1,0.429,0.589,0.375,1.0,0.322,0.957,0.957,,0.568
Carmelo Anthony,0.672,0.448,0.793,0.793,0.779,0.85,0.827,0.963,0.96,0.195,0.255,0.688,0.74,0.447,0.313,0.388,0.282,0.494,0.1,0.738,0.668,0.774,0.76,0.797,0.268,0.88
Samuel Dalembert,0.523,0.38,1.0,1.0,0.795,0.438,0.375,0.527,0.483,0.0,0.003,0.25,0.292,0.747,0.624,0.727,0.072,0.301,0.688,0.508,0.944,0.362,0.864,0.867,0.0,0.813
Nene Hilario,0.672,0.325,0.78,0.512,0.538,0.362,0.294,0.435,0.379,0.0,0.002,0.292,0.368,0.469,0.378,0.445,0.087,0.397,0.255,0.401,0.688,0.322,0.911,0.912,0.0,0.751
Tayshaun Prince,0.791,0.491,1.0,1.0,0.941,0.565,0.567,0.559,0.579,0.395,0.36,0.258,0.292,0.45,0.36,0.426,0.257,0.327,0.238,0.309,0.382,0.482,0.735,0.767,0.386,0.837
Dwyane Wade,0.657,0.54,0.622,0.61,0.605,0.581,0.548,0.667,0.65,0.102,0.135,0.648,0.697,0.159,0.237,0.237,0.434,0.686,0.268,0.681,0.385,0.575,0.784,0.816,0.266,0.879
Tony Parker,0.865,0.589,0.939,0.939,0.783,0.701,0.624,0.821,0.779,0.073,0.065,0.411,0.456,0.106,0.273,0.248,0.475,0.526,0.026,0.603,0.451,0.588,0.831,0.839,0.395,0.853
Zydrunas Ilgauskas,0.747,0.405,0.951,0.951,0.668,0.474,0.451,0.57,0.583,0.0,0.002,0.232,0.25,0.756,0.451,0.594,0.139,0.308,0.424,0.445,0.845,0.381,0.775,0.776,0.0,0.879
Eddy Curry,0.492,0.288,0.988,0.988,0.893,0.72,0.578,0.864,0.747,0.005,0.002,0.607,0.858,0.609,0.475,0.566,0.077,0.218,0.173,0.931,0.872,0.649,0.92,0.919,1.0,0.67
Hedo Turkoglu,0.597,0.301,0.89,0.89,0.711,0.424,0.468,0.349,0.399,0.532,0.481,0.256,0.285,0.178,0.298,0.291,0.264,0.449,0.069,0.451,0.727,0.399,0.669,0.695,0.388,0.851
Kobe Bryant,0.627,0.798,0.939,0.939,0.984,1.0,1.0,1.0,1.0,0.668,0.682,1.0,1.0,0.234,0.46,0.436,0.467,0.712,0.156,0.804,0.674,1.0,0.74,0.794,0.344,0.946
Shane Battier,0.776,0.552,1.0,1.0,0.937,0.359,0.372,0.2,0.207,0.766,0.639,0.132,0.147,0.209,0.342,0.335,0.198,0.506,0.26,0.227,0.625,0.341,0.712,0.767,0.421,0.849
Devin Harris,1.0,0.399,0.976,0.744,0.652,0.359,0.338,0.411,0.4,0.068,0.086,0.322,0.34,0.141,0.191,0.194,0.335,0.615,0.091,0.461,0.796,0.335,0.786,0.818,0.28,0.898
Leandro Barbosa,0.911,0.503,0.976,0.22,0.819,0.651,0.632,0.501,0.495,0.927,0.75,0.294,0.302,0.069,0.242,0.212,0.359,0.615,0.065,0.461,0.691,0.594,0.76,0.805,0.434,0.92
Luther Head,0.776,0.35,0.976,0.122,0.693,0.376,0.398,0.191,0.22,0.863,0.687,0.124,0.137,0.097,0.279,0.25,0.219,0.487,0.022,0.432,0.438,0.359,0.698,0.688,0.441,0.861
Chucky Atkins,0.328,0.301,0.915,0.28,0.647,0.381,0.407,0.287,0.301,0.566,0.524,0.378,0.405,0.056,0.153,0.138,0.391,0.321,0.017,0.401,0.447,0.407,0.693,0.757,0.379,0.882
Chris Duhon,0.732,0.294,0.951,0.366,0.597,0.242,0.275,0.161,0.175,0.429,0.42,0.114,0.132,0.072,0.184,0.168,0.351,0.442,0.026,0.331,0.493,0.23,0.652,0.732,0.359,0.819
Andre Iguodala,0.523,0.472,0.927,0.927,0.96,0.545,0.564,0.584,0.615,0.234,0.265,0.678,0.717,0.241,0.451,0.431,0.489,0.974,0.143,0.823,0.658,0.57,0.714,0.754,0.31,0.893
Ben Wallace,0.732,0.503,0.939,0.939,0.845,0.236,0.241,0.283,0.308,0.005,0.009,0.163,0.348,0.947,0.654,0.814,0.21,0.712,0.675,0.319,0.503,0.203,0.724,0.728,0.2,0.444
Zach Randolph,0.477,0.35,0.829,0.817,0.76,0.738,0.732,0.867,0.911,0.068,0.082,0.591,0.626,0.622,0.617,0.683,0.166,0.34,0.065,0.678,0.605,0.662,0.746,0.756,0.292,0.892
Ben Gordon,0.732,0.528,1.0,0.622,0.848,0.749,0.762,0.672,0.709,0.756,0.642,0.57,0.573,0.109,0.282,0.256,0.335,0.41,0.074,0.785,0.829,0.721,0.727,0.752,0.413,0.941
Michael Redd,0.417,0.374,0.646,0.646,0.638,0.587,0.583,0.533,0.529,0.571,0.524,0.517,0.542,0.131,0.194,0.194,0.14,0.404,0.039,0.385,0.257,0.583,0.743,0.8,0.382,0.903
Raja Bell,0.911,0.356,0.951,0.951,0.914,0.504,0.541,0.303,0.334,1.0,0.849,0.177,0.198,0.15,0.256,0.249,0.222,0.321,0.095,0.262,0.766,0.47,0.69,0.722,0.413,0.845
Brandon Roy,0.477,0.294,0.695,0.671,0.632,0.429,0.435,0.435,0.455,0.268,0.25,0.303,0.314,0.181,0.242,0.248,0.26,0.429,0.043,0.366,0.457,0.393,0.728,0.759,0.377,0.913
Luol Deng,0.732,0.693,1.0,1.0,0.963,0.775,0.693,0.93,0.891,0.005,0.012,0.418,0.467,0.463,0.544,0.574,0.231,0.622,0.208,0.483,0.549,0.634,0.826,0.829,0.143,0.846
Gerald Wallace,0.492,0.472,0.878,0.866,0.828,0.588,0.542,0.649,0.612,0.19,0.205,0.463,0.582,0.444,0.475,0.514,0.209,0.923,0.299,0.505,0.688,0.537,0.802,0.843,0.325,0.753
James Posey,0.657,0.319,0.866,0.232,0.602,0.229,0.246,0.132,0.127,0.473,0.443,0.121,0.128,0.206,0.367,0.354,0.106,0.455,0.1,0.174,0.635,0.226,0.688,0.821,0.375,0.901
Michael Finley,0.865,0.288,1.0,0.195,0.571,0.336,0.377,0.25,0.277,0.507,0.49,0.135,0.128,0.106,0.239,0.221,0.122,0.205,0.069,0.145,0.25,0.305,0.658,0.716,0.364,1.0
Paul Pierce,0.359,0.331,0.573,0.561,0.545,0.459,0.484,0.393,0.423,0.522,0.471,0.48,0.523,0.122,0.301,0.275,0.219,0.308,0.056,0.479,0.401,0.483,0.701,0.74,0.389,0.867
Rasheed Wallace,0.791,0.38,0.915,0.878,0.758,0.439,0.48,0.374,0.403,0.507,0.507,0.162,0.178,0.281,0.572,0.539,0.144,0.481,0.511,0.297,0.74,0.381,0.676,0.74,0.351,0.858
Tracy McGrady,0.776,0.528,0.866,0.866,0.796,0.785,0.842,0.757,0.809,0.615,0.652,0.517,0.635,0.175,0.407,0.375,0.518,0.59,0.156,0.672,0.447,0.719,0.688,0.744,0.331,0.77
Anderson Varejao,0.747,0.405,0.988,0.073,0.606,0.235,0.228,0.283,0.288,0.0,0.015,0.247,0.349,0.597,0.447,0.541,0.085,0.487,0.225,0.211,0.885,0.225,0.76,0.778,0.0,0.671
Joe Johnson,0.448,0.313,0.695,0.695,0.739,0.659,0.648,0.617,0.609,0.58,0.534,0.352,0.409,0.166,0.235,0.237,0.282,0.385,0.048,0.555,0.378,0.587,0.752,0.805,0.381,0.815
Chris Wilcox,0.463,0.368,1.0,0.988,0.811,0.533,0.466,0.641,0.598,0.0,0.01,0.36,0.457,0.556,0.569,0.624,0.093,0.449,0.165,0.401,0.816,0.455,0.845,0.851,0.0,0.745
Chris Paul,0.583,0.54,0.78,0.78,0.738,0.469,0.496,0.49,0.536,0.244,0.245,0.438,0.465,0.169,0.285,0.278,0.644,0.756,0.013,0.508,0.507,0.454,0.698,0.727,0.35,0.891
Dikembe Mutombo,0.776,0.319,0.915,0.402,0.404,0.105,0.087,0.126,0.113,0.0,0.0,0.09,0.113,0.512,0.409,0.484,0.015,0.141,0.329,0.12,0.513,0.095,0.888,0.888,,0.752
Corey Maggette,0.597,0.429,0.915,0.378,0.718,0.451,0.46,0.524,0.547,0.063,0.111,0.778,0.824,0.281,0.444,0.438,0.235,0.417,0.061,0.634,0.803,0.521,0.725,0.76,0.2,0.893
Al Jefferson,0.359,0.405,0.841,0.732,0.727,0.557,0.502,0.67,0.648,0.0,0.002,0.301,0.384,0.741,0.655,0.75,0.1,0.308,0.459,0.429,0.763,0.456,0.821,0.821,0.0,0.742
Jason Terry,1.0,0.663,0.988,0.976,0.892,0.632,0.605,0.521,0.51,0.79,0.634,0.24,0.259,0.128,0.24,0.229,0.477,0.519,0.074,0.479,0.559,0.556,0.773,0.812,0.438,0.876
Marcus Camby,0.672,0.466,0.854,0.854,0.743,0.384,0.375,0.462,0.483,0.0,0.003,0.241,0.288,0.512,0.823,0.81,0.252,0.558,1.0,0.385,0.602,0.323,0.756,0.759,0.0,0.794
Yao Ming,0.776,0.454,0.585,0.585,0.509,0.52,0.466,0.626,0.601,0.0,0.003,0.534,0.538,0.316,0.443,0.448,0.106,0.109,0.407,0.527,0.523,0.495,0.824,0.827,0.0,0.939
Manu Ginobili,0.865,0.65,0.915,0.439,0.646,0.487,0.486,0.396,0.391,0.624,0.553,0.48,0.484,0.184,0.338,0.324,0.298,0.699,0.117,0.495,0.51,0.51,0.741,0.807,0.396,0.937
Danny Granger,0.523,0.399,1.0,0.695,0.873,0.49,0.494,0.426,0.427,0.537,0.493,0.354,0.383,0.356,0.337,0.378,0.129,0.429,0.264,0.426,0.806,0.47,0.733,0.794,0.382,0.875
Ruben Patterson,0.417,0.331,0.988,0.646,0.786,0.584,0.493,0.698,0.624,0.015,0.033,0.361,0.49,0.594,0.316,0.437,0.262,0.705,0.108,0.628,0.763,0.491,0.875,0.89,0.158,0.698
Erick Dampier,1.0,0.393,0.927,0.89,0.6,0.257,0.19,0.309,0.246,0.0,0.0,0.178,0.249,0.678,0.441,0.562,0.05,0.154,0.355,0.338,0.786,0.221,1.0,1.0,,0.679
Udonis Haslem,0.657,0.313,0.963,0.963,0.778,0.434,0.408,0.522,0.525,0.0,0.007,0.207,0.264,0.588,0.588,0.649,0.11,0.314,0.113,0.347,0.776,0.347,0.786,0.791,0.0,0.741
Elton Brand,0.597,0.706,0.976,0.976,0.965,0.793,0.689,0.953,0.89,0.005,0.002,0.526,0.6,0.838,0.601,0.738,0.266,0.494,0.775,0.637,0.783,0.676,0.851,0.85,1.0,0.829
Antonio McDyess,0.791,0.368,1.0,0.037,0.542,0.349,0.307,0.42,0.397,0.0,0.0,0.144,0.181,0.516,0.418,0.492,0.081,0.391,0.281,0.237,0.789,0.273,0.84,0.84,,0.753
Juwan Howard,0.776,0.301,0.976,0.463,0.666,0.38,0.378,0.457,0.489,0.0,0.0,0.232,0.245,0.431,0.419,0.466,0.148,0.186,0.035,0.353,0.674,0.318,0.743,0.743,,0.898
Rafer Alston,0.776,0.405,1.0,1.0,0.953,0.471,0.581,0.283,0.361,0.937,0.906,0.195,0.23,0.091,0.319,0.28,0.502,0.827,0.043,0.536,0.641,0.448,0.599,0.621,0.363,0.8
Shawn Marion,0.911,0.736,0.976,0.976,0.944,0.69,0.61,0.712,0.603,0.39,0.432,0.301,0.323,0.537,0.774,0.779,0.152,1.0,0.528,0.36,0.711,0.577,0.837,0.938,0.317,0.882
Brent Barry,0.865,0.417,0.915,0.341,0.511,0.248,0.242,0.109,0.102,0.624,0.491,0.154,0.152,0.053,0.181,0.159,0.156,0.359,0.052,0.192,0.289,0.261,0.759,0.856,0.446,0.959
David West,0.583,0.319,0.634,0.634,0.596,0.464,0.451,0.546,0.564,0.039,0.043,0.28,0.296,0.394,0.376,0.421,0.129,0.269,0.165,0.309,0.47,0.391,0.76,0.768,0.32,0.898
