Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Derrick McKey,0.746,0.374,1.0,1.0,0.861,0.504,0.516,0.487,0.47,0.181,0.191,0.428,0.408,0.414,0.387,0.42,0.196,0.399,0.222,0.584,0.783,0.496,0.769,0.795,0.698,0.881
Winston Garland,0.682,0.227,0.963,0.963,0.818,0.482,0.571,0.486,0.55,0.06,0.092,0.289,0.273,0.251,0.296,0.297,0.452,0.665,0.044,0.581,0.641,0.435,0.665,0.677,0.482,0.888
Otis Thorpe,0.715,0.439,1.0,1.0,0.963,0.539,0.511,0.555,0.512,0.0,0.004,0.467,0.49,0.675,0.671,0.712,0.181,0.312,0.117,0.699,0.769,0.52,0.83,0.832,0.0,0.8
Maurice Cheeks,0.73,0.268,0.866,0.854,0.706,0.348,0.37,0.357,0.365,0.006,0.028,0.215,0.212,0.097,0.188,0.166,0.496,0.399,0.054,0.36,0.338,0.313,0.74,0.75,0.159,0.85
Eddie Johnson,0.874,0.328,0.854,0.085,0.628,0.629,0.651,0.572,0.562,0.428,0.369,0.309,0.272,0.226,0.28,0.277,0.145,0.179,0.022,0.379,0.588,0.571,0.761,0.781,0.855,0.953
Larry Nance,0.905,0.52,0.89,0.878,0.776,0.513,0.489,0.528,0.489,0.0,0.009,0.38,0.364,0.387,0.554,0.526,0.142,0.217,0.654,0.363,0.552,0.478,0.825,0.828,0.0,0.877
A.C. Green,0.905,0.475,1.0,1.0,0.771,0.415,0.403,0.423,0.396,0.024,0.036,0.401,0.391,0.64,0.627,0.669,0.092,0.357,0.175,0.37,0.51,0.413,0.81,0.821,0.487,0.863
Karl Malone,0.81,0.768,0.976,0.976,0.96,0.837,0.829,0.856,0.824,0.03,0.034,1.0,1.0,0.643,0.774,0.772,0.196,0.548,0.222,0.885,0.849,0.883,0.795,0.798,0.648,0.841
Wayman Tisdale,,0.298,0.963,0.427,0.748,0.551,0.551,0.567,0.551,0.0,0.009,0.451,0.447,0.464,0.55,0.551,0.114,0.209,0.165,0.534,0.861,0.524,0.787,0.79,0.0,0.849
James Donaldson,0.603,0.222,0.646,0.646,0.536,0.2,0.179,0.206,0.18,0.0,0.0,0.135,0.135,0.392,0.537,0.516,0.034,0.091,0.257,0.258,0.329,0.183,0.877,0.877,,0.841
Kevin Johnson,0.874,0.616,0.988,0.988,0.977,0.59,0.6,0.605,0.59,0.012,0.047,0.723,0.627,0.114,0.383,0.308,0.886,0.513,0.076,1.0,0.671,0.627,0.773,0.787,0.188,0.968
Mark Eaton,0.81,0.333,1.0,1.0,0.895,0.195,0.216,0.2,0.217,0.0,0.0,0.188,0.218,0.563,0.803,0.763,0.074,0.152,1.0,0.441,0.861,0.193,0.708,0.708,,0.724
Sam Perkins,0.603,0.323,0.951,0.939,0.879,0.461,0.51,0.466,0.492,0.042,0.082,0.39,0.358,0.583,0.591,0.623,0.114,0.289,0.292,0.438,0.665,0.445,0.711,0.729,0.381,0.914
Mychal Thompson,0.905,0.263,0.976,0.098,0.613,0.301,0.277,0.31,0.278,0.0,0.002,0.222,0.251,0.39,0.404,0.423,0.043,0.221,0.187,0.301,0.665,0.28,0.856,0.858,0.0,0.744
Bernard King,0.635,0.247,0.988,0.988,0.786,0.677,0.729,0.691,0.716,0.03,0.064,0.514,0.48,0.33,0.327,0.348,0.263,0.243,0.041,0.705,0.65,0.636,0.73,0.741,0.346,0.899
Terry Porter,0.62,0.465,0.988,0.988,0.953,0.559,0.609,0.491,0.495,0.476,0.47,0.387,0.353,0.211,0.368,0.332,0.689,0.555,0.025,0.77,0.555,0.543,0.721,0.761,0.747,0.922
Rolando Blackman,0.603,0.288,0.951,0.951,0.905,0.615,0.664,0.601,0.621,0.181,0.182,0.45,0.403,0.174,0.265,0.247,0.258,0.247,0.063,0.512,0.407,0.583,0.729,0.743,0.731,0.937
Paul Pressey,0.779,0.242,0.817,0.756,0.667,0.318,0.344,0.314,0.317,0.072,0.118,0.266,0.263,0.181,0.246,0.237,0.393,0.452,0.14,0.571,0.656,0.309,0.726,0.761,0.451,0.852
Wayne Cooper,0.699,0.253,0.963,0.878,0.573,0.228,0.236,0.233,0.235,0.006,0.009,0.112,0.115,0.526,0.531,0.56,0.07,0.137,0.67,0.227,0.896,0.197,0.758,0.763,0.518,0.818
Larry Krystkowiak,0.779,0.318,0.976,0.939,0.759,0.375,0.407,0.381,0.403,0.024,0.026,0.411,0.382,0.491,0.537,0.552,0.096,0.354,0.029,0.457,0.65,0.386,0.724,0.727,0.689,0.903
Kevin McHale,0.667,0.51,0.951,0.902,0.884,0.684,0.644,0.704,0.644,0.0,0.009,0.62,0.581,0.553,0.54,0.576,0.154,0.099,0.308,0.609,0.662,0.668,0.836,0.839,0.0,0.898
Mike Gminski,0.73,0.354,1.0,1.0,0.841,0.576,0.62,0.592,0.619,0.0,0.013,0.422,0.371,0.529,0.725,0.696,0.123,0.175,0.337,0.401,0.421,0.535,0.73,0.734,0.0,0.956
Michael Cage,0.746,0.338,0.976,0.866,0.779,0.325,0.335,0.334,0.334,0.0,0.009,0.28,0.289,0.685,0.638,0.692,0.113,0.35,0.165,0.385,0.546,0.313,0.763,0.769,0.0,0.816
John Williams,0.635,0.348,1.0,0.012,0.741,0.453,0.5,0.446,0.464,0.114,0.152,0.32,0.316,0.392,0.541,0.519,0.318,0.54,0.222,0.488,0.632,0.425,0.714,0.738,0.555,0.852
Brad Daugherty,0.905,0.485,0.951,0.951,0.867,0.563,0.538,0.578,0.539,0.006,0.006,0.549,0.571,0.414,0.718,0.65,0.255,0.24,0.127,0.714,0.519,0.56,0.824,0.824,0.689,0.809
Adrian Dantley,,0.374,0.89,0.817,0.744,0.487,0.507,0.501,0.509,0.0,0.002,0.654,0.619,0.29,0.261,0.287,0.153,0.163,0.041,0.506,0.552,0.532,0.755,0.755,0.0,0.889
Charles Oakley,0.826,0.288,1.0,1.0,0.8,0.441,0.444,0.441,0.42,0.072,0.103,0.28,0.278,0.851,0.675,0.779,0.167,0.395,0.044,0.77,0.801,0.403,0.781,0.806,0.518,0.849
Mitch Richmond,0.682,0.283,0.963,0.963,0.835,0.672,0.737,0.656,0.692,0.199,0.193,0.583,0.551,0.392,0.404,0.424,0.299,0.312,0.041,0.835,0.662,0.661,0.717,0.727,0.76,0.889
Michael Adams,0.699,0.419,0.939,0.939,0.856,0.484,0.575,0.322,0.329,1.0,1.0,0.458,0.428,0.176,0.276,0.256,0.438,0.631,0.035,0.559,0.442,0.541,0.663,0.75,0.737,0.899
Jay Humphries,0.779,0.247,0.89,0.61,0.682,0.357,0.38,0.341,0.331,0.151,0.202,0.183,0.172,0.174,0.155,0.171,0.362,0.54,0.016,0.497,0.555,0.321,0.74,0.79,0.551,0.896
Grant Long,0.238,0.232,1.0,0.89,0.748,0.348,0.368,0.358,0.367,0.0,0.011,0.432,0.442,0.596,0.399,0.494,0.133,0.464,0.152,0.624,1.0,0.371,0.744,0.749,0.0,0.822
Vinnie Johnson,1.0,0.298,1.0,0.256,0.637,0.478,0.53,0.478,0.508,0.078,0.094,0.275,0.286,0.27,0.19,0.231,0.216,0.281,0.054,0.326,0.46,0.429,0.711,0.723,0.611,0.806
Cliff Levingston,0.826,0.278,0.976,0.634,0.671,0.311,0.302,0.318,0.301,0.006,0.011,0.189,0.208,0.481,0.396,0.451,0.067,0.369,0.222,0.326,0.801,0.279,0.809,0.813,0.414,0.764
Reggie Miller,0.444,0.328,0.902,0.854,0.779,0.412,0.442,0.319,0.313,0.59,0.524,0.408,0.37,0.181,0.286,0.264,0.203,0.354,0.092,0.444,0.504,0.449,0.734,0.783,0.832,0.926
Jeff Hornacek,0.874,0.389,0.951,0.89,0.764,0.455,0.473,0.44,0.431,0.163,0.174,0.209,0.194,0.186,0.249,0.241,0.416,0.49,0.025,0.345,0.558,0.4,0.758,0.783,0.689,0.907
Charles Barkley,0.73,0.813,0.963,0.963,0.949,0.725,0.642,0.708,0.558,0.211,0.348,0.856,0.87,1.0,0.76,0.892,0.291,0.479,0.213,0.789,0.777,0.774,0.887,0.974,0.447,0.827
Alex English,0.699,0.343,1.0,1.0,0.919,0.957,1.0,0.982,1.0,0.012,0.017,0.462,0.413,0.367,0.232,0.295,0.343,0.251,0.038,0.615,0.516,0.826,0.752,0.753,0.518,0.942
Dominique Wilkins,0.826,0.525,0.976,0.976,0.921,0.843,0.934,0.836,0.881,0.175,0.225,0.629,0.571,0.635,0.387,0.5,0.189,0.445,0.165,0.562,0.409,0.797,0.711,0.727,0.571,0.926
Kevin Duckworth,0.62,0.242,0.963,0.963,0.818,0.573,0.617,0.59,0.619,0.0,0.004,0.461,0.466,0.61,0.507,0.575,0.054,0.213,0.156,0.621,0.89,0.544,0.73,0.732,0.0,0.831
Reggie Theus,0.826,0.298,1.0,1.0,0.773,0.514,0.567,0.511,0.539,0.102,0.124,0.405,0.365,0.213,0.203,0.219,0.346,0.411,0.051,0.602,0.7,0.492,0.714,0.729,0.607,0.934
Clyde Drexler,0.62,0.636,0.951,0.951,0.941,0.858,0.889,0.854,0.837,0.163,0.223,0.623,0.597,0.717,0.425,0.557,0.403,0.81,0.171,0.776,0.798,0.806,0.76,0.783,0.538,0.877
Sidney Moncrief,0.779,0.253,0.756,0.61,0.49,0.27,0.283,0.251,0.245,0.151,0.157,0.292,0.258,0.114,0.164,0.156,0.168,0.247,0.041,0.292,0.338,0.286,0.752,0.787,0.708,0.95
Bill Laimbeer,1.0,0.455,0.988,0.988,0.811,0.465,0.478,0.446,0.435,0.181,0.185,0.253,0.231,0.342,0.832,0.702,0.158,0.194,0.317,0.401,0.769,0.42,0.764,0.789,0.723,0.922
Nate McMillan,0.746,0.222,0.915,0.902,0.719,0.206,0.258,0.196,0.222,0.09,0.15,0.169,0.206,0.355,0.319,0.351,0.623,0.593,0.133,0.655,0.7,0.202,0.628,0.678,0.443,0.692
Robert Parish,0.667,0.53,0.976,0.976,0.873,0.617,0.556,0.635,0.558,0.0,0.0,0.418,0.446,0.849,0.853,0.901,0.157,0.3,0.368,0.621,0.62,0.564,0.873,0.873,,0.789
Derek Harper,0.603,0.404,0.988,0.988,0.912,0.557,0.599,0.468,0.453,0.596,0.597,0.326,0.309,0.114,0.237,0.206,0.51,0.654,0.13,0.637,0.65,0.533,0.73,0.792,0.737,0.885
Terry Cummings,0.779,0.389,0.976,0.951,0.868,0.756,0.831,0.77,0.826,0.042,0.032,0.515,0.501,0.697,0.481,0.588,0.177,0.403,0.229,0.624,0.786,0.695,0.715,0.715,0.967,0.864
Reggie Lewis,0.667,0.348,0.988,0.695,0.816,0.625,0.66,0.64,0.651,0.018,0.047,0.404,0.393,0.288,0.34,0.341,0.195,0.471,0.229,0.441,0.766,0.568,0.744,0.755,0.282,0.864
Ricky Pierce,0.779,0.338,0.915,0.049,0.638,0.546,0.541,0.553,0.524,0.048,0.077,0.363,0.324,0.203,0.15,0.178,0.14,0.293,0.06,0.348,0.573,0.5,0.793,0.81,0.46,0.943
Joe Dumars,1.0,0.354,0.841,0.817,0.74,0.472,0.48,0.471,0.467,0.084,0.062,0.37,0.333,0.141,0.15,0.156,0.349,0.24,0.016,0.553,0.306,0.45,0.773,0.775,1.0,0.933
Michael Jordan,0.746,1.0,0.988,0.988,1.0,1.0,0.954,1.0,0.906,0.163,0.21,0.959,0.864,0.37,0.656,0.59,0.581,0.89,0.206,0.901,0.733,1.0,0.824,0.847,0.571,0.933
Jerome Kersey,0.62,0.343,0.927,0.927,0.834,0.552,0.604,0.561,0.596,0.036,0.045,0.367,0.405,0.61,0.499,0.569,0.217,0.521,0.267,0.519,0.822,0.505,0.718,0.723,0.592,0.762
Alvin Robertson,0.333,0.222,0.793,0.793,0.703,0.481,0.511,0.486,0.49,0.054,0.097,0.26,0.276,0.39,0.296,0.348,0.352,0.749,0.114,0.717,0.769,0.426,0.74,0.761,0.414,0.794
Detlef Schrempf,,0.222,0.841,0.159,0.568,0.284,0.307,0.284,0.29,0.042,0.075,0.388,0.381,0.313,0.351,0.357,0.16,0.202,0.06,0.413,0.653,0.314,0.726,0.753,0.414,0.856
Dale Ellis,0.746,0.545,1.0,1.0,0.98,0.887,0.909,0.74,0.732,0.976,0.727,0.536,0.503,0.387,0.243,0.31,0.147,0.411,0.07,0.677,0.585,0.856,0.767,0.776,0.99,0.896
Doc Rivers,0.826,0.429,0.927,0.927,0.756,0.384,0.434,0.349,0.369,0.259,0.266,0.351,0.313,0.221,0.257,0.259,0.47,0.688,0.127,0.491,0.78,0.392,0.697,0.726,0.718,0.945
Danny Schayes,0.699,0.283,0.927,0.78,0.589,0.328,0.323,0.334,0.319,0.018,0.019,0.472,0.438,0.352,0.467,0.452,0.094,0.16,0.257,0.497,0.95,0.368,0.799,0.804,0.689,0.907
Fat Lever,0.699,0.465,0.866,0.866,0.843,0.578,0.649,0.57,0.617,0.139,0.142,0.384,0.375,0.464,0.619,0.599,0.5,0.741,0.063,0.488,0.528,0.535,0.7,0.709,0.72,0.862
Thurl Bailey,0.81,0.328,1.0,0.037,0.853,0.637,0.676,0.653,0.676,0.012,0.011,0.516,0.479,0.285,0.433,0.405,0.123,0.183,0.289,0.646,0.549,0.606,0.74,0.741,0.828,0.906
Buck Williams,0.413,0.263,0.902,0.878,0.751,0.386,0.373,0.397,0.373,0.0,0.006,0.303,0.349,0.618,0.583,0.63,0.07,0.232,0.114,0.441,0.662,0.364,0.813,0.818,0.0,0.731
John Stockton,0.81,0.788,1.0,1.0,0.974,0.514,0.491,0.512,0.458,0.096,0.142,0.555,0.492,0.206,0.215,0.224,1.0,1.0,0.044,0.957,0.715,0.532,0.824,0.859,0.501,0.947
Craig Ehlo,0.905,0.232,1.0,0.049,0.574,0.258,0.279,0.224,0.226,0.235,0.215,0.101,0.127,0.248,0.254,0.267,0.238,0.418,0.06,0.36,0.478,0.231,0.727,0.758,0.807,0.666
Isiah Thomas,1.0,0.354,0.976,0.927,0.898,0.589,0.652,0.571,0.59,0.199,0.26,0.408,0.382,0.122,0.292,0.247,0.593,0.506,0.063,0.925,0.62,0.554,0.711,0.743,0.565,0.898
Armen Gilliam,0.874,0.258,0.902,0.732,0.651,0.484,0.494,0.498,0.497,0.0,0.0,0.341,0.352,0.409,0.49,0.49,0.047,0.205,0.086,0.435,0.522,0.447,0.77,0.77,,0.816
Moses Malone,0.826,0.54,0.988,0.976,0.884,0.557,0.583,0.573,0.579,0.0,0.026,0.798,0.775,0.958,0.743,0.865,0.1,0.3,0.317,0.761,0.457,0.622,0.752,0.76,0.0,0.866
Rod Higgins,0.682,0.298,0.988,0.012,0.58,0.312,0.337,0.25,0.248,0.398,0.361,0.267,0.249,0.275,0.346,0.34,0.143,0.148,0.133,0.236,0.51,0.325,0.729,0.773,0.814,0.901
Mark Aguirre,,0.227,0.976,0.927,0.798,0.607,0.675,0.57,0.585,0.307,0.373,0.41,0.428,0.362,0.313,0.349,0.249,0.171,0.114,0.646,0.68,0.574,0.706,0.747,0.607,0.805
Dennis Rodman,1.0,0.409,1.0,0.098,0.678,0.327,0.282,0.33,0.27,0.036,0.056,0.138,0.169,0.811,0.58,0.699,0.089,0.209,0.241,0.391,0.866,0.279,0.911,0.94,0.478,0.687
Lester Conner,0.413,0.313,1.0,0.768,0.778,0.32,0.359,0.315,0.341,0.078,0.079,0.302,0.293,0.248,0.332,0.321,0.54,0.688,0.016,0.562,0.392,0.32,0.7,0.709,0.727,0.865
Vern Fleming,0.444,0.283,0.927,0.841,0.784,0.434,0.433,0.443,0.422,0.018,0.049,0.346,0.331,0.211,0.293,0.281,0.442,0.293,0.038,0.596,0.629,0.412,0.789,0.806,0.269,0.877
Tom Chambers,0.874,0.465,0.988,0.988,0.922,0.801,0.873,0.794,0.831,0.169,0.185,0.724,0.651,0.355,0.705,0.619,0.207,0.331,0.175,0.717,0.804,0.792,0.721,0.734,0.675,0.934
Michael Cooper,0.905,0.222,0.976,0.159,0.597,0.22,0.263,0.142,0.152,0.482,0.451,0.115,0.101,0.082,0.206,0.173,0.281,0.274,0.102,0.292,0.552,0.223,0.66,0.717,0.789,0.956
Mark Price,0.905,0.571,0.915,0.902,0.838,0.548,0.535,0.464,0.424,0.56,0.453,0.374,0.318,0.119,0.232,0.205,0.564,0.437,0.022,0.658,0.291,0.537,0.806,0.839,0.913,0.989
Patrick Ewing,0.826,0.551,0.976,0.976,0.89,0.753,0.682,0.774,0.681,0.0,0.013,0.514,0.527,0.529,0.687,0.67,0.168,0.445,0.892,0.826,0.923,0.689,0.868,0.873,0.0,0.819
Xavier McDaniel,0.746,0.268,1.0,0.122,0.733,0.701,0.736,0.709,0.72,0.066,0.077,0.444,0.464,0.439,0.334,0.392,0.12,0.319,0.127,0.652,0.685,0.637,0.749,0.757,0.634,0.804
Kurt Rambis,0.318,0.242,0.915,0.915,0.686,0.336,0.333,0.346,0.333,0.0,0.006,0.259,0.27,0.667,0.566,0.636,0.142,0.38,0.181,0.46,0.617,0.316,0.793,0.798,0.0,0.806
Byron Scott,0.905,0.343,0.902,0.89,0.8,0.609,0.637,0.544,0.537,0.464,0.414,0.277,0.246,0.179,0.3,0.273,0.207,0.433,0.086,0.488,0.537,0.55,0.752,0.778,0.826,0.947
LaSalle Thompson,,0.222,0.927,0.866,0.716,0.431,0.452,0.443,0.453,0.0,0.002,0.323,0.306,0.556,0.644,0.65,0.072,0.3,0.298,0.556,0.846,0.402,0.749,0.75,0.0,0.887
Mark Jackson,0.826,0.364,0.878,0.878,0.761,0.496,0.545,0.424,0.419,0.488,0.515,0.256,0.281,0.263,0.306,0.309,0.554,0.529,0.022,0.702,0.484,0.463,0.715,0.776,0.7,0.766
Ron Harper,0.905,0.515,1.0,1.0,0.876,0.608,0.611,0.594,0.552,0.175,0.249,0.459,0.468,0.303,0.374,0.37,0.388,0.703,0.235,0.714,0.665,0.58,0.783,0.827,0.518,0.824
Roy Hinson,0.413,0.222,1.0,0.476,0.781,0.512,0.546,0.527,0.547,0.0,0.004,0.452,0.458,0.377,0.482,0.472,0.064,0.129,0.384,0.512,0.884,0.497,0.738,0.74,0.0,0.831
Danny Ainge,,0.338,0.89,0.659,0.73,0.497,0.559,0.388,0.398,0.699,0.655,0.292,0.261,0.176,0.24,0.231,0.36,0.354,0.025,0.45,0.552,0.487,0.7,0.747,0.787,0.937
Tyrone Corbin,0.874,0.273,0.939,0.366,0.508,0.254,0.241,0.261,0.241,0.0,0.004,0.201,0.195,0.437,0.289,0.36,0.106,0.312,0.041,0.286,0.659,0.24,0.827,0.83,0.0,0.865
Benoit Benjamin,0.333,0.258,0.963,0.756,0.794,0.508,0.482,0.523,0.483,0.0,0.004,0.451,0.464,0.407,0.694,0.63,0.14,0.217,0.702,0.736,0.656,0.493,0.828,0.832,0.0,0.817
Ron Anderson,0.73,0.222,1.0,0.146,0.804,0.586,0.612,0.601,0.609,0.012,0.024,0.279,0.249,0.414,0.312,0.367,0.124,0.27,0.073,0.391,0.493,0.505,0.752,0.757,0.377,0.94
Willie Anderson,0.333,0.247,0.988,0.963,0.841,0.663,0.683,0.677,0.675,0.024,0.045,0.319,0.315,0.377,0.346,0.377,0.333,0.57,0.197,0.811,0.875,0.573,0.763,0.77,0.393,0.851
