Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Bob Boozer,0.468,0.52,0.939,,0.779,0.745,0.668,0.745,0.668,,,0.682,0.574,,,0.387,0.172,,,,0.626,0.773,0.827,0.827,,0.88
Freddie Lewis,,0.368,0.927,,0.761,0.649,0.68,0.63,0.641,0.117,0.18,0.771,0.626,,,0.225,0.261,,,0.589,0.593,0.731,0.708,0.729,0.216,0.914
Bill Bridges,0.903,0.422,1.0,,0.833,0.558,0.533,0.558,0.533,,,0.575,0.519,,,0.565,0.36,,,,1.0,0.597,0.776,0.776,,0.821
Julian Hammond,,0.25,0.902,,0.356,0.268,0.242,0.268,0.242,0.0,0.0,0.237,0.224,,,0.168,0.088,,,0.276,0.306,0.276,0.822,0.822,,0.784
Ervin Inniger,,0.265,0.915,,0.52,0.413,0.417,0.407,0.399,0.036,0.085,0.164,0.147,,,0.166,0.164,,,0.265,0.549,0.371,0.734,0.756,0.143,0.828
Darel Carrier,,0.426,0.939,,0.832,0.77,0.816,0.669,0.692,0.613,0.573,0.655,0.514,,,0.18,0.245,,,0.642,0.719,0.824,0.699,0.718,0.357,0.945
Bruce Spraggins,,0.211,0.854,,0.414,0.366,0.362,0.364,0.36,0.015,0.012,0.395,0.361,,,0.169,0.094,,,0.228,0.473,0.398,0.75,0.75,0.4,0.811
Tony Jackson,,0.358,0.902,,0.688,0.538,0.619,0.429,0.459,0.664,0.737,0.746,0.583,,,0.256,0.199,,,0.406,0.503,0.672,0.644,0.692,0.301,0.95
Sam Jones,0.872,0.377,0.89,,0.628,0.744,0.712,0.744,0.712,,,0.516,0.403,,,0.183,0.308,,,,0.495,0.725,0.775,0.775,,0.947
Dick Barnett,0.693,0.377,0.988,,0.649,0.669,0.612,0.669,0.612,,,0.569,0.472,,,0.122,0.345,,,,0.607,0.682,0.81,0.81,,0.893
Jimmy Jones,,0.456,0.951,,0.849,0.66,0.624,0.657,0.619,0.015,0.022,0.597,0.545,,,0.227,0.255,,,0.679,0.664,0.683,0.785,0.787,0.222,0.812
Stephen Chubin,,0.338,0.939,,0.636,0.526,0.558,0.523,0.553,0.015,0.024,0.859,0.686,,,0.222,0.519,,,0.873,0.798,0.653,0.697,0.701,0.2,0.929
Matt Guokas,1.0,0.206,1.0,,0.42,0.228,0.208,0.228,0.208,,,0.196,0.163,,,0.095,0.272,,,,0.47,0.232,0.812,0.812,,0.889
Chico Vaughn,,0.24,0.902,,0.745,0.613,0.713,0.449,0.497,1.0,1.0,0.511,0.446,,,0.153,0.202,,,0.482,0.555,0.686,0.637,0.671,0.334,0.848
Tom Sanders,0.872,0.211,0.951,,0.516,0.354,0.365,0.354,0.365,,,0.332,0.274,,,0.233,0.142,,,,0.82,0.37,0.719,0.719,,0.898
Lenny Wilkens,0.903,0.495,1.0,,0.826,0.654,0.658,0.654,0.658,,,0.905,0.763,,,0.224,0.967,,,,0.697,0.765,0.736,0.736,,0.88
Zelmo Beaty,0.903,0.578,1.0,,0.8,0.765,0.692,0.765,0.692,,,0.755,0.615,,,0.491,0.248,,,,0.806,0.809,0.82,0.82,,0.91
Bob Netolicky,,0.363,0.866,,0.622,0.56,0.49,0.56,0.49,0.0,0.002,0.365,0.396,0.624,0.712,0.42,0.098,,,0.403,0.443,0.54,0.847,0.849,0.0,0.683
Willis Reed,0.693,0.49,0.988,,0.751,0.789,0.711,0.789,0.711,,,0.609,0.546,,,0.55,0.226,,,,0.937,0.787,0.824,0.824,,0.826
Goose Ligon,,0.475,0.951,,0.73,0.513,0.498,0.511,0.496,0.007,0.01,0.672,0.638,0.737,0.786,0.476,0.204,,,0.53,0.839,0.589,0.763,0.765,0.25,0.78
Dave Bing,0.646,0.304,0.963,,0.837,1.0,1.0,1.0,1.0,,,0.783,0.717,,,0.191,0.725,,,,0.694,1.0,0.741,0.741,,0.81
Wilt Chamberlain,1.0,1.0,1.0,,1.0,0.981,0.727,0.981,0.727,,,0.587,1.0,,,1.0,1.0,,,,0.437,0.93,1.0,1.0,,0.435
Dave Gambee,0.242,0.245,0.976,,0.458,0.449,0.451,0.449,0.451,,,0.532,0.407,,,0.238,0.132,,,,0.691,0.5,0.739,0.739,,0.97
Earl Monroe,0.581,0.456,1.0,,0.785,0.889,0.865,0.889,0.865,,,0.841,0.696,,,0.238,0.497,,,,0.77,0.93,0.761,0.761,,0.895
Adrian Smith,0.63,0.255,1.0,,0.725,0.575,0.547,0.575,0.547,,,0.531,0.414,,,0.095,0.387,,,,0.708,0.598,0.78,0.78,,0.95
Cazzie Russell,0.693,0.289,1.0,,0.599,0.66,0.63,0.66,0.63,,,0.468,0.374,,,0.192,0.278,,,,0.609,0.646,0.776,0.776,,0.926
Archie Clark,0.839,0.387,0.988,,0.792,0.752,0.691,0.752,0.691,,,0.59,0.516,,,0.175,0.503,,,,0.642,0.753,0.807,0.807,,0.848
Randolph Mahaffey,,0.279,0.915,,0.606,0.447,0.462,0.447,0.461,0.0,0.005,0.466,0.441,0.516,0.598,0.35,0.184,,,0.631,0.76,0.479,0.716,0.718,0.0,0.784
Flynn Robinson,,0.24,0.915,,0.533,0.532,0.534,0.532,0.534,,,0.478,0.377,,,0.139,0.312,,,,0.503,0.549,0.739,0.739,,0.94
Happy Hairston,,0.319,0.902,,0.656,0.576,0.521,0.576,0.521,,,0.605,0.56,,,0.316,0.135,,,,0.544,0.62,0.818,0.818,,0.801
Charles Beasley,,0.392,0.951,,0.774,0.448,0.4,0.444,0.394,0.022,0.032,0.473,0.351,,,0.151,0.413,,,0.532,0.552,0.484,0.829,0.837,0.231,0.999
Jackie Moreland,,0.26,0.927,,0.608,0.55,0.555,0.547,0.553,0.015,0.01,0.318,0.282,,,0.317,0.197,,,0.349,0.79,0.519,0.734,0.733,0.5,0.836
Mel Counts,0.839,0.245,1.0,,0.453,0.46,0.427,0.46,0.427,,,0.315,0.273,,,0.375,0.198,,,,0.844,0.447,0.798,0.798,,0.857
Willie Murrell,,0.343,0.866,,0.65,0.596,0.565,0.593,0.559,0.022,0.027,0.275,0.253,,,0.326,0.091,,,0.327,0.546,0.544,0.783,0.787,0.273,0.805
Jack Marin,0.581,0.265,1.0,,0.531,0.514,0.492,0.514,0.492,,,0.415,0.337,,,0.242,0.157,,,,0.672,0.517,0.773,0.773,,0.912
Ben Warley,,0.309,0.866,,0.599,0.521,0.52,0.459,0.433,0.38,0.405,0.519,0.417,,,0.311,0.137,,,0.454,0.754,0.577,0.743,0.787,0.313,0.922
Oscar Robertson,0.63,0.603,0.793,,0.721,0.79,0.698,0.79,0.698,,,0.955,0.708,,,0.2,0.902,,,,0.544,0.885,0.84,0.84,,1.0
Walter Simon,,0.235,0.951,,0.656,0.519,0.504,0.517,0.497,0.007,0.037,0.28,0.285,,,0.268,0.302,,,0.487,0.743,0.484,0.761,0.773,0.067,0.727
Paul Silas,0.903,0.338,1.0,,0.691,0.478,0.46,0.478,0.46,,,0.496,0.455,,,0.491,0.231,,,,0.664,0.512,0.77,0.77,,0.808
Byron Beck,,0.279,0.866,,0.423,0.329,0.301,0.329,0.3,0.0,0.005,0.197,0.171,,,0.286,0.054,,,0.203,0.598,0.312,0.81,0.813,0.0,0.857
Art Heyman,,0.417,0.89,,0.666,0.547,0.559,0.505,0.488,0.255,0.327,0.663,0.587,,,0.254,0.393,,,0.673,0.514,0.63,0.726,0.768,0.261,0.837
Eddie Miles,0.646,0.289,0.927,,0.6,0.672,0.623,0.672,0.623,,,0.468,0.396,,,0.135,0.306,,,,0.546,0.655,0.798,0.798,,0.875
Fred Hetzel,0.693,0.25,0.939,,0.624,0.638,0.68,0.638,0.68,,,0.655,0.509,,,0.28,0.187,,,,0.716,0.682,0.696,0.696,,0.954
Larry Brown,,0.324,0.951,,0.732,0.395,0.476,0.372,0.429,0.139,0.217,0.607,0.483,,,0.128,0.721,,,1.0,0.601,0.488,0.615,0.644,0.213,0.931
Larry Siegfried,0.872,0.25,0.756,,0.505,0.313,0.332,0.313,0.332,,,0.391,0.292,,,0.11,0.412,,,,0.53,0.354,0.697,0.697,,0.994
Skip Thoren,,0.216,0.768,,0.314,0.247,0.251,0.247,0.25,0.0,0.002,0.169,0.176,,,0.223,0.084,,,0.217,0.339,0.24,0.729,0.731,0.0,0.712
Gus Johnson,0.581,0.26,0.732,,0.592,0.577,0.546,0.577,0.546,,,0.299,0.29,,,0.401,0.226,,,,0.609,0.534,0.785,0.785,,0.764
Trooper Washington,,0.294,0.768,,0.481,0.374,0.315,0.371,0.314,0.015,0.005,0.176,0.2,0.604,0.519,0.344,0.145,,,0.31,0.516,0.342,0.879,0.877,1.0,0.653
Wayne Hightower,,0.284,0.902,,0.641,0.516,0.595,0.516,0.592,0.0,0.015,0.697,0.583,,,0.275,0.204,,,0.465,0.648,0.599,0.644,0.647,0.0,0.885
Grant Simmons,,0.245,0.951,,0.59,0.35,0.363,0.349,0.352,0.007,0.054,0.345,0.317,,,0.123,0.259,,,0.431,0.645,0.37,0.713,0.734,0.045,0.808
Les Hunter,,0.412,0.915,,0.665,0.614,0.638,0.612,0.629,0.015,0.041,0.481,0.502,0.661,0.571,0.378,0.165,,,0.575,0.811,0.615,0.714,0.721,0.118,0.71
Gail Goodrich,0.839,0.309,0.963,,0.536,0.473,0.429,0.473,0.429,,,0.501,0.421,,,0.102,0.292,,,,0.623,0.51,0.817,0.817,,0.882
Rudy LaRusso,0.693,0.422,0.963,,0.735,0.721,0.734,0.721,0.734,,,0.866,0.709,,,0.38,0.259,,,,0.921,0.806,0.728,0.728,,0.905
Jeff Mullins,0.693,0.279,0.963,,0.731,0.731,0.735,0.731,0.735,,,0.453,0.369,,,0.229,0.5,,,,0.74,0.697,0.738,0.738,,0.91
