Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Derrick Coleman,0.597,0.316,0.793,0.707,0.66,0.512,0.527,0.502,0.513,0.148,0.192,0.446,0.454,0.388,0.412,0.404,0.182,0.221,0.321,0.867,0.533,0.536,0.834,0.863,0.682,0.806
Mitch Richmond,0.433,0.277,0.976,0.976,0.925,0.726,0.806,0.635,0.697,0.665,0.677,0.49,0.469,0.119,0.255,0.208,0.365,0.377,0.111,0.864,0.733,0.75,0.775,0.803,0.865,0.859
A.C. Green,0.641,0.497,1.0,0.646,0.867,0.405,0.442,0.404,0.435,0.077,0.141,0.505,0.528,0.585,0.453,0.498,0.104,0.373,0.118,0.388,0.448,0.464,0.788,0.818,0.482,0.786
Tyrone Corbin,,0.316,0.976,0.11,0.66,0.321,0.347,0.331,0.364,0.0,0.01,0.259,0.232,0.312,0.307,0.308,0.124,0.336,0.066,0.339,0.613,0.324,0.796,0.8,0.0,0.914
Hakeem Olajuwon,0.627,0.554,0.854,0.841,0.788,0.627,0.647,0.645,0.685,0.0,0.003,0.487,0.495,0.47,0.595,0.552,0.139,0.52,0.997,0.654,0.835,0.628,0.831,0.831,0.0,0.809
Doug West,0.224,0.26,0.976,0.878,0.759,0.491,0.492,0.501,0.507,0.026,0.058,0.276,0.267,0.205,0.149,0.168,0.25,0.27,0.085,0.42,0.759,0.464,0.858,0.871,0.392,0.85
Horace Grant,1.0,0.797,0.988,0.988,0.854,0.485,0.435,0.499,0.459,0.0,0.005,0.349,0.366,0.658,0.46,0.527,0.193,0.41,0.43,0.343,0.622,0.478,0.957,0.959,0.0,0.782
Ed Pinckney,0.761,0.424,0.988,0.439,0.573,0.215,0.208,0.222,0.219,0.0,0.003,0.308,0.295,0.482,0.31,0.369,0.055,0.287,0.184,0.255,0.502,0.255,0.889,0.889,0.0,0.857
Kenny Smith,0.627,0.288,0.988,0.976,0.817,0.458,0.501,0.413,0.45,0.348,0.346,0.325,0.292,0.065,0.142,0.116,0.499,0.426,0.023,0.794,0.356,0.473,0.786,0.808,0.887,0.914
Danny Manning,0.672,0.554,1.0,1.0,0.868,0.689,0.66,0.71,0.695,0.0,0.013,0.415,0.445,0.438,0.333,0.369,0.253,0.553,0.4,0.734,0.93,0.657,0.897,0.899,0.0,0.766
Kenny Gattison,0.463,0.254,1.0,0.866,0.664,0.449,0.439,0.462,0.464,0.0,0.005,0.291,0.329,0.338,0.4,0.379,0.116,0.242,0.226,0.49,0.867,0.433,0.876,0.878,0.0,0.727
John Paxson,1.0,0.266,0.963,0.963,0.582,0.273,0.268,0.267,0.258,0.077,0.111,0.043,0.043,0.04,0.074,0.063,0.214,0.201,0.03,0.154,0.451,0.231,0.874,0.914,0.615,0.828
Otis Thorpe,0.627,0.503,1.0,1.0,0.913,0.592,0.519,0.609,0.545,0.0,0.018,0.452,0.535,0.545,0.573,0.563,0.222,0.213,0.121,0.829,0.975,0.591,0.98,0.985,0.0,0.694
Byron Scott,0.641,0.339,1.0,1.0,0.801,0.488,0.553,0.443,0.494,0.348,0.396,0.363,0.336,0.141,0.234,0.203,0.201,0.43,0.092,0.416,0.444,0.507,0.758,0.792,0.775,0.885
Sam Bowie,0.597,0.26,0.866,0.744,0.651,0.446,0.521,0.451,0.537,0.052,0.063,0.315,0.324,0.388,0.372,0.378,0.165,0.168,0.393,0.524,0.673,0.442,0.737,0.74,0.721,0.799
Larry Nance,0.851,0.689,0.988,0.988,0.861,0.59,0.568,0.607,0.597,0.0,0.015,0.391,0.37,0.407,0.454,0.438,0.206,0.328,0.797,0.304,0.635,0.572,0.892,0.896,0.0,0.868
