Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Clem Haskins,0.711,0.268,0.919,,0.663,0.439,0.457,0.439,0.48,,,0.325,0.313,,,0.172,0.379,,,,0.602,0.439,0.744,0.744,,0.954
Louie Dampier,,0.319,0.965,,0.869,0.412,0.468,0.339,0.385,0.816,0.818,0.415,0.408,0.09,0.202,0.165,0.672,,,0.617,0.736,0.467,0.681,0.716,0.885,0.935
Butch Beard,0.333,0.232,0.791,,0.658,0.34,0.368,0.34,0.387,,,0.384,0.415,,,0.176,0.595,,,,0.661,0.371,0.715,0.715,,0.85
Dave DeBusschere,0.696,0.189,0.93,,0.831,0.449,0.528,0.449,0.555,,,0.285,0.322,,,0.573,0.38,,,,0.68,0.437,0.658,0.658,,0.814
Mel Daniels,,0.406,0.919,,0.803,0.516,0.514,0.516,0.537,0.0,0.021,0.468,0.547,0.805,0.854,0.825,0.23,,,0.699,0.898,0.536,0.778,0.783,0.0,0.786
Jerry Lucas,0.696,0.441,0.895,,0.791,0.469,0.46,0.469,0.483,,,0.291,0.302,,,0.643,0.415,,,,0.677,0.455,0.789,0.789,,0.885
Jim McDaniels,,0.303,0.814,,0.651,0.613,0.607,0.613,0.637,0.0,0.0,0.362,0.415,0.523,0.528,0.57,0.138,,,0.488,0.86,0.59,0.783,0.783,,0.801
Jon McGlocklin,0.913,0.228,0.93,,0.598,0.323,0.318,0.323,0.334,,,0.161,0.153,,,0.115,0.302,,,,0.453,0.304,0.786,0.786,,0.968
Ralph Simpson,,0.283,0.977,,0.813,0.794,0.868,0.791,0.901,0.029,0.077,0.675,0.689,0.359,0.212,0.253,0.337,,,0.778,0.758,0.815,0.709,0.715,0.333,0.9
Johnny Green,0.435,0.209,0.953,,0.518,0.286,0.252,0.286,0.265,,,0.208,0.303,,,0.356,0.157,,,,0.739,0.285,0.877,0.877,,0.631
Glen Combs,,0.264,0.977,,0.786,0.417,0.481,0.328,0.39,1.0,0.891,0.471,0.461,0.109,0.152,0.137,0.399,,,0.558,0.792,0.492,0.672,0.684,0.995,0.938
Cazzie Russell,0.74,0.287,0.919,,0.785,0.594,0.657,0.594,0.69,,,0.465,0.459,,,0.272,0.324,,,,0.547,0.6,0.701,0.701,,0.932
Jerry West,1.0,0.524,0.895,,0.804,0.634,0.668,0.634,0.702,,,0.761,0.768,,,0.208,0.975,,,,0.649,0.703,0.735,0.735,,0.911
Stu Lantz,0.493,0.291,0.942,,0.837,0.481,0.555,0.481,0.583,,,0.572,0.561,,,0.219,0.44,,,,0.655,0.532,0.67,0.67,,0.937
Warren Jabali,,0.287,0.942,,0.896,0.491,0.566,0.403,0.464,0.99,1.0,0.554,0.602,0.351,0.457,0.417,0.646,,,0.971,0.925,0.572,0.672,0.706,0.877,0.846
Dan Issel,,0.531,0.965,,0.965,0.839,0.868,0.836,0.907,0.029,0.039,0.873,0.914,0.742,0.54,0.592,0.255,,,0.713,0.752,0.899,0.749,0.75,0.669,0.878
Connie Hawkins,0.711,0.378,0.884,,0.757,0.493,0.54,0.493,0.567,,,0.674,0.686,,,0.403,0.386,,,,0.73,0.566,0.707,0.707,,0.903
Goo Kennedy,,0.224,0.756,,0.393,0.202,0.176,0.202,0.185,0.0,0.0,0.13,0.161,0.351,0.297,0.309,0.085,,,0.219,0.814,0.197,0.888,0.888,,0.74
Greg Smith,,0.177,0.953,,0.61,0.267,0.291,0.267,0.306,,,0.164,0.204,,,0.307,0.29,,,,0.804,0.258,0.71,0.71,,0.739
Red Robbins,,0.264,0.907,,0.694,0.327,0.326,0.302,0.31,0.282,0.249,0.247,0.244,0.454,0.463,0.452,0.162,,,0.251,0.531,0.338,0.777,0.792,1.0,0.93
Roger Brown,,0.366,0.907,,0.808,0.459,0.482,0.41,0.422,0.553,0.649,0.477,0.487,0.342,0.317,0.319,0.399,,,0.626,0.705,0.512,0.737,0.789,0.755,0.9
Clyde Lee,0.74,0.24,0.907,,0.723,0.221,0.236,0.221,0.248,,,0.177,0.269,,,0.72,0.111,,,,0.758,0.224,0.726,0.726,,0.605
Steve Jones,,0.213,0.977,,0.836,0.494,0.583,0.471,0.576,0.252,0.274,0.542,0.512,0.155,0.227,0.202,0.309,,,0.599,0.832,0.545,0.656,0.666,0.816,0.973
Walt Bellamy,0.522,0.406,0.953,,0.862,0.512,0.472,0.512,0.496,,,0.502,0.705,,,0.667,0.342,,,,0.792,0.541,0.84,0.84,,0.654
Walt Frazier,0.696,0.571,0.895,,0.845,0.577,0.567,0.577,0.595,,,0.665,0.676,,,0.326,0.582,,,,0.575,0.634,0.789,0.789,,0.904
Jo Jo White,0.812,0.213,0.919,,0.882,0.664,0.776,0.664,0.815,,,0.421,0.416,,,0.284,0.543,,,,0.705,0.647,0.664,0.664,,0.93
Bob Love,0.826,0.295,0.919,,0.84,0.707,0.804,0.707,0.845,,,0.589,0.618,,,0.33,0.163,,,,0.73,0.722,0.681,0.681,,0.877
Tom Boerwinkle,0.826,0.291,0.93,,0.547,0.189,0.217,0.189,0.228,,,0.174,0.218,,,0.571,0.367,,,,0.786,0.197,0.675,0.675,,0.734
Larry Miller,,0.244,0.965,,0.865,0.485,0.533,0.475,0.538,0.117,0.165,0.581,0.603,0.372,0.207,0.254,0.307,,,0.558,0.72,0.542,0.706,0.718,0.625,0.885
Donnie Freeman,,0.35,0.837,,0.643,0.542,0.58,0.54,0.606,0.019,0.018,0.702,0.699,0.21,0.099,0.131,0.32,,,0.515,0.55,0.614,0.724,0.724,0.98,0.923
Larry Brown,,0.197,0.884,,0.544,0.21,0.241,0.205,0.242,0.049,0.088,0.292,0.296,0.111,0.106,0.106,0.717,,,0.635,0.643,0.244,0.673,0.69,0.49,0.907
John Johnson,0.333,0.181,0.953,,0.822,0.481,0.558,0.481,0.586,,,0.409,0.428,,,0.401,0.542,,,,0.832,0.493,0.667,0.667,,0.878
Nate Thurmond,0.74,0.354,0.907,,0.909,0.542,0.631,0.542,0.662,,,0.616,0.681,,,0.796,0.3,,,,0.665,0.593,0.666,0.666,,0.831
Lou Hudson,0.522,0.382,0.895,,0.823,0.669,0.668,0.669,0.702,,,0.516,0.522,,,0.245,0.403,,,,0.699,0.673,0.775,0.775,,0.908
Ron Williams,0.74,0.228,0.93,,0.522,0.251,0.266,0.251,0.28,,,0.288,0.284,,,0.094,0.402,,,,0.72,0.275,0.73,0.73,,0.932
Mack Calvin,,0.335,0.953,,0.805,0.476,0.544,0.467,0.549,0.107,0.168,0.903,0.851,0.244,0.148,0.174,0.628,,,0.763,0.839,0.612,0.68,0.692,0.561,0.975
Bill Bridges,,0.256,0.907,,0.745,0.327,0.338,0.327,0.355,,,0.328,0.383,,,0.669,0.258,,,,0.835,0.347,0.75,0.75,,0.786
Jimmy Walker,0.377,0.217,0.907,,0.834,0.547,0.601,0.547,0.631,,,0.586,0.583,,,0.147,0.411,,,,0.615,0.59,0.704,0.704,,0.925
Chet Walker,0.826,0.571,0.907,,0.7,0.534,0.531,0.534,0.558,,,0.71,0.689,,,0.301,0.232,,,,0.531,0.609,0.778,0.778,,0.947
Julius Erving,,0.524,0.977,,0.95,0.785,0.792,0.783,0.825,0.029,0.056,0.69,0.761,1.0,0.788,0.839,0.437,,,1.0,0.82,0.811,0.767,0.772,0.461,0.833
Jimmy Jones,,0.327,0.907,,0.785,0.399,0.392,0.398,0.409,0.01,0.021,0.417,0.439,0.193,0.266,0.24,0.633,,,0.789,0.783,0.428,0.789,0.792,0.409,0.871
Archie Clark,,0.433,0.895,,0.888,0.614,0.658,0.614,0.691,,,0.759,0.809,,,0.17,0.8,,,,0.602,0.687,0.724,0.724,,0.862
Rick Barry,,0.437,0.93,,0.978,0.778,0.854,0.715,0.789,0.709,0.832,0.947,0.886,0.326,0.418,0.383,0.427,,,0.769,0.811,0.892,0.706,0.738,0.755,0.982
Kareem Abdul-Jabbar,0.913,1.0,0.942,,0.969,1.0,0.876,1.0,0.92,,,0.744,0.888,,,0.856,0.483,,,,0.73,1.0,0.884,0.884,,0.771
Neal Walk,0.711,0.28,0.942,,0.579,0.437,0.459,0.437,0.482,,,0.378,0.417,,,0.423,0.197,,,,0.916,0.449,0.738,0.738,,0.832
Bill Bradley,0.696,0.213,0.907,,0.752,0.435,0.471,0.435,0.494,,,0.25,0.242,,,0.159,0.411,,,,0.789,0.417,0.716,0.716,,0.95
Lenny Wilkens,0.681,0.378,0.93,,0.808,0.413,0.446,0.413,0.468,,,0.709,0.752,,,0.215,1.0,,,,0.649,0.51,0.718,0.718,,0.866
Zelmo Beaty,,0.594,0.977,,0.847,0.629,0.587,0.629,0.613,0.0,0.025,0.771,0.765,0.746,0.706,0.706,0.163,,,0.652,0.978,0.702,0.831,0.835,0.0,0.927
Jim Eakins,,0.291,0.977,,0.735,0.32,0.331,0.32,0.348,0.0,0.0,0.425,0.458,0.609,0.483,0.513,0.236,,,0.553,0.925,0.365,0.749,0.749,,0.855
George Lehmann,,0.232,0.616,,0.519,0.261,0.288,0.2,0.211,0.689,0.698,0.25,0.233,0.048,0.07,0.062,0.537,,,0.614,0.481,0.3,0.704,0.77,0.875,0.984
Dick Snyder,0.681,0.315,0.849,,0.685,0.428,0.407,0.428,0.427,,,0.322,0.314,,,0.145,0.369,,,,0.621,0.429,0.815,0.815,,0.942
Spencer Haywood,0.681,0.343,0.849,,0.856,0.619,0.675,0.619,0.709,,,0.709,0.711,,,0.589,0.193,,,,0.646,0.678,0.71,0.71,,0.916
Rich Jones,,0.228,0.953,,0.793,0.41,0.457,0.398,0.458,0.136,0.165,0.313,0.339,0.418,0.464,0.443,0.29,,,0.444,0.925,0.417,0.695,0.706,0.73,0.85
Clifford Ray,0.826,0.343,0.953,,0.506,0.192,0.193,0.192,0.203,,,0.198,0.265,,,0.553,0.332,,,,0.919,0.205,0.769,0.769,,0.688
George Thompson,,0.264,0.814,,0.785,0.601,0.628,0.565,0.6,0.398,0.463,0.672,0.709,0.326,0.185,0.225,0.336,,,0.635,0.624,0.669,0.741,0.767,0.762,0.871
Rick Mount,,0.181,0.907,,0.575,0.362,0.412,0.313,0.35,0.553,0.632,0.319,0.317,0.101,0.1,0.099,0.3,,,0.415,0.724,0.394,0.683,0.727,0.777,0.926
John Havlicek,0.812,0.488,0.953,,1.0,0.774,0.849,0.774,0.892,,,0.677,0.666,,,0.427,0.802,,,,0.568,0.798,0.706,0.706,,0.933
Wilt Chamberlain,1.0,0.622,0.953,,0.938,0.428,0.331,0.428,0.348,,,0.326,0.636,,,1.0,0.43,,,,0.609,0.43,1.0,1.0,,0.472
Bob Weiss,0.826,0.22,0.953,,0.663,0.309,0.361,0.309,0.379,,,0.313,0.308,,,0.108,0.492,,,,0.658,0.329,0.663,0.663,,0.934
Freddie Lewis,,0.244,0.895,,0.734,0.349,0.411,0.323,0.386,0.301,0.351,0.504,0.481,0.282,0.18,0.208,0.473,,,0.567,0.714,0.419,0.659,0.681,0.76,0.963
Calvin Murphy,0.493,0.327,0.953,,0.686,0.493,0.544,0.493,0.572,,,0.516,0.476,,,0.164,0.513,,,,0.925,0.528,0.701,0.701,,0.996
Wes Unseld,0.551,0.327,0.884,,0.857,0.353,0.357,0.353,0.374,,,0.253,0.33,,,0.85,0.363,,,,0.677,0.35,0.767,0.767,,0.704
Happy Hairston,1.0,0.362,0.93,,0.743,0.318,0.346,0.318,0.364,,,0.459,0.484,,,0.665,0.252,,,,0.78,0.371,0.71,0.71,,0.871
Oscar Robertson,0.913,0.327,0.744,,0.646,0.362,0.385,0.362,0.404,,,0.408,0.4,,,0.205,0.641,,,,0.36,0.395,0.727,0.727,,0.935
Norm Van Lier,,0.303,0.919,,0.653,0.288,0.33,0.288,0.347,,,0.35,0.364,,,0.227,0.708,,,,0.742,0.321,0.676,0.676,,0.884
Jack Marin,0.551,0.358,0.907,,0.792,0.595,0.626,0.595,0.658,,,0.526,0.483,,,0.336,0.221,,,,0.745,0.615,0.737,0.737,,1.0
Cincinnatus Powell,,0.213,0.756,,0.619,0.371,0.393,0.368,0.407,0.039,0.046,0.273,0.311,0.332,0.32,0.318,0.309,,,0.52,0.68,0.372,0.73,0.735,0.755,0.809
Bob Dandridge,0.913,0.358,0.93,,0.8,0.544,0.548,0.544,0.576,,,0.318,0.353,,,0.39,0.325,,,,0.922,0.523,0.767,0.767,,0.827
Jeff Mullins,0.74,0.39,0.93,,0.869,0.591,0.636,0.591,0.668,,,0.517,0.535,,,0.282,0.615,,,,0.807,0.609,0.72,0.72,,0.888
Charlie Scott,,0.291,0.919,,0.876,0.891,1.0,0.866,1.0,0.282,0.386,0.801,0.819,0.366,0.187,0.253,0.487,,,0.994,0.87,0.934,0.69,0.704,0.647,0.898
Gerald Govan,,0.213,0.965,,0.923,0.239,0.312,0.239,0.328,0.0,0.0,0.239,0.279,0.651,0.815,0.752,0.454,,,0.705,0.807,0.254,0.593,0.593,,0.787
Byron Beck,,0.224,0.767,,0.491,0.291,0.29,0.291,0.303,0.0,0.011,0.207,0.201,0.359,0.334,0.336,0.178,,,0.281,0.661,0.288,0.777,0.78,0.0,0.943
Warren Davis,,0.224,1.0,,0.63,0.291,0.304,0.291,0.318,0.0,0.007,0.306,0.363,0.525,0.414,0.441,0.235,,,0.547,0.866,0.312,0.741,0.743,0.0,0.774
Dave Robisch,,0.205,0.977,,0.654,0.436,0.494,0.436,0.516,0.0,0.018,0.434,0.508,0.603,0.483,0.511,0.262,,,0.33,0.78,0.462,0.684,0.687,0.0,0.785
George McGinnis,,0.209,0.849,,0.589,0.401,0.433,0.396,0.438,0.058,0.133,0.44,0.561,0.609,0.393,0.452,0.179,,,0.749,0.807,0.437,0.716,0.737,0.387,0.721
Jim McMillian,1.0,0.307,0.93,,0.825,0.554,0.577,0.554,0.606,,,0.323,0.336,,,0.332,0.273,,,,0.649,0.533,0.743,0.743,,0.885
Rudy Tomjanovich,0.493,0.331,0.907,,0.727,0.431,0.438,0.431,0.46,,,0.254,0.289,,,0.587,0.153,,,,0.599,0.415,0.763,0.763,,0.809
Billy Paultz,,0.197,0.965,,0.764,0.43,0.443,0.43,0.464,0.0,0.011,0.306,0.363,0.553,0.721,0.658,0.167,,,0.626,0.925,0.426,0.752,0.753,0.0,0.774
Gail Goodrich,1.0,0.484,0.953,,0.822,0.713,0.735,0.713,0.772,,,0.702,0.678,,,0.188,0.477,,,,0.652,0.754,0.75,0.75,,0.951
Willie Wise,,0.441,0.977,,0.892,0.641,0.638,0.636,0.662,0.058,0.063,0.678,0.768,0.592,0.572,0.569,0.373,,,0.825,0.929,0.691,0.778,0.781,0.816,0.811
Trooper Washington,,0.248,0.93,,0.679,0.334,0.294,0.334,0.309,0.0,0.0,0.158,0.201,0.59,0.438,0.477,0.21,,,0.55,0.904,0.312,0.88,0.88,,0.721
Wil Jones,,0.291,0.977,,0.838,0.437,0.468,0.435,0.484,0.019,0.056,0.355,0.388,0.779,0.472,0.557,0.201,,,0.468,1.0,0.444,0.723,0.732,0.306,0.839
Artis Gilmore,,0.78,0.977,,0.991,0.695,0.585,0.695,0.614,0.0,0.0,0.578,0.734,0.884,1.0,0.948,0.3,,1.0,0.98,0.87,0.71,0.921,0.921,,0.723
Don Chaney,0.812,0.248,0.919,,0.615,0.322,0.341,0.322,0.358,,,0.291,0.309,,,0.251,0.264,,,,0.916,0.334,0.732,0.732,,0.865
Paul Silas,0.711,0.433,0.93,,0.833,0.418,0.447,0.418,0.47,,,0.64,0.68,,,0.608,0.448,,,,0.624,0.497,0.724,0.724,,0.865
Dick Van Arsdale,0.711,0.409,0.953,,0.837,0.47,0.511,0.47,0.537,,,0.781,0.76,,,0.212,0.388,,,,0.72,0.574,0.713,0.713,,0.945
Larry Jones,,0.319,0.767,,0.61,0.365,0.346,0.349,0.336,0.175,0.211,0.443,0.453,0.279,0.164,0.197,0.274,,,0.395,0.63,0.412,0.818,0.847,0.735,0.899
Lucius Allen,0.913,0.299,0.93,,0.626,0.381,0.379,0.381,0.398,,,0.292,0.314,,,0.162,0.435,,,,0.665,0.383,0.778,0.778,,0.855
