Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Billy Cunningham,1.0,0.311,1.0,,0.589,0.55,0.541,0.55,0.541,,,0.509,0.638,,,0.301,0.226,,,,0.756,0.539,0.672,0.672,,0.76
Paul Neumann,0.646,0.265,0.963,,0.658,0.382,0.407,0.382,0.407,,,0.414,0.446,,,0.139,0.377,,,,0.773,0.391,0.621,0.621,,0.886
Wali Jones,1.0,0.183,1.0,,0.611,0.418,0.438,0.418,0.438,,,0.296,0.304,,,0.135,0.334,,,,0.715,0.385,0.631,0.631,,0.928
Kevin Loughery,0.294,0.114,0.938,,0.7,0.514,0.583,0.514,0.583,,,0.452,0.471,,,0.178,0.317,,,,0.855,0.497,0.583,0.583,,0.914
Oscar Robertson,0.573,0.795,0.975,,0.942,0.829,0.758,0.829,0.758,,,0.977,0.963,,,0.248,0.931,,,,0.657,0.869,0.722,0.722,,0.967
Dave DeBusschere,0.44,0.269,0.963,,0.787,0.525,0.571,0.525,0.571,,,0.479,0.585,,,0.472,0.238,,,,0.863,0.513,0.608,0.608,,0.781
Darrall Imhoff,0.529,0.228,1.0,,0.74,0.366,0.348,0.366,0.348,,,0.169,0.237,,,0.552,0.244,,,,0.817,0.312,0.694,0.694,,0.68
Jerry Lucas,0.573,0.333,1.0,,0.966,0.571,0.561,0.571,0.561,,,0.377,0.41,,,0.79,0.295,,,,0.814,0.518,0.672,0.672,,0.876
Connie Dierking,0.573,0.046,0.951,,0.517,0.288,0.325,0.288,0.325,,,0.178,0.206,,,0.308,0.174,,,,0.73,0.258,0.584,0.584,,0.824
Nate Bowman,0.485,0.005,0.111,,0.018,0.008,0.009,0.008,0.009,,,0.008,0.009,,,0.014,0.002,,,,0.052,0.008,0.558,0.558,,0.831
Dorie Murrey,0.44,0.023,0.432,,0.084,0.033,0.037,0.033,0.037,,,0.042,0.062,,,0.052,0.013,,,,0.166,0.035,0.589,0.589,,0.657
Jon McGlocklin,0.573,0.05,0.741,,0.324,0.215,0.22,0.215,0.22,,,0.098,0.119,,,0.084,0.102,,,,0.244,0.183,0.644,0.644,,0.788
McCoy McLemore,0.485,0.082,0.975,,0.375,0.255,0.299,0.255,0.299,,,0.279,0.311,,,0.191,0.068,,,,0.549,0.262,0.564,0.564,,0.855
Gerry Ward,0.485,0.046,0.938,,0.283,0.116,0.137,0.116,0.137,,,0.116,0.158,,,0.091,0.143,,,,0.491,0.116,0.558,0.558,,0.698
Wilt Chamberlain,1.0,1.0,1.0,,1.0,0.776,0.513,0.776,0.513,,,0.513,1.0,,,1.0,0.694,,,,0.416,0.705,1.0,1.0,,0.488
Jerry West,0.529,0.534,0.815,,0.725,0.638,0.62,0.638,0.62,,,0.799,0.784,,,0.2,0.492,,,,0.465,0.682,0.679,0.679,,0.972
Guy Rodgers,0.485,0.283,1.0,,0.832,0.532,0.615,0.532,0.615,,,0.509,0.543,,,0.177,1.0,,,,0.706,0.526,0.572,0.572,,0.893
Dick Van Arsdale,0.529,0.237,0.975,,0.785,0.406,0.408,0.406,0.408,,,0.493,0.582,,,0.284,0.272,,,,0.767,0.429,0.657,0.657,,0.807
Erwin Mueller,0.485,0.16,0.988,,0.58,0.417,0.427,0.417,0.427,,,0.227,0.297,,,0.254,0.144,,,,0.648,0.366,0.646,0.646,,0.729
Al Attles,0.646,0.16,0.852,,0.479,0.21,0.208,0.21,0.208,,,0.117,0.173,,,0.164,0.296,,,,0.77,0.185,0.665,0.665,,0.646
Bill Russell,0.882,0.557,1.0,,0.895,0.391,0.388,0.391,0.388,,,0.378,0.534,,,0.869,0.52,,,,0.75,0.387,0.665,0.665,,0.676
Luke Jackson,1.0,0.192,1.0,,0.646,0.382,0.394,0.382,0.394,,,0.263,0.298,,,0.37,0.126,,,,0.802,0.35,0.641,0.641,,0.841
John Tresvant,0.44,0.16,0.84,,0.422,0.253,0.261,0.253,0.261,,,0.218,0.267,,,0.247,0.097,,,,0.715,0.244,0.641,0.641,,0.776
Tom Sanders,0.882,0.183,1.0,,0.523,0.319,0.337,0.319,0.337,,,0.236,0.249,,,0.224,0.1,,,,0.884,0.297,0.627,0.627,,0.905
Ray Scott,,0.11,0.889,,0.664,0.453,0.511,0.453,0.511,,,0.34,0.418,,,0.388,0.176,,,,0.625,0.422,0.586,0.586,,0.774
K.C. Jones,0.882,0.169,0.963,,0.664,0.18,0.205,0.18,0.205,,,0.158,0.216,,,0.122,0.428,,,,0.794,0.174,0.581,0.581,,0.698
Clyde Lee,0.646,0.096,0.914,,0.339,0.203,0.225,0.203,0.225,,,0.139,0.19,,,0.282,0.085,,,,0.488,0.186,0.597,0.597,,0.701
Walt Bellamy,0.529,0.402,0.975,,0.817,0.559,0.484,0.559,0.484,,,0.49,0.663,,,0.544,0.227,,,,0.799,0.54,0.763,0.763,,0.704
Elgin Baylor,0.529,0.283,0.864,,0.735,0.703,0.74,0.703,0.74,,,0.584,0.618,,,0.459,0.237,,,,0.613,0.671,0.628,0.628,,0.9
Bob Love,0.573,0.046,0.815,,0.292,0.171,0.18,0.171,0.18,,,0.124,0.168,,,0.131,0.054,,,,0.445,0.158,0.628,0.628,,0.701
Joe Strawder,0.44,0.196,0.975,,0.586,0.278,0.295,0.278,0.295,,,0.25,0.299,,,0.404,0.09,,,,1.0,0.27,0.624,0.624,,0.795
Reggie Harding,0.44,0.119,0.914,,0.371,0.17,0.171,0.17,0.171,,,0.084,0.118,,,0.232,0.104,,,,0.477,0.147,0.657,0.657,,0.678
Nate Thurmond,0.646,0.329,0.802,,0.75,0.462,0.477,0.462,0.477,,,0.372,0.509,,,0.706,0.183,,,,0.532,0.437,0.64,0.64,,0.697
Bob Boozer,0.485,0.429,0.988,,0.666,0.532,0.493,0.532,0.493,,,0.478,0.527,,,0.347,0.099,,,,0.616,0.517,0.713,0.713,,0.865
John Havlicek,0.882,0.379,1.0,,0.707,0.677,0.688,0.677,0.688,,,0.485,0.504,,,0.272,0.306,,,,0.61,0.625,0.65,0.65,,0.917
Tom Hawkins,0.529,0.11,0.938,,0.488,0.272,0.255,0.272,0.255,,,0.109,0.198,,,0.222,0.091,,,,0.602,0.228,0.704,0.704,,0.525
Tom Meschery,0.646,0.142,0.889,,0.501,0.29,0.315,0.29,0.315,,,0.232,0.279,,,0.281,0.104,,,,0.767,0.274,0.608,0.608,,0.794
Bill Bridges,0.573,0.347,0.975,,0.85,0.498,0.494,0.498,0.494,,,0.487,0.598,,,0.608,0.244,,,,0.945,0.495,0.666,0.666,,0.777
Chet Walker,1.0,0.461,1.0,,0.731,0.555,0.513,0.555,0.513,,,0.591,0.664,,,0.337,0.207,,,,0.674,0.565,0.714,0.714,,0.848
Rod Thorn,0.573,0.096,0.827,,0.317,0.23,0.234,0.23,0.234,,,0.166,0.197,,,0.082,0.13,,,,0.256,0.213,0.652,0.652,,0.805
Howard Komives,0.529,0.068,0.802,,0.62,0.398,0.444,0.398,0.444,,,0.288,0.289,,,0.094,0.442,,,,0.619,0.368,0.592,0.592,,0.95
Sam Jones,0.882,0.342,0.889,,0.631,0.631,0.628,0.631,0.628,,,0.422,0.424,,,0.173,0.239,,,,0.555,0.574,0.665,0.665,,0.949
Dick Barnett,0.529,0.215,0.827,,0.535,0.449,0.424,0.449,0.424,,,0.307,0.337,,,0.115,0.177,,,,0.538,0.41,0.7,0.7,,0.867
Rick Barry,0.646,0.658,0.963,,0.862,1.0,1.0,1.0,1.0,,,1.0,0.974,,,0.365,0.311,,,,0.75,1.0,0.66,0.66,,0.979
Bob Ferry,0.294,0.041,0.63,,0.269,0.131,0.141,0.131,0.141,,,0.093,0.126,,,0.132,0.101,,,,0.282,0.12,0.613,0.613,,0.704
Matt Guokas,1.0,0.023,0.852,,0.219,0.078,0.091,0.078,0.091,,,0.065,0.093,,,0.042,0.116,,,,0.238,0.075,0.57,0.57,,0.67
Chico Vaughn,0.44,0.018,0.63,,0.185,0.084,0.101,0.084,0.101,,,0.066,0.085,,,0.034,0.083,,,,0.157,0.079,0.551,0.551,,0.749
Larry Costello,1.0,0.114,0.605,,0.265,0.129,0.131,0.129,0.131,,,0.159,0.152,,,0.053,0.154,,,,0.41,0.137,0.65,0.65,,0.999
Lenny Wilkens,0.573,0.347,0.963,,0.808,0.443,0.463,0.443,0.463,,,0.61,0.666,,,0.211,0.487,,,,0.814,0.488,0.633,0.633,,0.872
Zelmo Beaty,0.573,0.205,0.593,,0.451,0.324,0.31,0.324,0.31,,,0.262,0.297,,,0.263,0.066,,,,0.549,0.307,0.693,0.693,,0.839
Joe Caldwell,0.573,0.091,1.0,,0.613,0.453,0.48,0.453,0.48,,,0.266,0.352,,,0.226,0.183,,,,0.669,0.402,0.624,0.624,,0.719
Leroy Ellis,0.294,0.146,1.0,,0.798,0.491,0.521,0.491,0.521,,,0.28,0.327,,,0.496,0.187,,,,0.75,0.434,0.622,0.622,,0.817
Willis Reed,0.529,0.361,0.963,,0.767,0.628,0.579,0.628,0.579,,,0.475,0.557,,,0.58,0.139,,,,0.852,0.587,0.716,0.716,,0.814
Dave Bing,0.44,0.242,0.988,,0.75,0.657,0.679,0.657,0.679,,,0.363,0.423,,,0.183,0.363,,,,0.631,0.577,0.638,0.638,,0.817
Toby Kimball,0.882,0.018,0.469,,0.06,0.035,0.043,0.035,0.043,,,0.036,0.046,,,0.075,0.014,,,,0.122,0.035,0.529,0.529,,0.748
Johnny Green,0.294,0.068,0.753,,0.257,0.201,0.195,0.201,0.195,,,0.127,0.237,,,0.201,0.063,,,,0.404,0.181,0.681,0.681,,0.514
Dave Gambee,1.0,0.087,0.778,,0.206,0.148,0.154,0.148,0.154,,,0.142,0.143,,,0.101,0.046,,,,0.416,0.147,0.637,0.637,,0.948
Jim King,0.646,0.16,0.827,,0.453,0.283,0.306,0.283,0.306,,,0.231,0.253,,,0.163,0.264,,,,0.561,0.269,0.612,0.612,,0.872
Adrian Smith,0.573,0.233,1.0,,0.716,0.497,0.512,0.497,0.512,,,0.456,0.434,,,0.105,0.206,,,,0.791,0.485,0.641,0.641,,1.0
Cazzie Russell,0.529,0.1,0.951,,0.461,0.34,0.352,0.34,0.352,,,0.238,0.261,,,0.128,0.206,,,,0.506,0.312,0.638,0.638,,0.869
Archie Clark,0.529,0.123,0.938,,0.479,0.327,0.327,0.327,0.327,,,0.181,0.219,,,0.111,0.226,,,,0.561,0.288,0.662,0.662,,0.784
Flynn Robinson,0.573,0.1,0.938,,0.31,0.271,0.267,0.271,0.267,,,0.159,0.176,,,0.068,0.121,,,,0.573,0.241,0.669,0.669,,0.863
George Wilson,,0.009,0.679,,0.156,0.084,0.104,0.084,0.104,,,0.077,0.098,,,0.105,0.017,,,,0.267,0.082,0.531,0.531,,0.746
Happy Hairston,0.573,0.233,0.975,,0.663,0.456,0.429,0.456,0.429,,,0.335,0.437,,,0.322,0.068,,,,0.794,0.423,0.701,0.701,,0.731
Keith Erickson,0.485,0.009,0.938,,0.395,0.232,0.286,0.232,0.286,,,0.155,0.182,,,0.173,0.131,,,,0.578,0.212,0.537,0.537,,0.815
Barry Clemens,0.485,0.041,0.741,,0.268,0.184,0.198,0.184,0.198,,,0.09,0.103,,,0.103,0.043,,,,0.416,0.159,0.613,0.613,,0.837
Richie Guerin,0.573,0.215,0.988,,0.618,0.39,0.404,0.39,0.404,,,0.404,0.475,,,0.098,0.38,,,,0.718,0.394,0.638,0.638,,0.81
Jack Marin,0.294,0.114,0.914,,0.359,0.28,0.282,0.28,0.282,,,0.193,0.214,,,0.16,0.083,,,,0.578,0.256,0.656,0.656,,0.858
Ben Warley,0.294,0.078,0.765,,0.282,0.124,0.139,0.124,0.139,,,0.178,0.194,,,0.166,0.056,,,,0.512,0.138,0.587,0.587,,0.873
Johnny Egan,0.294,0.142,0.877,,0.473,0.264,0.279,0.264,0.279,,,0.246,0.25,,,0.092,0.303,,,,0.552,0.259,0.627,0.627,,0.936
Jim Washington,0.485,0.059,0.951,,0.401,0.249,0.27,0.249,0.27,,,0.117,0.182,,,0.239,0.062,,,,0.526,0.213,0.611,0.611,,0.612
Gene Tormohlen,0.573,0.037,0.778,,0.281,0.17,0.18,0.17,0.18,,,0.066,0.096,,,0.177,0.08,,,,0.515,0.142,0.625,0.625,,0.659
Bud Olsen,0.646,0.023,0.494,,0.095,0.074,0.075,0.074,0.075,,,0.031,0.066,,,0.053,0.035,,,,0.148,0.062,0.657,0.657,,0.44
Eddie Miles,0.44,0.169,1.0,,0.657,0.576,0.608,0.576,0.608,,,0.347,0.386,,,0.152,0.199,,,,0.628,0.514,0.625,0.625,,0.855
Fred Hetzel,0.646,0.132,0.951,,0.577,0.369,0.416,0.369,0.416,,,0.255,0.271,,,0.327,0.122,,,,0.663,0.338,0.586,0.586,,0.897
Tom Van Arsdale,0.44,0.142,0.975,,0.58,0.343,0.396,0.343,0.396,,,0.361,0.397,,,0.174,0.213,,,,0.701,0.348,0.572,0.572,,0.868
Wayne Embry,0.882,0.055,0.889,,0.198,0.145,0.16,0.145,0.16,,,0.109,0.165,,,0.15,0.046,,,,0.398,0.135,0.599,0.599,,0.63
Jerry Chambers,0.529,0.064,0.852,,0.276,0.222,0.221,0.222,0.221,,,0.09,0.106,,,0.106,0.048,,,,0.416,0.186,0.662,0.662,,0.81
John Barnhill,0.294,0.032,0.654,,0.33,0.185,0.2,0.185,0.2,,,0.088,0.118,,,0.08,0.15,,,,0.233,0.159,0.612,0.612,,0.71
Larry Siegfried,0.882,0.292,0.901,,0.514,0.364,0.372,0.364,0.372,,,0.39,0.397,,,0.117,0.275,,,,0.602,0.371,0.647,0.647,,0.938
Don Ohl,0.294,0.201,0.716,,0.55,0.447,0.447,0.447,0.447,,,0.367,0.405,,,0.097,0.185,,,,0.445,0.425,0.66,0.66,,0.864
Gus Johnson,0.294,0.228,0.901,,0.713,0.613,0.615,0.613,0.615,,,0.36,0.438,,,0.437,0.214,,,,0.817,0.545,0.659,0.659,,0.784
Dick Snyder,0.573,0.027,0.679,,0.184,0.142,0.149,0.142,0.149,,,0.061,0.07,,,0.046,0.065,,,,0.238,0.12,0.633,0.633,,0.835
John Block,0.529,0.009,0.272,,0.032,0.02,0.023,0.02,0.023,,,0.032,0.039,,,0.023,0.006,,,,0.058,0.023,0.564,0.564,,0.782
Paul Silas,0.573,0.082,0.951,,0.426,0.205,0.215,0.205,0.215,,,0.15,0.243,,,0.342,0.081,,,,0.605,0.19,0.628,0.628,,0.588
Joe Ellis,0.646,0.018,0.506,,0.09,0.066,0.073,0.066,0.073,,,0.025,0.029,,,0.057,0.03,,,,0.131,0.055,0.599,0.599,,0.842
Gail Goodrich,0.529,0.201,0.951,,0.483,0.348,0.346,0.348,0.346,,,0.336,0.385,,,0.128,0.231,,,,0.564,0.345,0.665,0.665,,0.832
Rudy LaRusso,0.529,0.078,0.556,,0.351,0.209,0.227,0.209,0.227,,,0.207,0.256,,,0.179,0.086,,,,0.433,0.208,0.608,0.608,,0.771
Jeff Mullins,0.646,0.205,0.951,,0.498,0.416,0.41,0.416,0.41,,,0.199,0.245,,,0.198,0.249,,,,0.567,0.357,0.671,0.671,,0.776
