Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
World B. Free,0.451,0.363,0.915,0.866,0.771,0.677,0.797,0.664,0.783,0.579,0.57,0.486,0.533,0.251,0.187,0.216,0.247,0.437,0.029,0.45,0.554,0.69,0.705,0.71,0.638,0.883
Sleepy Floyd,0.597,0.301,0.939,0.89,0.829,0.523,0.592,0.523,0.585,0.211,0.372,0.387,0.408,0.245,0.268,0.27,0.294,0.479,0.112,0.573,0.56,0.534,0.734,0.75,0.356,0.919
Darryl Dawkins,0.726,0.541,0.988,0.976,0.784,0.548,0.484,0.555,0.497,0.053,0.041,0.419,0.49,0.448,0.557,0.539,0.135,0.279,0.491,0.675,1.0,0.561,0.94,0.935,0.8,0.828
Ray Williams,0.758,0.425,0.927,0.768,0.724,0.452,0.532,0.432,0.502,0.658,0.669,0.323,0.336,0.189,0.292,0.266,0.491,0.753,0.094,0.64,0.71,0.465,0.705,0.721,0.618,0.931
Albert King,0.726,0.295,0.963,0.646,0.682,0.503,0.536,0.508,0.541,0.079,0.182,0.285,0.312,0.352,0.383,0.387,0.222,0.423,0.119,0.608,0.668,0.482,0.78,0.787,0.272,0.885
Jim Paxson,0.774,0.651,0.988,0.988,0.872,0.735,0.749,0.729,0.739,0.447,0.488,0.424,0.433,0.192,0.153,0.172,0.275,0.567,0.036,0.415,0.427,0.712,0.815,0.827,0.576,0.947
Tree Rollins,0.646,0.377,0.939,0.927,0.763,0.296,0.3,0.301,0.31,0.0,0.0,0.145,0.201,0.563,0.573,0.591,0.068,0.163,1.0,0.295,0.769,0.275,0.821,0.816,,0.699
Maurice Cheeks,0.839,0.5,0.915,0.915,0.809,0.417,0.398,0.415,0.399,0.211,0.165,0.209,0.245,0.124,0.235,0.204,0.523,0.795,0.072,0.532,0.508,0.393,0.872,0.872,0.8,0.825
Larry Nance,0.661,0.671,1.0,1.0,0.941,0.65,0.592,0.66,0.607,0.0,0.058,0.306,0.372,0.639,0.657,0.676,0.234,0.4,0.628,0.518,0.71,0.6,0.913,0.913,0.0,0.796
Jamaal Wilkes,0.872,0.411,0.915,0.902,0.813,0.586,0.598,0.593,0.613,0.053,0.066,0.256,0.296,0.366,0.306,0.339,0.234,0.335,0.148,0.401,0.531,0.535,0.815,0.813,0.5,0.837
Greg Ballard,0.565,0.384,1.0,1.0,0.876,0.551,0.601,0.558,0.612,0.053,0.124,0.204,0.22,0.394,0.507,0.487,0.317,0.437,0.126,0.415,0.554,0.491,0.762,0.765,0.266,0.899
Brad Davis,0.693,0.425,0.988,0.988,0.865,0.373,0.369,0.371,0.359,0.184,0.314,0.245,0.252,0.115,0.213,0.186,0.614,0.437,0.047,0.485,0.565,0.371,0.84,0.868,0.368,0.941
James Donaldson,0.484,0.397,1.0,0.817,0.819,0.389,0.342,0.396,0.353,0.0,0.0,0.306,0.346,0.465,0.706,0.647,0.098,0.186,0.502,0.5,0.554,0.401,0.945,0.939,,0.857
Mychal Thompson,0.774,0.473,0.963,0.902,0.859,0.526,0.526,0.535,0.542,0.0,0.017,0.327,0.422,0.662,0.66,0.686,0.337,0.391,0.39,0.687,0.614,0.513,0.83,0.827,0.0,0.751
John Long,0.791,0.363,1.0,1.0,0.816,0.589,0.654,0.598,0.673,0.026,0.041,0.299,0.291,0.392,0.219,0.288,0.224,0.433,0.065,0.418,0.516,0.552,0.748,0.745,0.4,0.995
Kelly Tripucka,0.791,0.39,0.927,0.915,0.809,0.643,0.734,0.652,0.748,0.053,0.14,0.524,0.553,0.335,0.273,0.305,0.249,0.302,0.061,0.556,0.492,0.669,0.727,0.731,0.236,0.918
Bernard King,0.758,0.829,0.939,0.927,0.865,0.859,0.788,0.874,0.812,0.0,0.033,0.538,0.593,0.346,0.395,0.393,0.179,0.349,0.061,0.576,0.707,0.838,0.906,0.902,0.0,0.877
Gus Williams,0.677,0.404,0.976,0.976,0.914,0.646,0.74,0.653,0.75,0.105,0.207,0.365,0.419,0.189,0.2,0.203,0.739,0.879,0.09,0.678,0.391,0.619,0.726,0.731,0.32,0.845
Rolando Blackman,0.693,0.671,0.988,0.988,0.982,0.779,0.748,0.791,0.766,0.026,0.091,0.458,0.484,0.349,0.363,0.372,0.315,0.26,0.134,0.494,0.329,0.751,0.865,0.866,0.182,0.914
Kenny Carr,0.774,0.459,1.0,0.695,0.797,0.56,0.523,0.569,0.537,0.0,0.041,0.304,0.388,0.586,0.633,0.64,0.172,0.316,0.119,0.591,0.71,0.531,0.889,0.888,0.0,0.758
Kevin McHale,1.0,0.719,1.0,0.122,0.836,0.635,0.598,0.644,0.616,0.026,0.025,0.413,0.464,0.586,0.586,0.608,0.114,0.107,0.455,0.439,0.63,0.625,0.881,0.877,0.666,0.861
Mike Gminski,0.726,0.274,1.0,0.024,0.537,0.256,0.262,0.26,0.269,0.0,0.025,0.181,0.195,0.454,0.397,0.432,0.101,0.172,0.253,0.351,0.42,0.257,0.813,0.813,0.0,0.9
Mike Woodson,0.612,0.288,0.866,0.146,0.596,0.421,0.462,0.425,0.473,0.053,0.066,0.304,0.319,0.175,0.165,0.174,0.191,0.386,0.101,0.336,0.451,0.425,0.756,0.754,0.5,0.921
Mike Mitchell,0.597,0.377,0.963,0.963,0.926,0.842,0.905,0.849,0.926,0.158,0.116,0.338,0.373,0.53,0.557,0.568,0.102,0.288,0.264,0.412,0.65,0.761,0.773,0.769,0.858,0.877
Gene Banks,0.597,0.425,0.976,0.805,0.844,0.458,0.423,0.465,0.434,0.026,0.05,0.246,0.285,0.575,0.551,0.58,0.278,0.488,0.083,0.485,0.663,0.434,0.9,0.899,0.334,0.834
Dan Issel,0.612,0.418,0.927,0.805,0.674,0.615,0.653,0.621,0.664,0.105,0.157,0.448,0.452,0.315,0.585,0.511,0.189,0.279,0.159,0.357,0.472,0.623,0.781,0.784,0.422,0.957
T.R. Dunn,0.612,0.281,0.976,0.902,0.878,0.188,0.21,0.191,0.216,0.0,0.008,0.13,0.153,0.549,0.552,0.572,0.249,0.805,0.116,0.284,0.604,0.188,0.745,0.743,0.0,0.823
Vinnie Johnson,0.791,0.281,1.0,0.0,0.619,0.461,0.51,0.464,0.516,0.105,0.157,0.255,0.291,0.366,0.156,0.236,0.296,0.205,0.069,0.395,0.508,0.44,0.75,0.753,0.422,0.848
James Edwards,0.661,0.301,0.878,0.817,0.616,0.474,0.463,0.481,0.477,0.0,0.008,0.225,0.268,0.304,0.35,0.347,0.201,0.107,0.108,0.409,0.658,0.438,0.849,0.846,0.0,0.811
Alex English,0.612,0.562,1.0,0.939,0.931,0.981,0.971,0.996,0.999,0.026,0.058,0.433,0.451,0.608,0.362,0.463,0.444,0.386,0.343,0.649,0.653,0.896,0.838,0.836,0.286,0.928
Dominique Wilkins,0.646,0.479,0.988,0.988,0.961,0.739,0.81,0.752,0.83,0.0,0.091,0.47,0.524,0.715,0.478,0.58,0.138,0.544,0.314,0.629,0.51,0.724,0.759,0.759,0.0,0.867
Robert Parish,1.0,0.719,0.976,0.963,0.93,0.674,0.646,0.685,0.667,0.0,0.0,0.337,0.389,0.685,0.895,0.854,0.152,0.256,0.419,0.538,0.689,0.629,0.865,0.86,,0.839
Calvin Natt,0.774,0.575,0.963,0.902,0.856,0.541,0.486,0.547,0.492,0.053,0.14,0.338,0.365,0.468,0.452,0.475,0.196,0.321,0.079,0.485,0.565,0.528,0.924,0.934,0.236,0.898
Lester Conner,0.597,0.404,1.0,1.0,0.835,0.389,0.414,0.395,0.424,0.026,0.05,0.229,0.274,0.372,0.252,0.304,0.439,0.753,0.043,0.418,0.456,0.375,0.781,0.781,0.334,0.809
Sidney Moncrief,0.807,0.87,0.963,0.963,0.998,0.605,0.637,0.61,0.648,0.132,0.149,0.651,0.66,0.606,0.456,0.526,0.392,0.502,0.097,0.635,0.528,0.684,0.789,0.789,0.556,0.955
Jeff Ruland,0.565,0.637,0.915,0.915,1.0,0.648,0.586,0.657,0.602,0.026,0.058,0.573,0.672,0.746,0.958,0.919,0.324,0.316,0.26,1.0,0.738,0.689,0.918,0.917,0.286,0.825
Kiki Vandeweghe,0.612,0.705,0.951,0.866,0.887,0.968,0.908,0.971,0.92,0.289,0.248,0.608,0.613,0.237,0.421,0.372,0.26,0.247,0.181,0.456,0.484,0.949,0.884,0.885,0.734,0.959
Joe Barry Carroll,0.597,0.322,0.976,0.976,0.961,0.717,0.788,0.729,0.813,0.0,0.008,0.385,0.458,0.662,0.585,0.634,0.217,0.479,0.513,0.784,0.632,0.678,0.756,0.751,0.0,0.814
Clark Kellogg,0.419,0.479,0.963,0.963,0.868,0.669,0.676,0.673,0.686,0.184,0.174,0.321,0.359,0.648,0.713,0.717,0.256,0.563,0.101,0.637,0.627,0.623,0.823,0.822,0.666,0.865
Adrian Dantley,0.726,1.0,0.963,0.963,0.968,0.867,0.815,0.88,0.839,0.026,0.033,1.0,1.0,0.504,0.392,0.447,0.339,0.284,0.014,0.769,0.521,1.0,0.884,0.88,0.5,0.967
Maurice Lucas,0.661,0.438,0.915,0.841,0.749,0.488,0.514,0.496,0.528,0.0,0.041,0.36,0.405,0.586,0.754,0.723,0.222,0.256,0.141,0.518,0.609,0.494,0.788,0.786,0.0,0.861
Wayne Cooper,0.774,0.281,0.988,0.463,0.539,0.329,0.376,0.334,0.384,0.0,0.058,0.228,0.243,0.496,0.437,0.475,0.083,0.121,0.383,0.322,0.64,0.328,0.727,0.729,0.0,0.905
Bill Laimbeer,0.791,0.74,1.0,1.0,0.929,0.598,0.592,0.608,0.604,0.0,0.091,0.389,0.386,0.927,0.983,1.0,0.163,0.228,0.303,0.442,0.707,0.588,0.84,0.843,0.0,0.975
Andrew Toney,0.839,0.438,0.951,0.878,0.829,0.641,0.637,0.638,0.636,0.316,0.314,0.48,0.492,0.161,0.198,0.192,0.408,0.326,0.083,0.868,0.65,0.657,0.835,0.841,0.632,0.945
Gerald Henderson,1.0,0.363,0.951,0.951,0.677,0.406,0.407,0.391,0.387,0.526,0.471,0.167,0.187,0.192,0.115,0.147,0.328,0.544,0.051,0.471,0.541,0.376,0.83,0.849,0.702,0.865
Cedric Maxwell,1.0,0.438,0.976,0.951,0.812,0.343,0.338,0.347,0.345,0.026,0.05,0.394,0.449,0.566,0.379,0.46,0.224,0.293,0.087,0.594,0.58,0.395,0.843,0.844,0.334,0.848
Allen Leavell,0.468,0.295,1.0,0.329,0.652,0.377,0.414,0.371,0.386,0.289,0.587,0.293,0.302,0.087,0.125,0.117,0.502,0.498,0.043,0.538,0.516,0.392,0.756,0.806,0.31,0.937
George Gervin,0.597,0.377,0.927,0.927,0.838,0.827,0.884,0.83,0.899,0.263,0.198,0.525,0.536,0.299,0.302,0.312,0.241,0.367,0.17,0.655,0.567,0.813,0.777,0.773,0.834,0.948
Julius Erving,0.839,0.692,0.939,0.939,0.871,0.733,0.75,0.737,0.762,0.184,0.174,0.448,0.511,0.535,0.499,0.53,0.338,0.656,0.502,0.673,0.562,0.714,0.811,0.811,0.666,0.849
Norm Nixon,0.484,0.37,1.0,1.0,0.991,0.635,0.72,0.633,0.716,0.289,0.38,0.253,0.286,0.158,0.214,0.202,1.0,0.437,0.014,0.751,0.466,0.575,0.732,0.742,0.478,0.856
Mark Olberding,0.612,0.281,0.988,0.988,0.701,0.269,0.286,0.274,0.294,0.0,0.008,0.321,0.336,0.335,0.475,0.444,0.21,0.233,0.101,0.485,0.754,0.314,0.783,0.78,0.0,0.925
Kareem Abdul-Jabbar,0.872,0.61,0.976,0.976,0.851,0.774,0.701,0.787,0.724,0.0,0.008,0.351,0.416,0.476,0.609,0.585,0.231,0.256,0.516,0.646,0.547,0.71,0.916,0.912,0.0,0.814
Terry Cummings,0.484,0.514,0.988,0.976,0.943,0.797,0.845,0.81,0.871,0.0,0.025,0.467,0.558,0.91,0.662,0.775,0.152,0.428,0.206,0.637,0.772,0.767,0.783,0.78,0.0,0.811
Rodney McCray,0.468,0.315,0.963,0.439,0.675,0.362,0.381,0.367,0.391,0.026,0.033,0.224,0.263,0.487,0.404,0.449,0.193,0.247,0.195,0.351,0.531,0.353,0.791,0.787,0.5,0.823
Otis Birdsong,0.726,0.308,0.841,0.695,0.703,0.63,0.65,0.635,0.659,0.132,0.165,0.239,0.337,0.208,0.14,0.169,0.291,0.4,0.061,0.497,0.466,0.565,0.805,0.808,0.5,0.685
Frank Johnson,0.565,0.295,1.0,0.988,0.872,0.424,0.476,0.419,0.466,0.289,0.355,0.23,0.266,0.163,0.184,0.183,0.62,0.447,0.022,0.558,0.451,0.406,0.74,0.753,0.512,0.836
Lewis Lloyd,0.468,0.315,1.0,1.0,0.836,0.659,0.67,0.667,0.684,0.079,0.107,0.289,0.315,0.361,0.243,0.294,0.351,0.474,0.159,0.716,0.547,0.603,0.818,0.817,0.462,0.889
Eddie Johnson,0.612,0.384,1.0,1.0,0.947,0.814,0.879,0.805,0.871,0.526,0.529,0.33,0.35,0.465,0.423,0.454,0.324,0.353,0.076,0.623,0.689,0.742,0.769,0.776,0.626,0.912
Fat Lever,0.774,0.329,0.988,0.268,0.652,0.338,0.397,0.341,0.401,0.079,0.124,0.196,0.226,0.27,0.178,0.217,0.407,0.628,0.112,0.365,0.461,0.326,0.708,0.712,0.4,0.837
Walter Davis,0.661,0.425,0.951,0.854,0.826,0.705,0.722,0.695,0.695,0.526,0.719,0.287,0.285,0.107,0.239,0.201,0.469,0.498,0.043,0.623,0.523,0.644,0.811,0.838,0.46,0.972
Buck Williams,0.726,0.5,0.988,0.988,0.974,0.535,0.525,0.544,0.539,0.0,0.033,0.349,0.526,1.0,0.94,0.997,0.142,0.377,0.451,0.693,0.772,0.527,0.848,0.846,0.0,0.642
Rory Sparrow,0.758,0.288,0.963,0.902,0.79,0.378,0.418,0.374,0.409,0.263,0.322,0.133,0.138,0.135,0.206,0.188,0.59,0.465,0.029,0.614,0.596,0.338,0.751,0.765,0.512,0.928
Isiah Thomas,0.791,0.623,1.0,1.0,0.976,0.723,0.82,0.711,0.809,0.579,0.537,0.477,0.559,0.29,0.327,0.326,1.0,0.949,0.119,0.898,0.839,0.723,0.732,0.737,0.676,0.825
Dan Roundfield,0.646,0.486,0.89,0.878,0.847,0.544,0.588,0.553,0.601,0.0,0.091,0.46,0.514,0.58,0.751,0.719,0.201,0.284,0.267,0.599,0.573,0.571,0.769,0.772,0.0,0.867
John Lucas,0.597,0.295,0.768,0.476,0.586,0.297,0.337,0.281,0.308,0.5,0.57,0.148,0.166,0.065,0.229,0.179,0.736,0.428,0.018,0.43,0.319,0.285,0.732,0.767,0.55,0.86
Purvis Short,0.597,0.411,0.963,0.927,0.956,0.772,0.855,0.76,0.841,0.579,0.595,0.434,0.47,0.518,0.37,0.437,0.269,0.479,0.04,0.667,0.653,0.746,0.75,0.759,0.612,0.893
Kurt Nimphius,0.693,0.329,1.0,0.561,0.741,0.294,0.296,0.298,0.304,0.026,0.033,0.124,0.171,0.513,0.483,0.511,0.193,0.191,0.52,0.287,0.733,0.267,0.824,0.822,0.5,0.702
Moses Malone,0.839,0.651,0.866,0.866,0.848,0.575,0.624,0.585,0.642,0.0,0.033,0.67,0.768,0.992,0.872,0.947,0.105,0.33,0.397,0.731,0.487,0.665,0.765,0.764,0.0,0.845
Pat Cummings,0.693,0.288,0.976,0.976,0.809,0.489,0.518,0.497,0.534,0.0,0.017,0.173,0.201,0.425,0.739,0.656,0.173,0.298,0.083,0.427,0.731,0.432,0.783,0.78,0.0,0.836
John Drew,0.726,0.308,0.988,0.049,0.583,0.552,0.605,0.555,0.611,0.158,0.182,0.494,0.547,0.411,0.28,0.337,0.148,0.409,0.007,0.561,0.539,0.591,0.759,0.761,0.546,0.876
Bobby Jones,0.839,0.411,0.915,0.0,0.571,0.244,0.245,0.248,0.252,0.0,0.008,0.205,0.225,0.259,0.337,0.322,0.205,0.498,0.372,0.295,0.516,0.256,0.829,0.825,0.0,0.883
Bill Cartwright,0.758,0.671,0.939,0.939,0.807,0.49,0.458,0.498,0.472,0.0,0.008,0.497,0.531,0.549,0.662,0.647,0.117,0.205,0.35,0.585,0.679,0.542,0.889,0.883,0.0,0.907
Mark Aguirre,0.693,0.616,0.963,0.963,0.941,1.0,1.0,1.0,1.0,0.395,0.463,0.572,0.656,0.454,0.449,0.468,0.392,0.372,0.079,0.833,0.637,0.964,0.83,0.838,0.536,0.843
Marques Johnson,0.807,0.589,0.902,0.902,0.881,0.698,0.73,0.708,0.746,0.053,0.107,0.296,0.359,0.487,0.448,0.479,0.345,0.535,0.162,0.526,0.503,0.635,0.796,0.795,0.308,0.798
Al Wood,0.677,0.301,0.988,0.988,0.726,0.505,0.535,0.51,0.541,0.079,0.174,0.274,0.286,0.265,0.264,0.274,0.182,0.298,0.116,0.368,0.536,0.48,0.783,0.791,0.286,0.927
Tom Chambers,0.677,0.418,1.0,0.537,0.834,0.599,0.629,0.609,0.642,0.0,0.099,0.461,0.496,0.617,0.456,0.53,0.146,0.219,0.184,0.561,0.801,0.613,0.791,0.795,0.0,0.901
Michael Cooper,0.872,0.445,1.0,0.11,0.774,0.295,0.311,0.258,0.25,1.0,1.0,0.191,0.196,0.149,0.305,0.261,0.527,0.526,0.242,0.433,0.692,0.306,0.788,0.865,0.628,0.944
Junior Bridgeman,0.807,0.349,0.988,0.122,0.789,0.55,0.62,0.553,0.622,0.158,0.256,0.241,0.257,0.225,0.367,0.331,0.29,0.247,0.051,0.433,0.58,0.505,0.737,0.745,0.388,0.909
Dave Corzine,0.435,0.322,1.0,1.0,0.868,0.416,0.467,0.42,0.477,0.079,0.074,0.284,0.291,0.476,0.592,0.573,0.221,0.27,0.433,0.512,0.588,0.415,0.74,0.739,0.666,0.946
LaSalle Thompson,0.612,0.336,0.976,0.463,0.621,0.36,0.361,0.366,0.373,0.0,0.0,0.197,0.236,0.732,0.655,0.707,0.094,0.33,0.523,0.491,0.847,0.342,0.829,0.824,,0.807
Kyle Macy,0.661,0.342,1.0,0.549,0.779,0.386,0.404,0.367,0.376,0.605,0.579,0.117,0.121,0.138,0.2,0.185,0.386,0.572,0.022,0.339,0.469,0.344,0.794,0.817,0.658,0.938
Kent Benson,0.791,0.322,1.0,0.707,0.563,0.268,0.256,0.273,0.263,0.0,0.008,0.102,0.107,0.33,0.426,0.408,0.142,0.33,0.191,0.231,0.596,0.239,0.872,0.868,0.0,0.926
Larry Drew,0.612,0.315,0.89,0.89,0.767,0.512,0.581,0.518,0.594,0.079,0.083,0.299,0.331,0.093,0.165,0.146,0.611,0.563,0.036,0.567,0.44,0.494,0.732,0.731,0.6,0.874
Doc Rivers,0.646,0.288,0.988,0.573,0.629,0.27,0.307,0.273,0.31,0.053,0.099,0.314,0.344,0.203,0.216,0.219,0.344,0.591,0.108,0.509,0.741,0.313,0.732,0.739,0.334,0.884
Larry Bird,1.0,0.932,0.963,0.939,0.982,0.819,0.874,0.813,0.86,0.474,0.603,0.46,0.445,0.51,0.897,0.794,0.569,0.67,0.249,0.693,0.51,0.789,0.78,0.794,0.494,1.0
Phil Hubbard,0.451,0.315,0.976,0.073,0.584,0.347,0.356,0.353,0.367,0.0,0.008,0.272,0.316,0.485,0.303,0.379,0.094,0.33,0.022,0.336,0.632,0.357,0.81,0.806,0.0,0.832
Artis Gilmore,0.597,0.459,0.78,0.72,0.66,0.379,0.315,0.386,0.324,0.0,0.025,0.344,0.412,0.6,0.655,0.66,0.077,0.167,0.477,0.436,0.593,0.406,1.0,1.0,0.0,0.809
Dave Greenwood,0.435,0.39,0.951,0.927,0.882,0.399,0.427,0.405,0.44,0.0,0.008,0.262,0.305,0.603,0.834,0.784,0.152,0.312,0.26,0.436,0.687,0.393,0.777,0.773,0.0,0.83
Dennis Johnson,1.0,0.39,0.976,0.951,0.865,0.415,0.497,0.418,0.495,0.105,0.264,0.346,0.349,0.245,0.281,0.279,0.37,0.433,0.206,0.503,0.65,0.435,0.693,0.707,0.25,0.959
Rickey Green,0.726,0.541,0.988,0.988,0.898,0.475,0.512,0.48,0.519,0.053,0.14,0.236,0.247,0.158,0.254,0.229,0.818,1.0,0.047,0.503,0.402,0.443,0.77,0.776,0.236,0.925
