Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Pete Maravich,0.677,0.347,0.94,,0.839,0.768,0.849,0.768,0.849,,,0.732,0.774,,,0.227,0.6,,,,0.664,0.759,0.607,0.607,,0.887
Jim McMillian,0.883,0.292,0.964,,0.802,0.637,0.679,0.637,0.679,,,0.336,0.337,,,0.293,0.243,,,,0.477,0.564,0.63,0.63,,0.937
Rudy Tomjanovich,0.485,0.315,0.964,,0.807,0.637,0.651,0.637,0.651,,,0.377,0.428,,,0.615,0.196,,,,0.61,0.574,0.657,0.657,,0.827
Ron Boone,,0.443,1.0,,0.702,0.551,0.539,0.541,0.52,0.141,0.18,0.626,0.612,0.385,0.245,0.279,0.388,,,0.688,0.835,0.573,0.685,0.697,0.5,0.96
Billy Paultz,,0.256,0.964,,0.761,0.518,0.488,0.518,0.487,0.0,0.009,0.433,0.517,0.621,0.717,0.665,0.208,,0.826,0.531,0.702,0.497,0.713,0.714,0.0,0.786
Al Smith,,0.205,0.988,,0.637,0.306,0.364,0.29,0.321,0.239,0.405,0.41,0.45,0.151,0.142,0.14,0.524,,,0.651,0.799,0.338,0.565,0.605,0.378,0.857
Willie Wise,,0.406,0.988,,0.851,0.654,0.667,0.651,0.658,0.042,0.081,0.718,0.775,0.483,0.453,0.447,0.304,,,0.589,0.753,0.67,0.659,0.664,0.334,0.869
Spencer Haywood,0.382,0.466,0.917,,0.885,0.865,0.887,0.865,0.887,,,0.713,0.72,,,0.652,0.215,,,,0.577,0.828,0.655,0.655,,0.93
Curtis Rowe,0.589,0.379,0.964,,0.817,0.532,0.5,0.532,0.5,,,0.317,0.418,,,0.498,0.189,,,,0.518,0.48,0.714,0.714,,0.712
Bob Dandridge,0.883,0.37,0.869,,0.775,0.621,0.642,0.621,0.642,,,0.299,0.321,,,0.393,0.227,,,,0.756,0.542,0.649,0.649,,0.875
Artis Gilmore,,0.845,1.0,,0.951,0.668,0.583,0.667,0.582,0.014,0.009,0.555,0.731,1.0,1.0,0.967,0.324,,1.0,0.713,0.818,0.641,0.769,0.77,1.0,0.713
Don Chaney,1.0,0.397,0.94,,0.676,0.403,0.408,0.403,0.408,,,0.317,0.341,,,0.294,0.243,,,,0.748,0.382,0.663,0.663,,0.873
Paul Silas,1.0,0.525,0.952,,0.711,0.389,0.404,0.389,0.404,,,0.401,0.485,,,0.681,0.276,,,,0.534,0.392,0.646,0.646,,0.776
Dick Van Arsdale,0.559,0.397,0.964,,0.809,0.518,0.531,0.518,0.531,,,0.643,0.633,,,0.214,0.295,,,,0.599,0.548,0.655,0.655,,0.952
Gail Goodrich,0.883,0.37,0.905,,0.733,0.73,0.767,0.73,0.767,,,0.474,0.478,,,0.172,0.365,,,,0.523,0.667,0.638,0.638,,0.931
Lucius Allen,0.883,0.347,0.952,,0.732,0.532,0.537,0.532,0.537,,,0.216,0.255,,,0.183,0.468,,,,0.509,0.455,0.666,0.666,,0.793
