Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Kerry Kittles,0.77,0.415,0.965,0.988,0.871,0.54,0.595,0.425,0.436,0.404,0.474,0.203,0.201,0.163,0.303,0.287,0.287,0.749,0.13,0.314,0.48,0.54,0.776,0.844,0.702,0.849
Brad Miller,0.902,0.546,0.847,0.639,0.803,0.464,0.454,0.455,0.442,0.05,0.065,0.487,0.487,0.555,0.617,0.652,0.434,0.407,0.28,0.475,0.823,0.51,0.873,0.892,0.632,0.839
Chauncey Billups,0.886,0.617,0.918,0.94,0.845,0.488,0.618,0.33,0.422,0.542,0.576,0.768,0.68,0.102,0.27,0.242,0.62,0.503,0.026,0.624,0.59,0.663,0.675,0.678,0.776,0.947
Bruce Bowen,0.934,0.295,0.965,0.988,0.804,0.262,0.312,0.169,0.185,0.321,0.364,0.125,0.169,0.131,0.233,0.222,0.157,0.503,0.107,0.297,0.553,0.284,0.719,0.791,0.726,0.625
Zydrunas Ilgauskas,0.574,0.426,0.953,0.976,0.778,0.58,0.599,0.585,0.611,0.008,0.012,0.576,0.601,0.811,0.418,0.573,0.152,0.234,0.655,0.538,0.923,0.623,0.827,0.829,0.572,0.805
Ray Allen,0.606,0.377,0.659,0.675,0.659,0.556,0.631,0.377,0.408,0.617,0.649,0.466,0.401,0.201,0.243,0.251,0.373,0.425,0.036,0.515,0.44,0.648,0.753,0.801,0.784,0.975
Desmond Mason,0.672,0.311,0.965,0.373,0.776,0.509,0.538,0.504,0.528,0.037,0.067,0.677,0.685,0.27,0.298,0.315,0.211,0.359,0.078,0.488,0.637,0.595,0.808,0.827,0.462,0.83
Jason Kidd,0.77,0.393,0.788,0.795,0.751,0.458,0.595,0.346,0.425,0.392,0.503,0.392,0.368,0.247,0.384,0.376,0.86,0.731,0.046,0.706,0.367,0.521,0.658,0.704,0.642,0.892
Jeff Foster,1.0,0.454,0.965,0.952,0.601,0.245,0.225,0.248,0.228,0.0,0.007,0.196,0.228,0.721,0.405,0.536,0.089,0.425,0.088,0.198,0.63,0.25,0.932,0.942,0.0,0.722
Mike Dunleavy,0.606,0.284,0.882,0.831,0.716,0.402,0.447,0.289,0.297,0.392,0.436,0.26,0.274,0.253,0.397,0.388,0.306,0.407,0.042,0.472,0.563,0.441,0.769,0.841,0.74,0.799
Jason Richardson,0.606,0.284,0.918,0.94,0.9,0.7,0.797,0.613,0.645,0.321,0.469,0.49,0.558,0.36,0.447,0.46,0.314,0.515,0.134,0.647,0.607,0.735,0.75,0.824,0.564,0.738
Tim Duncan,0.934,0.716,0.812,0.819,0.774,0.736,0.733,0.744,0.746,0.008,0.021,0.669,0.87,0.66,0.707,0.754,0.296,0.371,0.603,0.604,0.547,0.774,0.858,0.865,0.334,0.646
Cuttino Mobley,0.738,0.415,0.941,0.964,0.989,0.572,0.671,0.373,0.422,0.683,0.722,0.335,0.321,0.116,0.36,0.318,0.359,0.641,0.107,0.594,0.597,0.634,0.729,0.767,0.78,0.875
Dirk Nowitzki,0.852,0.628,0.906,0.928,0.893,0.752,0.813,0.638,0.651,0.412,0.498,0.705,0.626,0.262,0.649,0.588,0.288,0.551,0.339,0.446,0.72,0.845,0.791,0.849,0.682,0.946
Lamar Odom,0.688,0.459,0.941,0.964,0.92,0.603,0.7,0.535,0.588,0.254,0.352,0.646,0.678,0.465,0.689,0.681,0.455,0.509,0.231,0.779,0.91,0.69,0.736,0.788,0.596,0.8
Kevin Garnett,0.95,1.0,0.965,0.988,0.99,1.0,1.0,1.0,1.0,0.046,0.074,0.7,0.688,0.712,1.0,1.0,0.569,0.719,0.58,0.7,0.673,1.0,0.854,0.866,0.512,0.853
Brian Cardinal,0.606,0.393,0.894,0.133,0.501,0.274,0.289,0.208,0.218,0.229,0.213,0.452,0.401,0.291,0.243,0.278,0.143,0.395,0.065,0.277,0.687,0.369,0.808,0.825,0.888,0.947
LeBron James,0.574,0.279,0.929,0.952,0.956,0.774,0.926,0.705,0.813,0.263,0.373,0.66,0.68,0.288,0.372,0.379,0.647,0.778,0.189,0.901,0.497,0.832,0.714,0.75,0.58,0.813
Gary Payton,0.918,0.443,0.965,0.988,0.866,0.6,0.636,0.538,0.548,0.229,0.284,0.342,0.373,0.209,0.302,0.3,0.624,0.575,0.062,0.498,0.563,0.603,0.807,0.851,0.666,0.77
Joe Smith,0.672,0.344,0.894,0.916,0.691,0.387,0.439,0.391,0.448,0.004,0.009,0.394,0.357,0.669,0.462,0.565,0.108,0.281,0.306,0.271,0.697,0.418,0.752,0.755,0.4,0.927
Rashard Lewis,0.606,0.355,0.941,0.964,0.898,0.665,0.763,0.492,0.538,0.604,0.663,0.392,0.399,0.387,0.431,0.455,0.243,0.593,0.176,0.446,0.777,0.715,0.745,0.793,0.752,0.823
Kurt Thomas,0.64,0.273,0.941,0.904,0.781,0.488,0.515,0.494,0.527,0.0,0.005,0.202,0.188,0.422,0.578,0.581,0.207,0.335,0.261,0.436,0.993,0.448,0.81,0.813,0.0,0.901
Carlos Boozer,0.574,0.514,0.882,0.904,0.794,0.586,0.559,0.593,0.57,0.004,0.01,0.416,0.422,0.669,0.701,0.752,0.206,0.443,0.179,0.442,0.663,0.585,0.896,0.901,0.334,0.828
Pau Gasol,0.82,0.443,0.918,0.94,0.753,0.629,0.651,0.633,0.659,0.017,0.026,0.694,0.756,0.599,0.441,0.527,0.275,0.263,0.43,0.617,0.617,0.695,0.825,0.83,0.534,0.77
Al Harrington,1.0,0.322,0.929,0.181,0.748,0.524,0.564,0.504,0.531,0.087,0.132,0.352,0.373,0.474,0.386,0.446,0.182,0.479,0.072,0.538,0.833,0.527,0.793,0.824,0.546,0.792
Andre Miller,0.704,0.481,0.965,0.988,0.869,0.535,0.584,0.527,0.559,0.05,0.112,0.65,0.608,0.369,0.267,0.321,0.697,0.85,0.081,0.71,0.647,0.611,0.783,0.817,0.37,0.898
Jason Collins,0.77,0.268,0.918,0.94,0.68,0.203,0.238,0.206,0.244,0.0,0.003,0.259,0.272,0.416,0.287,0.351,0.213,0.401,0.182,0.32,0.837,0.233,0.726,0.731,0.0,0.797
Aaron McKie,0.54,0.262,0.882,0.494,0.647,0.33,0.358,0.24,0.258,0.312,0.296,0.16,0.164,0.131,0.233,0.222,0.271,0.509,0.075,0.34,0.473,0.347,0.786,0.803,0.872,0.817
Eric Snow,0.54,0.301,0.965,0.988,0.909,0.367,0.444,0.369,0.445,0.008,0.031,0.479,0.467,0.18,0.245,0.247,0.783,0.581,0.02,0.617,0.71,0.425,0.707,0.719,0.222,0.86
Morris Peterson,0.54,0.268,0.965,0.349,0.658,0.296,0.364,0.141,0.158,0.525,0.584,0.144,0.139,0.102,0.253,0.229,0.157,0.527,0.046,0.228,0.687,0.341,0.693,0.776,0.742,0.873
Reggie Miller,1.0,0.486,0.941,0.964,0.691,0.323,0.369,0.159,0.166,0.558,0.574,0.278,0.244,0.052,0.19,0.165,0.346,0.389,0.036,0.224,0.32,0.403,0.75,0.83,0.802,0.955
Vlade Divac,0.902,0.29,0.953,0.976,0.71,0.391,0.415,0.393,0.418,0.008,0.022,0.323,0.385,0.395,0.366,0.406,0.601,0.341,0.251,0.571,0.74,0.403,0.805,0.815,0.308,0.706
Eddie Jones,0.688,0.497,0.953,0.976,0.919,0.588,0.718,0.373,0.432,0.738,0.823,0.529,0.493,0.11,0.302,0.27,0.359,0.551,0.111,0.426,0.753,0.705,0.7,0.748,0.74,0.901
Jason Williams,0.82,0.295,0.847,0.819,0.648,0.361,0.443,0.214,0.223,0.5,0.625,0.156,0.145,0.073,0.136,0.129,0.684,0.551,0.016,0.449,0.323,0.394,0.697,0.834,0.66,0.903
Baron Davis,0.672,0.41,0.788,0.795,0.823,0.689,0.87,0.463,0.523,0.779,1.0,0.451,0.521,0.192,0.247,0.252,0.697,0.946,0.088,0.71,0.593,0.771,0.676,0.767,0.642,0.726
Carmelo Anthony,0.704,0.333,0.965,0.988,0.918,0.776,0.909,0.7,0.798,0.287,0.368,0.776,0.777,0.532,0.352,0.437,0.316,0.581,0.134,0.815,0.75,0.868,0.729,0.76,0.644,0.838
Kenny Thomas,0.54,0.361,0.871,0.867,0.827,0.474,0.505,0.479,0.515,0.004,0.009,0.462,0.478,0.759,0.547,0.658,0.154,0.491,0.107,0.568,0.73,0.506,0.803,0.805,0.4,0.811
Samuel Dalembert,0.54,0.377,0.965,0.639,0.673,0.336,0.31,0.34,0.318,0.0,0.002,0.213,0.257,0.564,0.483,0.55,0.029,0.263,0.616,0.284,0.91,0.328,0.926,0.928,0.0,0.695
Nene Hilario,0.704,0.333,0.906,0.928,0.767,0.415,0.391,0.421,0.401,0.0,0.003,0.456,0.521,0.448,0.39,0.442,0.234,0.695,0.134,0.604,0.933,0.457,0.908,0.911,0.0,0.736
Darrell Armstrong,0.672,0.29,0.929,0.265,0.688,0.362,0.457,0.197,0.196,0.562,0.737,0.234,0.213,0.183,0.182,0.198,0.433,0.796,0.052,0.512,0.493,0.423,0.676,0.87,0.63,0.921
Richard Jefferson,0.77,0.601,0.965,0.988,0.96,0.69,0.692,0.639,0.627,0.2,0.227,0.679,0.692,0.317,0.397,0.407,0.438,0.551,0.091,0.653,0.747,0.762,0.853,0.884,0.728,0.823
Tony Parker,0.934,0.41,0.882,0.904,0.79,0.526,0.587,0.455,0.476,0.258,0.342,0.363,0.402,0.125,0.217,0.208,0.572,0.365,0.023,0.591,0.493,0.553,0.765,0.827,0.624,0.757
Damon Stoudamire,0.672,0.322,0.965,0.988,0.955,0.507,0.632,0.318,0.377,0.65,0.734,0.241,0.214,0.151,0.286,0.27,0.695,0.593,0.029,0.594,0.577,0.553,0.687,0.729,0.73,0.945
Peja Stojakovic,0.902,0.738,0.953,0.976,1.0,0.827,0.86,0.536,0.531,1.0,0.952,0.749,0.629,0.265,0.466,0.446,0.241,0.647,0.046,0.505,0.53,0.988,0.822,0.875,0.866,1.0
Mehmet Okur,0.886,0.322,0.835,0.398,0.484,0.312,0.336,0.294,0.315,0.075,0.082,0.308,0.309,0.465,0.292,0.37,0.096,0.216,0.205,0.333,0.46,0.343,0.793,0.808,0.75,0.836
Hedo Turkoglu,0.934,0.366,0.941,0.53,0.635,0.326,0.4,0.203,0.258,0.421,0.414,0.217,0.238,0.151,0.342,0.314,0.214,0.479,0.104,0.31,0.55,0.372,0.695,0.683,0.838,0.764
Greg Ostertag,0.688,0.273,0.918,0.614,0.66,0.259,0.271,0.262,0.278,0.0,0.002,0.215,0.288,0.642,0.399,0.507,0.171,0.18,0.453,0.327,0.76,0.266,0.815,0.817,0.0,0.625
Jermaine O'Neal,1.0,0.492,0.918,0.94,0.854,0.756,0.869,0.764,0.881,0.008,0.031,0.662,0.68,0.561,0.654,0.683,0.228,0.353,0.648,0.597,0.827,0.788,0.743,0.75,0.222,0.817
Kobe Bryant,0.918,0.585,0.765,0.771,0.75,0.642,0.731,0.561,0.613,0.296,0.373,0.863,0.788,0.299,0.286,0.315,0.459,0.671,0.091,0.564,0.587,0.784,0.75,0.793,0.654,0.919
Sam Cassell,0.95,0.661,0.953,0.976,0.869,0.771,0.788,0.689,0.691,0.308,0.32,0.549,0.49,0.128,0.254,0.238,0.823,0.611,0.059,0.726,0.823,0.807,0.836,0.863,0.796,0.942
Shane Battier,0.82,0.322,0.929,0.012,0.597,0.301,0.337,0.223,0.228,0.271,0.32,0.228,0.243,0.297,0.225,0.266,0.14,0.605,0.189,0.185,0.623,0.337,0.764,0.849,0.698,0.79
Mark Blount,0.59,0.355,0.965,0.88,0.736,0.425,0.375,0.431,0.385,0.0,0.0,0.302,0.327,0.602,0.427,0.517,0.104,0.479,0.345,0.495,0.843,0.424,0.969,0.969,,0.776
Rasho Nesterovic,0.934,0.393,0.965,0.988,0.721,0.408,0.435,0.414,0.446,0.0,0.0,0.103,0.169,0.747,0.421,0.556,0.159,0.305,0.537,0.353,0.823,0.357,0.803,0.803,,0.511
Ben Wallace,0.886,0.557,0.953,0.976,0.934,0.392,0.464,0.396,0.472,0.004,0.014,0.27,0.429,0.942,0.763,0.883,0.192,0.856,0.801,0.406,0.54,0.389,0.721,0.726,0.25,0.529
Zach Randolph,0.672,0.388,0.953,0.964,0.94,0.825,0.849,0.835,0.869,0.004,0.009,0.568,0.581,0.703,0.681,0.747,0.227,0.407,0.134,0.815,0.757,0.818,0.83,0.832,0.4,0.821
Michael Redd,0.672,0.53,0.965,0.988,0.926,0.787,0.893,0.638,0.686,0.529,0.624,0.728,0.652,0.343,0.323,0.357,0.257,0.485,0.02,0.383,0.507,0.894,0.753,0.805,0.7,0.936
Jim Jackson,0.738,0.361,0.941,0.964,0.956,0.475,0.559,0.277,0.316,0.675,0.696,0.203,0.188,0.151,0.487,0.428,0.314,0.515,0.075,0.578,0.757,0.52,0.726,0.76,0.8,0.909
Keith Van Horn,,0.344,0.847,0.747,0.717,0.51,0.561,0.4,0.427,0.388,0.4,0.473,0.429,0.433,0.394,0.44,0.167,0.407,0.107,0.558,0.717,0.585,0.777,0.81,0.798,0.927
Jamaal Magloire,0.672,0.415,0.965,0.988,0.851,0.476,0.502,0.483,0.515,0.0,0.002,0.671,0.695,0.779,0.648,0.744,0.12,0.257,0.329,0.663,0.927,0.563,0.81,0.812,0.0,0.81
Michael Finley,0.852,0.415,0.847,0.867,0.851,0.639,0.719,0.459,0.503,0.625,0.636,0.312,0.286,0.227,0.276,0.285,0.295,0.503,0.127,0.274,0.393,0.675,0.759,0.789,0.81,0.917
Paul Pierce,0.59,0.388,0.941,0.964,0.949,0.749,0.929,0.614,0.71,0.479,0.66,0.983,0.933,0.201,0.507,0.458,0.57,0.784,0.169,1.0,0.78,0.924,0.688,0.75,0.598,0.883
Rasheed Wallace,,0.339,0.8,0.795,0.732,0.529,0.605,0.433,0.463,0.342,0.426,0.297,0.314,0.297,0.399,0.403,0.217,0.365,0.397,0.393,0.633,0.548,0.747,0.808,0.662,0.794
Shawn Marion,0.476,0.497,0.929,0.952,0.986,0.734,0.832,0.631,0.686,0.375,0.455,0.433,0.396,0.616,0.587,0.647,0.298,1.0,0.339,0.515,0.677,0.754,0.753,0.796,0.68,0.918
Tracy McGrady,0.344,0.459,0.788,0.807,0.82,0.812,0.972,0.604,0.672,0.725,0.881,0.757,0.74,0.276,0.343,0.353,0.515,0.557,0.137,0.591,0.43,0.945,0.714,0.779,0.678,0.859
Donyell Marshall,,0.568,0.965,0.892,0.915,0.585,0.633,0.427,0.443,0.546,0.558,0.255,0.269,0.61,0.669,0.709,0.17,0.557,0.404,0.386,0.823,0.606,0.789,0.836,0.806,0.794
Mike Bibby,0.902,0.508,0.965,0.988,0.913,0.655,0.726,0.478,0.505,0.617,0.649,0.578,0.552,0.195,0.235,0.243,0.618,0.671,0.059,0.578,0.487,0.758,0.771,0.82,0.784,0.879
Fred Hoiberg,0.95,0.333,0.929,0.036,0.553,0.221,0.238,0.129,0.135,0.317,0.296,0.186,0.172,0.061,0.276,0.235,0.152,0.395,0.033,0.145,0.453,0.267,0.796,0.827,0.884,0.912
Corey Maggette,0.458,0.47,0.859,0.867,0.805,0.563,0.629,0.475,0.499,0.317,0.397,1.0,0.917,0.279,0.374,0.378,0.312,0.389,0.052,0.683,0.723,0.759,0.765,0.825,0.658,0.915
Andrei Kirilenko,0.688,0.634,0.918,0.94,0.887,0.512,0.578,0.434,0.466,0.283,0.345,0.745,0.734,0.657,0.451,0.552,0.339,0.898,0.7,0.71,0.58,0.646,0.759,0.807,0.676,0.852
Shareef Abdur-Rahim,,0.443,1.0,0.675,0.822,0.623,0.654,0.62,0.651,0.037,0.058,0.709,0.635,0.549,0.503,0.561,0.242,0.407,0.121,0.607,0.74,0.697,0.813,0.825,0.53,0.937
Brian Grant,0.688,0.268,0.894,0.916,0.706,0.359,0.381,0.364,0.39,0.0,0.002,0.163,0.163,0.506,0.391,0.46,0.096,0.305,0.114,0.271,0.847,0.334,0.807,0.808,0.0,0.844
Kenyon Martin,0.77,0.366,0.765,0.747,0.69,0.546,0.559,0.545,0.558,0.029,0.043,0.382,0.435,0.387,0.541,0.542,0.223,0.569,0.267,0.554,0.767,0.547,0.836,0.846,0.56,0.738
Marcus Camby,0.704,0.377,0.847,0.867,0.662,0.326,0.341,0.33,0.349,0.0,0.003,0.186,0.201,0.613,0.577,0.638,0.184,0.515,0.609,0.323,0.797,0.313,0.817,0.82,0.0,0.778
Yao Ming,0.738,0.623,0.965,0.988,0.825,0.665,0.636,0.675,0.652,0.0,0.003,0.686,0.66,0.573,0.602,0.645,0.17,0.132,0.508,0.673,0.91,0.72,0.894,0.896,0.0,0.873
Mike James,,0.284,0.953,0.663,0.673,0.338,0.408,0.209,0.24,0.442,0.483,0.196,0.188,0.081,0.23,0.205,0.471,0.575,0.01,0.409,0.52,0.379,0.709,0.755,0.754,0.875
Manu Ginobili,0.934,0.497,0.906,0.458,0.692,0.41,0.49,0.305,0.347,0.367,0.421,0.454,0.441,0.25,0.289,0.302,0.405,0.814,0.052,0.531,0.603,0.497,0.716,0.762,0.718,0.865
Erick Dampier,0.606,0.486,0.871,0.892,0.736,0.433,0.403,0.439,0.413,0.0,0.003,0.413,0.491,1.0,0.607,0.779,0.083,0.198,0.446,0.432,0.757,0.459,0.916,0.92,0.0,0.706
Udonis Haslem,0.688,0.262,0.882,0.289,0.55,0.255,0.277,0.259,0.283,0.0,0.005,0.266,0.271,0.549,0.318,0.415,0.071,0.198,0.078,0.244,0.657,0.277,0.786,0.791,0.0,0.825
Elton Brand,0.458,0.53,0.812,0.819,0.818,0.602,0.61,0.61,0.626,0.0,0.002,0.781,0.787,0.782,0.498,0.627,0.316,0.383,0.502,0.637,0.763,0.694,0.844,0.844,0.0,0.834
Latrell Sprewell,0.95,0.311,0.965,0.988,0.95,0.644,0.786,0.528,0.617,0.412,0.514,0.456,0.436,0.163,0.284,0.272,0.398,0.527,0.068,0.521,0.337,0.692,0.7,0.741,0.662,0.878
Rafer Alston,0.688,0.322,0.965,0.337,0.791,0.357,0.474,0.159,0.21,0.671,0.746,0.196,0.198,0.076,0.224,0.198,0.517,0.683,0.059,0.422,0.707,0.422,0.644,0.654,0.742,0.83
Steve Francis,0.738,0.388,0.929,0.952,0.979,0.56,0.693,0.475,0.553,0.304,0.43,0.641,0.643,0.337,0.355,0.38,0.686,0.832,0.114,0.97,0.857,0.659,0.69,0.745,0.584,0.836
James Posey,0.82,0.546,0.965,0.988,0.751,0.458,0.478,0.323,0.306,0.467,0.498,0.529,0.496,0.267,0.348,0.354,0.17,0.82,0.13,0.37,0.827,0.567,0.818,0.913,0.772,0.895
Brent Barry,0.606,0.311,0.694,0.639,0.552,0.267,0.265,0.127,0.112,0.475,0.433,0.173,0.163,0.061,0.205,0.179,0.476,0.509,0.052,0.459,0.403,0.32,0.863,0.988,0.904,0.892
Jeff McInnis,,0.268,0.824,0.687,0.725,0.415,0.464,0.363,0.395,0.192,0.218,0.217,0.212,0.096,0.16,0.155,0.598,0.431,0.02,0.396,0.543,0.417,0.765,0.796,0.724,0.86
Theo Ratliff,,0.284,1.0,1.0,0.816,0.331,0.341,0.335,0.35,0.0,0.0,0.266,0.321,0.567,0.469,0.539,0.099,0.323,1.0,0.396,1.0,0.338,0.83,0.83,,0.696
Shaquille O'Neal,0.918,0.541,0.788,0.807,0.755,0.689,0.588,0.699,0.605,0.0,0.0,0.629,1.0,0.715,0.585,0.675,0.273,0.204,0.541,0.644,0.75,0.724,1.0,1.0,,0.529
P.J. Brown,0.672,0.443,0.941,0.964,0.843,0.422,0.442,0.427,0.453,0.0,0.002,0.3,0.274,0.689,0.507,0.606,0.216,0.467,0.238,0.333,0.677,0.421,0.815,0.817,0.0,0.921
