Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Fred Carter,0.567,0.264,0.917,,0.861,0.653,0.721,0.653,0.721,,,0.393,0.436,0.16,0.286,0.25,0.517,0.36,0.078,,0.728,0.596,0.74,0.739,,0.816
Bingo Smith,0.667,0.343,0.976,,0.745,0.534,0.547,0.534,0.547,,,0.202,0.201,0.237,0.32,0.299,0.352,0.351,0.101,,0.643,0.46,0.8,0.798,,0.913
Dave Bing,0.667,0.298,0.94,,0.91,0.528,0.601,0.528,0.601,,,0.526,0.533,0.189,0.214,0.21,0.938,0.509,0.101,,0.629,0.529,0.719,0.717,,0.895
Bobby Jones,,0.573,1.0,,0.765,0.483,0.395,0.483,0.395,0.0,0.006,0.287,0.338,0.505,0.495,0.508,0.466,0.732,0.593,0.555,0.745,0.44,1.0,1.0,0.0,0.769
Kevin Kunnert,0.683,0.287,0.893,,0.509,0.316,0.305,0.316,0.305,,,0.178,0.212,0.47,0.446,0.464,0.166,0.149,0.326,,0.632,0.285,0.848,0.846,,0.759
Fred Brown,0.716,0.444,0.964,,0.754,0.673,0.693,0.673,0.693,,,0.347,0.342,0.248,0.246,0.252,0.437,0.82,0.054,,0.643,0.6,0.795,0.793,,0.919
Mike Green,,0.489,0.964,,0.723,0.542,0.494,0.542,0.492,0.0,0.023,0.345,0.383,0.62,0.5,0.55,0.155,0.373,0.674,0.481,0.768,0.498,0.897,0.899,0.0,0.816
Ralph Simpson,,0.404,0.976,,0.809,0.634,0.62,0.633,0.614,0.016,0.069,0.465,0.505,0.237,0.303,0.287,0.68,0.728,0.074,0.744,0.606,0.598,0.836,0.841,0.166,0.834
Jim Cleamons,0.667,0.309,0.881,,0.76,0.337,0.346,0.337,0.346,,,0.221,0.227,0.213,0.248,0.242,0.586,0.368,0.081,,0.55,0.312,0.795,0.793,,0.881
Rick Barry,0.799,0.713,0.952,,0.914,0.939,1.0,0.939,1.0,,,0.604,0.548,0.202,0.39,0.335,0.757,1.0,0.128,,0.637,0.865,0.768,0.767,,1.0
George McGinnis,,0.652,0.94,,0.902,0.797,0.872,0.741,0.793,1.0,1.0,0.836,0.946,0.87,0.782,0.827,0.762,0.904,0.217,1.0,0.858,0.831,0.747,0.762,0.708,0.801
Don Buse,,0.258,0.952,,0.669,0.197,0.226,0.163,0.17,0.613,0.703,0.072,0.074,0.185,0.201,0.2,0.515,0.728,0.058,0.225,0.422,0.183,0.715,0.78,0.618,0.882
Dan Issel,,0.522,0.988,,0.809,0.561,0.588,0.561,0.585,0.0,0.029,0.363,0.403,0.567,0.484,0.522,0.289,0.333,0.186,0.372,0.558,0.517,0.78,0.782,0.0,0.816
Swen Nater,,0.545,0.929,,0.767,0.452,0.412,0.452,0.412,0.0,0.006,0.284,0.309,0.811,0.974,0.94,0.149,0.189,0.337,0.438,0.68,0.415,0.897,0.896,0.0,0.832
Tom Owens,,0.466,0.976,,0.748,0.467,0.437,0.467,0.436,0.0,0.011,0.333,0.363,0.651,0.652,0.665,0.32,0.158,0.318,0.363,0.739,0.438,0.873,0.873,0.0,0.831
Bob McAdoo,0.817,1.0,0.976,,1.0,1.0,0.964,1.0,0.964,,,0.983,1.0,0.675,0.908,0.849,0.275,0.404,0.674,,0.788,1.0,0.848,0.846,,0.89
Curtis Rowe,0.667,0.292,0.976,,0.788,0.385,0.394,0.385,0.394,,,0.262,0.285,0.382,0.44,0.43,0.186,0.219,0.171,,0.538,0.359,0.8,0.798,,0.833
Randy Smith,0.817,0.404,0.976,,0.848,0.557,0.569,0.557,0.569,,,0.362,0.371,0.209,0.267,0.253,0.822,0.601,0.012,,0.7,0.514,0.801,0.8,,0.885
Billy Knight,,0.399,0.952,,0.723,0.53,0.49,0.526,0.483,0.065,0.091,0.317,0.325,0.624,0.373,0.464,0.258,0.504,0.112,0.559,0.55,0.484,0.884,0.889,0.5,0.884
Elmore Smith,0.5,0.264,0.881,,0.661,0.316,0.317,0.316,0.317,,,0.172,0.29,0.462,0.642,0.595,0.223,0.368,0.837,,0.722,0.284,0.816,0.815,,0.537
Phil Jackson,0.667,0.27,0.929,,0.646,0.296,0.321,0.296,0.321,,,0.296,0.318,0.301,0.496,0.441,0.209,0.368,0.205,,0.935,0.297,0.753,0.752,,0.844
Mike Newlin,0.683,0.331,0.94,,0.765,0.398,0.408,0.398,0.408,,,0.406,0.383,0.121,0.219,0.191,0.62,0.487,0.027,,0.816,0.402,0.798,0.797,,0.961
George Gervin,,0.562,1.0,,0.88,0.716,0.747,0.7,0.722,0.274,0.314,0.583,0.575,0.543,0.482,0.512,0.318,0.575,0.535,0.59,0.836,0.694,0.785,0.792,0.618,0.918
Walt Frazier,0.667,0.607,0.929,,0.905,0.614,0.627,0.614,0.627,,,0.508,0.503,0.198,0.401,0.342,0.729,0.833,0.054,,0.581,0.592,0.8,0.798,,0.916
Jo Jo White,1.0,0.449,0.976,,0.91,0.601,0.65,0.601,0.65,,,0.285,0.28,0.185,0.243,0.229,0.705,0.561,0.066,,0.586,0.531,0.757,0.755,,0.923
Bob Love,0.783,0.292,0.726,,0.678,0.492,0.567,0.492,0.567,,,0.405,0.399,0.218,0.306,0.283,0.157,0.276,0.047,,0.592,0.474,0.71,0.709,,0.918
John Gianelli,0.667,0.309,0.952,,0.79,0.313,0.327,0.313,0.327,,,0.207,0.245,0.47,0.509,0.506,0.251,0.167,0.457,,0.745,0.29,0.781,0.78,,0.765
Donnie Freeman,,0.287,0.917,,0.673,0.414,0.456,0.414,0.454,0.0,0.029,0.443,0.442,0.235,0.082,0.135,0.311,0.285,0.058,0.31,0.479,0.422,0.742,0.744,0.0,0.908
John Johnson,0.633,0.348,0.952,,0.718,0.481,0.488,0.481,0.488,,,0.362,0.378,0.356,0.363,0.368,0.369,0.329,0.151,,0.705,0.456,0.806,0.805,,0.867
Travis Grant,,0.315,0.631,,0.565,0.526,0.477,0.525,0.476,0.016,0.011,0.279,0.274,0.257,0.226,0.241,0.151,0.193,0.081,0.28,0.453,0.472,0.901,0.901,1.0,0.924
Nate Thurmond,0.783,0.264,0.952,,0.779,0.228,0.309,0.228,0.309,,,0.202,0.281,0.569,0.691,0.664,0.505,0.202,0.756,,0.768,0.223,0.603,0.602,,0.652
John Havlicek,1.0,0.545,0.976,,0.885,0.586,0.636,0.586,0.636,,,0.443,0.417,0.338,0.353,0.356,0.665,0.482,0.062,,0.654,0.556,0.753,0.752,,0.962
Mack Calvin,,0.506,0.881,,0.696,0.441,0.449,0.438,0.442,0.048,0.091,0.729,0.666,0.079,0.186,0.154,0.877,0.614,0.031,0.661,0.584,0.51,0.803,0.81,0.376,0.991
Maurice Lucas,,0.309,0.952,,0.696,0.4,0.423,0.398,0.419,0.032,0.051,0.276,0.288,0.62,0.572,0.6,0.442,0.39,0.248,0.493,0.853,0.374,0.773,0.777,0.444,0.869
Jimmy Walker,0.734,0.348,0.964,,0.882,0.505,0.525,0.505,0.525,,,0.379,0.363,0.112,0.201,0.176,0.348,0.373,0.05,,0.629,0.478,0.786,0.785,,0.946
Chet Walker,0.783,0.59,0.905,,0.693,0.479,0.485,0.479,0.485,,,0.633,0.603,0.251,0.34,0.317,0.26,0.215,0.023,,0.513,0.516,0.806,0.805,,0.951
Phil Chenier,1.0,0.494,0.917,,0.811,0.63,0.691,0.63,0.691,,,0.462,0.459,0.163,0.233,0.215,0.382,0.772,0.225,,0.448,0.594,0.745,0.744,,0.913
Julius Erving,,0.989,1.0,,0.961,0.835,0.815,0.808,0.775,0.468,0.497,0.745,0.764,0.624,0.675,0.672,0.711,0.816,0.609,0.713,0.725,0.828,0.838,0.851,0.666,0.884
Calvin Murphy,0.683,0.416,0.929,,0.71,0.509,0.52,0.509,0.52,,,0.523,0.485,0.114,0.13,0.127,0.586,0.561,0.016,,0.796,0.514,0.801,0.8,,0.977
Sidney Wicks,0.633,0.545,0.976,,0.893,0.632,0.627,0.632,0.627,,,0.604,0.701,0.508,0.692,0.644,0.442,0.474,0.31,,0.819,0.628,0.823,0.821,,0.781
Kareem Abdul-Jabbar,0.633,0.725,0.774,,0.776,0.742,0.714,0.742,0.714,,,0.498,0.535,0.426,0.769,0.67,0.406,0.285,0.822,,0.581,0.688,0.849,0.848,,0.844
Scott Wedman,0.734,0.27,0.952,,0.722,0.342,0.364,0.342,0.364,,,0.213,0.214,0.444,0.308,0.36,0.198,0.355,0.105,,0.765,0.314,0.77,0.769,,0.905
Mike Riordan,1.0,0.343,0.881,,0.619,0.475,0.477,0.475,0.477,,,0.15,0.147,0.198,0.208,0.209,0.305,0.316,0.023,,0.674,0.402,0.815,0.813,,0.927
Jim Chones,0.667,0.348,0.857,,0.686,0.407,0.413,0.407,0.413,,,0.233,0.281,0.343,0.558,0.497,0.203,0.215,0.465,,0.7,0.369,0.806,0.805,,0.751
Jim Eakins,,0.427,1.0,,0.725,0.347,0.341,0.347,0.341,0.0,0.0,0.446,0.437,0.462,0.422,0.444,0.225,0.25,0.329,0.41,0.734,0.371,0.833,0.831,,0.925
Larry Kenon,,0.562,1.0,,0.894,0.617,0.599,0.616,0.598,0.016,0.011,0.333,0.354,0.613,0.665,0.661,0.188,0.469,0.116,0.488,0.649,0.555,0.843,0.841,1.0,0.852
Spencer Haywood,0.716,0.41,0.81,,0.715,0.555,0.598,0.555,0.598,,,0.474,0.479,0.435,0.463,0.463,0.211,0.237,0.419,,0.49,0.539,0.76,0.759,,0.897
Rich Jones,,0.354,0.988,,0.875,0.593,0.668,0.581,0.645,0.21,0.286,0.44,0.47,0.543,0.426,0.474,0.415,0.386,0.124,0.498,0.841,0.564,0.727,0.736,0.52,0.848
Clifford Ray,0.799,0.376,0.976,,0.712,0.273,0.258,0.273,0.258,,,0.262,0.357,0.569,0.654,0.639,0.274,0.417,0.45,,0.864,0.272,0.864,0.863,,0.666
Sam Lacey,0.734,0.416,0.964,,0.955,0.358,0.414,0.358,0.414,,,0.221,0.24,0.501,0.986,0.844,0.658,0.61,0.651,,0.776,0.328,0.707,0.706,,0.834
Wil Jones,,0.388,1.0,,0.76,0.418,0.428,0.418,0.425,0.0,0.029,0.213,0.237,0.435,0.438,0.446,0.394,0.474,0.271,0.472,1.0,0.373,0.8,0.803,0.0,0.813
Chuck Williams,,0.343,0.964,,0.896,0.435,0.434,0.426,0.424,0.161,0.137,0.325,0.327,0.132,0.171,0.162,0.886,0.504,0.07,0.405,0.467,0.415,0.818,0.82,0.834,0.902
Earl Monroe,0.667,0.371,0.929,,0.795,0.61,0.659,0.61,0.659,,,0.456,0.451,0.123,0.29,0.24,0.415,0.474,0.112,,0.567,0.577,0.757,0.755,,0.915
Happy Hairston,0.5,0.393,0.881,,0.645,0.247,0.242,0.247,0.242,,,0.333,0.34,0.668,0.687,0.695,0.266,0.228,0.043,,0.618,0.268,0.838,0.836,,0.886
Ed Ratleff,0.683,0.315,0.952,,0.724,0.358,0.384,0.358,0.384,,,0.241,0.239,0.407,0.293,0.337,0.398,0.64,0.198,,0.654,0.332,0.763,0.762,,0.914
Freddie Lewis,,0.41,0.821,,0.788,0.529,0.556,0.512,0.525,0.29,0.383,0.544,0.529,0.244,0.165,0.195,0.565,0.645,0.012,0.488,0.456,0.541,0.778,0.797,0.538,0.933
Archie Clark,0.716,0.348,0.917,,0.701,0.416,0.415,0.416,0.415,,,0.247,0.242,0.13,0.188,0.173,0.666,0.482,0.019,,0.533,0.378,0.82,0.818,,0.923
Wes Unseld,1.0,0.596,0.869,,0.821,0.249,0.245,0.249,0.245,,,0.193,0.231,0.699,0.813,0.791,0.457,0.504,0.264,,0.51,0.237,0.831,0.83,,0.758
Moses Malone,,0.573,0.988,,0.906,0.54,0.467,0.54,0.466,0.0,0.006,0.575,0.742,1.0,0.807,0.888,0.126,0.373,0.496,0.758,0.816,0.55,0.945,0.945,0.0,0.702
Dennis Awtrey,0.533,0.292,0.976,,0.802,0.31,0.326,0.31,0.326,,,0.202,0.245,0.532,0.495,0.517,0.526,0.263,0.202,,0.643,0.286,0.778,0.777,,0.749
John Drew,0.516,0.399,0.929,,0.647,0.481,0.555,0.481,0.555,,,0.595,0.683,0.785,0.513,0.614,0.212,0.522,0.151,,0.776,0.509,0.709,0.707,,0.789
Larry Steele,0.633,0.32,0.905,,0.675,0.242,0.218,0.242,0.218,,,0.187,0.183,0.189,0.15,0.166,0.442,0.803,0.062,,0.72,0.23,0.907,0.906,,0.925
Norm Van Lier,0.783,0.315,0.833,,0.732,0.372,0.438,0.372,0.438,,,0.362,0.374,0.189,0.259,0.241,0.62,0.61,0.054,,0.697,0.371,0.695,0.694,,0.876
Paul Westphal,1.0,0.287,0.976,,0.447,0.312,0.302,0.312,0.302,,,0.183,0.196,0.097,0.127,0.12,0.362,0.342,0.128,,0.544,0.284,0.844,0.843,,0.844
Butch Beard,0.799,0.427,0.976,,0.712,0.373,0.349,0.373,0.349,,,0.356,0.351,0.255,0.214,0.232,0.531,0.579,0.043,,0.841,0.37,0.874,0.873,,0.92
Charlie Scott,0.533,0.264,0.821,,0.732,0.642,0.719,0.642,0.719,,,0.42,0.441,0.158,0.215,0.201,0.478,0.487,0.093,,0.839,0.593,0.73,0.729,,0.864
Steve Mix,0.567,0.287,0.548,,0.494,0.256,0.263,0.256,0.263,,,0.244,0.258,0.341,0.369,0.367,0.152,0.346,0.081,,0.496,0.254,0.796,0.795,,0.858
Byron Beck,,0.287,1.0,,0.514,0.351,0.336,0.351,0.336,0.0,0.006,0.124,0.122,0.279,0.231,0.252,0.163,0.259,0.054,0.18,0.765,0.3,0.853,0.853,0.0,0.924
Marvin Barnes,,0.483,0.917,,0.869,0.71,0.704,0.71,0.703,0.0,0.017,0.452,0.553,0.921,0.838,0.883,0.385,0.421,0.531,0.727,0.929,0.653,0.825,0.825,0.0,0.741
Dave Robisch,,0.478,1.0,,0.537,0.358,0.351,0.358,0.351,0.0,0.006,0.466,0.435,0.354,0.366,0.37,0.235,0.202,0.186,0.256,0.581,0.384,0.833,0.833,0.0,0.972
Darnell Hillman,,0.348,0.964,,0.736,0.444,0.416,0.444,0.415,0.0,0.023,0.233,0.254,0.651,0.483,0.549,0.202,0.32,0.512,0.495,0.935,0.397,0.873,0.874,0.0,0.832
Brian Taylor,,0.466,0.94,,0.738,0.431,0.415,0.422,0.394,0.161,0.263,0.23,0.246,0.189,0.156,0.17,0.434,0.969,0.101,0.36,0.612,0.39,0.849,0.874,0.434,0.846
Doug Collins,0.567,0.433,0.964,,0.797,0.512,0.519,0.512,0.519,,,0.508,0.492,0.229,0.226,0.231,0.328,0.474,0.066,,0.824,0.513,0.808,0.807,,0.934
Jim McMillian,0.817,0.337,0.738,,0.602,0.317,0.313,0.317,0.313,,,0.298,0.29,0.279,0.276,0.283,0.24,0.303,0.058,,0.365,0.314,0.826,0.825,,0.929
Rudy Tomjanovich,0.683,0.567,0.964,,0.886,0.634,0.597,0.634,0.597,,,0.443,0.46,0.404,0.459,0.45,0.363,0.333,0.093,,0.652,0.592,0.869,0.868,,0.874
Dave Twardzik,,0.287,0.905,,0.757,0.328,0.296,0.327,0.294,0.016,0.034,0.486,0.482,0.207,0.164,0.181,0.622,0.579,0.043,0.63,0.674,0.366,0.904,0.909,0.334,0.914
Ron Boone,,0.466,1.0,,0.965,0.796,0.801,0.787,0.786,0.161,0.189,0.557,0.53,0.31,0.284,0.298,0.572,0.553,0.132,0.794,0.751,0.748,0.813,0.818,0.606,0.951
Billy Paultz,,0.506,0.952,,0.799,0.479,0.487,0.479,0.486,0.0,0.017,0.328,0.359,0.382,0.64,0.567,0.275,0.259,0.531,0.353,0.773,0.446,0.803,0.805,0.0,0.827
Dick Snyder,0.667,0.36,0.976,,0.732,0.455,0.446,0.455,0.446,,,0.253,0.245,0.081,0.215,0.175,0.432,0.303,0.167,,0.64,0.41,0.834,0.833,,0.936
Bob Dandridge,0.633,0.393,0.952,,0.856,0.631,0.659,0.631,0.659,,,0.324,0.329,0.312,0.438,0.405,0.374,0.535,0.186,,0.935,0.563,0.783,0.782,,0.89
Artis Gilmore,,0.91,1.0,,0.987,0.716,0.609,0.715,0.608,0.016,0.011,0.632,0.744,0.938,1.0,1.0,0.32,0.276,1.0,0.815,0.901,0.7,0.96,0.959,1.0,0.77
Don Chaney,1.0,0.287,0.976,,0.624,0.293,0.338,0.293,0.338,,,0.204,0.207,0.376,0.213,0.272,0.278,0.535,0.256,,0.691,0.274,0.709,0.707,,0.892
Mike Sojourner,0.516,0.264,0.869,,0.602,0.345,0.35,0.345,0.35,,,0.146,0.183,0.431,0.478,0.472,0.143,0.154,0.221,,0.615,0.301,0.808,0.807,,0.72
Paul Silas,1.0,0.404,0.976,,0.752,0.285,0.338,0.285,0.338,,,0.374,0.432,0.765,0.725,0.753,0.345,0.263,0.085,,0.649,0.307,0.69,0.689,,0.784
Dick Van Arsdale,0.533,0.331,0.833,,0.684,0.384,0.404,0.384,0.404,,,0.433,0.426,0.114,0.147,0.139,0.3,0.355,0.043,,0.501,0.397,0.778,0.777,,0.92
Gail Goodrich,0.5,0.309,0.857,,0.754,0.599,0.645,0.599,0.645,,,0.488,0.475,0.211,0.132,0.161,0.646,0.447,0.023,,0.606,0.576,0.76,0.759,,0.93
Jamaal Wilkes,0.799,0.287,0.976,,0.711,0.458,0.512,0.458,0.512,,,0.245,0.274,0.446,0.501,0.493,0.282,0.469,0.085,,0.629,0.411,0.732,0.731,,0.812
