Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Mark Olberding,0.492,0.261,0.988,0.756,0.716,0.282,0.279,0.283,0.29,0.0,0.016,0.398,0.389,0.316,0.519,0.498,0.216,0.23,0.024,0.567,0.866,0.356,0.788,0.793,0.0,0.917
Bill Laimbeer,0.73,0.624,1.0,1.0,0.909,0.634,0.622,0.63,0.64,0.056,0.093,0.331,0.338,0.67,0.997,0.983,0.137,0.284,0.156,0.396,0.895,0.622,0.794,0.801,0.222,0.879
Andrew Toney,0.921,0.35,0.854,0.793,0.703,0.479,0.483,0.438,0.447,0.549,0.544,0.415,0.393,0.08,0.197,0.172,0.323,0.267,0.053,0.687,0.613,0.538,0.772,0.797,0.371,0.95
Cedric Maxwell,1.0,0.293,0.695,0.622,0.47,0.214,0.199,0.214,0.207,0.0,0.01,0.313,0.308,0.223,0.2,0.235,0.091,0.148,0.033,0.301,0.407,0.274,0.837,0.841,0.0,0.916
Johnny Moore,0.651,0.459,1.0,1.0,0.845,0.443,0.481,0.417,0.454,0.352,0.461,0.256,0.274,0.214,0.394,0.367,0.727,0.942,0.039,0.724,0.718,0.452,0.717,0.747,0.281,0.84
Julius Erving,0.921,0.484,0.951,0.951,0.797,0.65,0.654,0.647,0.675,0.042,0.073,0.459,0.489,0.391,0.336,0.402,0.207,0.556,0.239,0.638,0.578,0.675,0.776,0.78,0.214,0.843
Robert Parish,1.0,0.573,0.963,0.951,0.896,0.587,0.537,0.587,0.561,0.0,0.0,0.396,0.435,0.598,0.801,0.815,0.111,0.23,0.221,0.571,0.648,0.603,0.851,0.851,,0.819
Derek Harper,0.699,0.344,1.0,0.012,0.697,0.35,0.335,0.328,0.316,0.296,0.316,0.151,0.17,0.107,0.211,0.193,0.321,0.593,0.081,0.377,0.564,0.342,0.816,0.845,0.344,0.795
Jay Vincent,0.699,0.414,0.963,0.573,0.799,0.58,0.602,0.581,0.627,0.0,0.021,0.476,0.465,0.42,0.721,0.683,0.15,0.198,0.048,0.521,0.657,0.623,0.752,0.755,0.0,0.922
Buck Williams,0.667,0.49,1.0,1.0,1.0,0.614,0.576,0.614,0.599,0.014,0.021,0.456,0.595,0.734,0.947,0.975,0.149,0.259,0.241,0.73,0.852,0.645,0.832,0.834,0.25,0.689
Rodney McCray,0.762,0.541,1.0,1.0,0.943,0.507,0.471,0.507,0.488,0.0,0.031,0.313,0.346,0.457,0.469,0.523,0.316,0.37,0.164,0.546,0.625,0.511,0.84,0.845,0.0,0.814
Otis Birdsong,0.667,0.268,0.683,0.549,0.579,0.527,0.512,0.523,0.523,0.056,0.109,0.218,0.287,0.136,0.122,0.144,0.207,0.346,0.015,0.359,0.422,0.499,0.802,0.813,0.19,0.686
Kareem Abdul-Jabbar,0.984,0.713,0.963,0.963,0.827,0.77,0.638,0.771,0.666,0.0,0.005,0.392,0.437,0.368,0.639,0.603,0.222,0.259,0.355,0.604,0.692,0.75,0.94,0.942,0.0,0.807
Michael Jordan,0.603,0.892,1.0,1.0,0.988,0.891,0.859,0.883,0.869,0.127,0.269,0.855,0.825,0.38,0.51,0.518,0.428,0.807,0.151,0.893,0.828,1.0,0.808,0.826,0.173,0.932
Kevin McHale,1.0,0.701,0.963,0.378,0.834,0.644,0.562,0.645,0.583,0.0,0.031,0.482,0.517,0.52,0.671,0.691,0.126,0.115,0.263,0.482,0.68,0.677,0.895,0.9,0.0,0.838
Micheal Ray Richardson,0.667,0.554,1.0,1.0,0.983,0.735,0.777,0.705,0.749,0.408,0.596,0.326,0.346,0.355,0.418,0.443,0.596,1.0,0.048,0.764,0.805,0.713,0.736,0.766,0.252,0.846
Lewis Lloyd,0.762,0.299,1.0,0.707,0.669,0.487,0.46,0.485,0.476,0.028,0.041,0.218,0.243,0.223,0.185,0.224,0.249,0.3,0.061,0.543,0.57,0.466,0.826,0.829,0.25,0.807
Eddie Johnson,0.54,0.268,0.89,0.805,0.744,0.482,0.5,0.459,0.483,0.31,0.373,0.36,0.367,0.086,0.214,0.186,0.504,0.177,0.015,0.748,0.535,0.516,0.752,0.774,0.306,0.88
Fat Lever,0.826,0.331,1.0,1.0,0.804,0.452,0.521,0.446,0.531,0.085,0.124,0.267,0.283,0.334,0.367,0.399,0.546,0.831,0.066,0.623,0.657,0.454,0.675,0.683,0.25,0.849
Thurl Bailey,0.651,0.344,0.976,0.829,0.78,0.54,0.547,0.539,0.571,0.014,0.005,0.267,0.259,0.348,0.517,0.509,0.123,0.21,0.23,0.466,0.625,0.524,0.769,0.769,1.0,0.928
Terry Cummings,0.938,0.682,0.963,0.951,0.855,0.808,0.81,0.809,0.846,0.0,0.005,0.465,0.512,0.555,0.656,0.694,0.203,0.481,0.147,0.583,0.767,0.805,0.777,0.779,0.0,0.817
Rory Sparrow,0.382,0.274,0.963,0.5,0.72,0.347,0.35,0.34,0.349,0.099,0.161,0.166,0.156,0.086,0.182,0.164,0.496,0.333,0.02,0.46,0.581,0.338,0.772,0.794,0.226,0.954
Tim McCormick,0.492,0.242,0.951,0.329,0.498,0.286,0.255,0.287,0.266,0.0,0.005,0.255,0.291,0.332,0.35,0.386,0.069,0.074,0.072,0.35,0.602,0.314,0.874,0.876,0.0,0.788
Isiah Thomas,0.73,0.713,0.988,0.988,0.971,0.688,0.746,0.658,0.717,0.408,0.585,0.541,0.545,0.259,0.343,0.35,1.0,0.77,0.055,0.926,0.837,0.744,0.719,0.747,0.257,0.892
Alvan Adams,0.572,0.433,1.0,0.841,0.671,0.507,0.484,0.507,0.506,0.0,0.0,0.339,0.313,0.348,0.482,0.485,0.274,0.473,0.105,0.604,0.738,0.52,0.816,0.816,,0.974
Craig Hodges,0.938,0.382,1.0,0.768,0.784,0.382,0.387,0.333,0.33,0.662,0.699,0.144,0.144,0.168,0.156,0.18,0.311,0.395,0.002,0.414,0.762,0.377,0.769,0.821,0.348,0.899
Moses Malone,0.921,0.758,0.963,0.963,0.929,0.641,0.679,0.642,0.708,0.0,0.01,1.0,1.0,0.875,0.897,1.0,0.116,0.276,0.27,0.877,0.628,0.839,0.736,0.738,0.0,0.899
Purvis Short,0.349,0.395,0.951,0.939,0.968,0.872,0.941,0.823,0.901,0.662,0.777,0.68,0.678,0.357,0.335,0.386,0.208,0.477,0.059,0.739,0.741,0.945,0.722,0.744,0.313,0.901
Alton Lister,0.938,0.338,0.988,0.976,0.657,0.343,0.316,0.343,0.33,0.0,0.005,0.209,0.29,0.498,0.594,0.628,0.113,0.202,0.366,0.561,0.834,0.345,0.845,0.846,0.0,0.648
Mark Aguirre,0.699,0.459,0.976,0.963,0.848,0.846,0.83,0.818,0.82,0.38,0.44,0.597,0.642,0.427,0.401,0.463,0.222,0.247,0.053,0.776,0.727,0.888,0.794,0.812,0.318,0.837
James Donaldson,0.492,0.318,1.0,0.707,0.752,0.374,0.291,0.374,0.304,0.0,0.0,0.308,0.335,0.382,0.694,0.648,0.043,0.115,0.285,0.632,0.631,0.402,1.0,1.0,,0.826
John Bagley,0.572,0.293,0.988,0.793,0.755,0.36,0.366,0.357,0.369,0.042,0.135,0.17,0.185,0.123,0.329,0.282,0.621,0.531,0.011,0.635,0.384,0.348,0.766,0.788,0.115,0.826
Tom Chambers,0.492,0.376,0.988,0.732,0.919,0.67,0.689,0.664,0.707,0.085,0.114,0.645,0.632,0.373,0.576,0.562,0.186,0.288,0.125,0.798,0.907,0.752,0.758,0.765,0.273,0.917
Louis Orr,0.382,0.306,0.963,0.378,0.771,0.396,0.405,0.396,0.418,0.014,0.052,0.355,0.369,0.389,0.306,0.379,0.119,0.412,0.059,0.423,0.567,0.435,0.763,0.771,0.1,0.864
Michael Cooper,0.984,0.293,1.0,0.244,0.688,0.294,0.314,0.257,0.26,0.493,0.637,0.156,0.147,0.127,0.276,0.247,0.382,0.383,0.107,0.479,0.605,0.304,0.73,0.805,0.285,0.954
Kurt Rambis,0.984,0.261,1.0,0.561,0.508,0.193,0.173,0.193,0.181,0.0,0.0,0.092,0.114,0.373,0.506,0.512,0.061,0.337,0.103,0.298,0.613,0.186,0.87,0.87,,0.728
Steve Stipanovich,0.349,0.318,1.0,0.805,0.728,0.441,0.461,0.44,0.475,0.014,0.057,0.403,0.412,0.32,0.657,0.596,0.177,0.292,0.171,0.564,0.77,0.487,0.746,0.754,0.091,0.88
Kyle Macy,0.572,0.293,0.793,0.634,0.634,0.3,0.308,0.276,0.275,0.324,0.44,0.172,0.155,0.075,0.203,0.174,0.338,0.35,0.007,0.34,0.372,0.309,0.761,0.818,0.271,1.0
Darnell Valentine,0.667,0.318,0.915,0.72,0.716,0.342,0.359,0.342,0.374,0.0,0.01,0.312,0.321,0.123,0.229,0.212,0.465,0.588,0.011,0.595,0.549,0.377,0.743,0.744,0.0,0.874
Al Wood,0.492,0.268,0.976,0.963,0.8,0.548,0.561,0.542,0.568,0.099,0.171,0.225,0.237,0.225,0.25,0.271,0.21,0.346,0.114,0.368,0.544,0.52,0.761,0.776,0.212,0.856
Roy Hinson,0.572,0.318,0.927,0.915,0.737,0.495,0.489,0.496,0.509,0.0,0.016,0.368,0.416,0.423,0.569,0.578,0.061,0.21,0.379,0.525,0.904,0.519,0.79,0.791,0.0,0.795
Danny Ainge,1.0,0.42,0.915,0.89,0.806,0.446,0.419,0.431,0.407,0.211,0.29,0.16,0.15,0.173,0.267,0.26,0.355,0.502,0.013,0.457,0.663,0.42,0.83,0.862,0.268,0.957
Doc Rivers,0.54,0.401,0.841,0.707,0.668,0.356,0.371,0.34,0.367,0.211,0.187,0.395,0.418,0.15,0.206,0.208,0.365,0.671,0.116,0.54,0.727,0.421,0.747,0.754,0.417,0.849
Larry Bird,1.0,1.0,0.976,0.939,0.993,0.978,0.931,0.919,0.9,0.789,0.679,0.547,0.506,0.373,0.942,0.817,0.473,0.531,0.215,0.761,0.605,0.992,0.819,0.83,0.427,0.972
Phil Hubbard,0.572,0.363,0.927,0.671,0.707,0.442,0.435,0.442,0.452,0.0,0.021,0.503,0.546,0.486,0.368,0.465,0.102,0.333,0.02,0.546,0.75,0.519,0.793,0.796,0.0,0.828
Dennis Johnson,1.0,0.408,0.976,0.939,0.935,0.525,0.564,0.518,0.575,0.099,0.135,0.354,0.338,0.207,0.314,0.307,0.484,0.395,0.086,0.65,0.651,0.542,0.725,0.733,0.269,0.94
Artis Gilmore,0.651,0.669,0.988,0.988,0.866,0.567,0.452,0.567,0.471,0.0,0.01,0.657,0.715,0.525,0.854,0.821,0.117,0.165,0.379,0.739,0.89,0.669,0.978,0.98,0.0,0.826
Rickey Green,0.651,0.427,0.939,0.939,0.764,0.406,0.422,0.4,0.43,0.085,0.104,0.315,0.295,0.084,0.211,0.183,0.532,0.543,0.007,0.543,0.381,0.432,0.749,0.757,0.3,0.958
Darren Daye,0.635,0.242,0.976,0.098,0.494,0.275,0.267,0.274,0.275,0.014,0.036,0.242,0.275,0.211,0.249,0.264,0.214,0.218,0.042,0.411,0.477,0.3,0.804,0.812,0.143,0.788
Dan Issel,0.826,0.274,0.939,0.11,0.529,0.387,0.418,0.386,0.433,0.014,0.036,0.349,0.353,0.182,0.349,0.321,0.122,0.267,0.068,0.285,0.497,0.425,0.721,0.725,0.143,0.889
Larry Nance,0.572,0.503,0.744,0.671,0.692,0.548,0.464,0.548,0.483,0.014,0.01,0.244,0.281,0.443,0.474,0.52,0.142,0.362,0.228,0.417,0.538,0.524,0.922,0.922,0.5,0.782
Derek Smith,0.492,0.51,0.976,0.976,0.868,0.726,0.672,0.724,0.692,0.042,0.098,0.543,0.558,0.395,0.351,0.414,0.192,0.317,0.114,0.706,0.922,0.764,0.843,0.851,0.158,0.875
