Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
David Robinson,0.95,0.567,0.94,0.94,0.676,0.446,0.398,0.447,0.45,0.0,0.0,0.48,0.551,0.482,0.589,0.621,0.107,0.491,0.504,0.364,0.566,0.444,0.87,0.862,,0.731
Scot Pollard,1.0,0.382,0.964,0.349,0.552,0.258,0.212,0.258,0.24,0.0,0.0,0.205,0.232,0.475,0.487,0.542,0.06,0.4,0.273,0.238,0.592,0.237,0.943,0.935,,0.744
Kobe Bryant,0.95,0.713,0.964,0.964,0.899,0.98,0.946,0.938,0.981,0.144,0.205,0.871,0.821,0.283,0.425,0.423,0.497,0.674,0.126,0.78,0.669,0.942,0.804,0.832,0.25,0.89
Jerry Stackhouse,0.82,0.326,0.916,0.916,0.788,0.686,0.781,0.574,0.682,0.376,0.465,0.884,0.805,0.194,0.307,0.302,0.457,0.44,0.133,0.93,0.478,0.76,0.681,0.731,0.287,0.922
Corliss Williamson,0.82,0.287,0.94,0.084,0.499,0.538,0.477,0.537,0.536,0.004,0.008,0.429,0.416,0.295,0.261,0.306,0.107,0.28,0.094,0.479,0.663,0.496,0.875,0.871,0.2,0.865
Donyell Marshall,0.722,0.281,0.699,0.506,0.514,0.449,0.391,0.433,0.414,0.057,0.065,0.286,0.315,0.399,0.368,0.425,0.115,0.286,0.241,0.434,0.44,0.401,0.89,0.906,0.31,0.76
Mark Jackson,0.492,0.337,0.988,0.988,0.695,0.34,0.351,0.237,0.266,0.345,0.302,0.155,0.153,0.141,0.327,0.297,0.686,0.423,0.004,0.524,0.475,0.32,0.753,0.776,0.405,0.85
Juwan Howard,,0.275,0.976,0.867,0.774,0.605,0.595,0.606,0.671,0.0,0.003,0.466,0.478,0.563,0.503,0.587,0.192,0.263,0.169,0.531,0.777,0.553,0.789,0.784,0.0,0.817
Peja Stojakovic,1.0,0.556,0.855,0.855,0.778,0.716,0.669,0.548,0.549,0.563,0.481,0.505,0.45,0.182,0.389,0.358,0.198,0.463,0.05,0.49,0.352,0.702,0.83,0.867,0.416,0.941
Shawn Marion,0.59,0.551,0.976,0.976,0.913,0.856,0.826,0.794,0.852,0.21,0.189,0.341,0.315,0.533,0.765,0.771,0.184,0.851,0.309,0.503,0.628,0.722,0.804,0.81,0.393,0.908
Brent Barry,0.738,0.68,0.976,0.976,0.893,0.525,0.468,0.311,0.27,0.716,0.6,0.354,0.326,0.146,0.495,0.423,0.483,0.84,0.133,0.577,0.534,0.543,0.871,1.0,0.424,0.909
Jeff McInnis,0.64,0.287,0.976,0.964,0.89,0.606,0.664,0.509,0.594,0.328,0.363,0.327,0.305,0.114,0.217,0.204,0.567,0.36,0.022,0.514,0.592,0.552,0.708,0.743,0.321,0.898
Shaquille O'Neal,0.95,0.742,0.807,0.795,0.711,0.932,0.728,0.933,0.822,0.0,0.002,0.711,1.0,0.593,0.62,0.686,0.227,0.234,0.493,0.598,0.584,0.85,0.993,0.986,0.0,0.596
Alvin Williams,0.688,0.292,0.988,0.988,0.859,0.527,0.575,0.447,0.521,0.271,0.299,0.184,0.195,0.146,0.288,0.27,0.531,0.771,0.094,0.524,0.56,0.453,0.712,0.745,0.321,0.791
P.J. Brown,0.722,0.461,0.964,0.964,0.752,0.327,0.312,0.328,0.353,0.0,0.0,0.302,0.275,0.689,0.663,0.754,0.121,0.337,0.281,0.297,0.651,0.312,0.813,0.806,,0.922
