Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Christian Laettner,,0.304,0.902,0.866,0.722,0.483,0.49,0.538,0.546,0.034,0.058,0.518,0.481,0.517,0.52,0.538,0.215,0.307,0.214,0.594,0.92,0.489,0.834,0.853,0.443,0.88
Otis Thorpe,0.639,0.373,1.0,1.0,0.822,0.493,0.461,0.561,0.534,0.0,0.006,0.411,0.44,0.593,0.7,0.688,0.172,0.229,0.117,0.619,1.0,0.466,0.908,0.909,0.0,0.763
Anthony Mason,0.653,0.554,1.0,1.0,1.0,0.49,0.431,0.558,0.502,0.0,0.0,0.476,0.503,0.618,0.799,0.764,0.396,0.299,0.102,0.67,0.82,0.48,0.964,0.962,,0.774
Grant Hill,0.639,0.574,0.976,0.976,0.943,0.616,0.66,0.694,0.752,0.019,0.038,0.775,0.785,0.357,0.963,0.783,0.598,0.433,0.145,0.835,0.807,0.65,0.791,0.8,0.368,0.808
Karl Malone,0.764,0.74,1.0,1.0,0.9,0.861,0.822,0.96,0.931,0.06,0.059,0.818,0.86,0.492,0.924,0.804,0.377,0.597,0.169,0.632,0.817,0.845,0.889,0.892,0.766,0.777
Vlade Divac,0.736,0.299,0.963,0.963,0.714,0.452,0.436,0.511,0.496,0.011,0.027,0.302,0.358,0.556,0.706,0.679,0.285,0.329,0.395,0.632,0.913,0.409,0.878,0.891,0.32,0.689
P.J. Brown,0.417,0.26,0.988,0.988,0.851,0.386,0.431,0.436,0.492,0.011,0.022,0.326,0.322,0.604,0.507,0.56,0.18,0.342,0.301,0.422,0.83,0.367,0.76,0.766,0.383,0.828
Walt Williams,,0.25,0.89,0.89,0.627,0.392,0.437,0.304,0.324,0.427,0.432,0.26,0.282,0.278,0.323,0.319,0.251,0.368,0.175,0.479,0.793,0.399,0.76,0.814,0.745,0.756
Tim Hardaway,,0.358,0.976,0.561,0.733,0.457,0.536,0.349,0.386,0.517,0.559,0.385,0.371,0.098,0.285,0.229,0.699,0.571,0.051,0.746,0.67,0.489,0.723,0.783,0.697,0.849
Elden Campbell,0.736,0.402,1.0,1.0,0.781,0.488,0.48,0.555,0.555,0.0,0.007,0.398,0.424,0.455,0.677,0.623,0.198,0.381,0.639,0.435,1.0,0.459,0.861,0.865,0.0,0.767
Cedric Ceballos,0.736,0.48,0.951,0.866,0.76,0.697,0.65,0.729,0.641,0.191,0.271,0.526,0.497,0.604,0.471,0.536,0.13,0.407,0.066,0.53,0.48,0.665,0.908,0.985,0.531,0.865
John Starks,0.653,0.279,0.988,0.866,0.721,0.409,0.457,0.288,0.283,0.536,0.584,0.209,0.211,0.087,0.302,0.237,0.344,0.446,0.033,0.495,0.753,0.411,0.759,0.882,0.692,0.81
Terrell Brandon,0.653,0.623,0.915,0.915,0.743,0.557,0.592,0.52,0.542,0.341,0.347,0.54,0.463,0.132,0.295,0.248,0.532,0.571,0.099,0.451,0.487,0.582,0.796,0.832,0.741,0.954
Clarence Weatherspoon,0.251,0.284,0.951,0.915,0.896,0.536,0.549,0.61,0.637,0.0,0.003,0.508,0.518,0.666,0.758,0.753,0.172,0.485,0.325,0.568,0.713,0.522,0.829,0.829,0.0,0.802
Gary Payton,0.888,0.564,0.988,0.988,0.915,0.675,0.69,0.646,0.614,0.367,0.441,0.366,0.372,0.292,0.345,0.339,0.664,1.0,0.057,0.825,0.737,0.627,0.829,0.909,0.628,0.804
Joe Smith,0.5,0.333,1.0,1.0,0.816,0.512,0.554,0.57,0.626,0.037,0.041,0.484,0.476,0.843,0.612,0.717,0.086,0.368,0.404,0.438,0.747,0.502,0.784,0.788,0.684,0.831
Detlef Schrempf,0.888,0.402,0.768,0.732,0.636,0.393,0.4,0.357,0.353,0.273,0.264,0.458,0.45,0.205,0.374,0.328,0.301,0.242,0.024,0.463,0.597,0.434,0.832,0.875,0.782,0.834
Sean Elliott,0.82,0.377,0.939,0.939,0.839,0.573,0.609,0.452,0.462,0.603,0.578,0.521,0.514,0.194,0.48,0.396,0.23,0.299,0.099,0.629,0.593,0.617,0.798,0.846,0.787,0.829
Michael Cage,0.653,0.397,1.0,0.976,0.761,0.24,0.214,0.273,0.248,0.0,0.001,0.08,0.112,0.809,0.648,0.729,0.058,0.377,0.238,0.171,0.717,0.197,0.952,0.952,0.0,0.584
Bobby Phills,0.653,0.348,0.878,0.841,0.732,0.421,0.446,0.364,0.387,0.348,0.311,0.297,0.292,0.174,0.292,0.261,0.296,0.442,0.081,0.4,0.64,0.422,0.8,0.814,0.845,0.833
Dan Majerle,0.653,0.27,1.0,0.183,0.685,0.331,0.404,0.195,0.21,0.547,0.611,0.192,0.205,0.197,0.345,0.305,0.234,0.351,0.102,0.295,0.437,0.35,0.693,0.803,0.676,0.763
Dale Davis,0.722,0.304,0.951,0.939,0.757,0.365,0.324,0.415,0.377,0.0,0.0,0.216,0.351,0.708,0.671,0.709,0.083,0.242,0.337,0.378,0.793,0.322,0.955,0.954,,0.502
Hersey Hawkins,0.888,0.466,1.0,1.0,0.817,0.484,0.506,0.369,0.35,0.547,0.56,0.398,0.346,0.242,0.31,0.297,0.238,0.645,0.042,0.521,0.573,0.514,0.81,0.913,0.736,0.94
Arvydas Sabonis,0.612,0.412,0.89,0.256,0.502,0.43,0.391,0.441,0.389,0.146,0.153,0.369,0.371,0.413,0.648,0.588,0.142,0.277,0.235,0.489,0.703,0.425,0.933,0.981,0.718,0.814
Gheorghe Muresan,0.542,0.392,0.927,0.927,0.649,0.509,0.431,0.579,0.501,0.0,0.001,0.275,0.338,0.697,0.705,0.728,0.061,0.225,0.518,0.454,0.99,0.443,1.0,1.0,0.0,0.666
Joe Dumars,0.639,0.294,0.817,0.488,0.634,0.278,0.323,0.166,0.189,0.453,0.44,0.259,0.239,0.079,0.162,0.138,0.289,0.186,0.009,0.308,0.353,0.318,0.729,0.764,0.778,0.884
Grant Long,0.639,0.412,1.0,1.0,0.87,0.431,0.453,0.452,0.473,0.116,0.127,0.411,0.409,0.697,0.793,0.788,0.2,0.468,0.102,0.498,0.777,0.433,0.807,0.827,0.69,0.82
Sam Perkins,0.888,0.338,1.0,0.244,0.627,0.355,0.431,0.243,0.273,0.483,0.535,0.305,0.293,0.284,0.391,0.367,0.131,0.359,0.145,0.26,0.58,0.389,0.699,0.773,0.68,0.853
Charles Oakley,0.653,0.275,0.646,0.622,0.513,0.23,0.242,0.253,0.265,0.026,0.038,0.28,0.255,0.455,0.438,0.46,0.15,0.251,0.042,0.33,0.65,0.242,0.807,0.826,0.515,0.896
Rod Strickland,0.612,0.348,0.817,0.768,0.731,0.514,0.553,0.538,0.574,0.142,0.164,0.441,0.514,0.25,0.305,0.297,0.699,0.42,0.048,0.81,0.45,0.504,0.788,0.812,0.655,0.701
Reggie Miller,0.722,0.505,0.927,0.927,0.758,0.55,0.576,0.417,0.413,0.629,0.605,0.687,0.605,0.107,0.258,0.214,0.276,0.333,0.039,0.6,0.583,0.645,0.81,0.875,0.785,0.928
Kevin Johnson,0.569,0.402,0.683,0.671,0.581,0.373,0.364,0.399,0.388,0.079,0.084,0.546,0.484,0.118,0.263,0.221,0.564,0.355,0.039,0.54,0.48,0.42,0.868,0.889,0.705,0.924
Jeff Hornacek,0.764,0.5,1.0,0.72,0.749,0.483,0.476,0.42,0.413,0.39,0.329,0.414,0.352,0.174,0.216,0.209,0.371,0.459,0.06,0.403,0.57,0.501,0.86,0.879,0.893,0.96
Eddie Jones,0.736,0.333,0.854,0.805,0.632,0.368,0.37,0.316,0.288,0.311,0.335,0.217,0.224,0.126,0.276,0.233,0.269,0.558,0.136,0.314,0.54,0.358,0.842,0.949,0.701,0.795
Rick Fox,0.458,0.25,0.988,0.988,0.749,0.46,0.502,0.4,0.413,0.371,0.401,0.313,0.309,0.444,0.429,0.45,0.403,0.489,0.123,0.686,0.967,0.456,0.777,0.839,0.697,0.83
Clifford Robinson,0.612,0.392,0.951,0.927,0.862,0.604,0.706,0.466,0.525,0.667,0.695,0.575,0.659,0.346,0.47,0.443,0.207,0.372,0.205,0.616,0.827,0.66,0.724,0.768,0.724,0.714
Clyde Drexler,0.666,0.328,0.634,0.622,0.578,0.361,0.413,0.314,0.333,0.292,0.347,0.423,0.411,0.272,0.405,0.373,0.33,0.455,0.072,0.425,0.51,0.403,0.741,0.817,0.636,0.843
B.J. Armstrong,0.5,0.343,1.0,0.78,0.654,0.371,0.393,0.301,0.327,0.367,0.305,0.374,0.339,0.062,0.238,0.184,0.438,0.294,0.018,0.406,0.49,0.406,0.801,0.795,0.906,0.902
Steve Smith,0.639,0.387,0.976,0.976,0.826,0.539,0.618,0.44,0.453,0.524,0.624,0.508,0.468,0.348,0.297,0.326,0.245,0.294,0.051,0.479,0.69,0.58,0.74,0.841,0.634,0.888
Bryant Stith,0.486,0.255,1.0,0.939,0.813,0.414,0.492,0.42,0.48,0.154,0.218,0.511,0.461,0.351,0.404,0.4,0.263,0.494,0.048,0.498,0.623,0.449,0.712,0.757,0.531,0.908
Aaron McKie,0.612,0.26,0.988,0.89,0.653,0.368,0.39,0.371,0.381,0.142,0.173,0.243,0.242,0.242,0.32,0.304,0.224,0.398,0.063,0.429,0.683,0.347,0.8,0.844,0.623,0.822
Steve Kerr,1.0,0.407,1.0,0.0,0.555,0.266,0.261,0.152,0.154,0.457,0.35,0.125,0.102,0.07,0.125,0.11,0.21,0.273,0.006,0.133,0.363,0.276,0.866,0.851,0.987,0.999
Chris Mills,0.653,0.382,0.976,0.976,0.885,0.496,0.525,0.466,0.479,0.296,0.31,0.348,0.32,0.315,0.486,0.443,0.205,0.316,0.157,0.384,0.803,0.484,0.801,0.843,0.72,0.891
Avery Johnson,0.82,0.446,1.0,1.0,0.892,0.478,0.479,0.537,0.538,0.022,0.046,0.302,0.318,0.104,0.248,0.206,0.861,0.515,0.063,0.619,0.597,0.43,0.846,0.863,0.372,0.775
Olden Polynice,0.542,0.26,0.988,0.976,0.706,0.471,0.442,0.534,0.513,0.004,0.004,0.195,0.247,0.722,0.744,0.764,0.063,0.225,0.199,0.403,0.833,0.395,0.902,0.903,0.638,0.646
Derek Harper,0.653,0.309,1.0,1.0,0.837,0.476,0.508,0.391,0.386,0.453,0.479,0.249,0.25,0.09,0.25,0.202,0.384,0.567,0.015,0.565,0.67,0.461,0.795,0.877,0.713,0.814
Chris Childs,0.417,0.284,0.951,0.659,0.697,0.354,0.421,0.284,0.326,0.356,0.382,0.414,0.369,0.143,0.285,0.245,0.598,0.481,0.024,0.73,0.82,0.402,0.712,0.754,0.703,0.916
Allan Houston,0.639,0.348,1.0,0.915,0.889,0.616,0.672,0.463,0.501,0.715,0.659,0.476,0.44,0.152,0.361,0.3,0.273,0.264,0.048,0.74,0.777,0.649,0.776,0.8,0.818,0.885
Loy Vaught,0.403,0.309,0.976,0.951,0.858,0.623,0.588,0.701,0.672,0.026,0.028,0.238,0.249,0.573,0.887,0.808,0.122,0.377,0.12,0.502,0.803,0.521,0.899,0.903,0.705,0.782
Vinny Del Negro,0.82,0.407,1.0,1.0,0.8,0.522,0.52,0.523,0.511,0.213,0.221,0.284,0.26,0.101,0.347,0.272,0.344,0.368,0.018,0.317,0.553,0.478,0.851,0.885,0.728,0.895
Michael Jordan,1.0,1.0,1.0,1.0,0.894,1.0,1.0,1.0,1.0,0.416,0.383,0.875,0.798,0.416,0.58,0.543,0.384,0.779,0.127,0.625,0.65,1.0,0.848,0.865,0.818,0.897
Dale Ellis,0.486,0.304,0.988,0.634,0.76,0.501,0.518,0.384,0.374,0.562,0.537,0.217,0.217,0.247,0.333,0.315,0.152,0.247,0.021,0.311,0.637,0.483,0.82,0.887,0.789,0.817
Vin Baker,0.347,0.304,1.0,1.0,0.96,0.763,0.772,0.856,0.869,0.037,0.071,0.513,0.582,0.739,0.8,0.808,0.231,0.294,0.274,0.686,0.907,0.694,0.837,0.853,0.398,0.72
Michael Finley,0.569,0.309,1.0,0.878,0.929,0.508,0.528,0.502,0.497,0.228,0.274,0.387,0.392,0.39,0.345,0.374,0.316,0.368,0.093,0.422,0.663,0.495,0.815,0.874,0.628,0.805
Brent Price,0.542,0.363,0.988,0.61,0.591,0.275,0.289,0.14,0.147,0.521,0.444,0.267,0.232,0.107,0.279,0.228,0.454,0.338,0.012,0.486,0.613,0.325,0.808,0.829,0.885,0.94
John Stockton,0.764,0.637,1.0,1.0,0.843,0.48,0.442,0.429,0.373,0.356,0.332,0.374,0.343,0.152,0.253,0.226,1.0,0.606,0.045,0.781,0.69,0.485,0.921,0.995,0.808,0.892
Hubert Davis,0.653,0.275,0.902,0.171,0.513,0.3,0.306,0.184,0.188,0.476,0.394,0.179,0.157,0.098,0.129,0.123,0.112,0.134,0.024,0.2,0.4,0.317,0.832,0.846,0.912,0.933
Alonzo Mourning,0.583,0.485,0.854,0.854,0.773,0.615,0.582,0.688,0.658,0.034,0.044,0.78,0.865,0.612,0.747,0.727,0.174,0.303,0.569,0.832,0.817,0.652,0.896,0.906,0.575,0.737
Dikembe Mutombo,0.486,0.373,0.902,0.902,0.785,0.31,0.308,0.353,0.357,0.0,0.001,0.393,0.43,0.699,0.913,0.871,0.118,0.165,1.0,0.476,0.86,0.327,0.854,0.855,0.0,0.747
Shawn Kemp,0.888,0.549,0.963,0.927,0.761,0.574,0.506,0.647,0.582,0.019,0.018,0.788,0.807,0.775,0.922,0.904,0.189,0.403,0.383,1.0,0.997,0.622,0.961,0.962,0.799,0.798
Dennis Scott,0.834,0.431,1.0,1.0,0.88,0.536,0.604,0.278,0.308,1.0,0.926,0.291,0.27,0.177,0.361,0.309,0.265,0.39,0.087,0.387,0.563,0.574,0.753,0.783,0.814,0.882
Antonio Davis,0.722,0.294,1.0,0.171,0.605,0.258,0.261,0.292,0.302,0.004,0.003,0.393,0.419,0.528,0.46,0.501,0.047,0.143,0.199,0.276,0.827,0.289,0.839,0.838,0.958,0.767
Armen Gilliam,0.417,0.328,0.951,0.927,0.826,0.629,0.657,0.716,0.764,0.0,0.001,0.442,0.425,0.677,0.693,0.713,0.153,0.316,0.16,0.562,0.6,0.574,0.812,0.81,0.0,0.851
Jim Jackson,0.361,0.265,1.0,1.0,0.816,0.621,0.707,0.557,0.613,0.453,0.491,0.551,0.508,0.486,0.348,0.41,0.257,0.203,0.066,0.606,0.55,0.644,0.745,0.785,0.695,0.887
Anfernee Hardaway,0.834,0.706,1.0,1.0,0.872,0.68,0.657,0.663,0.586,0.333,0.417,0.711,0.705,0.362,0.33,0.354,0.635,0.719,0.123,0.727,0.533,0.715,0.878,0.979,0.602,0.825
Larry Johnson,0.569,0.495,0.988,0.988,0.947,0.636,0.662,0.641,0.655,0.251,0.27,0.682,0.685,0.699,0.637,0.683,0.388,0.238,0.13,0.578,0.577,0.666,0.815,0.846,0.701,0.814
Dennis Rodman,1.0,0.304,0.78,0.695,0.604,0.159,0.164,0.178,0.174,0.011,0.04,0.089,0.129,1.0,0.875,0.952,0.175,0.156,0.081,0.438,0.653,0.141,0.822,0.882,0.213,0.568
Tom Gugliotta,0.361,0.26,0.951,0.951,0.82,0.516,0.543,0.555,0.577,0.097,0.127,0.462,0.454,0.494,0.755,0.69,0.26,0.602,0.289,0.743,0.883,0.506,0.807,0.832,0.579,0.831
Toni Kukoc,1.0,0.495,0.988,0.244,0.608,0.421,0.425,0.371,0.359,0.326,0.319,0.329,0.324,0.323,0.305,0.323,0.313,0.277,0.084,0.362,0.5,0.428,0.839,0.896,0.772,0.83
George McCloud,0.361,0.284,0.963,0.768,0.823,0.579,0.692,0.339,0.379,0.963,1.0,0.288,0.272,0.326,0.386,0.379,0.231,0.489,0.114,0.527,0.707,0.601,0.709,0.774,0.726,0.865
Nick Anderson,0.834,0.363,0.939,0.939,0.786,0.437,0.489,0.288,0.298,0.629,0.634,0.265,0.292,0.258,0.474,0.415,0.305,0.524,0.139,0.448,0.45,0.455,0.757,0.836,0.749,0.744
Rik Smits,0.722,0.245,0.768,0.768,0.55,0.509,0.483,0.578,0.559,0.004,0.007,0.369,0.356,0.334,0.461,0.433,0.12,0.091,0.136,0.508,0.753,0.467,0.892,0.894,0.383,0.847
Glen Rice,0.569,0.407,0.963,0.963,0.909,0.666,0.701,0.545,0.562,0.64,0.594,0.51,0.463,0.242,0.429,0.378,0.253,0.394,0.057,0.517,0.723,0.686,0.807,0.841,0.812,0.9
Kenny Anderson,,0.377,0.841,0.78,0.678,0.381,0.451,0.319,0.364,0.345,0.378,0.415,0.411,0.177,0.206,0.203,0.628,0.481,0.042,0.463,0.593,0.422,0.716,0.761,0.688,0.827
Mookie Blaylock,0.639,0.441,0.988,0.988,0.837,0.497,0.607,0.278,0.314,0.865,0.919,0.203,0.207,0.309,0.326,0.332,0.522,0.918,0.051,0.597,0.503,0.509,0.693,0.766,0.711,0.803
Patrick Ewing,0.653,0.333,0.927,0.927,0.805,0.74,0.787,0.837,0.898,0.015,0.041,0.561,0.56,0.441,0.953,0.806,0.175,0.294,0.554,0.702,0.823,0.687,0.798,0.807,0.274,0.818
David Robinson,0.82,0.897,1.0,1.0,0.873,0.776,0.745,0.88,0.861,0.011,0.013,1.0,1.0,0.896,1.0,1.0,0.27,0.481,0.816,0.603,0.873,0.823,0.884,0.884,0.638,0.818
Latrell Sprewell,0.5,0.27,0.951,0.951,0.886,0.562,0.65,0.527,0.579,0.341,0.416,0.562,0.542,0.348,0.376,0.38,0.358,0.55,0.136,0.705,0.5,0.591,0.733,0.788,0.619,0.848
Mark Jackson,0.722,0.353,0.988,0.988,0.765,0.323,0.338,0.288,0.3,0.24,0.22,0.24,0.232,0.185,0.354,0.307,0.693,0.433,0.015,0.638,0.51,0.324,0.81,0.831,0.824,0.844
Dell Curry,0.569,0.25,1.0,0.354,0.686,0.481,0.526,0.344,0.357,0.614,0.599,0.233,0.208,0.191,0.288,0.264,0.192,0.468,0.075,0.413,0.577,0.479,0.776,0.834,0.774,0.918
Juwan Howard,0.542,0.275,0.988,0.988,0.953,0.8,0.811,0.906,0.935,0.015,0.019,0.51,0.518,0.528,0.693,0.66,0.393,0.29,0.117,0.962,0.897,0.718,0.837,0.838,0.59,0.805
Ron Harper,1.0,0.309,0.976,0.976,0.546,0.255,0.271,0.256,0.25,0.105,0.153,0.157,0.169,0.208,0.204,0.213,0.227,0.455,0.096,0.232,0.457,0.238,0.8,0.887,0.515,0.758
Tim Legler,0.542,0.333,0.939,0.0,0.513,0.254,0.249,0.13,0.135,0.479,0.361,0.211,0.186,0.081,0.163,0.14,0.148,0.195,0.036,0.143,0.47,0.291,0.868,0.834,1.0,0.928
Nick Van Exel,0.736,0.279,0.902,0.902,0.727,0.432,0.514,0.313,0.344,0.539,0.594,0.26,0.248,0.081,0.223,0.181,0.556,0.303,0.03,0.495,0.383,0.441,0.714,0.788,0.684,0.859
Mahmoud Abdul-Rauf,0.486,0.27,0.695,0.646,0.587,0.452,0.516,0.364,0.406,0.453,0.456,0.233,0.191,0.073,0.164,0.138,0.425,0.277,0.009,0.365,0.39,0.44,0.743,0.776,0.751,1.0
Chuck Person,0.82,0.27,0.976,0.195,0.616,0.336,0.381,0.147,0.152,0.712,0.683,0.107,0.126,0.213,0.495,0.413,0.109,0.212,0.078,0.289,0.657,0.35,0.748,0.834,0.785,0.692
Brent Barry,0.403,0.24,0.963,0.537,0.549,0.309,0.323,0.199,0.189,0.461,0.437,0.177,0.166,0.107,0.191,0.168,0.251,0.411,0.066,0.381,0.653,0.321,0.812,0.909,0.797,0.871
Danny Ferry,0.653,0.27,1.0,0.963,0.775,0.461,0.497,0.347,0.35,0.536,0.535,0.165,0.163,0.199,0.349,0.309,0.209,0.247,0.111,0.387,0.777,0.438,0.786,0.858,0.755,0.827
Shaquille O'Neal,0.834,0.338,0.659,0.634,0.563,0.646,0.558,0.734,0.648,0.004,0.003,0.398,0.621,0.511,0.608,0.596,0.169,0.147,0.346,0.492,0.643,0.576,0.981,0.979,0.958,0.524
Dana Barros,0.458,0.275,0.976,0.305,0.673,0.414,0.436,0.284,0.275,0.562,0.543,0.208,0.179,0.059,0.251,0.192,0.334,0.251,0.009,0.381,0.387,0.417,0.805,0.894,0.782,0.951
