Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
John Paxson,0.615,0.355,1.0,0.78,0.82,0.352,0.348,0.308,0.295,0.578,0.583,0.127,0.135,0.056,0.164,0.136,0.478,0.254,0.031,0.304,0.609,0.306,0.806,0.795,0.742,0.889
Otis Thorpe,0.446,0.533,1.0,1.0,0.901,0.516,0.461,0.522,0.473,0.0,0.013,0.496,0.559,0.664,0.787,0.801,0.206,0.177,0.236,0.548,0.859,0.509,0.894,0.843,0.0,0.836
Tree Rollins,0.876,0.29,0.915,0.707,0.538,0.156,0.137,0.157,0.141,0.0,0.0,0.076,0.09,0.397,0.468,0.477,0.023,0.165,0.551,0.177,0.706,0.133,0.904,0.849,,0.796
Byron Scott,1.0,0.456,1.0,1.0,0.832,0.505,0.498,0.45,0.445,0.722,0.621,0.269,0.258,0.162,0.313,0.28,0.288,0.481,0.071,0.417,0.479,0.459,0.81,0.771,0.872,0.98
Maurice Cheeks,0.692,0.467,0.829,0.829,0.8,0.378,0.346,0.378,0.348,0.044,0.071,0.273,0.3,0.121,0.236,0.21,0.551,0.692,0.059,0.501,0.321,0.349,0.873,0.829,0.47,0.854
Dennis Johnson,0.908,0.308,0.963,0.951,0.894,0.385,0.418,0.383,0.403,0.078,0.258,0.251,0.258,0.115,0.303,0.255,0.608,0.335,0.15,0.513,0.591,0.349,0.735,0.726,0.226,0.915
A.C. Green,1.0,0.45,0.963,0.878,0.683,0.288,0.258,0.291,0.263,0.0,0.021,0.264,0.29,0.538,0.569,0.601,0.086,0.269,0.315,0.296,0.503,0.28,0.891,0.844,0.0,0.857
Karl Malone,0.677,0.408,1.0,1.0,0.871,0.663,0.624,0.67,0.639,0.0,0.029,0.388,0.556,0.713,0.81,0.836,0.162,0.4,0.236,0.687,0.95,0.585,0.848,0.799,0.0,0.657
Wayman Tisdale,0.631,0.331,0.988,0.183,0.658,0.417,0.391,0.422,0.402,0.0,0.008,0.31,0.374,0.556,0.362,0.464,0.12,0.192,0.102,0.403,0.862,0.386,0.849,0.801,0.0,0.779
Jim Petersen,0.646,0.278,1.0,0.683,0.732,0.352,0.331,0.355,0.339,0.0,0.017,0.182,0.215,0.454,0.534,0.544,0.13,0.165,0.402,0.441,0.788,0.304,0.846,0.799,0.0,0.799
Kevin McHale,0.908,0.876,0.939,0.939,0.933,0.719,0.573,0.727,0.589,0.0,0.017,0.514,0.527,0.633,0.725,0.746,0.203,0.146,0.677,0.571,0.706,0.66,1.0,0.942,0.0,0.919
Terry Porter,0.754,0.402,0.976,0.976,0.827,0.342,0.338,0.334,0.321,0.144,0.25,0.336,0.344,0.179,0.375,0.329,0.732,0.612,0.035,0.739,0.565,0.344,0.808,0.795,0.434,0.921
John Salley,0.799,0.225,1.0,0.024,0.446,0.148,0.127,0.15,0.131,0.0,0.004,0.126,0.176,0.277,0.264,0.289,0.055,0.169,0.492,0.214,0.753,0.142,0.93,0.877,0.0,0.675
Rolando Blackman,0.846,0.473,0.976,0.976,0.841,0.57,0.555,0.572,0.564,0.056,0.062,0.503,0.488,0.246,0.256,0.272,0.272,0.246,0.083,0.504,0.418,0.551,0.82,0.773,0.666,0.971
Paul Pressey,0.769,0.325,0.744,0.732,0.627,0.268,0.27,0.256,0.254,0.178,0.229,0.291,0.337,0.251,0.278,0.289,0.451,0.423,0.185,0.539,0.626,0.278,0.79,0.771,0.582,0.811
Larry Smith,0.646,0.32,0.976,0.951,0.724,0.27,0.239,0.273,0.245,0.0,0.004,0.136,0.203,0.938,0.774,0.896,0.097,0.273,0.22,0.391,0.868,0.232,0.904,0.851,0.0,0.631
Mike Gminski,0.369,0.32,0.878,0.805,0.692,0.394,0.416,0.399,0.428,0.0,0.0,0.376,0.381,0.492,0.615,0.616,0.101,0.2,0.272,0.374,0.468,0.388,0.757,0.711,,0.93
Nate McMillan,0.6,0.243,0.866,0.61,0.601,0.13,0.132,0.132,0.133,0.0,0.029,0.104,0.145,0.259,0.323,0.324,0.597,0.481,0.177,0.449,0.7,0.123,0.786,0.756,0.0,0.678
Michael Cage,0.184,0.426,0.976,0.927,0.891,0.416,0.385,0.421,0.395,0.0,0.013,0.409,0.48,0.908,0.798,0.901,0.134,0.381,0.264,0.496,0.65,0.413,0.863,0.812,0.0,0.802
Kurt Rambis,1.0,0.231,0.951,0.122,0.461,0.148,0.137,0.15,0.141,0.0,0.0,0.144,0.162,0.408,0.413,0.443,0.064,0.285,0.161,0.301,0.591,0.147,0.863,0.81,,0.84
Brad Daugherty,0.477,0.355,0.976,0.976,0.821,0.444,0.397,0.448,0.409,0.0,0.0,0.335,0.413,0.39,0.695,0.632,0.311,0.188,0.248,0.719,0.729,0.412,0.891,0.837,,0.765
Gene Banks,0.615,0.213,0.768,0.476,0.555,0.227,0.203,0.229,0.207,0.0,0.021,0.134,0.15,0.295,0.271,0.301,0.174,0.2,0.067,0.328,0.509,0.201,0.892,0.848,0.0,0.843
Adrian Dantley,0.799,0.609,0.988,0.988,0.834,0.547,0.494,0.552,0.506,0.011,0.025,0.647,0.683,0.267,0.32,0.325,0.166,0.242,0.028,0.525,0.568,0.573,0.884,0.834,0.334,0.892
Joe Dumars,0.799,0.249,0.963,0.915,0.743,0.336,0.329,0.331,0.329,0.1,0.092,0.221,0.253,0.128,0.164,0.163,0.36,0.319,0.02,0.496,0.571,0.306,0.816,0.77,0.818,0.822
Reggie Theus,0.446,0.367,0.963,0.927,0.875,0.526,0.537,0.516,0.517,0.189,0.325,0.515,0.509,0.221,0.253,0.26,0.708,0.3,0.063,0.838,0.612,0.526,0.781,0.76,0.436,0.953
Jay Humphries,0.554,0.266,1.0,1.0,0.786,0.327,0.33,0.326,0.328,0.056,0.113,0.24,0.267,0.159,0.278,0.254,0.647,0.431,0.035,0.565,0.703,0.304,0.79,0.759,0.37,0.845
Vinnie Johnson,0.799,0.284,0.951,0.098,0.66,0.485,0.506,0.487,0.515,0.044,0.058,0.19,0.207,0.315,0.188,0.251,0.307,0.354,0.063,0.386,0.468,0.404,0.765,0.722,0.572,0.864
Sam Perkins,0.846,0.444,0.976,0.976,0.819,0.42,0.42,0.407,0.408,0.211,0.225,0.294,0.305,0.505,0.588,0.602,0.149,0.419,0.303,0.383,0.791,0.39,0.798,0.76,0.704,0.91
Steve Stipanovich,0.631,0.533,0.988,0.988,0.842,0.348,0.333,0.351,0.342,0.011,0.017,0.369,0.378,0.472,0.683,0.655,0.184,0.408,0.382,0.377,0.894,0.353,0.833,0.784,0.5,0.92
Charles Barkley,0.692,0.71,0.829,0.756,0.835,0.507,0.411,0.494,0.376,0.233,0.433,0.515,0.58,1.0,0.848,0.972,0.339,0.458,0.409,0.933,0.741,0.514,0.983,1.0,0.404,0.836
Alex English,0.569,0.479,1.0,1.0,0.94,0.879,0.842,0.885,0.861,0.044,0.062,0.493,0.501,0.374,0.278,0.336,0.432,0.281,0.083,0.62,0.635,0.771,0.833,0.784,0.534,0.927
Dominique Wilkins,0.876,0.722,0.963,0.963,0.905,0.754,0.784,0.734,0.76,0.344,0.442,0.729,0.763,0.538,0.399,0.483,0.267,0.45,0.201,0.623,0.438,0.754,0.767,0.737,0.584,0.899
Danny Schayes,0.569,0.231,0.927,0.5,0.474,0.191,0.178,0.193,0.183,0.0,0.0,0.275,0.302,0.308,0.365,0.371,0.087,0.077,0.291,0.275,0.782,0.213,0.859,0.807,,0.856
Steve Johnson,0.754,0.26,0.963,0.902,0.715,0.45,0.39,0.455,0.402,0.0,0.0,0.411,0.504,0.497,0.522,0.553,0.159,0.188,0.299,0.8,1.0,0.437,0.921,0.865,,0.767
Clyde Drexler,0.754,0.609,1.0,1.0,0.949,0.644,0.618,0.641,0.615,0.122,0.196,0.429,0.484,0.582,0.409,0.506,0.579,0.785,0.28,0.733,0.826,0.586,0.831,0.795,0.468,0.835
Kiki Vandeweghe,0.754,0.639,0.963,0.963,0.923,0.736,0.678,0.708,0.662,0.433,0.338,0.561,0.542,0.221,0.232,0.245,0.225,0.2,0.067,0.403,0.403,0.698,0.866,0.816,0.962,0.974
Jon Koncak,0.876,0.219,1.0,0.232,0.513,0.154,0.154,0.156,0.159,0.0,0.004,0.15,0.197,0.392,0.478,0.482,0.032,0.2,0.299,0.267,0.771,0.152,0.795,0.748,0.0,0.719
Orlando Woolridge,0.369,0.402,0.915,0.646,0.804,0.506,0.468,0.511,0.479,0.011,0.033,0.526,0.58,0.303,0.35,0.359,0.267,0.208,0.339,0.617,0.715,0.51,0.863,0.815,0.25,0.854
Ron Harper,0.477,0.249,1.0,1.0,0.934,0.668,0.708,0.657,0.687,0.222,0.392,0.463,0.58,0.433,0.313,0.383,0.403,0.804,0.331,1.0,0.726,0.616,0.753,0.731,0.426,0.752
Jeff Malone,0.646,0.331,0.976,0.963,0.842,0.628,0.662,0.631,0.67,0.044,0.108,0.451,0.437,0.128,0.236,0.213,0.305,0.288,0.051,0.528,0.453,0.578,0.757,0.719,0.308,0.973
Randy Wittman,0.876,0.249,0.866,0.793,0.625,0.362,0.348,0.363,0.352,0.044,0.05,0.12,0.131,0.077,0.132,0.121,0.216,0.15,0.063,0.255,0.315,0.296,0.833,0.785,0.666,0.865
Bill Laimbeer,0.799,0.621,1.0,1.0,0.87,0.461,0.443,0.46,0.447,0.067,0.087,0.294,0.282,0.623,1.0,0.934,0.155,0.277,0.272,0.348,0.832,0.415,0.829,0.787,0.572,0.982
Cedric Maxwell,,0.32,0.988,0.378,0.6,0.23,0.209,0.233,0.215,0.0,0.004,0.364,0.402,0.449,0.365,0.425,0.202,0.15,0.055,0.394,0.524,0.266,0.877,0.827,0.0,0.852
Robert Parish,0.908,0.544,0.976,0.976,0.913,0.536,0.464,0.541,0.477,0.0,0.004,0.273,0.318,0.651,0.838,0.832,0.177,0.246,0.567,0.554,0.782,0.461,0.921,0.866,0.0,0.808
Derek Harper,0.846,0.556,0.939,0.927,0.779,0.453,0.436,0.388,0.353,0.844,0.883,0.192,0.241,0.131,0.208,0.195,0.623,0.642,0.098,0.4,0.574,0.404,0.829,0.838,0.716,0.752
Kareem Abdul-Jabbar,1.0,0.444,0.951,0.951,0.744,0.51,0.436,0.515,0.447,0.011,0.013,0.294,0.353,0.39,0.521,0.511,0.208,0.188,0.382,0.539,0.721,0.449,0.934,0.879,0.666,0.785
Terry Cummings,0.769,0.521,1.0,0.939,0.844,0.664,0.626,0.671,0.643,0.0,0.013,0.299,0.387,0.549,0.683,0.684,0.234,0.496,0.319,0.499,0.871,0.561,0.846,0.796,0.0,0.727
Rodney McCray,0.646,0.556,0.988,0.988,0.956,0.393,0.344,0.398,0.35,0.0,0.037,0.367,0.404,0.487,0.545,0.565,0.444,0.338,0.209,0.603,0.506,0.385,0.914,0.868,0.0,0.856
Ricky Pierce,0.769,0.556,0.963,0.378,0.763,0.524,0.473,0.527,0.474,0.033,0.117,0.465,0.453,0.3,0.209,0.26,0.147,0.246,0.094,0.348,0.653,0.506,0.884,0.848,0.214,0.967
Michael Jordan,0.615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.133,0.275,1.0,1.0,0.426,0.371,0.42,0.386,0.908,0.492,0.788,0.697,1.0,0.798,0.764,0.364,0.942
Jerome Kersey,0.754,0.379,1.0,0.098,0.636,0.34,0.322,0.343,0.321,0.011,0.096,0.315,0.374,0.515,0.414,0.485,0.199,0.469,0.303,0.432,0.965,0.332,0.843,0.815,0.086,0.791
Alvin Robertson,0.43,0.314,0.988,0.951,0.822,0.536,0.555,0.53,0.549,0.144,0.2,0.293,0.333,0.477,0.334,0.414,0.431,1.0,0.138,0.704,0.776,0.472,0.772,0.737,0.542,0.827
Kevin Willis,0.876,0.509,0.988,0.988,0.8,0.49,0.44,0.494,0.451,0.011,0.017,0.273,0.329,0.823,0.742,0.83,0.063,0.25,0.24,0.501,0.921,0.429,0.887,0.837,0.5,0.779
Dale Ellis,0.6,0.55,1.0,0.927,0.937,0.715,0.667,0.644,0.578,0.956,1.0,0.462,0.503,0.479,0.365,0.437,0.244,0.4,0.126,0.69,0.785,0.671,0.854,0.849,0.716,0.865
Eddie Johnson,0.446,0.254,0.988,0.366,0.749,0.552,0.574,0.524,0.538,0.411,0.492,0.321,0.331,0.374,0.291,0.345,0.257,0.162,0.075,0.472,0.641,0.499,0.767,0.743,0.628,0.911
Fat Lever,0.569,0.574,1.0,1.0,0.931,0.586,0.601,0.572,0.577,0.244,0.383,0.293,0.321,0.554,0.721,0.713,0.669,0.773,0.134,0.484,0.644,0.51,0.776,0.756,0.478,0.859
Walter Davis,0.554,0.343,0.963,0.963,0.806,0.709,0.665,0.698,0.648,0.233,0.338,0.346,0.344,0.231,0.216,0.239,0.373,0.369,0.02,0.655,0.541,0.614,0.851,0.823,0.518,0.947
Buck Williams,0.369,0.467,1.0,1.0,0.907,0.474,0.411,0.48,0.423,0.0,0.004,0.516,0.605,0.826,0.985,1.0,0.132,0.3,0.358,0.812,0.926,0.484,0.922,0.866,0.0,0.803
John Stockton,0.677,0.396,1.0,0.024,0.566,0.21,0.203,0.206,0.192,0.078,0.163,0.215,0.236,0.082,0.167,0.148,0.686,0.681,0.055,0.475,0.659,0.213,0.826,0.821,0.358,0.859
Tim McCormick,0.692,0.355,0.988,0.963,0.859,0.356,0.315,0.36,0.323,0.0,0.017,0.301,0.359,0.462,0.605,0.597,0.117,0.138,0.252,0.443,0.794,0.34,0.902,0.852,0.0,0.79
Robert Reid,0.646,0.243,0.915,0.768,0.791,0.383,0.441,0.338,0.381,0.589,0.675,0.163,0.182,0.121,0.34,0.283,0.331,0.288,0.083,0.301,0.682,0.338,0.69,0.677,0.654,0.844
Isiah Thomas,0.799,0.45,0.988,0.988,0.918,0.57,0.594,0.559,0.567,0.211,0.408,0.48,0.536,0.21,0.333,0.312,0.832,0.588,0.079,0.994,0.738,0.549,0.767,0.753,0.388,0.844
Brad Davis,0.846,0.231,1.0,0.073,0.482,0.181,0.191,0.154,0.149,0.356,0.442,0.176,0.176,0.069,0.122,0.111,0.382,0.242,0.039,0.33,0.468,0.19,0.755,0.787,0.604,0.945
Craig Hodges,0.769,0.254,0.951,0.524,0.654,0.287,0.299,0.212,0.205,0.944,0.95,0.157,0.151,0.123,0.129,0.137,0.246,0.292,0.028,0.359,0.556,0.278,0.765,0.788,0.746,0.979
Moses Malone,0.646,0.556,0.89,0.854,0.758,0.542,0.575,0.548,0.587,0.0,0.046,0.684,0.712,0.872,0.68,0.805,0.123,0.227,0.362,0.586,0.409,0.579,0.752,0.712,0.0,0.905
Terry Catledge,0.646,0.213,0.951,0.939,0.655,0.376,0.366,0.38,0.376,0.0,0.017,0.239,0.345,0.636,0.438,0.547,0.057,0.165,0.055,0.42,0.574,0.337,0.82,0.773,0.0,0.653
Rod Higgins,0.646,0.219,0.89,0.341,0.456,0.195,0.181,0.194,0.178,0.033,0.071,0.24,0.247,0.185,0.232,0.232,0.098,0.154,0.083,0.22,0.426,0.207,0.859,0.83,0.352,0.915
Alton Lister,0.6,0.243,0.915,0.915,0.697,0.315,0.301,0.319,0.31,0.0,0.004,0.215,0.273,0.572,0.677,0.689,0.113,0.123,0.709,0.49,0.85,0.286,0.834,0.784,0.0,0.742
Bill Cartwright,0.369,0.343,0.707,0.61,0.606,0.305,0.277,0.308,0.285,0.0,0.0,0.415,0.451,0.338,0.44,0.435,0.098,0.154,0.102,0.371,0.553,0.334,0.879,0.826,,0.868
Mark Aguirre,0.846,0.527,0.976,0.976,0.812,0.717,0.698,0.676,0.651,0.589,0.625,0.515,0.573,0.464,0.346,0.417,0.26,0.323,0.118,0.629,0.715,0.676,0.82,0.793,0.706,0.846
James Donaldson,0.846,0.615,1.0,1.0,0.923,0.283,0.233,0.286,0.24,0.0,0.0,0.321,0.338,0.756,0.952,0.951,0.064,0.196,0.535,0.301,0.562,0.292,0.97,0.911,,0.892
Vern Fleming,0.631,0.414,1.0,1.0,0.777,0.337,0.319,0.339,0.324,0.022,0.042,0.286,0.311,0.279,0.316,0.326,0.484,0.419,0.071,0.484,0.653,0.322,0.843,0.798,0.4,0.866
Tom Chambers,0.6,0.438,1.0,1.0,0.92,0.601,0.634,0.558,0.588,0.6,0.604,0.642,0.648,0.418,0.537,0.533,0.251,0.312,0.197,0.777,0.903,0.628,0.755,0.725,0.744,0.933
Michael Cooper,1.0,0.361,1.0,0.024,0.687,0.293,0.323,0.215,0.228,0.989,0.963,0.151,0.152,0.149,0.275,0.248,0.382,0.3,0.169,0.296,0.585,0.282,0.725,0.717,0.77,0.935
Xavier McDaniel,0.6,0.438,1.0,1.0,0.924,0.734,0.695,0.739,0.709,0.033,0.058,0.33,0.406,0.867,0.515,0.689,0.212,0.442,0.205,0.678,0.882,0.622,0.843,0.796,0.428,0.765
Dave Corzine,0.615,0.249,1.0,0.476,0.697,0.268,0.272,0.271,0.277,0.0,0.021,0.114,0.133,0.51,0.479,0.528,0.214,0.146,0.343,0.33,0.594,0.225,0.786,0.745,0.0,0.809
LaSalle Thompson,0.446,0.266,1.0,0.646,0.66,0.33,0.33,0.333,0.338,0.0,0.021,0.226,0.262,0.608,0.632,0.672,0.125,0.265,0.496,0.414,0.853,0.3,0.796,0.754,0.0,0.81
Cliff Levingston,0.876,0.361,1.0,0.122,0.563,0.229,0.218,0.231,0.223,0.0,0.013,0.186,0.218,0.562,0.441,0.521,0.041,0.185,0.268,0.209,0.768,0.216,0.838,0.792,0.0,0.803
Roy Hinson,0.692,0.266,0.927,0.707,0.759,0.358,0.361,0.362,0.371,0.0,0.004,0.328,0.37,0.385,0.475,0.477,0.061,0.173,0.634,0.432,0.826,0.348,0.791,0.743,0.0,0.833
Danny Ainge,0.908,0.396,0.866,0.805,0.762,0.373,0.37,0.299,0.295,0.944,0.8,0.178,0.17,0.126,0.271,0.237,0.409,0.388,0.055,0.409,0.556,0.346,0.805,0.774,0.886,0.986
Doc Rivers,0.876,0.609,1.0,1.0,0.789,0.311,0.333,0.311,0.333,0.044,0.087,0.438,0.454,0.213,0.303,0.292,0.842,0.658,0.118,0.629,0.844,0.346,0.747,0.714,0.38,0.91
Larry Bird,0.908,0.899,0.902,0.89,0.916,0.716,0.657,0.641,0.575,1.0,0.938,0.497,0.468,0.318,0.784,0.667,0.579,0.519,0.276,0.696,0.544,0.683,0.869,0.851,0.8,1.0
Artis Gilmore,0.43,0.29,1.0,0.902,0.733,0.315,0.254,0.319,0.262,0.0,0.0,0.291,0.366,0.474,0.553,0.566,0.154,0.15,0.374,0.516,0.691,0.307,0.988,0.928,,0.747
Chuck Person,0.631,0.32,1.0,0.951,0.901,0.578,0.596,0.54,0.551,0.544,0.575,0.267,0.306,0.431,0.715,0.662,0.302,0.346,0.063,0.612,0.912,0.507,0.775,0.747,0.71,0.821
Dave Greenwood,0.43,0.367,0.963,0.951,0.788,0.306,0.287,0.307,0.293,0.033,0.025,0.289,0.316,0.656,0.74,0.765,0.243,0.273,0.197,0.467,0.729,0.301,0.849,0.798,1.0,0.863
Detlef Schrempf,0.846,0.237,0.988,0.061,0.521,0.241,0.246,0.214,0.222,0.367,0.287,0.232,0.267,0.223,0.303,0.296,0.165,0.192,0.063,0.319,0.659,0.249,0.781,0.734,0.956,0.815
Larry Nance,0.554,0.604,0.841,0.817,0.783,0.533,0.466,0.538,0.478,0.011,0.021,0.457,0.507,0.482,0.577,0.586,0.238,0.331,0.583,0.432,0.656,0.51,0.912,0.86,0.4,0.849
Rickey Green,0.677,0.331,0.988,0.976,0.637,0.274,0.283,0.271,0.282,0.078,0.079,0.206,0.214,0.097,0.176,0.159,0.554,0.423,0.008,0.386,0.318,0.257,0.773,0.731,0.736,0.909
