Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
George Johnson,1.0,0.282,0.943,,0.516,0.174,0.178,0.177,0.178,,,0.124,0.136,0.498,0.384,0.453,0.119,0.147,0.515,,0.772,0.162,0.833,0.833,,0.729
Don Buse,,0.599,0.966,,1.0,0.421,0.462,0.351,0.354,1.0,1.0,0.317,0.288,0.224,0.209,0.233,1.0,1.0,0.092,0.442,0.545,0.427,0.776,0.831,0.692,0.882
Dan Issel,,0.706,0.966,,0.845,0.792,0.767,0.804,0.765,0.014,0.019,0.754,0.682,0.754,0.558,0.667,0.292,0.289,0.166,0.556,0.747,0.784,0.88,0.881,0.5,0.884
John Gianelli,0.643,0.249,0.943,,0.69,0.342,0.358,0.348,0.358,,,0.202,0.209,0.465,0.329,0.399,0.167,0.072,0.183,,0.545,0.31,0.814,0.814,,0.772
David Thompson,,0.701,0.954,,0.917,0.85,0.817,0.861,0.807,0.042,0.091,0.959,0.891,0.567,0.267,0.38,0.447,0.393,0.302,0.694,0.792,0.877,0.886,0.893,0.316,0.86
Doug Collins,0.779,0.565,0.885,,0.886,0.647,0.624,0.657,0.624,,,0.66,0.582,0.313,0.163,0.222,0.277,0.318,0.071,,0.699,0.65,0.883,0.883,,0.906
Curtis Rowe,0.61,0.35,0.92,,0.887,0.542,0.572,0.55,0.572,,,0.447,0.448,0.575,0.419,0.504,0.266,0.136,0.133,,0.587,0.52,0.806,0.806,,0.798
Randy Smith,0.779,0.531,0.943,,0.937,0.74,0.741,0.752,0.741,,,0.679,0.614,0.259,0.282,0.302,0.702,0.442,0.012,,0.77,0.726,0.85,0.85,,0.885
Mickey Johnson,0.407,0.469,0.931,,0.707,0.504,0.539,0.512,0.539,,,0.502,0.471,0.694,0.431,0.548,0.189,0.269,0.195,,0.82,0.503,0.797,0.797,,0.852
Elmore Smith,0.643,0.492,0.897,,0.831,0.525,0.502,0.533,0.502,,,0.394,0.459,0.5,0.623,0.646,0.141,0.225,0.704,,0.753,0.495,0.892,0.892,,0.685
Charles Dudley,1.0,0.26,0.943,,0.431,0.192,0.18,0.195,0.18,,,0.278,0.321,0.279,0.141,0.195,0.347,0.223,0.006,,0.478,0.212,0.909,0.909,,0.694
John Shumate,,0.367,0.862,,0.585,0.35,0.309,0.355,0.309,,,0.376,0.427,0.356,0.37,0.401,0.184,0.237,0.101,,0.447,0.356,0.966,0.966,,0.704
Jim McMillian,0.779,0.446,0.851,,0.772,0.518,0.479,0.527,0.479,,,0.333,0.287,0.333,0.23,0.282,0.298,0.254,0.041,,0.396,0.476,0.923,0.923,,0.93
George Gervin,,0.525,0.931,,0.813,0.744,0.737,0.741,0.709,0.194,0.264,0.606,0.522,0.445,0.33,0.395,0.292,0.318,0.352,0.603,0.809,0.718,0.859,0.876,0.51,0.928
Walt Frazier,0.643,0.384,0.678,,0.718,0.495,0.505,0.503,0.505,,,0.33,0.296,0.197,0.289,0.289,0.509,0.306,0.027,,0.458,0.457,0.835,0.835,,0.892
Jo Jo White,0.915,0.418,0.943,,0.964,0.706,0.778,0.717,0.778,,,0.376,0.331,0.152,0.227,0.226,0.646,0.309,0.059,,0.514,0.63,0.773,0.773,,0.908
Bob Love,0.407,0.254,0.874,,0.835,0.572,0.725,0.581,0.725,,,0.642,0.592,0.475,0.287,0.369,0.21,0.182,0.03,,0.654,0.588,0.671,0.671,,0.868
Tom Boerwinkle,0.407,0.356,0.851,,0.605,0.279,0.276,0.284,0.276,,,0.209,0.232,0.654,0.476,0.573,0.411,0.136,0.154,,0.739,0.263,0.861,0.861,,0.723
Billy Knight,,0.469,0.805,,0.821,0.816,0.817,0.822,0.809,0.083,0.072,0.736,0.656,0.731,0.373,0.512,0.376,0.266,0.068,0.831,0.579,0.8,0.85,0.852,0.8,0.897
Rich Kelley,0.643,0.271,0.862,,0.398,0.194,0.198,0.197,0.198,,,0.282,0.268,0.48,0.302,0.382,0.225,0.15,0.178,,0.587,0.214,0.835,0.835,,0.841
Gar Heard,,0.254,0.989,,0.813,0.413,0.47,0.42,0.47,,,0.28,0.325,0.614,0.56,0.628,0.276,0.338,0.284,,0.851,0.383,0.749,0.749,,0.69
John Havlicek,0.915,0.418,0.874,,0.769,0.531,0.584,0.54,0.584,,,0.498,0.436,0.289,0.178,0.227,0.403,0.28,0.086,,0.573,0.524,0.775,0.775,,0.914
Maurice Lucas,,0.266,0.989,,0.846,0.653,0.702,0.661,0.692,0.042,0.087,0.385,0.37,0.739,0.606,0.701,0.325,0.217,0.169,0.828,0.933,0.593,0.793,0.8,0.334,0.831
Jimmy Walker,0.525,0.294,0.839,,0.737,0.484,0.495,0.491,0.495,,,0.41,0.349,0.122,0.115,0.128,0.255,0.251,0.041,,0.522,0.467,0.831,0.831,,0.937
Ralph Simpson,,0.356,0.966,,0.923,0.652,0.631,0.658,0.619,0.056,0.115,0.484,0.458,0.301,0.3,0.328,0.866,0.442,0.068,1.0,0.514,0.615,0.88,0.892,0.334,0.845
Phil Chenier,0.812,0.497,0.92,,0.873,0.689,0.706,0.7,0.706,,,0.5,0.446,0.209,0.212,0.231,0.37,0.457,0.133,,0.522,0.646,0.831,0.831,,0.896
Phil Smith,1.0,0.531,0.943,,0.826,0.694,0.721,0.706,0.721,,,0.573,0.537,0.331,0.219,0.272,0.525,0.312,0.053,,0.626,0.667,0.821,0.821,,0.854
Julius Erving,,1.0,0.966,,0.96,1.0,0.977,0.98,0.923,0.472,0.495,0.94,0.866,0.838,0.529,0.669,0.614,0.598,0.473,0.853,0.621,1.0,0.873,0.89,0.66,0.868
M.L. Carr,,0.254,0.851,,0.643,0.4,0.41,0.397,0.397,0.125,0.115,0.243,0.27,0.425,0.259,0.332,0.325,0.367,0.13,0.45,0.632,0.368,0.831,0.838,0.75,0.72
Sidney Wicks,0.626,0.401,0.908,,0.901,0.611,0.626,0.621,0.626,,,0.612,0.67,0.609,0.42,0.515,0.354,0.223,0.157,,0.702,0.611,0.831,0.831,,0.73
Mark Olberding,,0.288,0.931,,0.608,0.318,0.316,0.323,0.316,0.0,0.0,0.339,0.323,0.458,0.311,0.383,0.206,0.145,0.109,0.392,0.699,0.323,0.857,0.857,,0.837
Otto Moore,0.643,0.282,0.931,,0.712,0.309,0.35,0.314,0.35,,,0.255,0.296,0.403,0.568,0.573,0.313,0.246,0.402,,0.702,0.297,0.75,0.75,,0.69
Kareem Abdul-Jabbar,0.678,0.96,0.943,,1.0,0.963,0.901,0.979,0.901,,,0.793,0.832,0.677,1.0,1.0,0.599,0.344,1.0,,0.82,0.924,0.91,0.91,,0.762
Scott Wedman,0.525,0.277,0.943,,0.878,0.567,0.616,0.576,0.616,,,0.339,0.321,0.495,0.366,0.438,0.289,0.298,0.107,,0.787,0.515,0.785,0.785,,0.845
Jim Brewer,0.831,0.446,0.943,,0.862,0.421,0.456,0.428,0.456,,,0.248,0.28,0.741,0.534,0.644,0.303,0.272,0.263,,0.601,0.382,0.788,0.788,,0.709
Jim Chones,0.831,0.339,0.943,,0.811,0.593,0.656,0.603,0.656,,,0.305,0.34,0.49,0.488,0.534,0.237,0.121,0.275,,0.677,0.527,0.771,0.771,,0.717
Larry Kenon,,0.35,0.931,,0.864,0.682,0.701,0.693,0.7,0.0,0.005,0.392,0.37,0.714,0.549,0.649,0.219,0.263,0.127,0.675,0.463,0.615,0.828,0.83,0.0,0.846
Spencer Haywood,0.643,0.384,0.897,,0.856,0.638,0.709,0.648,0.709,,,0.601,0.586,0.582,0.58,0.635,0.134,0.153,0.237,,0.716,0.629,0.766,0.766,,0.82
Larry McNeill,0.525,0.243,0.943,,0.477,0.311,0.318,0.316,0.318,,,0.367,0.357,0.391,0.318,0.369,0.104,0.147,0.095,,0.685,0.324,0.833,0.833,,0.821
Clifford Ray,1.0,0.395,0.943,,0.646,0.223,0.211,0.227,0.211,,,0.248,0.301,0.672,0.455,0.561,0.216,0.225,0.246,,0.694,0.229,0.904,0.904,,0.66
Dave Bing,0.812,0.356,0.943,,0.871,0.524,0.58,0.532,0.58,,,0.589,0.552,0.234,0.129,0.171,0.714,0.341,0.068,,0.736,0.539,0.769,0.769,,0.853
Chuck Williams,,0.266,0.908,,0.748,0.357,0.344,0.363,0.342,0.0,0.019,0.333,0.302,0.102,0.152,0.152,0.544,0.332,0.021,0.5,0.604,0.352,0.885,0.89,0.0,0.882
Earl Monroe,0.643,0.407,0.874,,0.855,0.682,0.706,0.693,0.706,,,0.496,0.466,0.119,0.203,0.197,0.441,0.321,0.065,,0.587,0.639,0.823,0.823,,0.853
Alvan Adams,0.711,0.407,0.92,,0.786,0.663,0.699,0.673,0.699,,,0.463,0.465,0.535,0.461,0.526,0.653,0.35,0.343,,0.77,0.617,0.807,0.807,,0.796
Calvin Murphy,0.678,0.497,0.943,,0.886,0.711,0.714,0.723,0.714,,,0.66,0.537,0.129,0.141,0.151,0.865,0.436,0.018,,0.826,0.699,0.849,0.849,,0.983
Wes Unseld,0.812,0.537,0.897,,0.864,0.335,0.296,0.34,0.296,,,0.202,0.255,0.674,0.689,0.749,0.586,0.243,0.175,,0.57,0.305,0.966,0.966,,0.634
Brian Winters,0.643,0.282,0.897,,0.827,0.651,0.695,0.662,0.695,,,0.319,0.284,0.164,0.165,0.18,0.531,0.358,0.074,,0.674,0.575,0.799,0.799,,0.898
John Drew,0.492,0.599,0.885,,0.696,0.617,0.609,0.627,0.609,,,0.865,0.859,0.711,0.337,0.477,0.218,0.399,0.089,,0.733,0.674,0.864,0.864,,0.806
Larry Steele,0.626,0.271,0.931,,0.705,0.339,0.339,0.345,0.339,,,0.273,0.266,0.192,0.194,0.211,0.47,0.491,0.056,,0.812,0.324,0.852,0.852,,0.822
Paul Westphal,0.711,0.542,0.943,,0.876,0.692,0.693,0.703,0.693,,,0.647,0.576,0.184,0.167,0.187,0.639,0.607,0.112,,0.612,0.682,0.85,0.85,,0.899
Bob Dandridge,0.643,0.508,0.839,,0.809,0.685,0.676,0.696,0.676,,,0.48,0.431,0.425,0.332,0.39,0.299,0.321,0.112,,0.739,0.638,0.864,0.864,,0.893
Al Skinner,,0.277,0.954,,0.616,0.348,0.366,0.351,0.362,0.028,0.038,0.36,0.315,0.239,0.19,0.222,0.406,0.263,0.148,0.469,0.708,0.351,0.809,0.814,0.5,0.912
Charlie Scott,0.915,0.362,0.943,,0.862,0.62,0.682,0.63,0.682,,,0.473,0.438,0.264,0.227,0.259,0.495,0.298,0.071,,1.0,0.586,0.773,0.773,,0.863
Steve Mix,0.779,0.531,0.931,,0.899,0.444,0.44,0.451,0.44,,,0.509,0.459,0.535,0.402,0.479,0.313,0.457,0.086,,0.809,0.459,0.859,0.859,,0.886
Byron Beck,,0.249,0.92,,0.469,0.352,0.337,0.352,0.331,0.069,0.053,0.172,0.152,0.306,0.208,0.256,0.168,0.139,0.059,0.253,0.539,0.313,0.89,0.892,0.91,0.906
Marvin Barnes,,0.429,0.77,,0.736,0.718,0.706,0.726,0.701,0.042,0.053,0.445,0.444,0.654,0.416,0.524,0.216,0.358,0.396,0.639,0.767,0.656,0.866,0.867,0.546,0.802
Lloyd Neal,0.626,0.266,0.782,,0.686,0.458,0.471,0.466,0.471,,,0.33,0.351,0.361,0.396,0.423,0.171,0.153,0.317,,0.713,0.429,0.828,0.828,,0.752
Dave Robisch,,0.441,1.0,,0.825,0.459,0.539,0.467,0.537,0.0,0.014,0.574,0.499,0.699,0.462,0.574,0.241,0.205,0.175,0.314,0.562,0.486,0.726,0.728,0.0,0.921
Darnell Hillman,,0.237,0.851,,0.641,0.395,0.432,0.4,0.43,0.014,0.019,0.431,0.44,0.617,0.38,0.484,0.213,0.231,0.237,0.544,0.86,0.404,0.78,0.781,0.5,0.783
George McGinnis,0.779,0.48,0.885,,0.872,0.682,0.809,0.693,0.809,,,0.842,0.84,0.647,0.636,0.699,0.521,0.572,0.121,,0.938,0.719,0.718,0.718,,0.802
Pete Maravich,0.643,0.401,0.713,,0.702,0.636,0.686,0.647,0.686,,,0.702,0.639,0.114,0.229,0.217,0.482,0.251,0.068,,0.553,0.652,0.79,0.79,,0.879
Mike Newlin,0.678,0.48,0.943,,0.907,0.6,0.586,0.609,0.586,,,0.683,0.582,0.179,0.238,0.243,0.663,0.306,0.015,,0.739,0.619,0.873,0.873,,0.937
Rudy Tomjanovich,0.678,0.412,0.908,,0.862,0.655,0.627,0.666,0.627,,,0.392,0.377,0.415,0.449,0.482,0.273,0.121,0.056,,0.579,0.595,0.89,0.89,,0.831
Ollie Johnson,0.525,0.271,0.931,,0.636,0.367,0.353,0.373,0.353,,,0.222,0.195,0.289,0.217,0.258,0.212,0.194,0.124,,0.61,0.333,0.883,0.883,,0.909
Tom Burleson,0.728,0.463,0.943,,0.783,0.523,0.538,0.531,0.538,,,0.516,0.508,0.642,0.436,0.537,0.261,0.202,0.444,,0.767,0.521,0.828,0.828,,0.813
Ron Boone,,0.35,0.897,,0.876,0.751,0.765,0.746,0.742,0.222,0.207,0.491,0.416,0.286,0.184,0.231,0.562,0.445,0.044,0.767,0.683,0.698,0.836,0.842,0.744,0.944
Billy Paultz,,0.492,0.954,,0.875,0.596,0.586,0.606,0.585,0.0,0.01,0.422,0.424,0.522,0.587,0.623,0.493,0.176,0.749,0.642,0.652,0.556,0.867,0.867,0.0,0.796
Dick Snyder,0.831,0.35,0.943,,0.673,0.465,0.459,0.472,0.459,,,0.275,0.246,0.124,0.133,0.143,0.319,0.171,0.098,,0.604,0.421,0.862,0.862,,0.893
Wil Jones,,0.305,0.954,,0.78,0.509,0.529,0.514,0.526,0.042,0.029,0.28,0.267,0.604,0.344,0.452,0.303,0.243,0.16,0.556,0.916,0.458,0.819,0.819,1.0,0.84
Artis Gilmore,,0.853,0.966,,0.972,0.815,0.73,0.828,0.73,0.0,0.0,0.924,1.0,1.0,0.811,0.942,0.306,0.168,0.607,0.819,0.958,0.84,0.95,0.95,,0.739
Ed Ratleff,0.678,0.254,0.828,,0.71,0.331,0.337,0.336,0.337,,,0.298,0.27,0.266,0.245,0.274,0.377,0.329,0.109,,0.657,0.323,0.835,0.835,,0.884
Paul Silas,0.915,0.407,0.931,,0.788,0.332,0.386,0.337,0.386,,,0.418,0.436,0.908,0.594,0.741,0.295,0.162,0.098,,0.638,0.352,0.733,0.733,,0.768
Kim Hughes,,0.384,0.966,,0.64,0.316,0.295,0.321,0.295,0.0,0.0,0.163,0.264,0.848,0.391,0.56,0.08,0.283,0.355,0.283,0.82,0.281,0.912,0.912,,0.493
Gail Goodrich,0.678,0.288,0.862,,0.783,0.614,0.689,0.624,0.689,,,0.52,0.453,0.234,0.108,0.155,0.611,0.355,0.05,,0.669,0.593,0.759,0.759,,0.918
Ron Behagen,0.643,0.243,0.759,,0.513,0.325,0.36,0.33,0.36,,,0.255,0.234,0.473,0.327,0.4,0.202,0.194,0.077,,0.624,0.309,0.768,0.768,,0.871
