Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Kermit Washington,0.726,0.476,0.89,,0.62,0.358,0.319,0.358,0.32,0.0,0.007,0.286,0.358,0.498,0.623,0.581,0.203,0.366,0.309,0.468,0.754,0.339,0.849,0.851,0.0,0.656
Maurice Cheeks,1.0,0.594,0.988,,0.707,0.341,0.324,0.338,0.322,0.067,0.059,0.222,0.221,0.141,0.247,0.208,0.763,0.832,0.14,0.565,0.675,0.311,0.797,0.8,0.375,0.822
Bobby Jones,1.0,0.643,0.988,,0.599,0.448,0.422,0.449,0.422,0.0,0.022,0.446,0.432,0.3,0.406,0.369,0.308,0.409,0.266,0.484,0.661,0.447,0.804,0.807,0.0,0.849
Jamaal Wilkes,0.872,0.594,0.988,,0.886,0.865,0.835,0.865,0.832,0.022,0.096,0.402,0.417,0.308,0.4,0.369,0.32,0.522,0.104,0.672,0.652,0.745,0.785,0.791,0.077,0.791
Fred Brown,0.549,0.364,0.951,,0.581,0.556,0.578,0.531,0.545,0.511,0.471,0.274,0.259,0.112,0.169,0.148,0.317,0.379,0.047,0.425,0.412,0.492,0.728,0.74,0.359,0.868
Greg Ballard,0.63,0.483,1.0,,0.764,0.604,0.662,0.598,0.648,0.156,0.235,0.263,0.244,0.352,0.572,0.492,0.266,0.509,0.14,0.38,0.567,0.518,0.691,0.701,0.219,0.884
Sly Williams,0.807,0.357,0.817,,0.578,0.384,0.395,0.383,0.393,0.044,0.059,0.293,0.333,0.335,0.356,0.353,0.245,0.5,0.065,0.458,0.582,0.361,0.736,0.74,0.25,0.72
Phil Hubbard,0.339,0.315,0.976,,0.67,0.476,0.491,0.476,0.492,0.022,0.022,0.465,0.53,0.498,0.485,0.497,0.204,0.345,0.072,0.744,0.927,0.473,0.734,0.736,0.333,0.72
Mychal Thompson,0.726,0.371,0.963,,0.817,0.626,0.643,0.627,0.645,0.0,0.007,0.328,0.402,0.47,0.641,0.581,0.387,0.267,0.612,0.782,0.76,0.549,0.737,0.739,0.0,0.669
Ben Poquette,0.451,0.378,1.0,,0.822,0.356,0.343,0.354,0.341,0.067,0.044,0.199,0.201,0.338,0.65,0.533,0.219,0.289,0.626,0.396,1.0,0.317,0.788,0.788,0.5,0.812
Bernard King,0.63,0.636,0.988,,0.853,0.804,0.695,0.804,0.695,0.044,0.044,0.486,0.544,0.376,0.517,0.467,0.391,0.31,0.122,0.86,0.889,0.722,0.878,0.879,0.333,0.734
Alvin Scott,0.919,0.301,1.0,,0.416,0.19,0.194,0.19,0.192,0.022,0.044,0.153,0.158,0.213,0.231,0.227,0.155,0.259,0.252,0.25,0.363,0.181,0.742,0.751,0.167,0.797
Junior Bridgeman,0.968,0.469,0.939,,0.648,0.591,0.615,0.589,0.607,0.067,0.154,0.337,0.3,0.165,0.292,0.245,0.319,0.379,0.101,0.487,0.532,0.526,0.727,0.737,0.143,0.923
Johnny Davis,0.71,0.399,0.927,,0.742,0.469,0.512,0.465,0.496,0.089,0.243,0.377,0.372,0.118,0.158,0.144,0.654,0.409,0.05,0.542,0.523,0.446,0.694,0.712,0.121,0.831
Larry Smith,0.63,0.427,1.0,,0.754,0.334,0.332,0.335,0.333,0.0,0.0,0.28,0.374,0.914,0.777,0.842,0.127,0.302,0.227,0.474,0.924,0.32,0.764,0.764,,0.614
Mike Mitchell,0.451,0.42,1.0,,0.935,0.938,1.0,0.936,1.0,0.089,0.066,0.478,0.479,0.454,0.398,0.425,0.189,0.272,0.187,0.568,0.582,0.821,0.71,0.71,0.444,0.818
Brian Taylor,0.581,0.497,0.976,,0.677,0.341,0.33,0.293,0.267,0.978,0.846,0.231,0.23,0.122,0.129,0.128,0.599,0.509,0.083,0.36,0.62,0.33,0.784,0.834,0.383,0.824
Campy Russell,0.807,0.301,0.963,,0.838,0.559,0.611,0.551,0.6,0.178,0.191,0.424,0.427,0.23,0.338,0.299,0.35,0.427,0.029,0.688,0.725,0.527,0.693,0.699,0.308,0.815
George Johnson,0.839,0.315,1.0,,0.566,0.18,0.194,0.181,0.195,0.0,0.0,0.127,0.136,0.454,0.536,0.51,0.125,0.203,1.0,0.357,0.798,0.166,0.706,0.706,,0.766
Adrian Dantley,0.451,0.951,0.976,,1.0,1.0,0.908,1.0,0.909,0.044,0.051,1.0,0.975,0.405,0.439,0.431,0.439,0.47,0.065,0.916,0.716,1.0,0.834,0.836,0.286,0.841
Swen Nater,0.581,0.601,1.0,,0.822,0.569,0.522,0.57,0.525,0.0,0.0,0.386,0.382,0.622,1.0,0.862,0.271,0.211,0.165,0.685,0.863,0.521,0.825,0.825,,0.83
Terry Tyler,0.339,0.448,1.0,,0.746,0.524,0.5,0.525,0.498,0.0,0.059,0.234,0.311,0.418,0.511,0.481,0.185,0.483,0.647,0.529,0.629,0.449,0.794,0.801,0.0,0.618
Tom Owens,0.726,0.336,0.963,,0.539,0.354,0.352,0.355,0.351,0.0,0.029,0.302,0.311,0.348,0.403,0.386,0.191,0.155,0.169,0.422,0.798,0.341,0.763,0.767,0.0,0.797
David Thompson,0.597,0.448,0.939,,0.767,0.807,0.81,0.798,0.792,0.222,0.287,0.774,0.765,0.226,0.249,0.243,0.315,0.228,0.216,0.812,0.675,0.802,0.755,0.766,0.256,0.83
Vinnie Johnson,0.549,0.413,0.988,,0.676,0.461,0.438,0.461,0.438,0.022,0.037,0.339,0.336,0.407,0.24,0.31,0.465,0.336,0.072,0.701,0.579,0.429,0.797,0.8,0.2,0.828
James Edwards,0.71,0.49,0.988,,0.695,0.562,0.561,0.563,0.562,0.0,0.022,0.386,0.432,0.403,0.526,0.484,0.289,0.138,0.46,0.532,0.889,0.516,0.76,0.761,0.0,0.734
Billy Knight,0.71,0.587,1.0,,0.698,0.601,0.572,0.599,0.565,0.067,0.14,0.54,0.51,0.403,0.303,0.347,0.214,0.362,0.043,0.575,0.453,0.586,0.796,0.806,0.158,0.868
Mickey Johnson,0.968,0.371,1.0,,0.62,0.417,0.472,0.415,0.465,0.067,0.132,0.415,0.413,0.386,0.501,0.462,0.39,0.405,0.255,0.747,0.749,0.417,0.669,0.678,0.167,0.824
Steve Hawes,0.5,0.399,0.902,,0.676,0.366,0.356,0.366,0.355,0.022,0.029,0.351,0.346,0.348,0.548,0.475,0.229,0.315,0.115,0.523,0.845,0.363,0.781,0.782,0.25,0.834
George Gervin,0.839,0.734,1.0,,0.809,0.935,0.965,0.927,0.951,0.2,0.257,0.81,0.771,0.266,0.406,0.355,0.354,0.405,0.201,0.815,0.62,0.906,0.734,0.74,0.257,0.862
Calvin Natt,0.726,0.294,0.902,,0.618,0.435,0.443,0.431,0.441,0.089,0.059,0.316,0.352,0.314,0.391,0.365,0.217,0.315,0.065,0.529,0.55,0.405,0.742,0.742,0.5,0.738
Reggie Theus,0.726,0.643,1.0,,0.825,0.597,0.613,0.579,0.565,0.4,0.662,0.704,0.684,0.262,0.226,0.243,0.58,0.526,0.072,0.841,0.754,0.632,0.739,0.778,0.2,0.844
Sidney Moncrief,0.968,0.692,0.976,,0.707,0.44,0.413,0.439,0.41,0.044,0.066,0.506,0.495,0.392,0.305,0.344,0.36,0.388,0.133,0.471,0.456,0.458,0.807,0.813,0.222,0.839
Rich Kelley,0.919,0.301,0.988,,0.493,0.216,0.216,0.216,0.216,0.0,0.015,0.277,0.287,0.276,0.429,0.374,0.384,0.341,0.227,0.679,0.614,0.231,0.755,0.76,0.0,0.791
Bob Gross,0.726,0.308,1.0,,0.566,0.278,0.267,0.279,0.264,0.0,0.066,0.214,0.198,0.266,0.28,0.278,0.342,0.388,0.241,0.49,0.696,0.261,0.788,0.803,0.0,0.886
Phil Ford,0.646,0.364,0.805,,0.669,0.466,0.495,0.455,0.478,0.244,0.265,0.465,0.44,0.055,0.141,0.108,0.79,0.427,0.022,0.782,0.556,0.47,0.713,0.724,0.306,0.867
Darryl Dawkins,1.0,0.441,0.927,,0.611,0.465,0.389,0.466,0.391,0.0,0.0,0.347,0.378,0.224,0.608,0.462,0.149,0.164,0.403,0.714,0.924,0.434,0.906,0.906,,0.752
Louis Orr,0.71,0.301,1.0,,0.523,0.383,0.396,0.384,0.395,0.0,0.044,0.258,0.251,0.363,0.262,0.306,0.18,0.237,0.09,0.399,0.447,0.35,0.733,0.739,0.0,0.842
Alex English,0.597,0.58,0.988,,0.905,0.845,0.868,0.843,0.87,0.067,0.037,0.617,0.571,0.576,0.517,0.547,0.395,0.457,0.36,0.782,0.746,0.787,0.737,0.737,0.6,0.887
Jim Spanarkel,0.242,0.385,1.0,,0.678,0.444,0.484,0.444,0.48,0.022,0.074,0.593,0.526,0.3,0.215,0.252,0.316,0.504,0.072,0.558,0.673,0.483,0.697,0.703,0.1,0.926
Bill Laimbeer,0.451,0.378,0.988,,0.72,0.371,0.374,0.372,0.376,0.0,0.0,0.185,0.19,0.561,0.591,0.587,0.294,0.241,0.281,0.429,0.971,0.323,0.751,0.751,,0.799
Michael Brooks,0.581,0.343,1.0,,0.725,0.537,0.568,0.538,0.568,0.0,0.044,0.358,0.398,0.443,0.321,0.375,0.283,0.427,0.112,0.529,0.684,0.49,0.715,0.719,0.0,0.737
Cedric Maxwell,1.0,0.769,0.988,0.988,0.799,0.485,0.419,0.486,0.42,0.0,0.007,0.557,0.56,0.468,0.42,0.445,0.298,0.341,0.245,0.584,0.749,0.503,0.878,0.879,0.0,0.816
Phil Smith,0.581,0.336,0.927,,0.696,0.571,0.59,0.568,0.583,0.089,0.132,0.375,0.389,0.103,0.148,0.132,0.507,0.362,0.065,0.571,0.675,0.522,0.733,0.74,0.222,0.79
Julius Erving,1.0,0.965,1.0,,0.841,0.873,0.851,0.871,0.845,0.089,0.132,0.668,0.667,0.515,0.572,0.557,0.496,0.746,0.529,0.864,0.681,0.821,0.778,0.784,0.222,0.822
Robert Parish,1.0,0.762,1.0,0.951,0.673,0.699,0.651,0.7,0.654,0.0,0.007,0.446,0.494,0.517,0.737,0.658,0.196,0.349,0.77,0.62,0.906,0.633,0.813,0.813,0.0,0.741
James Bailey,0.549,0.343,1.0,,0.743,0.488,0.496,0.488,0.498,0.022,0.015,0.405,0.449,0.405,0.575,0.514,0.134,0.319,0.514,0.711,0.971,0.467,0.745,0.745,0.5,0.74
Reggie King,0.646,0.58,0.988,,0.803,0.519,0.484,0.52,0.487,0.0,0.0,0.418,0.48,0.496,0.763,0.666,0.166,0.44,0.147,0.532,0.664,0.493,0.812,0.812,,0.714
Mark Olberding,0.839,0.462,1.0,,0.705,0.383,0.382,0.383,0.38,0.022,0.051,0.498,0.473,0.308,0.45,0.399,0.377,0.323,0.112,0.656,0.898,0.413,0.758,0.764,0.143,0.865
Kareem Abdul-Jabbar,0.872,1.0,0.976,,0.871,0.92,0.814,0.922,0.817,0.0,0.007,0.669,0.687,0.416,0.864,0.696,0.371,0.254,0.82,0.808,0.713,0.854,0.857,0.857,0.0,0.8
Scott Wedman,0.646,0.329,0.988,,0.849,0.754,0.802,0.728,0.763,0.556,0.566,0.222,0.254,0.27,0.422,0.367,0.308,0.418,0.165,0.523,0.86,0.626,0.712,0.724,0.325,0.716
Ray Williams,0.807,0.503,0.963,,0.802,0.678,0.745,0.662,0.711,0.356,0.5,0.494,0.475,0.257,0.276,0.272,0.589,0.797,0.133,0.763,0.789,0.636,0.688,0.707,0.235,0.853
Michael Cooper,0.872,0.35,0.988,,0.768,0.353,0.365,0.35,0.356,0.089,0.14,0.185,0.185,0.255,0.298,0.285,0.452,0.573,0.281,0.532,0.728,0.311,0.733,0.745,0.211,0.819
Dan Roundfield,0.5,0.49,0.768,,0.623,0.469,0.451,0.47,0.453,0.0,0.007,0.405,0.442,0.487,0.558,0.537,0.219,0.328,0.428,0.578,0.754,0.452,0.787,0.788,0.0,0.753
Otis Birdsong,0.646,0.573,0.866,,0.759,0.781,0.729,0.772,0.713,0.222,0.257,0.502,0.566,0.251,0.193,0.219,0.317,0.401,0.065,0.562,0.503,0.712,0.812,0.822,0.286,0.728
Jim Chones,0.872,0.329,1.0,,0.75,0.416,0.419,0.417,0.419,0.0,0.029,0.199,0.24,0.38,0.661,0.557,0.208,0.168,0.345,0.516,0.947,0.36,0.751,0.755,0.0,0.682
Kevin McHale,1.0,0.329,1.0,0.012,0.481,0.391,0.372,0.391,0.373,0.0,0.015,0.171,0.198,0.327,0.283,0.304,0.075,0.116,0.543,0.357,0.76,0.334,0.796,0.799,0.0,0.709
Kevin Grevey,0.63,0.406,0.915,,0.766,0.55,0.616,0.502,0.543,1.0,1.0,0.386,0.361,0.141,0.211,0.186,0.409,0.293,0.061,0.468,0.471,0.526,0.676,0.703,0.331,0.878
Mike Glenn,0.807,0.308,1.0,,0.441,0.314,0.285,0.31,0.281,0.089,0.081,0.155,0.137,0.057,0.084,0.075,0.147,0.31,0.018,0.201,0.368,0.274,0.833,0.839,0.364,0.93
Eddie Johnson,0.5,0.483,0.915,,0.788,0.63,0.634,0.625,0.626,0.133,0.147,0.441,0.443,0.127,0.165,0.152,0.554,0.543,0.04,0.64,0.55,0.584,0.752,0.758,0.3,0.818
Walter Davis,0.919,0.497,0.951,,0.639,0.652,0.615,0.646,0.608,0.156,0.125,0.331,0.311,0.133,0.19,0.169,0.411,0.418,0.043,0.721,0.561,0.572,0.804,0.807,0.412,0.873
Mike Bantom,0.71,0.308,0.927,,0.695,0.474,0.492,0.475,0.492,0.0,0.044,0.315,0.35,0.316,0.384,0.362,0.327,0.345,0.306,0.64,0.83,0.433,0.73,0.734,0.0,0.739
Robert Reid,0.646,0.503,1.0,,0.867,0.59,0.621,0.591,0.622,0.0,0.029,0.362,0.377,0.346,0.58,0.494,0.469,0.703,0.237,0.643,0.95,0.531,0.719,0.721,0.0,0.789
John Drew,0.5,0.378,0.817,,0.607,0.55,0.612,0.551,0.611,0.0,0.051,0.718,0.718,0.306,0.33,0.325,0.108,0.422,0.054,0.63,0.772,0.593,0.681,0.685,0.0,0.822
Quinn Buckner,0.968,0.378,1.0,,0.698,0.518,0.534,0.518,0.533,0.022,0.044,0.236,0.252,0.186,0.291,0.253,0.523,0.849,0.011,0.766,0.792,0.445,0.736,0.739,0.167,0.766
Alvan Adams,0.919,0.538,0.915,,0.601,0.504,0.486,0.505,0.488,0.0,0.0,0.315,0.322,0.331,0.539,0.463,0.469,0.457,0.248,0.734,0.661,0.455,0.785,0.785,,0.802
Brad Davis,0.242,0.294,0.683,,0.493,0.253,0.229,0.25,0.221,0.067,0.125,0.258,0.254,0.061,0.169,0.128,0.525,0.224,0.04,0.399,0.456,0.255,0.837,0.863,0.176,0.834
Calvin Murphy,0.646,0.378,0.927,,0.589,0.581,0.6,0.578,0.593,0.089,0.125,0.326,0.267,0.07,0.075,0.074,0.302,0.478,0.022,0.419,0.611,0.516,0.734,0.74,0.235,1.0
Wes Unseld,0.63,0.385,0.768,,0.595,0.248,0.24,0.246,0.238,0.044,0.029,0.087,0.107,0.437,0.645,0.57,0.232,0.224,0.129,0.315,0.5,0.207,0.782,0.784,0.5,0.668
Moses Malone,0.646,0.958,0.976,,0.95,0.887,0.863,0.888,0.865,0.022,0.022,0.964,1.0,1.0,0.978,1.0,0.192,0.358,0.54,1.0,0.652,0.906,0.779,0.779,0.333,0.79
Paul Griffin,0.839,0.343,1.0,,0.565,0.183,0.181,0.183,0.182,0.0,0.0,0.269,0.315,0.388,0.445,0.428,0.339,0.332,0.137,0.429,0.605,0.205,0.763,0.763,,0.701
Purvis Short,0.63,0.378,0.963,,0.676,0.604,0.646,0.602,0.64,0.067,0.125,0.266,0.255,0.319,0.332,0.331,0.339,0.336,0.068,0.464,0.713,0.518,0.709,0.715,0.176,0.856
Bill Cartwright,0.807,0.699,1.0,,0.856,0.681,0.624,0.682,0.627,0.0,0.007,0.646,0.644,0.34,0.626,0.519,0.151,0.207,0.299,0.649,0.757,0.671,0.827,0.827,0.0,0.823
Marques Johnson,0.968,0.783,0.927,,0.744,0.7,0.644,0.701,0.642,0.0,0.066,0.426,0.474,0.475,0.406,0.439,0.471,0.496,0.147,0.617,0.573,0.628,0.824,0.83,0.0,0.737
Dave Greenwood,0.726,0.497,1.0,,0.793,0.529,0.552,0.53,0.554,0.0,0.015,0.343,0.361,0.513,0.666,0.614,0.297,0.332,0.446,0.623,0.825,0.481,0.725,0.727,0.0,0.781
Kyle Macy,0.919,0.315,1.0,,0.43,0.299,0.297,0.287,0.27,0.267,0.375,0.169,0.148,0.093,0.122,0.112,0.218,0.328,0.018,0.308,0.351,0.27,0.763,0.807,0.235,0.938
Steve Mix,1.0,0.385,0.878,,0.388,0.317,0.321,0.318,0.321,0.0,0.022,0.316,0.299,0.222,0.22,0.224,0.155,0.254,0.065,0.286,0.313,0.316,0.748,0.751,0.0,0.87
Kenny Carr,0.451,0.406,0.988,,0.765,0.516,0.513,0.517,0.513,0.0,0.029,0.462,0.509,0.549,0.796,0.708,0.262,0.328,0.151,0.75,0.865,0.502,0.763,0.766,0.0,0.745
Dave Corzine,0.839,0.357,1.0,,0.574,0.403,0.417,0.404,0.418,0.0,0.022,0.198,0.218,0.481,0.565,0.539,0.159,0.181,0.356,0.425,0.62,0.35,0.731,0.734,0.0,0.745
Mike Newlin,0.388,0.427,0.963,,0.852,0.695,0.71,0.686,0.697,0.222,0.221,0.655,0.58,0.165,0.195,0.186,0.407,0.375,0.032,0.805,0.693,0.688,0.742,0.748,0.333,0.927
Jeff Cook,0.919,0.315,0.963,,0.641,0.315,0.344,0.315,0.343,0.0,0.037,0.158,0.193,0.359,0.411,0.396,0.274,0.353,0.194,0.474,0.69,0.274,0.693,0.699,0.0,0.673
Larry Bird,1.0,0.755,1.0,1.0,0.948,0.791,0.839,0.771,0.802,0.444,0.544,0.448,0.408,0.403,0.975,0.758,0.614,0.694,0.227,0.938,0.699,0.71,0.713,0.73,0.27,0.901
Micheal Ray Richardson,0.807,0.483,0.963,,0.929,0.575,0.623,0.551,0.569,0.511,0.75,0.354,0.42,0.365,0.515,0.462,0.854,1.0,0.126,0.981,0.754,0.527,0.7,0.736,0.225,0.692
Artis Gilmore,0.726,0.86,1.0,,0.829,0.602,0.456,0.603,0.458,0.0,0.0,0.593,0.662,0.464,0.842,0.702,0.234,0.203,0.712,0.766,0.863,0.599,1.0,1.0,,0.736
Norm Nixon,0.872,0.385,0.963,,0.867,0.634,0.676,0.633,0.672,0.044,0.088,0.31,0.313,0.135,0.233,0.197,0.948,0.629,0.04,0.925,0.661,0.551,0.71,0.715,0.167,0.812
Dan Issel,0.597,0.734,0.976,,0.773,0.675,0.681,0.675,0.678,0.044,0.088,0.821,0.851,0.483,0.619,0.573,0.215,0.358,0.191,0.422,0.728,0.713,0.751,0.757,0.167,0.792
Dennis Johnson,0.919,0.587,0.963,,0.765,0.585,0.681,0.574,0.656,0.244,0.375,0.65,0.623,0.338,0.281,0.308,0.396,0.586,0.219,0.675,0.713,0.606,0.651,0.666,0.216,0.856
