Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Kevin Johnson,0.952,0.274,0.573,0.427,0.402,0.265,0.328,0.26,0.313,0.018,0.043,0.357,0.338,0.098,0.116,0.112,0.356,0.203,0.056,0.387,0.261,0.315,0.806,0.832,0.154,0.867
Tim Hardaway,0.419,0.291,0.756,0.756,0.691,0.462,0.632,0.282,0.354,0.774,0.727,0.334,0.337,0.14,0.201,0.185,0.572,0.379,0.037,0.79,0.46,0.539,0.732,0.795,0.378,0.814
Clifford Robinson,0.71,0.497,0.915,0.89,0.811,0.642,0.828,0.489,0.59,0.654,0.627,0.404,0.447,0.463,0.379,0.411,0.196,0.341,0.255,0.583,0.712,0.692,0.775,0.831,0.371,0.743
Cedric Ceballos,0.774,0.297,0.707,0.659,0.604,0.534,0.613,0.472,0.523,0.267,0.239,0.319,0.342,0.515,0.413,0.451,0.104,0.259,0.059,0.528,0.389,0.545,0.873,0.903,0.397,0.767
John Starks,0.888,0.354,0.976,0.951,0.811,0.451,0.666,0.217,0.284,1.0,1.0,0.256,0.267,0.104,0.259,0.213,0.407,0.397,0.012,0.59,0.763,0.528,0.678,0.766,0.355,0.789
Terrell Brandon,0.693,0.32,0.817,0.5,0.583,0.367,0.478,0.315,0.403,0.221,0.198,0.242,0.218,0.107,0.211,0.181,0.359,0.461,0.044,0.531,0.35,0.384,0.768,0.781,0.397,0.915
Gary Payton,0.919,0.669,1.0,1.0,0.897,0.737,0.844,0.661,0.7,0.323,0.38,0.38,0.407,0.329,0.242,0.273,0.577,0.879,0.04,0.742,0.611,0.73,0.873,0.945,0.302,0.767
Detlef Schrempf,0.919,0.737,1.0,1.0,0.859,0.56,0.625,0.46,0.514,0.429,0.296,0.666,0.61,0.412,0.522,0.494,0.307,0.401,0.109,0.649,0.748,0.679,0.897,0.897,0.514,0.898
Sean Elliott,1.0,0.497,0.988,0.988,0.85,0.54,0.673,0.394,0.465,0.627,0.545,0.497,0.473,0.192,0.313,0.279,0.204,0.336,0.118,0.557,0.641,0.633,0.803,0.846,0.408,0.864
John Stockton,0.968,0.794,1.0,1.0,0.853,0.461,0.496,0.352,0.355,0.47,0.372,0.375,0.358,0.174,0.271,0.244,1.0,0.836,0.069,0.985,0.638,0.521,0.93,0.991,0.449,0.861
Anfernee Hardaway,0.919,0.611,0.939,0.939,0.863,0.629,0.716,0.535,0.562,0.401,0.408,0.543,0.542,0.424,0.276,0.327,0.545,0.56,0.081,0.952,0.469,0.697,0.878,0.954,0.349,0.823
Sherman Douglas,0.565,0.24,0.793,0.524,0.609,0.392,0.482,0.371,0.432,0.092,0.134,0.311,0.347,0.146,0.171,0.165,0.441,0.345,0.006,0.598,0.451,0.412,0.815,0.858,0.244,0.738
Dan Majerle,0.952,0.44,1.0,0.561,0.92,0.471,0.647,0.257,0.304,0.917,0.897,0.314,0.33,0.317,0.379,0.364,0.336,0.414,0.118,0.387,0.46,0.553,0.729,0.846,0.363,0.782
Dale Davis,0.839,0.389,0.902,0.854,0.698,0.348,0.361,0.348,0.362,0.0,0.002,0.21,0.303,0.79,0.611,0.676,0.057,0.31,0.361,0.458,0.659,0.34,0.966,0.962,0.0,0.571
Hersey Hawkins,0.807,0.497,1.0,1.0,0.813,0.419,0.508,0.278,0.322,0.604,0.488,0.398,0.352,0.183,0.355,0.305,0.259,0.526,0.056,0.554,0.528,0.506,0.827,0.867,0.44,0.928
Charles Oakley,0.888,0.257,0.61,0.598,0.466,0.206,0.247,0.203,0.24,0.014,0.02,0.181,0.176,0.473,0.406,0.432,0.125,0.259,0.022,0.38,0.531,0.219,0.839,0.848,0.25,0.849
Mitch Richmond,0.63,0.457,1.0,1.0,0.944,0.718,0.939,0.551,0.675,0.719,0.694,0.572,0.521,0.21,0.403,0.347,0.308,0.392,0.09,0.863,0.674,0.806,0.765,0.815,0.368,0.903
Grant Long,,0.377,0.988,0.963,0.786,0.368,0.449,0.356,0.431,0.051,0.051,0.372,0.381,0.582,0.58,0.589,0.13,0.47,0.106,0.572,0.721,0.406,0.82,0.826,0.355,0.804
Sam Perkins,0.919,0.486,1.0,0.451,0.701,0.372,0.465,0.226,0.251,0.627,0.561,0.328,0.315,0.293,0.422,0.387,0.134,0.31,0.14,0.284,0.552,0.451,0.799,0.899,0.397,0.855
Muggsy Bogues,0.807,0.491,0.951,0.951,0.782,0.374,0.458,0.368,0.441,0.028,0.049,0.244,0.211,0.155,0.288,0.25,0.668,0.444,0.0,0.487,0.448,0.372,0.818,0.836,0.2,0.952
Rod Strickland,0.71,0.486,0.78,0.744,0.675,0.474,0.593,0.425,0.518,0.212,0.201,0.431,0.445,0.223,0.341,0.308,0.556,0.53,0.028,0.771,0.35,0.523,0.799,0.821,0.374,0.798
Reggie Miller,0.839,0.651,0.988,0.988,0.793,0.543,0.685,0.333,0.391,0.899,0.769,0.584,0.5,0.091,0.252,0.204,0.239,0.422,0.05,0.557,0.466,0.686,0.792,0.851,0.415,0.96
Jeff Hornacek,0.968,0.577,0.988,0.988,0.802,0.518,0.588,0.423,0.452,0.41,0.358,0.433,0.377,0.162,0.22,0.204,0.343,0.556,0.053,0.535,0.537,0.578,0.882,0.935,0.406,0.944
Eddie Jones,0.774,0.286,0.78,0.707,0.589,0.368,0.467,0.27,0.313,0.419,0.403,0.186,0.198,0.241,0.238,0.242,0.127,0.565,0.128,0.277,0.519,0.387,0.789,0.862,0.37,0.773
Todd Day,0.549,0.274,1.0,0.988,0.808,0.478,0.658,0.303,0.397,0.751,0.684,0.392,0.399,0.29,0.317,0.313,0.133,0.448,0.196,0.579,0.84,0.566,0.727,0.764,0.39,0.807
Reggie Williams,0.661,0.331,0.902,0.854,0.654,0.417,0.531,0.326,0.365,0.392,0.435,0.201,0.204,0.287,0.329,0.32,0.228,0.491,0.209,0.458,0.783,0.429,0.787,0.892,0.32,0.813
Charles Barkley,0.952,0.606,0.829,0.805,0.709,0.596,0.716,0.516,0.58,0.341,0.358,0.578,0.594,0.619,0.773,0.735,0.273,0.474,0.14,0.554,0.596,0.674,0.834,0.891,0.338,0.801
Anthony Mason,0.888,0.491,0.939,0.134,0.743,0.309,0.318,0.309,0.318,0.0,0.002,0.291,0.349,0.555,0.655,0.632,0.237,0.297,0.065,0.454,0.751,0.33,0.971,0.969,0.0,0.686
Clyde Drexler,,0.669,0.927,0.915,0.812,0.614,0.777,0.456,0.522,0.677,0.668,0.555,0.518,0.463,0.459,0.466,0.358,0.586,0.14,0.686,0.611,0.714,0.791,0.874,0.36,0.882
B.J. Armstrong,0.758,0.463,1.0,1.0,0.767,0.449,0.561,0.333,0.403,0.498,0.414,0.314,0.273,0.076,0.225,0.181,0.241,0.362,0.025,0.38,0.472,0.497,0.803,0.827,0.427,0.946
Steve Smith,,0.446,0.976,0.744,0.793,0.46,0.63,0.313,0.371,0.631,0.681,0.476,0.434,0.317,0.241,0.268,0.271,0.267,0.103,0.572,0.668,0.564,0.731,0.844,0.329,0.9
Kenny Smith,0.758,0.349,0.988,0.988,0.604,0.309,0.372,0.156,0.165,0.654,0.542,0.192,0.173,0.082,0.179,0.151,0.319,0.306,0.031,0.454,0.323,0.364,0.83,0.945,0.429,0.911
Nate McMillan,0.919,0.291,0.976,0.22,0.616,0.178,0.249,0.122,0.152,0.244,0.254,0.052,0.068,0.198,0.331,0.293,0.416,0.711,0.165,0.465,0.816,0.181,0.717,0.798,0.342,0.627
Steve Kerr,0.758,0.337,1.0,0.0,0.547,0.281,0.311,0.185,0.205,0.41,0.278,0.096,0.095,0.061,0.138,0.116,0.149,0.19,0.009,0.177,0.338,0.291,0.904,0.904,0.524,0.833
Toni Kukoc,0.758,0.571,0.988,0.671,0.769,0.524,0.607,0.457,0.484,0.286,0.324,0.358,0.368,0.473,0.399,0.428,0.368,0.44,0.05,0.609,0.484,0.549,0.864,0.945,0.313,0.801
Chris Mills,0.693,0.309,0.976,0.963,0.837,0.386,0.536,0.285,0.387,0.433,0.393,0.265,0.249,0.302,0.373,0.356,0.152,0.254,0.109,0.443,0.718,0.426,0.72,0.737,0.392,0.875
Avery Johnson,1.0,0.457,1.0,1.0,0.896,0.482,0.541,0.478,0.529,0.014,0.036,0.308,0.345,0.149,0.222,0.202,0.663,0.491,0.04,0.764,0.457,0.476,0.89,0.904,0.136,0.733
Elliot Perry,0.952,0.297,1.0,0.622,0.588,0.329,0.369,0.302,0.332,0.115,0.098,0.241,0.228,0.155,0.14,0.147,0.39,0.672,0.012,0.601,0.421,0.343,0.892,0.909,0.417,0.867
Scott Skiles,0.339,0.257,0.756,0.756,0.618,0.285,0.366,0.182,0.223,0.442,0.373,0.273,0.237,0.079,0.186,0.155,0.447,0.302,0.019,0.635,0.401,0.348,0.78,0.814,0.421,0.949
Dino Radja,0.565,0.257,0.805,0.585,0.639,0.484,0.577,0.484,0.578,0.0,0.002,0.355,0.359,0.454,0.593,0.557,0.11,0.259,0.268,0.587,0.688,0.489,0.84,0.838,0.0,0.813
Derek Harper,0.888,0.366,0.976,0.976,0.808,0.362,0.474,0.248,0.292,0.488,0.478,0.212,0.225,0.095,0.228,0.189,0.453,0.341,0.031,0.557,0.65,0.397,0.765,0.851,0.363,0.775
Loy Vaught,0.274,0.314,0.976,0.963,0.882,0.655,0.743,0.647,0.725,0.032,0.054,0.268,0.29,0.796,0.715,0.75,0.137,0.448,0.09,0.613,0.721,0.605,0.882,0.894,0.212,0.76
Buck Williams,0.71,0.349,1.0,1.0,0.721,0.332,0.379,0.331,0.379,0.005,0.003,0.21,0.24,0.765,0.585,0.65,0.077,0.289,0.215,0.439,0.754,0.327,0.878,0.875,0.5,0.721
Kendall Gill,0.919,0.263,0.89,0.707,0.632,0.422,0.538,0.354,0.432,0.29,0.28,0.236,0.245,0.302,0.267,0.282,0.19,0.504,0.087,0.509,0.552,0.433,0.784,0.819,0.368,0.794
Vinny Del Negro,1.0,0.389,0.915,0.866,0.702,0.4,0.481,0.329,0.38,0.304,0.265,0.195,0.19,0.085,0.229,0.187,0.224,0.263,0.044,0.207,0.531,0.405,0.834,0.867,0.407,0.846
Eric Murdock,0.549,0.246,0.915,0.39,0.642,0.363,0.511,0.267,0.361,0.415,0.393,0.322,0.313,0.146,0.232,0.208,0.477,0.487,0.037,0.716,0.412,0.422,0.712,0.738,0.375,0.846
Antoine Carr,0.968,0.246,0.951,0.049,0.499,0.312,0.343,0.311,0.341,0.005,0.007,0.252,0.235,0.247,0.257,0.258,0.066,0.103,0.212,0.321,0.751,0.322,0.911,0.911,0.25,0.879
Vin Baker,0.549,0.331,1.0,1.0,1.0,0.639,0.771,0.631,0.758,0.032,0.039,0.39,0.506,0.881,0.779,0.822,0.293,0.371,0.361,0.815,0.822,0.627,0.828,0.832,0.292,0.635
Andrew Lang,0.677,0.28,1.0,0.768,0.696,0.344,0.425,0.342,0.424,0.009,0.005,0.232,0.22,0.47,0.422,0.443,0.071,0.194,0.449,0.399,0.804,0.343,0.811,0.807,0.667,0.866
Hubert Davis,0.888,0.274,1.0,0.049,0.505,0.318,0.387,0.177,0.207,0.604,0.471,0.148,0.141,0.091,0.112,0.107,0.148,0.151,0.034,0.321,0.433,0.354,0.823,0.858,0.455,0.865
Alonzo Mourning,0.807,0.537,0.939,0.939,0.875,0.614,0.691,0.602,0.671,0.051,0.056,0.747,0.754,0.61,0.785,0.74,0.11,0.211,0.701,0.889,0.816,0.71,0.89,0.897,0.324,0.815
Dikembe Mutombo,0.661,0.497,1.0,1.0,0.922,0.375,0.394,0.375,0.395,0.0,0.0,0.378,0.444,0.973,0.993,1.0,0.112,0.172,1.0,0.708,0.843,0.409,0.954,0.95,,0.7
Shawn Kemp,0.919,0.606,1.0,0.963,0.797,0.586,0.625,0.584,0.623,0.009,0.011,0.668,0.685,0.97,0.804,0.868,0.147,0.44,0.38,0.956,1.0,0.661,0.938,0.937,0.286,0.802
Dennis Scott,0.919,0.263,0.756,0.122,0.446,0.304,0.405,0.143,0.184,0.691,0.576,0.131,0.133,0.076,0.169,0.142,0.13,0.194,0.044,0.21,0.353,0.346,0.753,0.776,0.426,0.807
Olden Polynice,0.63,0.383,0.988,0.988,0.754,0.404,0.434,0.403,0.434,0.005,0.002,0.189,0.227,0.845,0.627,0.705,0.061,0.207,0.162,0.417,0.706,0.379,0.933,0.928,1.0,0.684
Armen Gilliam,0.484,0.377,1.0,0.366,0.735,0.489,0.568,0.489,0.568,0.0,0.003,0.46,0.459,0.585,0.589,0.596,0.098,0.289,0.277,0.561,0.507,0.524,0.863,0.862,0.0,0.824
Jim Jackson,0.581,0.28,0.622,0.622,0.59,0.52,0.644,0.483,0.576,0.161,0.18,0.466,0.445,0.366,0.196,0.253,0.189,0.121,0.037,0.59,0.273,0.565,0.81,0.838,0.318,0.862
Sam Cassell,0.758,0.269,1.0,0.012,0.56,0.272,0.372,0.204,0.253,0.29,0.313,0.326,0.297,0.116,0.242,0.205,0.401,0.405,0.044,0.616,0.62,0.338,0.732,0.809,0.33,0.903
Brian Grant,0.63,0.303,0.976,0.72,0.681,0.444,0.508,0.443,0.507,0.005,0.007,0.352,0.425,0.631,0.547,0.581,0.098,0.211,0.361,0.601,0.819,0.457,0.877,0.875,0.25,0.681
Mookie Blaylock,0.677,0.537,0.976,0.976,0.913,0.547,0.752,0.333,0.405,0.917,0.908,0.238,0.251,0.357,0.386,0.382,0.609,0.862,0.081,0.893,0.487,0.593,0.729,0.824,0.359,0.781
Dennis Rodman,1.0,0.331,0.598,0.317,0.467,0.147,0.151,0.147,0.15,0.0,0.003,0.114,0.13,0.835,0.768,0.8,0.096,0.134,0.072,0.362,0.472,0.151,0.979,0.985,0.0,0.724
David Benoit,0.968,0.263,0.866,0.817,0.548,0.306,0.368,0.266,0.297,0.175,0.188,0.201,0.184,0.293,0.38,0.358,0.057,0.194,0.146,0.277,0.543,0.32,0.834,0.894,0.33,0.9
Scottie Pippen,0.758,0.674,0.963,0.963,0.897,0.682,0.828,0.565,0.632,0.502,0.517,0.48,0.515,0.534,0.649,0.621,0.405,1.0,0.277,1.0,0.706,0.731,0.823,0.894,0.345,0.767
Nick Anderson,0.919,0.474,0.927,0.927,0.77,0.472,0.579,0.28,0.31,0.825,0.705,0.218,0.238,0.259,0.35,0.326,0.311,0.539,0.069,0.52,0.368,0.518,0.816,0.903,0.415,0.754
Tyrone Hill,0.693,0.394,0.854,0.817,0.713,0.376,0.435,0.376,0.436,0.0,0.002,0.401,0.465,0.82,0.694,0.743,0.054,0.237,0.128,0.557,0.727,0.416,0.864,0.863,0.0,0.709
Rik Smits,0.839,0.411,0.951,0.951,0.708,0.6,0.665,0.6,0.666,0.0,0.003,0.433,0.441,0.585,0.572,0.584,0.11,0.172,0.246,0.697,0.825,0.605,0.902,0.901,0.0,0.806
Glen Rice,0.516,0.571,1.0,1.0,0.897,0.717,0.88,0.518,0.599,0.853,0.738,0.476,0.427,0.302,0.39,0.367,0.19,0.483,0.044,0.565,0.602,0.791,0.815,0.865,0.41,0.915
Kenny Anderson,0.484,0.389,0.878,0.854,0.8,0.442,0.647,0.338,0.464,0.447,0.481,0.53,0.485,0.223,0.248,0.243,0.673,0.444,0.044,0.83,0.546,0.547,0.684,0.728,0.33,0.9
Michael Cage,0.693,0.331,1.0,0.256,0.607,0.19,0.213,0.19,0.213,0.0,0.003,0.081,0.103,0.619,0.505,0.548,0.055,0.263,0.209,0.207,0.442,0.176,0.894,0.896,0.0,0.645
Larry Johnson,0.807,0.486,0.988,0.988,0.962,0.629,0.765,0.542,0.635,0.373,0.344,0.418,0.415,0.579,0.552,0.569,0.365,0.336,0.087,0.764,0.516,0.659,0.823,0.855,0.386,0.829
Patrick Ewing,0.888,0.549,0.963,0.963,0.869,0.785,0.911,0.778,0.901,0.028,0.034,0.64,0.656,0.479,0.993,0.843,0.21,0.293,0.495,0.945,0.807,0.815,0.863,0.865,0.286,0.803
David Robinson,1.0,1.0,0.988,0.988,0.915,0.847,0.933,0.841,0.923,0.028,0.033,1.0,0.992,0.713,0.899,0.852,0.233,0.578,0.816,0.86,0.682,0.967,0.909,0.911,0.3,0.829
Dee Brown,0.565,0.389,0.963,0.841,0.831,0.47,0.613,0.334,0.409,0.581,0.535,0.36,0.324,0.192,0.26,0.242,0.298,0.474,0.153,0.539,0.537,0.534,0.767,0.817,0.385,0.912
Mark Jackson,0.839,0.257,1.0,0.817,0.715,0.257,0.355,0.228,0.301,0.124,0.142,0.181,0.179,0.223,0.326,0.297,0.609,0.453,0.05,0.775,0.439,0.27,0.724,0.757,0.31,0.833
Bryant Stith,0.661,0.32,0.988,0.622,0.693,0.335,0.415,0.314,0.373,0.092,0.111,0.407,0.379,0.29,0.242,0.26,0.151,0.392,0.056,0.406,0.421,0.394,0.81,0.841,0.294,0.882
Spud Webb,0.63,0.291,0.927,0.927,0.731,0.325,0.432,0.273,0.342,0.221,0.237,0.345,0.283,0.088,0.203,0.169,0.463,0.323,0.025,0.683,0.439,0.379,0.751,0.798,0.331,1.0
Nick Van Exel,0.774,0.366,0.976,0.976,0.876,0.5,0.694,0.303,0.375,0.843,0.836,0.358,0.351,0.082,0.274,0.217,0.653,0.418,0.019,0.812,0.466,0.582,0.72,0.809,0.358,0.838
Mahmoud Abdul-Rauf,0.661,0.286,0.89,0.524,0.619,0.508,0.63,0.418,0.497,0.382,0.352,0.21,0.183,0.098,0.147,0.133,0.26,0.332,0.028,0.439,0.374,0.503,0.806,0.841,0.386,0.948
Will Perdue,0.758,0.269,0.951,0.951,0.474,0.273,0.288,0.273,0.288,0.0,0.002,0.172,0.227,0.643,0.435,0.507,0.089,0.112,0.174,0.428,0.653,0.268,0.949,0.949,0.0,0.623
Shaquille O'Neal,0.919,0.8,0.963,0.963,0.87,1.0,1.0,1.0,1.0,0.0,0.008,0.694,1.0,1.0,0.801,0.876,0.212,0.315,0.598,0.753,0.766,1.0,1.0,1.0,0.0,0.571
Mario Elie,0.758,0.274,0.988,0.159,0.564,0.261,0.306,0.175,0.18,0.369,0.329,0.22,0.2,0.152,0.204,0.19,0.187,0.28,0.037,0.384,0.469,0.307,0.856,0.974,0.398,0.901
Dana Barros,0.388,0.726,1.0,1.0,0.987,0.614,0.731,0.402,0.466,0.908,0.696,0.529,0.452,0.082,0.345,0.266,0.612,0.642,0.012,0.893,0.472,0.728,0.84,0.863,0.464,0.963
