Player,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Dominique Wilkins,0.747,0.684,0.94,0.951,0.932,0.934,1.0,0.921,0.97,0.159,0.361,0.916,0.886,0.68,0.464,0.575,0.227,0.458,0.133,0.717,0.511,0.98,0.727,0.743,0.372,0.885
Trent Tucker,0.343,0.253,0.928,0.28,0.547,0.367,0.39,0.324,0.345,0.5,0.469,0.125,0.126,0.182,0.129,0.157,0.212,0.216,0.022,0.2,0.502,0.339,0.733,0.736,0.902,0.855
Calvin Natt,0.701,0.386,0.831,0.756,0.614,0.493,0.49,0.492,0.491,0.024,0.031,0.441,0.436,0.326,0.404,0.406,0.181,0.193,0.035,0.371,0.429,0.505,0.783,0.783,0.666,0.867
Steve Johnson,0.523,0.31,0.855,0.671,0.559,0.381,0.302,0.381,0.304,0.0,0.0,0.411,0.469,0.372,0.414,0.43,0.105,0.146,0.179,0.546,0.874,0.407,0.981,0.98,,0.751
Clyde Drexler,0.597,0.424,0.904,0.707,0.788,0.57,0.602,0.558,0.575,0.146,0.309,0.465,0.479,0.445,0.325,0.392,0.662,0.654,0.125,0.806,0.811,0.575,0.738,0.76,0.4,0.832
Sidney Moncrief,0.851,0.741,0.88,0.878,0.785,0.494,0.507,0.46,0.456,0.402,0.531,0.79,0.729,0.299,0.284,0.311,0.394,0.342,0.049,0.497,0.535,0.609,0.759,0.789,0.64,0.93
Kiki Vandeweghe,0.597,0.627,0.952,0.927,0.854,0.756,0.702,0.756,0.703,0.012,0.041,0.83,0.756,0.24,0.161,0.201,0.206,0.179,0.046,0.506,0.483,0.813,0.839,0.84,0.25,0.94
Randy Breuer,0.851,0.285,0.988,0.768,0.548,0.286,0.3,0.286,0.302,0.0,0.005,0.224,0.249,0.414,0.388,0.426,0.126,0.166,0.314,0.349,0.643,0.284,0.741,0.741,0.0,0.771
John Lucas,0.761,0.361,0.783,0.793,0.648,0.384,0.431,0.337,0.357,0.549,0.753,0.367,0.374,0.086,0.143,0.133,0.63,0.256,0.014,0.426,0.372,0.417,0.693,0.738,0.616,0.839
Maurice Lucas,0.925,0.253,0.928,0.098,0.535,0.318,0.344,0.317,0.346,0.012,0.01,0.286,0.289,0.427,0.522,0.527,0.093,0.15,0.065,0.346,0.76,0.325,0.717,0.716,1.0,0.847
Jeff Malone,0.583,0.386,0.964,0.976,0.915,0.773,0.802,0.771,0.799,0.037,0.088,0.511,0.466,0.172,0.288,0.268,0.211,0.233,0.033,0.48,0.541,0.744,0.75,0.753,0.352,0.939
Bill Laimbeer,0.687,0.582,0.988,1.0,0.884,0.573,0.584,0.569,0.58,0.049,0.072,0.422,0.401,0.794,1.0,1.0,0.161,0.196,0.176,0.38,0.874,0.563,0.764,0.767,0.572,0.903
Gerald Henderson,0.463,0.392,0.988,1.0,0.785,0.456,0.474,0.438,0.45,0.22,0.268,0.294,0.28,0.232,0.127,0.174,0.537,0.458,0.03,0.526,0.691,0.444,0.748,0.761,0.692,0.898
Cedric Maxwell,0.477,0.342,0.916,0.878,0.752,0.33,0.348,0.331,0.349,0.0,0.015,0.71,0.706,0.628,0.497,0.58,0.237,0.203,0.079,0.589,0.757,0.445,0.738,0.74,0.0,0.86
Julius Erving,0.807,0.373,0.892,0.902,0.757,0.548,0.572,0.539,0.559,0.11,0.165,0.459,0.462,0.44,0.261,0.344,0.273,0.375,0.222,0.611,0.589,0.555,0.745,0.753,0.562,0.85
Robert Parish,1.0,0.582,0.976,0.976,0.785,0.557,0.509,0.558,0.513,0.0,0.0,0.389,0.421,0.641,0.681,0.716,0.16,0.216,0.314,0.534,0.646,0.541,0.852,0.851,,0.791
Derek Harper,0.657,0.392,0.952,0.476,0.657,0.41,0.385,0.398,0.361,0.146,0.263,0.271,0.288,0.195,0.196,0.21,0.459,0.508,0.062,0.411,0.498,0.399,0.829,0.864,0.47,0.808
Eddie Johnson,0.552,0.253,0.988,0.366,0.769,0.655,0.691,0.652,0.686,0.049,0.103,0.444,0.431,0.451,0.319,0.39,0.236,0.179,0.046,0.546,0.712,0.634,0.738,0.743,0.4,0.883
Kareem Abdul-Jabbar,0.925,0.684,0.952,0.963,0.804,0.794,0.705,0.795,0.71,0.0,0.01,0.533,0.552,0.346,0.448,0.445,0.309,0.223,0.352,0.58,0.745,0.765,0.876,0.876,0.0,0.828
Buck Williams,0.583,0.43,0.988,1.0,0.939,0.526,0.504,0.526,0.507,0.0,0.01,0.478,0.559,0.857,0.853,0.917,0.144,0.243,0.26,0.697,0.883,0.539,0.812,0.812,0.0,0.732
Rodney McCray,0.761,0.399,0.988,1.0,0.798,0.355,0.332,0.356,0.332,0.0,0.015,0.271,0.279,0.414,0.469,0.484,0.322,0.166,0.157,0.371,0.592,0.351,0.834,0.837,0.0,0.833
Randy Wittman,0.747,0.373,0.976,0.963,0.844,0.491,0.464,0.486,0.459,0.061,0.082,0.165,0.17,0.133,0.155,0.158,0.337,0.269,0.038,0.326,0.354,0.432,0.823,0.828,0.626,0.833
Alvin Robertson,0.523,0.544,0.988,1.0,0.88,0.591,0.576,0.583,0.565,0.098,0.149,0.413,0.411,0.479,0.431,0.48,0.494,1.0,0.108,0.731,0.889,0.577,0.798,0.808,0.552,0.86
Kevin McHale,1.0,0.696,0.819,0.756,0.733,0.59,0.516,0.591,0.519,0.0,0.0,0.517,0.528,0.445,0.494,0.513,0.2,0.096,0.363,0.426,0.577,0.6,0.891,0.89,,0.84
Lewis Lloyd,0.761,0.399,0.988,1.0,0.747,0.623,0.59,0.62,0.586,0.037,0.077,0.316,0.296,0.404,0.219,0.301,0.331,0.339,0.065,0.554,0.649,0.574,0.821,0.828,0.4,0.912
Danny Schayes,0.701,0.291,0.964,0.159,0.506,0.232,0.232,0.233,0.233,0.0,0.005,0.343,0.349,0.401,0.37,0.408,0.087,0.14,0.171,0.3,0.895,0.273,0.78,0.78,0.0,0.841
Fat Lever,0.701,0.285,0.94,0.939,0.8,0.492,0.559,0.48,0.543,0.146,0.196,0.21,0.229,0.354,0.369,0.391,0.644,0.591,0.041,0.6,0.613,0.447,0.685,0.691,0.632,0.785
Reggie Theus,0.552,0.405,0.988,1.0,0.893,0.574,0.599,0.568,0.585,0.073,0.18,0.643,0.616,0.19,0.3,0.283,0.869,0.372,0.054,0.934,0.694,0.623,0.745,0.76,0.342,0.895
Terry Cummings,0.851,0.468,0.988,1.0,0.816,0.716,0.758,0.717,0.763,0.0,0.01,0.421,0.508,0.578,0.613,0.646,0.213,0.402,0.138,0.546,0.85,0.674,0.736,0.735,0.0,0.71
John Stockton,0.627,0.373,0.988,0.463,0.592,0.24,0.246,0.238,0.24,0.024,0.077,0.273,0.258,0.086,0.19,0.167,0.673,0.522,0.027,0.48,0.682,0.261,0.759,0.777,0.266,0.908
Tim McCormick,0.463,0.291,0.928,0.512,0.521,0.266,0.234,0.265,0.235,0.012,0.01,0.276,0.307,0.365,0.342,0.375,0.092,0.063,0.076,0.314,0.658,0.282,0.885,0.884,1.0,0.772
Robert Reid,0.761,0.278,0.988,0.061,0.66,0.43,0.464,0.424,0.45,0.073,0.17,0.257,0.269,0.174,0.304,0.28,0.245,0.302,0.043,0.274,0.694,0.408,0.72,0.736,0.364,0.819
Isiah Thomas,0.687,0.557,0.928,0.939,0.853,0.64,0.658,0.614,0.618,0.317,0.433,0.579,0.58,0.216,0.252,0.258,0.915,0.568,0.054,0.826,0.736,0.667,0.758,0.777,0.62,0.855
Dan Roundfield,0.583,0.323,0.952,0.256,0.71,0.339,0.348,0.339,0.347,0.0,0.031,0.433,0.455,0.547,0.561,0.597,0.184,0.12,0.138,0.534,0.583,0.38,0.758,0.763,0.0,0.816
Alvan Adams,0.477,0.247,0.94,0.549,0.613,0.359,0.358,0.359,0.36,0.0,0.01,0.252,0.255,0.385,0.427,0.444,0.357,0.342,0.125,0.589,0.817,0.348,0.78,0.781,0.0,0.847
Craig Hodges,0.851,0.335,0.795,0.805,0.532,0.299,0.299,0.222,0.216,0.89,0.835,0.119,0.108,0.102,0.101,0.109,0.252,0.246,0.005,0.254,0.471,0.297,0.776,0.806,0.902,0.944
Moses Malone,0.807,0.563,0.892,0.902,0.828,0.6,0.657,0.601,0.661,0.0,0.005,0.979,0.985,0.883,0.692,0.811,0.099,0.223,0.192,0.746,0.583,0.729,0.711,0.712,0.0,0.852
Purvis Short,0.448,0.361,0.771,0.768,0.742,0.666,0.692,0.651,0.671,0.183,0.253,0.557,0.51,0.328,0.264,0.306,0.261,0.306,0.06,0.526,0.688,0.676,0.748,0.758,0.612,0.936
Alton Lister,0.851,0.348,0.976,0.232,0.554,0.334,0.304,0.335,0.305,0.0,0.01,0.254,0.334,0.518,0.51,0.551,0.111,0.163,0.385,0.46,0.901,0.33,0.856,0.857,0.0,0.652
Bill Hanzlik,0.701,0.297,0.952,0.0,0.606,0.348,0.391,0.34,0.372,0.098,0.211,0.505,0.509,0.229,0.229,0.246,0.348,0.355,0.043,0.471,0.832,0.409,0.694,0.715,0.39,0.85
James Donaldson,,0.361,1.0,0.951,0.82,0.269,0.242,0.269,0.244,0.0,0.0,0.324,0.319,0.445,0.81,0.74,0.106,0.093,0.377,0.351,0.568,0.297,0.866,0.865,,0.869
Ricky Pierce,0.851,0.525,0.976,0.098,0.657,0.451,0.421,0.448,0.412,0.037,0.119,0.422,0.389,0.245,0.178,0.215,0.195,0.276,0.016,0.306,0.757,0.467,0.835,0.853,0.26,0.929
Tom Chambers,0.463,0.304,0.795,0.317,0.617,0.454,0.489,0.441,0.467,0.159,0.247,0.549,0.52,0.328,0.396,0.401,0.146,0.183,0.1,0.554,0.745,0.507,0.724,0.738,0.542,0.905
Michael Cooper,0.925,0.367,0.988,0.183,0.694,0.288,0.319,0.222,0.235,0.768,0.84,0.233,0.214,0.115,0.26,0.227,0.514,0.296,0.117,0.431,0.715,0.314,0.702,0.738,0.774,0.936
Mark Aguirre,0.657,0.297,0.892,0.89,0.765,0.702,0.7,0.686,0.675,0.195,0.289,0.505,0.567,0.461,0.348,0.414,0.374,0.206,0.038,0.72,0.688,0.692,0.781,0.795,0.572,0.763
Thurl Bailey,0.627,0.253,0.988,0.159,0.721,0.508,0.568,0.508,0.568,0.0,0.036,0.365,0.348,0.385,0.448,0.459,0.169,0.14,0.309,0.411,0.48,0.495,0.696,0.699,0.0,0.898
Xavier McDaniel,0.463,0.323,0.988,0.976,0.828,0.606,0.62,0.604,0.619,0.024,0.052,0.397,0.457,0.799,0.452,0.609,0.213,0.336,0.1,0.709,0.916,0.582,0.761,0.763,0.4,0.744
Kurt Rambis,0.925,0.272,0.892,0.902,0.481,0.168,0.142,0.168,0.143,0.0,0.0,0.14,0.153,0.406,0.469,0.481,0.076,0.219,0.089,0.277,0.595,0.169,0.924,0.922,,0.78
LaSalle Thompson,0.552,0.354,0.964,0.78,0.727,0.432,0.419,0.433,0.421,0.0,0.005,0.321,0.347,0.656,0.673,0.716,0.185,0.236,0.295,0.526,0.886,0.424,0.804,0.803,0.0,0.792
Bill Walton,1.0,0.316,0.964,0.024,0.473,0.243,0.217,0.243,0.218,0.0,0.0,0.229,0.254,0.354,0.53,0.506,0.182,0.126,0.287,0.431,0.631,0.251,0.873,0.871,,0.772
Cliff Robinson,0.583,0.354,0.94,0.951,0.784,0.626,0.662,0.625,0.664,0.012,0.021,0.427,0.443,0.469,0.649,0.633,0.205,0.326,0.119,0.589,0.652,0.605,0.736,0.736,0.5,0.825
Roy Hinson,0.433,0.468,0.988,1.0,0.867,0.653,0.615,0.654,0.618,0.0,0.021,0.578,0.636,0.435,0.613,0.594,0.112,0.206,0.304,0.537,0.949,0.665,0.826,0.828,0.0,0.778
Danny Ainge,1.0,0.43,0.964,0.951,0.736,0.371,0.37,0.344,0.334,0.317,0.376,0.195,0.171,0.122,0.244,0.219,0.447,0.312,0.019,0.369,0.613,0.354,0.783,0.808,0.712,0.978
Doc Rivers,0.747,0.266,0.639,0.61,0.48,0.231,0.245,0.232,0.238,0.0,0.082,0.273,0.356,0.128,0.147,0.151,0.488,0.399,0.035,0.403,0.556,0.254,0.736,0.761,0.0,0.658
Larry Bird,1.0,1.0,0.988,0.988,0.952,0.837,0.847,0.752,0.75,1.0,1.0,0.7,0.618,0.495,0.799,0.749,0.614,0.551,0.138,0.76,0.547,0.876,0.77,0.784,0.846,0.97
Vern Fleming,0.388,0.437,0.964,0.939,0.878,0.458,0.454,0.458,0.455,0.012,0.031,0.417,0.443,0.266,0.369,0.359,0.557,0.435,0.014,0.594,0.691,0.471,0.786,0.788,0.334,0.806
Artis Gilmore,0.523,0.449,0.855,0.866,0.732,0.445,0.361,0.445,0.363,0.0,0.005,0.537,0.606,0.432,0.564,0.558,0.112,0.13,0.293,0.531,0.718,0.49,0.96,0.96,0.0,0.759
Benoit Benjamin,0.477,0.253,0.952,0.451,0.639,0.341,0.348,0.34,0.349,0.012,0.015,0.363,0.386,0.419,0.57,0.558,0.087,0.213,0.558,0.414,0.859,0.364,0.761,0.761,0.666,0.807
Dennis Johnson,1.0,0.424,0.94,0.951,0.835,0.507,0.559,0.501,0.541,0.073,0.216,0.386,0.373,0.18,0.258,0.249,0.503,0.365,0.095,0.494,0.619,0.502,0.707,0.726,0.286,0.885
Rickey Green,0.627,0.329,0.964,0.537,0.615,0.375,0.4,0.371,0.387,0.061,0.149,0.338,0.314,0.083,0.134,0.126,0.453,0.352,0.016,0.377,0.39,0.386,0.731,0.749,0.344,0.922
