PHI,.610
BOS,.537
NYK,.488
BUF,.366
NYN,.268
HOU,.598
WSB,.585
SAS,.537
CLE,.524
NOJ,.427
ATL,.378
DEN,.610
DET,.537
CHI,.537
KCK,.488
IND,.439
MIL,.366
LAL,.646
POR,.598
GSW,.561
SEA,.488
PHO,.415
