BOS,.756
PHI,.634
NYK,.573
NJN,.549
WSB,.427
MIL,.610
DET,.598
ATL,.488
CLE,.341
CHI,.329
IND,.317
UTA,.549
DAL,.524
DEN,.463
KCK,.463
SAS,.451
HOU,.354
LAL,.659
POR,.585
SEA,.512
PHO,.500
GSW,.451
SDC,.366
