CLE,.677
BOS,.625
WAS,.607
TOR,.587
ATL,.540
IND,.508
DET,.492
CHI,.492
MIA,.469
MIL,.468
CHO,.444
NYK,.406
PHI,.365
ORL,.359
BRK,.177
GSW,.825
SAS,.790
HOU,.688
UTA,.625
LAC,.603
MEM,.563
OKC,.556
DEN,.460
POR,.426
DAL,.419
MIN,.403
SAC,.397
NOP,.391
PHO,.333
LAL,.302
