NYK,.659
BRK,.598
BOS,.506
PHI,.415
TOR,.415
IND,.605
CHI,.549
MIL,.463
DET,.354
CLE,.293
MIA,.805
ATL,.537
WAS,.354
CHA,.256
ORL,.244
OKC,.732
DEN,.695
UTA,.524
POR,.402
MIN,.378
LAC,.683
GSW,.573
LAL,.549
SAC,.341
PHO,.305
SAS,.707
MEM,.683
HOU,.549
DAL,.500
NOH,.329
