BOS,.768
PHI,.707
NJN,.537
WSB,.524
NYK,.402
MIL,.671
ATL,.512
DET,.476
IND,.427
CHI,.415
CLE,.183
SAS,.585
DEN,.561
HOU,.561
KCK,.366
DAL,.341
UTA,.305
LAL,.695
SEA,.634
PHO,.561
GSW,.549
POR,.512
SDC,.207
