BOS,.732
BUF,.598
NYK,.488
PHI,.415
WSB,.732
HOU,.500
CLE,.488
ATL,.378
NOJ,.280
CHI,.573
KCO,.537
DET,.488
MIL,.463
GSW,.585
SEA,.524
POR,.463
PHO,.390
LAL,.366
