Player,From,To,Tm,Lg,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
Billy Kenville,,,SYR,NBA,3.9,72,,1278,170,448,170,448,,,195,257,,,215,159,,,,132,535,.379,.379,,.379,.759,.477
George King,,,SYR,NBA,3.8,72,,2343,284,763,284,763,,,176,275,,,250,410,,,,150,744,.372,.372,,.372,.640,.421
Monk Meineke,,,ROC,NBA,3.7,69,,1248,154,414,154,414,,,181,232,,,316,102,,,,191,489,.372,.372,,.372,.780,.474
Art Spoelstra,,,ROC,NBA,3.7,72,,1640,226,576,226,576,,,163,238,,,436,95,,,,248,615,.392,.392,,.392,.685,.452
Carl Braun,,,NYK,NBA,3.6,72,,2316,396,1064,396,1064,,,320,382,,,259,298,,,,215,1112,.372,.372,,.372,.838,.451
Red Rocha,,,SYR,NBA,3.6,72,,1883,250,692,250,692,,,220,281,,,416,131,,,,244,720,.361,.361,,.361,.783,.441
George Dempsey,,,PHW,NBA,3.5,72,,1444,126,265,126,265,,,88,139,,,264,205,,,,146,340,.475,.475,,.475,.633,.521
Jim Baechtold,,,NYK,NBA,3.2,70,,1738,268,695,268,695,,,233,291,,,220,163,,,,156,769,.386,.386,,.386,.801,.467
Andy Phillip,,,FTW,NBA,2.9,70,,2078,148,405,148,405,,,112,199,,,257,410,,,,155,408,.365,.365,,.365,.563,.414
Whitey Skoog,,,MNL,NBA,2.9,72,,2311,340,854,340,854,,,155,193,,,291,255,,,,232,835,.398,.398,,.398,.803,.445
Walter Dukes,,,NYK,NBA,2.8,60,,1290,149,370,149,370,,,167,236,,,443,39,,,,211,465,.403,.403,,.403,.708,.491
Dick Hemric,,,BOS,NBA,2.7,71,,1329,161,400,161,400,,,177,273,,,399,60,,,,142,499,.403,.403,,.403,.648,.480
Arnie Risen,,,BOS,NBA,2.6,68,,1597,189,493,189,493,,,170,240,,,553,88,,,,300,548,.383,.383,,.383,.708,.458
Dick Farley,,,SYR,NBA,2.5,72,,1429,168,451,168,451,,,143,207,,,165,151,,,,154,479,.373,.373,,.373,.691,.442
Earl Lloyd,,,SYR,NBA,2.4,72,,1837,213,636,213,636,,,186,241,,,492,116,,,,267,612,.335,.335,,.335,.772,.412
Gene Shue,,,NYK,NBA,2.4,72,,1750,240,625,240,625,,,181,237,,,212,179,,,,111,661,.384,.384,,.384,.764,.453
Paul Seymour,,,SYR,NBA,2.3,57,,1826,227,670,227,670,,,188,233,,,152,276,,,,130,642,.339,.339,,.339,.807,.416
Lew Hitch,,,MNL,NBA,2.2,69,,1129,94,235,94,235,,,100,132,,,283,77,,,,85,288,.400,.400,,.400,.758,.491
Nat Clifton,,,NYK,NBA,2.1,64,,1537,213,541,213,541,,,135,191,,,386,151,,,,189,561,.394,.394,,.394,.707,.449
Ed Kalafat,,,MNL,NBA,2.1,72,,1639,194,540,194,540,,,186,252,,,440,130,,,,236,574,.359,.359,,.359,.738,.441
Ed Conlin,,,SYR,NBA,2.0,66,,1423,211,574,211,574,,,121,178,,,326,145,,,,121,543,.368,.368,,.368,.680,.416
Joe Graboski,,,PHW,NBA,2.0,72,,2375,397,1075,397,1075,,,240,340,,,642,190,,,,272,1034,.369,.369,,.369,.706,.422
Odie Spears,,,FTW,NBA,2.0,72,,1378,166,468,166,468,,,159,201,,,231,121,,,,191,491,.355,.355,,.355,.791,.441
Al Ferrari,,,STL,NBA,1.9,68,,1611,191,534,191,534,,,164,236,,,186,163,,,,192,546,.358,.358,,.358,.695,.428
Corky Devlin,,,FTW,NBA,1.8,69,,1535,200,541,200,541,,,146,192,,,171,138,,,,119,546,.370,.370,,.370,.760,.436
George Mikan,,,MNL,NBA,1.6,37,,765,148,375,148,375,,,94,122,,,308,53,,,,153,390,.395,.395,,.395,.770,.455
Ernie Barrett,,,BOS,NBA,1.5,72,,1451,207,533,207,533,,,93,118,,,243,174,,,,184,507,.388,.388,,.388,.788,.433
Dick Garmaker,,,MNL,NBA,1.3,68,,870,138,373,138,373,,,112,139,,,132,104,,,,127,388,.370,.370,,.370,.806,.447
Dick McGuire,,,NYK,NBA,1.3,62,,1685,152,438,152,438,,,121,193,,,220,362,,,,146,425,.347,.347,,.347,.627,.406
Ernie Beck,,,PHW,NBA,1.1,67,,1007,136,351,136,351,,,76,106,,,196,79,,,,86,348,.387,.387,,.387,.717,.438
Chuck Cooper,,,TOT,NBA,1.1,67,,1144,101,308,101,308,,,100,133,,,239,89,,,,140,302,.328,.328,,.328,.752,.412
Chuck Noble,,,FTW,NBA,1.1,72,,2013,270,767,270,767,,,146,195,,,261,282,,,,253,686,.352,.352,,.352,.749,.402
Jim Tucker,,,SYR,NBA,1.0,70,,895,101,290,101,290,,,66,83,,,232,38,,,,166,268,.348,.348,,.348,.795,.410
Bob Harrison,,,STL,NBA,0.9,72,,2219,260,725,260,725,,,97,146,,,195,277,,,,246,617,.359,.359,,.359,.664,.391
Jim Loscutoff,,,BOS,NBA,0.9,71,,1582,226,628,226,628,,,139,207,,,622,65,,,,213,591,.360,.360,,.360,.671,.411
Bob Peterson,,,NYK,NBA,0.9,58,,779,121,303,121,303,,,68,104,,,223,44,,,,123,310,.399,.399,,.399,.654,.444
Walt Davis,,,PHW,NBA,0.8,70,,1097,123,333,123,333,,,77,112,,,276,56,,,,230,323,.369,.369,,.369,.688,.422
Togo Palazzi,,,BOS,NBA,0.8,63,,703,145,373,145,373,,,85,124,,,182,42,,,,87,375,.389,.389,,.389,.685,.439
Frank Selvy,,,STL,NBA,0.6,17,,444,67,183,67,183,,,53,71,,,54,35,,,,38,187,.366,.366,,.366,.746,.436
Dick Atha,,,NYK,NBA,0.5,25,,288,36,88,36,88,,,21,27,,,42,32,,,,39,93,.409,.409,,.409,.778,.466
Jackie Moore,,,PHW,NBA,0.5,54,,402,50,129,50,129,,,32,53,,,117,26,,,,80,132,.388,.388,,.388,.604,.433
Red Morrison,,,BOS,NBA,0.5,71,,910,89,240,89,240,,,44,89,,,345,53,,,,159,222,.371,.371,,.371,.494,.398
Bob Williams,,,MNL,NBA,0.5,20,,173,21,46,21,46,,,24,45,,,54,7,,,,36,66,.457,.457,,.457,.533,.502
Alex Hannum,,,STL,NBA,0.4,71,,1480,146,453,146,453,,,93,154,,,344,157,,,,271,385,.322,.322,,.322,.604,.370
Med Park,,,STL,NBA,0.4,40,,424,53,152,53,152,,,44,70,,,94,40,,,,64,150,.349,.349,,.349,.629,.410
Richie Regan,,,ROC,NBA,0.4,72,,1746,240,681,240,681,,,85,133,,,174,222,,,,179,565,.352,.352,,.352,.639,.382
Max Zaslofsky,,,FTW,NBA,0.3,9,,182,29,81,29,81,,,30,35,,,16,16,,,,18,88,.358,.358,,.358,.857,.456
Don Bielke,,,FTW,NBA,0.2,7,,38,5,9,5,9,,,4,7,,,9,1,,,,9,14,.556,.556,,.556,.571,.579
Bob Santini,,,NYK,NBA,0.1,4,,23,5,10,5,10,,,1,2,,,3,1,,,,4,11,.500,.500,,.500,.500,.506
Connie Simmons,,,ROC,NBA,0.1,68,,903,144,428,144,428,,,78,129,,,235,82,,,,142,366,.336,.336,,.336,.605,.378
Jesse Arnelle,,,FTW,NBA,0.0,31,,409,52,164,52,164,,,43,69,,,170,18,,,,60,147,.317,.317,,.317,.623,.378
Ron Feiereisel,,,MNL,NBA,0.0,10,,59,8,28,8,28,,,14,16,,,6,6,,,,9,30,.286,.286,,.286,.875,.428
Dick Ricketts,,,TOT,NBA,0.0,68,,1943,235,752,235,752,,,138,195,,,490,206,,,,287,608,.313,.313,,.313,.708,.363
Red Davis,,,ROC,NBA,-0.1,3,,16,0,6,0,6,,,2,2,,,4,1,,,,2,2,.000,.000,,.000,1.000,.145
Johnny Horan,,,TOT,NBA,-0.1,19,,93,12,42,12,42,,,10,11,,,10,2,,,,21,34,.286,.286,,.286,.909,.363
Ernie Vandeweghe,,,NYK,NBA,-0.1,5,,77,10,31,10,31,,,2,2,,,13,12,,,,15,22,.323,.323,,.323,1.000,.345
Frankie Brian,,,FTW,NBA,-0.2,37,,680,78,263,78,263,,,72,88,,,88,74,,,,62,228,.297,.297,,.297,.818,.378
Jack McMahon,,,TOT,NBA,-0.2,70,,1713,202,615,202,615,,,110,185,,,180,222,,,,170,514,.328,.328,,.328,.595,.369
Chuck Mencel,,,MNL,NBA,-0.3,69,,973,120,375,120,375,,,78,96,,,110,132,,,,74,318,.320,.320,,.320,.813,.381
Larry Hennessy,,,PHW,NBA,-0.5,53,,444,85,247,85,247,,,26,32,,,49,46,,,,37,196,.344,.344,,.344,.813,.375
Bob Schafer,,,TOT,NBA,-0.6,54,,578,81,270,81,270,,,62,81,,,71,53,,,,75,224,.300,.300,,.300,.765,.366
Chris Harris,,,TOT,NBA,-0.8,41,,420,37,149,37,149,,,27,45,,,44,44,,,,43,101,.248,.248,,.248,.600,.299
Jim Holstein,,,TOT,NBA,,27,,352,24,89,24,89,,,24,37,,,76,38,,,,51,72,.270,.270,,.270,.649,.342
