MIA,.660
ORL,.660
PHI,.560
NYK,.540
BOS,.380
WAS,.360
NJN,.320
IND,.660
ATL,.620
DET,.580
MIL,.560
CHH,.520
TOR,.460
CLE,.440
CHI,.260
SAS,.740
UTA,.740
HOU,.620
MIN,.500
DAL,.380
DEN,.280
VAN,.160
POR,.700
LAL,.620
PHO,.540
SAC,.540
SEA,.500
GSW,.420
LAC,.180
