BOS,.683
NYK,.598
BUF,.512
PHI,.305
CAP,.573
ATL,.427
HOU,.390
CLE,.354
MIL,.720
CHI,.659
DET,.634
KCO,.402
LAL,.573
GSW,.537
SEA,.439
PHO,.366
POR,.329
