NJN,.598
PHI,.463
BOS,.402
TOR,.329
NYK,.280
DET,.780
CLE,.610
IND,.500
CHI,.500
MIL,.488
MIA,.634
WAS,.512
ORL,.439
CHA,.317
ATL,.317
DEN,.537
UTA,.500
SEA,.427
MIN,.402
POR,.256
PHO,.659
LAC,.573
LAL,.549
SAC,.537
GSW,.415
SAS,.768
DAL,.732
MEM,.598
NOK,.463
HOU,.415
