BOS,.756
PHI,.756
NYK,.610
WSB,.476
NJN,.293
MIL,.732
CHI,.549
IND,.537
ATL,.378
CLE,.341
DET,.256
SAS,.634
KCK,.488
HOU,.488
DEN,.451
UTA,.341
DAL,.183
PHO,.695
LAL,.659
POR,.549
GSW,.476
SDC,.439
SEA,.415
