ORL,.695
NYK,.671
BOS,.427
MIA,.390
NJN,.366
PHI,.293
WSB,.256
IND,.634
CHH,.610
CHI,.573
CLE,.524
ATL,.512
MIL,.415
DET,.341
SAS,.756
UTA,.732
HOU,.573
DEN,.500
DAL,.439
MIN,.256
PHO,.720
SEA,.695
LAL,.585
POR,.537
SAC,.476
GSW,.317
LAC,.207
