PHI,.671
NYK,.524
BOS,.390
BUF,.329
NJN,.293
SAS,.634
WSB,.537
CLE,.524
ATL,.500
NOJ,.476
HOU,.341
DEN,.585
MIL,.537
CHI,.488
DET,.463
KCK,.378
IND,.378
POR,.707
PHO,.598
SEA,.573
LAL,.549
GSW,.524
