CLE,.695
TOR,.683
MIA,.585
ATL,.585
BOS,.585
CHO,.585
IND,.549
DET,.537
CHI,.512
WAS,.500
ORL,.427
MIL,.402
NYK,.390
BRK,.256
PHI,.122
GSW,.890
SAS,.817
OKC,.671
LAC,.646
POR,.537
DAL,.512
MEM,.512
HOU,.500
UTA,.488
SAC,.402
DEN,.402
NOP,.366
MIN,.354
PHO,.280
LAL,.207
