BOS,.744
PHI,.720
WSB,.476
NYK,.476
NJN,.415
ATL,.610
HOU,.500
SAS,.500
IND,.451
CLE,.451
DET,.195
MIL,.598
KCK,.573
DEN,.366
CHI,.366
UTA,.293
LAL,.732
SEA,.683
PHO,.671
POR,.463
SDC,.427
GSW,.293
