NYK,.732
BOS,.585
NJN,.524
ORL,.500
MIA,.439
PHI,.317
WSB,.268
CHI,.695
CLE,.659
CHH,.537
ATL,.524
IND,.500
DET,.488
MIL,.341
HOU,.671
SAS,.598
UTA,.573
DEN,.439
MIN,.232
DAL,.134
PHO,.756
SEA,.671
POR,.622
LAC,.500
LAL,.476
GSW,.415
SAC,.305
