BOS,.683
NYK,.585
PHI,.366
BUF,.268
BAL,.463
ATL,.439
CIN,.366
CLE,.280
MIL,.768
CHI,.695
PHO,.598
DET,.317
LAL,.841
GSW,.622
SEA,.573
HOU,.415
POR,.220
