BOS,.756
PHI,.500
NJN,.415
TOR,.402
NYK,.390
CLE,.805
CHI,.500
DET,.476
IND,.439
MIL,.415
ORL,.720
ATL,.573
MIA,.524
CHA,.427
WAS,.232
DEN,.659
POR,.659
UTA,.585
MIN,.293
OKC,.280
LAL,.793
PHO,.561
GSW,.354
LAC,.232
SAC,.207
SAS,.659
HOU,.646
DAL,.610
NOH,.598
MEM,.293
