Player,From,To,Tm,Lg,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%
Danny Manning,,,LAC,NBA,9.8,82,82,2904,650,1199,650,1194,0,5,279,385,229,335,564,285,135,122,210,293,1579,.542,.544,.000,.542,.725,.577
Hakeem Olajuwon,,,HOU,NBA,9.8,70,69,2636,591,1177,591,1176,0,1,328,428,246,599,845,157,127,304,187,263,1510,.502,.503,.000,.502,.766,.553
Detlef Schrempf,,,IND,NBA,9.8,80,4,2605,496,925,473,854,23,71,365,441,202,568,770,312,62,37,191,286,1380,.536,.554,.324,.549,.828,.617
Tim Hardaway,,,GSW,NBA,9.2,81,81,3332,734,1592,607,1216,127,376,298,389,81,229,310,807,164,13,267,208,1893,.461,.499,.338,.501,.766,.537
Buck Williams,,,POR,NBA,9.2,80,80,2519,340,563,340,562,0,1,221,293,260,444,704,108,62,41,130,244,901,.604,.605,.000,.604,.754,.651
Hot Rod Williams,,,CLE,NBA,9.2,80,12,2432,341,678,341,674,0,4,270,359,228,379,607,196,60,182,83,191,952,.503,.506,.000,.503,.752,.569
Reggie Lewis,,,BOS,NBA,9.1,82,82,3070,703,1397,698,1376,5,21,292,343,117,277,394,185,125,105,136,258,1703,.503,.507,.238,.505,.851,.550
Mark Price,,,CLE,NBA,9.1,72,72,2138,438,897,337,636,101,261,270,285,38,135,173,535,94,12,159,113,1247,.488,.530,.387,.545,.947,.610
Micheal Williams,,,IND,NBA,9.0,79,76,2750,404,824,396,791,8,33,372,427,73,209,282,647,233,22,240,262,1188,.490,.501,.242,.495,.871,.587
Larry Johnson,,,CHH,NBA,8.9,82,77,3047,616,1258,611,1236,5,22,339,409,323,576,899,292,81,51,160,225,1576,.490,.494,.227,.492,.829,.548
Otis Thorpe,,,HOU,NBA,8.9,82,82,3056,558,943,558,936,0,7,304,463,285,577,862,250,52,37,237,307,1420,.592,.596,.000,.592,.657,.619
A.C. Green,,,LAL,NBA,8.8,82,53,2902,382,803,370,747,12,56,340,457,306,456,762,117,91,36,111,141,1116,.476,.495,.214,.483,.744,.556
Kevin Willis,,,ATL,NBA,8.8,81,80,2962,591,1224,585,1187,6,37,292,363,418,840,1258,173,72,54,197,223,1480,.483,.493,.162,.485,.804,.535
Sean Elliott,,,SAS,NBA,8.4,82,82,3120,514,1040,489,958,25,82,285,331,143,296,439,214,84,29,152,149,1338,.494,.510,.305,.506,.861,.564
Joe Dumars,,,DET,NBA,8.2,82,82,3192,587,1311,538,1191,49,120,412,475,82,106,188,375,71,12,193,145,1635,.448,.452,.408,.466,.867,.538
Glen Rice,,,MIA,NBA,7.9,79,79,3007,672,1432,517,1036,155,396,266,318,84,310,394,184,90,35,145,170,1765,.469,.499,.391,.523,.836,.561
Hersey Hawkins,,,PHI,NBA,7.8,81,81,3013,521,1127,430,898,91,229,403,461,53,218,271,248,157,43,189,174,1536,.462,.479,.397,.503,.874,.578
Moses Malone,,,MIL,NBA,7.8,82,77,2511,440,929,437,921,3,8,396,504,320,424,744,93,74,64,150,136,1279,.474,.474,.375,.475,.786,.556
Ricky Pierce,,,SEA,NBA,7.8,78,78,2658,620,1306,587,1183,33,123,417,455,93,140,233,241,86,20,189,213,1690,.475,.496,.268,.487,.916,.561
Grant Long,,,MIA,NBA,7.7,82,82,3063,440,890,434,868,6,22,326,404,259,432,691,225,139,40,185,248,1212,.494,.500,.273,.498,.807,.568
Drazen Petrovic,,,NJN,NBA,7.7,82,82,3027,668,1315,545,1038,123,277,232,287,97,161,258,252,105,11,215,248,1691,.508,.525,.444,.555,.808,.587
Michael Cage,,,SEA,NBA,7.6,82,69,2461,307,542,307,537,0,5,106,171,266,462,728,92,99,55,78,237,720,.566,.572,.000,.566,.620,.583
Armen Gilliam,,,PHI,NBA,7.6,81,81,2771,512,1001,512,999,0,2,343,425,234,426,660,118,51,85,166,176,1367,.511,.513,.000,.511,.807,.575
Mark Jackson,,,NYK,NBA,7.6,81,81,2461,367,747,356,704,11,43,171,222,95,210,305,694,112,13,211,153,916,.491,.506,.256,.499,.770,.542
Ed Pinckney,,,BOS,NBA,7.5,81,36,1917,203,378,203,377,0,1,207,255,252,312,564,62,70,56,73,158,613,.537,.538,.000,.537,.812,.625
Robert Parish,,,BOS,NBA,7.4,79,79,2285,468,874,468,874,0,0,179,232,219,486,705,70,68,97,131,172,1115,.535,.535,,.535,.772,.571
Sam Perkins,,,LAL,NBA,7.4,63,63,2332,361,803,346,734,15,69,304,372,192,364,556,141,64,62,83,192,1041,.450,.471,.217,.459,.817,.538
Sedale Threatt,,,LAL,NBA,7.3,82,82,3070,509,1041,489,979,20,62,202,243,43,210,253,593,168,16,182,231,1240,.489,.499,.323,.499,.831,.540
Pervis Ellison,,,WSB,NBA,6.9,66,64,2511,547,1014,546,1011,1,3,227,312,217,523,740,190,62,177,196,222,1322,.539,.540,.333,.540,.728,.574
Jerome Kersey,,,POR,NBA,6.8,77,76,2553,398,852,397,844,1,8,174,262,241,392,633,243,114,71,151,254,971,.467,.470,.125,.468,.664,.502
Kevin Gamble,,,BOS,NBA,6.7,82,77,2496,480,908,471,877,9,31,139,157,80,206,286,219,75,37,97,200,1108,.529,.537,.290,.534,.885,.567
Shawn Kemp,,,SEA,NBA,6.7,64,23,1808,362,718,362,715,0,3,270,361,264,401,665,86,70,124,156,261,994,.504,.506,.000,.504,.748,.567
Jeff Malone,,,UTA,NBA,6.6,81,81,2922,691,1353,690,1341,1,12,256,285,49,184,233,180,56,5,140,126,1639,.511,.515,.083,.511,.898,.554
Reggie Williams,,,DEN,NBA,6.6,81,80,2623,601,1277,545,1121,56,156,216,269,145,260,405,235,148,68,173,270,1474,.471,.486,.359,.493,.803,.528
Terry Cummings,,,SAS,NBA,6.5,70,67,2149,514,1053,509,1040,5,13,177,249,247,384,631,102,58,34,115,210,1210,.488,.489,.385,.491,.711,.520
Sarunas Marciulionis,,,GSW,NBA,6.4,72,5,2117,491,912,488,902,3,10,376,477,68,140,208,243,116,10,193,237,1361,.538,.541,.300,.540,.788,.607
John Starks,,,NYK,NBA,6.4,82,0,2118,405,902,311,632,94,270,235,302,45,146,191,276,103,18,150,231,1139,.449,.492,.348,.501,.778,.550
Rony Seikaly,,,MIA,NBA,6.2,79,78,2800,463,947,463,944,0,3,370,505,307,627,934,109,40,121,216,278,1296,.489,.490,.000,.489,.733,.554
Byron Scott,,,LAL,NBA,6.0,82,82,2679,460,1005,406,848,54,157,244,291,74,236,310,226,105,28,119,140,1218,.458,.479,.344,.485,.838,.537
Jay Humphries,,,MIL,NBA,5.8,71,71,2261,377,803,335,659,42,144,195,249,44,140,184,466,119,13,148,210,991,.469,.508,.292,.496,.783,.543
Isiah Thomas,,,DET,NBA,5.8,78,78,2918,564,1264,539,1178,25,86,292,378,68,179,247,560,118,15,252,194,1445,.446,.458,.291,.456,.772,.505
Andrew Lang,,,PHO,NBA,5.7,81,71,1965,248,475,248,474,0,1,126,164,170,376,546,43,48,201,87,306,622,.522,.523,.000,.522,.768,.568
Charles Oakley,,,NYK,NBA,5.7,82,82,2309,210,402,210,399,0,3,86,117,256,444,700,133,67,15,123,258,506,.522,.526,.000,.522,.735,.558
Tim Perry,,,PHO,NBA,5.7,80,69,2483,413,789,410,781,3,8,153,215,204,347,551,134,44,116,141,237,982,.523,.525,.375,.525,.712,.556
Derrick Coleman,,,NJN,NBA,5.6,65,58,2207,483,958,460,882,23,76,300,393,203,415,618,205,54,98,248,168,1289,.504,.522,.303,.516,.763,.570
Tyrone Corbin,,,TOT,NBA,5.6,80,9,2207,303,630,303,626,0,4,174,201,163,309,472,140,82,20,97,193,780,.481,.484,.000,.481,.866,.543
Ron Harper,,,LAC,NBA,5.6,82,82,3144,569,1292,505,1081,64,211,293,398,120,327,447,417,152,72,252,199,1495,.440,.467,.303,.465,.736,.510
Eddie Johnson,,,SEA,NBA,5.6,81,19,2366,534,1164,507,1057,27,107,291,338,118,174,292,161,55,11,130,199,1386,.459,.480,.252,.470,.861,.528
Anthony Mason,,,NYK,NBA,5.6,82,0,2198,203,399,203,399,0,0,167,260,216,357,573,106,46,20,101,229,573,.509,.509,,.509,.642,.558
Billy Owens,,,GSW,NBA,5.6,80,77,2510,468,891,467,882,1,9,204,312,243,396,639,188,90,65,179,276,1141,.525,.529,.111,.526,.654,.555
Larry Bird,,,BOS,NBA,5.5,45,45,1662,353,758,301,630,52,128,150,162,46,388,434,306,42,33,125,82,908,.466,.478,.406,.500,.926,.547
Michael Adams,,,WSB,NBA,5.3,78,78,2795,485,1233,360,847,125,386,313,360,58,252,310,594,145,9,212,162,1408,.393,.425,.324,.444,.869,.506
Danny Ainge,,,POR,NBA,5.2,81,6,1595,299,676,221,446,78,230,108,131,40,108,148,202,73,13,70,148,784,.442,.496,.339,.500,.824,.534
Blue Edwards,,,UTA,NBA,5.2,81,81,2283,433,830,394,727,39,103,113,146,86,212,298,137,81,46,122,236,1018,.522,.542,.379,.545,.774,.569
Rod Strickland,,,SAS,NBA,5.2,57,54,2053,300,659,295,644,5,15,182,265,92,173,265,491,118,17,160,122,787,.455,.458,.333,.459,.687,.507
John Salley,,,DET,NBA,5.1,72,38,1774,249,486,249,483,0,3,186,260,106,190,296,116,49,110,102,222,684,.512,.516,.000,.512,.715,.570
Kenny Smith,,,HOU,NBA,5.1,81,80,2735,432,910,378,773,54,137,219,253,34,143,177,562,104,7,227,112,1137,.475,.489,.394,.504,.866,.557
Dominique Wilkins,,,ATL,NBA,5.1,42,42,1601,424,914,387,786,37,128,294,352,103,192,295,158,52,24,122,77,1179,.464,.492,.289,.484,.835,.552
Mookie Blaylock,,,NJN,NBA,4.9,72,67,2548,429,993,417,939,12,54,126,177,101,168,269,492,170,40,152,182,996,.432,.444,.222,.438,.712,.465
Bill Laimbeer,,,DET,NBA,4.9,81,46,2234,342,727,310,642,32,85,67,75,104,347,451,160,51,54,102,225,783,.470,.483,.376,.492,.893,.515
Mitch Richmond,,,SAC,NBA,4.9,80,80,3095,685,1465,582,1197,103,268,330,406,62,257,319,411,92,34,247,231,1803,.468,.486,.384,.503,.813,.548
Muggsy Bogues,,,CHH,NBA,4.8,82,69,2790,317,671,315,644,2,27,94,120,58,177,235,743,170,6,156,156,730,.472,.489,.074,.474,.783,.504
Dale Ellis,,,MIL,NBA,4.8,81,11,2191,485,1034,347,705,138,329,164,212,92,161,253,104,57,18,119,151,1272,.469,.492,.419,.536,.774,.564
Dikembe Mutombo,,,DEN,NBA,4.8,71,71,2716,428,869,428,869,0,0,321,500,316,554,870,156,43,210,252,273,1177,.493,.493,,.493,.642,.540
Kendall Gill,,,CHH,NBA,4.7,79,79,2906,666,1427,660,1402,6,25,284,381,165,237,402,329,154,46,180,237,1622,.467,.471,.240,.469,.745,.509
Chris Morris,,,NJN,NBA,4.7,77,74,2394,346,726,324,616,22,110,165,231,199,295,494,197,129,81,171,211,879,.477,.526,.200,.492,.714,.531
John Paxson,,,CHI,NBA,4.7,79,79,1946,257,487,245,443,12,44,29,37,21,75,96,241,49,9,44,142,555,.528,.553,.273,.540,.784,.551
Larry Stewart,,,WSB,NBA,4.7,76,43,2229,303,590,303,587,0,3,188,233,186,263,449,120,51,44,112,225,794,.514,.516,.000,.514,.807,.573
B.J. Armstrong,,,CHI,NBA,4.6,82,3,1875,335,697,300,610,35,87,104,129,19,126,145,266,46,5,94,88,809,.481,.492,.402,.506,.806,.537
Sam Bowie,,,NJN,NBA,4.6,71,61,2179,421,947,413,922,8,25,212,280,203,375,578,186,41,120,150,212,1062,.445,.448,.320,.449,.757,.496
Terry Catledge,,,ORL,NBA,4.6,78,67,2430,457,922,457,918,0,4,240,346,257,292,549,109,58,16,138,196,1154,.496,.498,.000,.496,.694,.537
Xavier McDaniel,,,NYK,NBA,4.6,82,82,2344,488,1021,476,982,12,39,137,192,176,284,460,149,57,24,147,241,1125,.478,.485,.308,.484,.714,.509
Chuck Person,,,IND,NBA,4.6,81,81,2923,616,1284,484,930,132,354,133,197,114,312,426,382,68,18,216,247,1497,.480,.520,.373,.531,.675,.546
Clifford Robinson,,,POR,NBA,4.6,82,7,2124,398,854,397,843,1,11,219,330,140,276,416,137,85,107,154,274,1016,.466,.471,.091,.467,.664,.508
Doug West,,,MIN,NBA,4.6,80,72,2540,463,894,459,871,4,23,186,231,107,150,257,281,66,26,120,239,1116,.518,.527,.174,.520,.805,.560
Kenny Gattison,,,CHH,NBA,4.5,82,71,2223,423,799,423,797,0,2,196,285,177,403,580,131,59,69,140,273,1042,.529,.531,.000,.529,.688,.564
Tyrone Hill,,,GSW,NBA,4.5,82,75,1886,254,487,254,486,0,1,163,235,182,411,593,47,73,43,106,315,671,.522,.523,.000,.522,.694,.568
Olden Polynice,,,LAC,NBA,4.5,76,65,1834,244,470,244,469,0,1,125,201,195,341,536,46,45,20,83,165,613,.519,.520,.000,.519,.622,.549
Tom Chambers,,,PHO,NBA,4.4,69,66,1948,426,989,408,940,18,49,258,311,86,315,401,142,57,37,103,196,1128,.431,.434,.367,.440,.830,.501
Mario Elie,,,GSW,NBA,4.4,79,32,1677,221,424,198,354,23,70,155,182,69,158,227,174,68,15,83,159,620,.521,.559,.329,.548,.852,.615
Charles Smith,,,LAC,NBA,4.4,49,25,1310,251,539,251,533,0,6,212,270,95,206,301,56,41,98,69,159,714,.466,.471,.000,.466,.785,.543
Orlando Woolridge,,,DET,NBA,4.4,82,61,2113,452,907,451,898,1,9,241,353,109,151,260,88,41,33,133,154,1146,.498,.502,.111,.499,.683,.539
