BOS,.683
NYK,.512
PHI,.500
NJN,.293
TOR,.268
CHI,.756
IND,.451
MIL,.427
DET,.366
CLE,.232
MIA,.707
ORL,.634
ATL,.537
CHA,.415
WAS,.280
OKC,.671
DEN,.610
POR,.585
UTA,.476
MIN,.207
LAL,.695
PHO,.488
GSW,.439
LAC,.390
SAC,.293
SAS,.744
DAL,.695
NOH,.561
MEM,.561
HOU,.524
