PHI,.646
BOS,.634
NYK,.549
WSB,.378
MIA,.220
NJN,.207
DET,.720
CHI,.671
MIL,.537
CLE,.512
IND,.512
ATL,.500
ORL,.220
SAS,.683
UTA,.671
DAL,.573
DEN,.524
HOU,.500
MIN,.268
CHH,.232
LAL,.768
POR,.720
PHO,.659
SEA,.500
GSW,.451
LAC,.366
SAC,.280
