NJN,.573
MIA,.512
NYK,.476
BOS,.439
PHI,.402
WAS,.305
ORL,.256
IND,.744
DET,.659
NOH,.500
MIL,.500
CLE,.427
TOR,.402
ATL,.341
CHI,.280
MIN,.707
SAS,.695
DAL,.634
MEM,.610
HOU,.549
DEN,.524
UTA,.512
LAL,.683
SAC,.671
POR,.500
GSW,.451
SEA,.451
PHO,.354
LAC,.341
