NYK,.634
PHI,.573
BOS,.537
BUF,.268
BAL,.512
ATL,.439
CIN,.402
CLE,.183
MIL,.805
CHI,.622
PHO,.585
DET,.549
LAL,.585
SFW,.500
SDR,.488
SEA,.463
POR,.354
