NYK,.695
ORL,.610
NJN,.549
MIA,.512
BOS,.390
PHI,.305
WSB,.293
ATL,.695
CHI,.671
IND,.573
CLE,.573
CHH,.500
MIL,.244
DET,.244
HOU,.707
SAS,.671
UTA,.646
DEN,.512
MIN,.244
DAL,.159
SEA,.768
PHO,.683
GSW,.610
POR,.573
LAL,.402
SAC,.341
LAC,.329
