MIA,.634
NYK,.610
PHI,.598
ORL,.500
BOS,.427
NJN,.378
WAS,.354
IND,.683
CHH,.598
TOR,.549
DET,.512
MIL,.512
CLE,.390
ATL,.341
CHI,.207
UTA,.671
SAS,.646
MIN,.610
DAL,.488
DEN,.427
HOU,.415
VAN,.268
LAL,.817
POR,.720
PHO,.646
SEA,.549
SAC,.537
GSW,.232
LAC,.183
