BOS,.683
PHI,.537
NYK,.476
WSB,.366
NJN,.317
MIA,.293
CHI,.744
DET,.610
MIL,.585
ATL,.524
IND,.500
CLE,.402
CHH,.317
SAS,.671
UTA,.659
HOU,.634
ORL,.378
MIN,.354
DAL,.341
DEN,.244
POR,.768
LAL,.707
PHO,.671
GSW,.537
SEA,.500
LAC,.378
SAC,.305
