MIA,.744
NYK,.695
ORL,.549
WSB,.537
NJN,.317
PHI,.268
BOS,.183
CHI,.841
ATL,.683
DET,.659
CHH,.659
CLE,.512
IND,.476
MIL,.402
TOR,.366
UTA,.780
HOU,.695
MIN,.488
DAL,.293
DEN,.256
SAS,.244
VAN,.171
SEA,.695
LAL,.683
POR,.598
PHO,.488
LAC,.439
SAC,.415
GSW,.366
