BOS,.817
PHI,.659
WSB,.476
NJN,.476
NYK,.280
MIL,.695
ATL,.610
DET,.561
CHI,.366
CLE,.354
IND,.317
HOU,.622
DEN,.573
DAL,.537
UTA,.512
SAC,.451
SAS,.427
LAL,.756
POR,.488
PHO,.390
LAC,.390
SEA,.378
GSW,.366
