Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Vern Mikkelsen,MNL,.472,6.1,72,,2198,322,854,322,854,,,342,424,,,630,121,,,,312,986,.377,.377,,.807
Ray Felix,NYK,.500,5.5,72,,1622,295,709,295,709,,,277,371,,,587,36,,,,284,867,.416,.416,,.747
Maurice Stokes,ROC,.431,5.5,72,,2761,434,1249,434,1249,,,256,385,,,1256,331,,,,287,1124,.347,.347,,.665
Red Kerr,SYR,.528,5.4,72,,2191,333,827,333,827,,,225,313,,,807,90,,,,190,891,.403,.403,,.719
Ed Conlin,SYR,.528,4.7,71,,2250,335,896,335,896,,,283,368,,,430,205,,,,170,953,.374,.374,,.769
Larry Foust,FTW,.472,4.7,61,,1533,243,617,243,617,,,273,380,,,555,71,,,,221,759,.394,.394,,.718
Gene Shue,FTW,.472,4.6,72,,2470,273,710,273,710,,,241,316,,,421,238,,,,137,787,.385,.385,,.763
Bob Houbregs,FTW,.472,4.5,60,,1592,253,585,253,585,,,167,234,,,401,113,,,,118,673,.432,.432,,.714
Walter Dukes,MNL,.472,4.2,71,,1866,228,626,228,626,,,264,383,,,794,54,,,,273,720,.364,.364,,.689
Jack Coleman,STL,.472,4.1,72,,2145,316,775,316,775,,,123,161,,,645,159,,,,235,755,.408,.408,,.764
Carl Braun,NYK,.500,3.7,72,,2345,378,993,378,993,,,245,303,,,259,256,,,,195,1001,.381,.381,,.809
Dave Piontek,ROC,.431,3.7,71,,1759,257,637,257,637,,,122,183,,,351,108,,,,141,636,.403,.403,,.667
Larry Costello,PHW,.514,3.4,72,,2111,186,497,186,497,,,175,222,,,323,236,,,,182,547,.374,.374,,.788
Frank Ramsey,BOS,.611,3.3,35,,807,137,349,137,349,,,144,182,,,178,67,,,,113,418,.393,.393,,.791
Andy Phillip,BOS,.611,3.1,67,,1476,105,277,105,277,,,88,137,,,181,168,,,,121,298,.379,.379,,.642
Mel Hutchins,FTW,.472,2.8,72,,2647,369,953,369,953,,,152,206,,,571,210,,,,182,890,.387,.387,,.738
Arnie Risen,BOS,.611,2.7,43,,935,119,307,119,307,,,106,156,,,286,53,,,,163,344,.388,.388,,.679
Ed Kalafat,MNL,.472,2.6,65,,1617,178,507,178,507,,,197,298,,,425,105,,,,243,553,.351,.351,,.661
Johnny McCarthy,ROC,.431,2.6,72,,1560,173,460,173,460,,,130,193,,,201,107,,,,130,476,.376,.376,,.674
Ron Sobie,NYK,.500,2.6,71,,1378,166,442,166,442,,,152,199,,,326,129,,,,158,484,.376,.376,,.764
Dick Hemric,BOS,.611,2.5,67,,1055,109,317,109,317,,,146,210,,,304,42,,,,98,364,.344,.344,,.695
Jack Nichols,BOS,.611,2.5,61,,1372,195,537,195,537,,,108,136,,,374,85,,,,185,498,.363,.363,,.794
Slater Martin,TOT,,2.4,66,,2401,244,736,244,736,,,230,291,,,288,269,,,,193,718,.332,.332,,.790
Bob Burrow,ROC,.431,2.3,67,,1028,137,366,137,366,,,130,211,,,293,41,,,,165,404,.374,.374,,.616
Earl Lloyd,SYR,.528,2.2,72,,1965,256,687,256,687,,,134,179,,,435,114,,,,282,646,.373,.373,,.749
Chuck Mencel,MNL,.472,2.2,72,,1848,243,688,243,688,,,179,240,,,237,201,,,,95,665,.353,.353,,.746
Ernie Beck,PHW,.514,2.1,72,,1743,195,508,195,508,,,111,157,,,312,190,,,,155,501,.384,.384,,.707
George Dempsey,PHW,.514,2.1,71,,1147,134,302,134,302,,,55,102,,,251,136,,,,107,323,.444,.444,,.539
Joe Holup,SYR,.528,2.1,71,,1284,160,487,160,487,,,204,253,,,279,84,,,,177,524,.329,.329,,.806
Jim Loscutoff,BOS,.611,2.1,70,,2220,306,888,306,888,,,132,187,,,730,89,,,,244,744,.345,.345,,.706
Dick McGuire,NYK,.500,2.1,72,,1191,140,366,140,366,,,105,163,,,146,222,,,,103,385,.383,.383,,.644
Dick Ricketts,ROC,.431,2.0,72,,2114,299,869,299,869,,,206,297,,,437,127,,,,307,804,.344,.344,,.694
Nat Clifton,NYK,.500,1.8,71,,2231,308,818,308,818,,,146,217,,,557,164,,,,243,762,.377,.377,,.673
Med Park,STL,.472,1.8,66,,1130,118,324,118,324,,,108,146,,,200,94,,,,137,344,.364,.364,,.740
Art Spoelstra,ROC,.431,1.8,69,,1176,217,559,217,559,,,88,120,,,220,56,,,,168,522,.388,.388,,.733
Richie Guerin,NYK,.500,1.7,72,,1793,257,699,257,699,,,181,292,,,334,182,,,,186,695,.368,.368,,.620
Walt Davis,PHW,.514,1.6,65,,1250,178,437,178,437,,,74,106,,,306,52,,,,235,430,.407,.407,,.698
Togo Palazzi,TOT,,1.6,63,,1013,210,571,210,571,,,136,175,,,262,49,,,,117,556,.368,.368,,.777
Richie Regan,ROC,.431,1.6,71,,2100,257,780,257,780,,,182,235,,,205,222,,,,179,696,.329,.329,,.774
Dick Schnittker,MNL,.472,1.6,70,,997,113,351,113,351,,,160,193,,,185,52,,,,144,386,.322,.322,,.829
Al Bianchi,SYR,.528,1.5,68,,1577,199,567,199,567,,,165,239,,,227,106,,,,198,563,.351,.351,,.690
Bob Hopkins,SYR,.528,1.4,62,,764,130,343,130,343,,,94,126,,,233,22,,,,106,354,.379,.379,,.746
Billy Kenville,FTW,.472,1.4,71,,1701,204,608,204,608,,,174,218,,,324,172,,,,169,582,.336,.336,,.798
Cliff Hagan,STL,.472,1.3,67,,971,134,371,134,371,,,100,145,,,247,86,,,,165,368,.361,.361,,.690
Slick Leonard,MNL,.472,1.3,72,,1943,303,867,303,867,,,186,241,,,220,169,,,,140,792,.349,.349,,.772
Corky Devlin,FTW,.472,1.2,71,,1242,190,502,190,502,,,97,143,,,146,141,,,,114,477,.378,.378,,.678
Jack George,PHW,.514,1.2,67,,2229,253,750,253,750,,,200,293,,,318,307,,,,165,706,.337,.337,,.683
Lew Hitch,TOT,,1.2,68,,1133,111,296,111,296,,,63,88,,,253,40,,,,103,285,.375,.375,,.716
Joe Graboski,PHW,.514,1.1,72,,2501,390,1118,390,1118,,,252,322,,,614,140,,,,244,1032,.349,.349,,.783
Ed Fleming,ROC,.431,1.0,51,,927,109,364,109,364,,,139,191,,,183,81,,,,94,357,.299,.299,,.728
Red Rocha,FTW,.472,1.0,72,,1154,136,390,136,390,,,109,144,,,272,81,,,,162,381,.349,.349,,.757
Bobby Wanzer,ROC,.431,1.0,21,,159,23,49,23,49,,,36,46,,,25,9,,,,20,82,.469,.469,,.783
Jim Baechtold,NYK,.500,0.9,45,,462,75,197,75,197,,,66,88,,,80,33,,,,39,216,.381,.381,,.750
Jackie Moore,PHW,.514,0.9,57,,400,43,106,43,106,,,37,46,,,116,21,,,,75,123,.406,.406,,.804
Si Green,ROC,.431,0.8,13,,423,50,143,50,143,,,49,69,,,67,47,,,,36,149,.350,.350,,.710
Jack McMahon,STL,.472,0.8,72,,2344,239,725,239,725,,,142,225,,,222,367,,,,213,620,.330,.330,,.631
Paul Seymour,SYR,.528,0.8,65,,1235,143,442,143,442,,,101,123,,,130,193,,,,91,387,.324,.324,,.821
Tom Marshall,ROC,.431,0.7,40,,460,56,163,56,163,,,47,58,,,83,31,,,,33,159,.344,.344,,.810
Whitey Skoog,MNL,.472,0.7,23,,656,78,220,78,220,,,44,47,,,72,76,,,,65,200,.355,.355,,.936
Lou Tsioropoulos,BOS,.611,0.7,52,,670,79,256,79,256,,,69,89,,,207,33,,,,135,227,.309,.309,,.775
Willie Naulls,TOT,,0.4,71,,1778,293,820,293,820,,,132,195,,,617,84,,,,186,718,.357,.357,,.677
Chuck Noble,FTW,.472,0.4,54,,1260,200,556,200,556,,,76,102,,,135,180,,,,161,476,.360,.360,,.745
Bill Thieben,FTW,.472,0.2,58,,633,90,256,90,256,,,57,87,,,207,17,,,,78,237,.352,.352,,.655
Forest Able,SYR,.528,0.0,1,,1,0,2,0,2,,,0,0,,,1,1,,,,1,0,.000,.000,,
John Barber,STL,.472,0.0,5,,19,2,8,2,8,,,3,6,,,6,0,,,,4,7,.250,.250,,.500
Gary Bergen,NYK,.500,0.0,6,,40,3,11,3,11,,,2,2,,,8,1,,,,4,8,.273,.273,,1.000
Phil Jordon,NYK,.500,0.0,9,,91,18,49,18,49,,,8,12,,,34,2,,,,15,44,.367,.367,,.667
Hal Lear,PHW,.514,0.0,3,,14,2,6,2,6,,,0,0,,,1,1,,,,3,4,.333,.333,,
Jim Paxson,MNL,.472,0.0,71,,1274,138,485,138,485,,,170,236,,,266,86,,,,163,446,.285,.285,,.720
Don Savage,SYR,.528,0.0,5,,55,6,19,6,19,,,6,7,,,7,2,,,,7,18,.316,.316,,.857
Jim Tucker,SYR,.528,0.0,9,,119,17,44,17,44,,,0,1,,,20,2,,,,26,34,.386,.386,,.000
Bob Williams,MNL,.472,0.0,4,,20,1,4,1,4,,,2,3,,,5,0,,,,2,4,.250,.250,,.667
Bob Armstrong,PHW,.514,-0.1,19,,110,11,37,11,37,,,6,12,,,39,3,,,,13,28,.297,.297,,.500
Jim Ray,SYR,.528,-0.1,4,,43,2,11,2,11,,,3,5,,,5,3,,,,4,7,.182,.182,,.600
Norm Stewart,STL,.472,-0.1,5,,37,4,15,4,15,,,2,6,,,5,2,,,,9,10,.267,.267,,.333
Bob Schafer,SYR,.528,-0.2,11,,167,19,66,19,66,,,11,13,,,11,15,,,,16,49,.288,.288,,.846
Ron Shavlik,NYK,.500,-0.3,7,,72,4,22,4,22,,,2,5,,,22,0,,,,12,10,.182,.182,,.400
Larry Hennessy,SYR,.528,-0.4,21,,373,56,175,56,175,,,23,32,,,45,27,,,,28,135,.320,.320,,.719
Dick Rosenthal,FTW,.472,-0.5,18,,188,21,79,21,79,,,9,17,,,52,17,,,,22,51,.266,.266,,.529
Irv Bemoras,STL,.472,-0.6,62,,983,124,385,124,385,,,70,103,,,127,46,,,,76,318,.322,.322,,.680
Alex Hannum,TOT,,,59,,642,77,223,77,223,,,37,56,,,158,28,,,,135,191,.345,.345,,.661
Bob Harrison,TOT,,,66,,1810,243,629,243,629,,,93,130,,,156,161,,,,220,579,.386,.386,,.715
Odie Spears,TOT,,,11,,118,12,38,12,38,,,19,22,,,15,7,,,,24,43,.316,.316,,.864
