Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
David West,NOH,.451,7.5,81,81,2949,619,1226,612,1199,7,27,296,342,164,441,605,239,76,60,173,233,1541,.505,.510,.259,.865
Vince Carter,ORL,.720,7.4,75,74,2310,434,1015,315,691,119,324,257,306,33,260,293,236,53,18,106,189,1244,.428,.456,.367,.840
Jamal Crawford,ATL,.646,7.3,79,0,2460,496,1105,333,678,163,427,270,315,34,167,201,238,61,12,137,132,1425,.449,.491,.382,.857
Kevin Garnett,BOS,.610,7.3,69,69,2060,402,772,401,767,1,5,185,221,78,428,506,185,68,57,101,170,990,.521,.523,.200,.837
Chris Paul,NOH,.451,7.3,45,45,1712,314,637,262,510,52,127,161,190,20,171,191,480,96,8,112,118,841,.493,.514,.409,.847
Paul Millsap,UTA,.646,7.2,82,8,2277,385,716,384,707,1,9,183,264,186,373,559,131,64,99,116,285,954,.538,.543,.111,.693
John Salmons,TOT,,7.1,81,56,2824,437,991,319,682,118,309,253,305,35,235,270,223,99,26,123,166,1245,.441,.468,.382,.830
Andre Miller,POR,.610,7.0,82,66,2500,404,908,388,828,16,80,322,392,81,185,266,445,93,9,173,169,1146,.445,.469,.200,.821
Marcus Camby,TOT,,6.8,74,74,2314,238,501,236,494,2,7,78,122,249,622,871,186,95,146,91,161,556,.475,.478,.286,.639
Brendan Haywood,TOT,,6.7,77,67,2355,276,491,276,490,0,1,152,245,278,437,715,43,26,158,99,209,704,.562,.563,.000,.620
George Hill,SAS,.610,6.7,78,43,2276,353,738,278,550,75,188,183,237,42,163,205,226,69,26,101,222,964,.478,.505,.399,.772
Andre Iguodala,PHI,.329,6.7,82,82,3193,496,1120,402,817,94,303,315,430,82,447,529,472,141,55,218,145,1401,.443,.492,.310,.733
Mo Williams,CLE,.744,6.7,69,68,2359,378,855,219,484,159,371,177,198,28,178,206,368,70,21,173,170,1092,.442,.452,.429,.894
Jeff Green,OKC,.610,6.6,82,82,3043,485,1070,381,758,104,312,165,223,112,378,490,134,104,72,135,221,1239,.453,.503,.333,.740
Jason Richardson,PHO,.659,6.6,79,76,2485,473,998,316,598,157,400,136,184,81,323,404,143,66,33,92,169,1239,.474,.528,.393,.739
Raymond Felton,CHA,.537,6.5,80,80,2643,388,846,328,690,60,156,132,173,53,235,288,446,123,22,168,172,968,.459,.475,.385,.763
Rashard Lewis,ORL,.720,6.5,72,72,2369,350,805,182,382,168,423,145,180,62,256,318,107,78,28,108,180,1013,.435,.476,.397,.806
J.J. Redick,ORL,.720,6.5,82,9,1808,243,553,132,279,111,274,191,222,17,138,155,158,28,4,63,118,788,.439,.473,.405,.860
Jason Terry,DAL,.671,6.5,77,12,2540,456,1041,320,668,136,373,232,268,19,121,140,292,94,17,109,142,1280,.438,.479,.365,.866
Channing Frye,PHO,.659,6.4,81,41,2190,317,703,145,311,172,392,98,121,66,361,427,113,64,74,73,263,904,.451,.466,.439,.810
Rudy Gay,MEM,.488,6.4,80,80,3175,600,1288,534,1086,66,202,301,400,115,357,472,153,118,64,169,201,1567,.466,.492,.327,.753
Corey Maggette,GSW,.317,6.3,70,49,2081,457,886,444,836,13,50,460,551,92,281,373,172,51,4,168,231,1387,.516,.531,.260,.835
Luis Scola,HOU,.512,6.3,82,82,2671,560,1090,559,1085,1,5,208,267,175,530,705,169,63,26,163,246,1329,.514,.515,.200,.779
Boris Diaw,CHA,.537,6.2,82,82,2906,373,773,307,567,66,206,113,147,131,293,424,325,60,57,178,219,925,.483,.541,.320,.769
Danny Granger,IND,.390,6.2,62,62,2278,488,1139,330,701,158,438,363,428,67,275,342,171,94,51,157,183,1497,.428,.471,.361,.848
Joakim Noah,CHI,.500,6.2,64,54,1925,262,520,262,520,0,0,163,219,220,484,704,132,32,100,117,198,687,.504,.504,,.744
Luke Ridnour,MIL,.561,6.2,82,0,1759,328,686,259,505,69,181,127,140,24,119,143,324,54,7,106,182,852,.478,.513,.381,.907
Russell Westbrook,OKC,.610,6.1,82,82,2813,485,1160,462,1056,23,104,329,422,143,258,401,652,108,34,268,204,1322,.418,.438,.221,.780
Udonis Haslem,MIA,.573,6.0,78,0,2177,312,632,312,632,0,0,147,193,167,462,629,52,30,23,75,174,771,.494,.494,,.762
Richard Jefferson,SAS,.610,6.0,81,70,2520,362,775,303,588,59,187,211,287,58,298,356,158,45,40,105,178,994,.467,.515,.316,.735
Andrei Kirilenko,UTA,.646,6.0,58,35,1681,244,482,218,393,26,89,174,234,76,188,264,158,83,71,79,102,688,.506,.555,.292,.744
Derrick Rose,CHI,.500,6.0,78,78,2871,672,1373,656,1313,16,60,259,338,65,228,293,469,57,27,217,96,1619,.489,.500,.267,.766
Chris Andersen,DEN,.646,5.9,76,0,1695,142,251,142,248,0,3,164,236,147,336,483,33,42,143,59,171,448,.566,.573,.000,.695
Matt Barnes,ORL,.720,5.9,81,58,2097,271,557,205,350,66,207,108,146,106,339,445,134,59,30,112,185,716,.487,.586,.319,.740
Luol Deng,CHI,.500,5.9,70,69,2651,473,1014,441,931,32,83,252,330,131,381,512,143,66,61,134,129,1230,.466,.474,.386,.764
Ersan Ilyasova,MIL,.561,5.8,81,31,1898,323,729,242,488,81,241,113,158,157,360,517,84,53,23,71,251,840,.443,.496,.336,.715
Antawn Jamison,TOT,,5.8,66,64,2406,478,1036,393,789,85,247,194,300,136,419,555,84,71,21,91,179,1235,.461,.498,.344,.647
Quentin Richardson,MIA,.573,5.8,76,75,2082,242,561,100,203,142,358,52,71,64,310,374,93,70,18,62,169,678,.431,.493,.397,.732
Marvin Williams,ATL,.646,5.7,81,81,2468,302,664,262,532,40,132,176,215,106,310,416,93,66,46,72,160,820,.455,.492,.303,.819
Danilo Gallinari,NYK,.354,5.6,81,74,2747,392,927,206,439,186,488,251,307,65,333,398,135,75,58,110,191,1221,.423,.469,.381,.818
O.J. Mayo,MEM,.488,5.6,82,82,3113,542,1183,406,828,136,355,212,262,61,250,311,242,98,17,176,174,1432,.458,.490,.383,.809
Jermaine O'Neal,MIA,.573,5.6,70,70,1991,394,745,394,743,0,2,162,225,124,362,486,92,25,95,125,212,950,.529,.530,.000,.720
Mehmet Okur,UTA,.646,5.6,73,73,2149,355,775,273,562,82,213,196,239,132,383,515,119,38,81,127,223,988,.458,.486,.385,.820
Aaron Brooks,HOU,.512,5.5,82,82,2919,575,1331,366,806,209,525,245,298,54,161,215,434,69,14,232,199,1604,.432,.454,.398,.822
Grant Hill,PHO,.659,5.5,81,81,2430,336,703,301,623,35,80,205,251,74,371,445,193,60,36,108,165,912,.478,.483,.438,.817
Emeka Okafor,NOH,.451,5.5,82,82,2370,348,656,348,656,0,0,154,274,251,491,742,55,54,127,111,218,850,.530,.530,,.562
Beno Udrih,SAC,.305,5.5,79,41,2477,415,841,340,642,75,199,118,141,38,181,219,372,89,10,136,166,1023,.493,.530,.377,.837
Tyreke Evans,SAC,.305,5.4,72,72,2677,533,1165,497,1024,36,141,348,465,66,314,380,414,109,26,216,204,1450,.458,.485,.255,.748
Jared Dudley,PHO,.659,5.3,82,1,1991,225,490,105,228,120,262,104,138,99,182,281,115,81,16,68,162,674,.459,.461,.458,.754
Metta World Peace,LAL,.695,5.3,77,77,2605,306,740,201,444,105,296,128,186,99,232,331,234,106,21,121,165,845,.414,.453,.355,.688
Samuel Dalembert,PHI,.329,5.2,82,80,2124,285,523,285,523,0,0,97,133,239,545,784,64,42,151,123,252,667,.545,.545,,.729
Kendrick Perkins,BOS,.610,5.2,78,78,2154,314,522,314,519,0,3,163,280,155,440,595,80,26,132,165,219,791,.602,.605,.000,.582
Lou Williams,PHI,.329,5.2,64,38,1912,318,677,248,471,70,206,192,233,25,162,187,268,80,15,106,110,898,.470,.527,.340,.824
Stephen Jackson,TOT,,5.0,81,81,3129,600,1418,471,1025,129,393,338,434,78,323,401,300,132,43,259,197,1667,.423,.460,.328,.779
Shawn Marion,DAL,.671,5.0,75,75,2385,395,778,392,759,3,19,105,139,158,319,477,107,69,61,99,141,898,.508,.516,.158,.755
Jameer Nelson,ORL,.720,5.0,65,64,1860,317,706,231,480,86,226,98,116,26,168,194,353,48,2,139,147,818,.449,.481,.381,.845
Kevin Love,MIN,.183,4.9,60,22,1714,291,646,256,540,35,106,225,276,227,431,658,136,43,23,117,136,842,.450,.474,.330,.815
Anthony Parker,CLE,.744,4.9,81,81,2289,206,475,98,214,108,261,75,95,30,201,231,157,63,18,71,151,595,.434,.458,.414,.789
Mike Bibby,ATL,.646,4.8,80,80,2195,268,644,142,320,126,324,68,79,20,164,184,310,67,3,90,157,730,.416,.444,.389,.861
Carlos Delfino,MIL,.561,4.8,75,66,2279,299,732,165,367,134,365,93,119,51,343,394,202,80,21,119,138,825,.408,.450,.367,.782
Jarrett Jack,TOR,.488,4.8,82,43,2243,323,671,241,472,82,199,203,241,30,192,222,413,60,6,163,151,931,.481,.511,.412,.842
Nick Collison,OKC,.610,4.7,75,5,1557,182,309,181,305,1,4,74,107,152,232,384,38,37,48,63,230,439,.589,.593,.250,.692
Stephen Curry,GSW,.317,4.7,80,77,2896,528,1143,362,763,166,380,177,200,48,308,356,472,152,19,243,252,1399,.462,.474,.437,.885
