Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Jamaal Wilkes,LAL,.732,10.0,82,,3111,726,1358,723,1341,3,17,189,234,176,349,525,250,129,28,157,220,1644,.535,.539,.176,.808
Bill Cartwright,NYK,.476,9.7,82,,3150,665,1215,665,1215,0,0,451,566,194,532,726,165,48,101,222,279,1781,.547,.547,,.797
Tree Rollins,ATL,.610,9.2,82,,2123,287,514,287,514,0,0,157,220,283,491,774,76,54,244,99,322,731,.558,.558,,.714
Dan Roundfield,ATL,.610,9.1,81,,2588,502,1007,502,1003,0,4,330,465,293,544,837,184,101,139,233,317,1334,.499,.500,.000,.710
Kermit Washington,POR,.463,9.1,80,,2657,421,761,421,758,0,3,231,360,325,517,842,167,73,131,170,307,1073,.553,.555,.000,.642
Tiny Archibald,BOS,.744,8.9,80,80,2864,383,794,379,776,4,18,361,435,59,138,197,671,106,10,242,218,1131,.482,.488,.222,.830
Otis Birdsong,KCK,.573,8.6,82,,2885,781,1546,771,1510,10,36,286,412,170,161,331,202,136,22,179,226,1858,.505,.511,.278,.694
Dave Robisch,CLE,.451,8.6,82,,2670,489,940,489,937,0,3,277,329,225,433,658,192,53,53,138,211,1255,.520,.522,.000,.842
Jack Sikma,SEA,.683,8.6,82,,2793,470,989,470,988,0,1,235,292,198,710,908,279,68,77,202,232,1175,.475,.476,.000,.805
Wes Unseld,WSB,.476,8.4,82,,2973,327,637,326,635,1,2,139,209,334,760,1094,366,65,61,153,249,794,.513,.513,.500,.665
Walter Davis,PHO,.671,8.3,75,,2309,657,1166,657,1162,0,4,299,365,75,197,272,337,114,19,242,202,1613,.563,.565,.000,.819
Mike Mitchell,CLE,.451,8.3,82,,2802,775,1482,775,1476,0,6,270,343,206,385,591,93,70,77,172,259,1820,.523,.525,.000,.787
Eddie Johnson,ATL,.610,8.2,79,,2622,590,1212,585,1199,5,13,280,338,95,105,200,370,120,24,189,216,1465,.487,.488,.385,.828
Ray Williams,NYK,.476,8.2,82,,2582,687,1384,680,1347,7,37,333,423,149,263,412,512,167,24,256,295,1714,.496,.505,.189,.787
Bobby Jones,PHI,.720,8.1,81,,2125,398,748,398,745,0,3,257,329,152,298,450,146,102,118,146,223,1053,.532,.534,.000,.781
World B. Free,SDC,.427,8.0,68,,2585,737,1556,728,1531,9,25,572,760,129,109,238,283,81,32,228,195,2055,.474,.476,.360,.753
Maurice Cheeks,PHI,.720,7.9,79,,2623,357,661,353,652,4,9,180,231,75,199,274,556,183,32,216,197,898,.540,.541,.444,.779
Lonnie Shelton,SEA,.683,7.5,76,,2243,425,802,424,797,1,5,184,241,199,383,582,145,92,79,169,292,1035,.530,.532,.200,.763
Dennis Johnson,SEA,.683,7.4,81,,2937,574,1361,562,1303,12,58,380,487,173,241,414,332,144,82,227,267,1540,.422,.431,.207,.780
Bob Lanier,TOT,,7.4,63,,2131,466,867,465,861,1,6,277,354,152,400,552,184,74,89,162,200,1210,.537,.540,.167,.782
Mickey Johnson,IND,.451,7.3,82,,2647,588,1271,583,1239,5,32,385,482,258,423,681,344,153,112,286,291,1566,.463,.471,.156,.799
Toby Knight,NYK,.476,7.3,81,,2945,669,1265,669,1263,0,2,211,261,201,292,493,150,117,86,163,302,1549,.529,.530,.000,.808
Calvin Murphy,HOU,.500,7.2,76,,2676,624,1267,623,1242,1,25,271,302,68,82,150,299,143,9,162,269,1520,.493,.502,.040,.897
Calvin Natt,TOT,,7.1,78,,2857,622,1298,619,1289,3,9,306,419,239,452,691,169,102,34,198,205,1553,.479,.480,.333,.730
Scott Wedman,KCK,.573,7.1,68,,2347,569,1112,562,1090,7,22,145,181,114,272,386,145,84,45,112,230,1290,.512,.516,.318,.801
Alvan Adams,PHO,.671,7.0,75,,2168,465,875,465,873,0,2,188,236,158,451,609,322,108,55,218,237,1118,.531,.533,.000,.797
Greg Ballard,WSB,.476,6.9,82,,2438,545,1101,529,1054,16,47,171,227,240,398,638,159,90,36,133,197,1277,.495,.502,.340,.753
Tom Owens,POR,.463,6.9,76,,2337,518,1008,517,1006,1,2,213,283,189,384,573,194,45,53,174,270,1250,.514,.514,.500,.753
Reggie Theus,CHI,.366,6.9,82,,3029,566,1172,538,1067,28,105,500,597,143,186,329,515,114,20,348,262,1660,.483,.504,.267,.838
Swen Nater,SDC,.427,6.8,81,,2860,443,799,443,797,0,2,196,273,352,864,1216,233,45,37,257,259,1082,.554,.556,.000,.718
Sonny Parker,GSW,.293,6.8,82,,2849,483,988,483,986,0,2,237,302,166,298,464,254,173,32,163,195,1203,.489,.490,.000,.785
James Edwards,IND,.451,6.7,82,,2314,528,1032,528,1031,0,1,231,339,179,399,578,127,55,104,131,324,1287,.512,.512,.000,.681
Norm Nixon,LAL,.732,6.7,82,,3226,624,1209,623,1201,1,8,197,253,52,177,229,642,147,14,288,241,1446,.516,.519,.125,.779
Dave Greenwood,CHI,.366,6.5,82,,2791,498,1051,497,1044,1,7,337,416,223,550,773,182,60,129,210,313,1334,.474,.476,.143,.810
Mike Newlin,NJN,.415,6.5,78,,2510,611,1329,566,1177,45,152,367,415,101,163,264,314,115,4,231,195,1634,.460,.481,.296,.884
John Drew,ATL,.610,6.4,80,,2306,535,1182,535,1175,0,7,489,646,203,268,471,101,91,23,240,313,1559,.453,.455,.000,.757
Elvin Hayes,WSB,.476,6.2,81,,3183,761,1677,758,1664,3,13,334,478,269,627,896,129,62,189,215,309,1859,.454,.456,.231,.699
Reggie King,KCK,.573,6.2,82,,2052,257,499,257,498,0,1,159,219,184,382,566,106,69,31,100,230,673,.515,.516,.000,.726
Brian Winters,MIL,.598,6.2,80,,2623,535,1116,497,1014,38,102,184,214,48,175,223,362,101,28,186,208,1292,.479,.490,.373,.860
Junior Bridgeman,MIL,.598,6.1,81,,2316,594,1243,589,1216,5,27,230,266,104,197,301,237,94,20,172,216,1423,.478,.484,.185,.865
Phil Ford,KCK,.573,6.1,82,,2621,489,1058,485,1035,4,23,346,423,29,143,172,610,136,4,282,208,1328,.462,.469,.174,.818
Foots Walker,CLE,.451,6.1,76,,2422,258,568,257,559,1,9,195,243,78,209,287,607,155,12,157,202,712,.454,.460,.111,.802
Steve Hawes,ATL,.610,6.0,82,,1853,304,605,301,597,3,8,150,182,148,348,496,144,74,29,121,205,761,.502,.504,.375,.824
Micheal Ray Richardson,NYK,.476,6.0,82,,3060,502,1063,475,953,27,110,223,338,151,388,539,832,265,35,359,260,1254,.472,.498,.245,.660
Truck Robinson,PHO,.671,6.0,82,,2710,545,1064,545,1064,0,0,325,487,213,557,770,142,58,59,251,262,1415,.512,.512,,.667
John Lucas,GSW,.293,5.9,80,,2763,388,830,376,788,12,42,222,289,61,159,220,602,138,3,184,196,1010,.467,.477,.286,.768
Billy Knight,IND,.451,5.8,75,,1910,385,722,381,707,4,15,212,262,136,225,361,155,82,9,132,96,986,.533,.539,.267,.809
Darryl Dawkins,PHI,.720,5.7,80,,2541,494,946,494,940,0,6,190,291,197,496,693,149,49,142,230,328,1178,.522,.526,.000,.653
Chris Ford,BOS,.744,5.6,73,73,2115,330,709,260,545,70,164,86,114,77,104,181,215,111,27,105,178,816,.465,.477,.427,.754
Artis Gilmore,CHI,.366,5.6,48,,1568,305,513,305,513,0,0,245,344,108,324,432,133,29,59,133,167,855,.595,.595,,.712
Sam Lacey,KCK,.573,5.6,81,,2412,303,677,303,676,0,1,137,185,172,473,645,460,111,109,211,307,743,.448,.448,.000,.741
Brian Taylor,SDC,.427,5.6,78,,2754,418,895,328,656,90,239,130,162,76,112,188,335,147,25,141,246,1056,.467,.500,.377,.802
Steve Mix,PHI,.720,5.5,81,,1543,363,703,359,693,4,10,207,249,114,176,290,149,67,9,132,114,937,.516,.518,.400,.831
Rick Robey,BOS,.744,5.5,82,27,1918,379,727,379,726,0,1,184,269,209,321,530,92,53,15,151,244,942,.521,.522,.000,.684
Bill Robinzine,KCK,.573,5.5,81,,1917,362,723,361,721,1,2,200,274,184,342,526,62,106,23,148,311,925,.501,.501,.500,.730
James Silas,SAS,.500,5.5,77,,2293,513,999,513,995,0,4,339,382,45,122,167,347,61,14,192,206,1365,.514,.516,.000,.887
Dave Cowens,BOS,.744,5.4,66,55,2159,422,932,421,920,1,12,95,122,126,408,534,206,69,61,108,216,940,.453,.458,.083,.779
Larry Kenon,SAS,.500,5.4,78,,2798,647,1333,646,1324,1,9,270,345,258,517,775,231,111,18,232,192,1565,.485,.488,.111,.783
Alex English,TOT,,5.3,78,,2401,553,1113,551,1107,2,6,210,266,269,336,605,224,73,62,214,206,1318,.497,.498,.333,.789
M.L. Carr,BOS,.744,5.2,82,7,1994,362,763,350,722,12,41,178,241,106,224,330,156,120,36,143,214,914,.474,.485,.293,.739
Fred Brown,SEA,.683,4.9,80,,1701,404,843,365,755,39,88,113,135,35,120,155,174,65,17,105,117,960,.479,.483,.443,.837
John Johnson,SEA,.683,4.9,81,,2533,377,772,377,772,0,0,161,201,163,263,426,424,76,35,247,213,915,.488,.488,,.801
Sidney Moncrief,MIL,.598,4.9,77,,1557,211,451,211,450,0,1,232,292,154,184,338,133,72,16,117,106,654,.468,.469,.000,.795
Ben Poquette,UTA,.293,4.9,82,,2349,296,566,296,564,0,2,139,167,124,436,560,131,45,162,103,283,731,.523,.525,.000,.832
Robert Reid,HOU,.500,4.9,76,,2304,419,861,419,858,0,3,153,208,140,301,441,244,132,57,164,281,991,.487,.488,.000,.736
Don Buse,PHO,.671,4.6,81,,2499,261,589,242,510,19,79,85,128,70,163,233,320,132,10,91,111,626,.443,.475,.241,.664
Robert Parish,GSW,.293,4.6,72,,2119,510,1006,510,1005,0,1,203,284,247,536,783,122,58,115,225,248,1223,.507,.507,.000,.715
Allan Bristow,UTA,.293,4.4,82,,2304,377,785,375,778,2,7,197,243,170,342,512,341,88,6,179,211,953,.480,.482,.286,.811
Quinn Buckner,MIL,.598,4.4,67,,1690,306,655,304,650,2,5,105,143,69,169,238,383,135,4,149,202,719,.467,.468,.400,.734
Johnny Davis,IND,.451,4.4,82,,2912,496,1159,492,1117,4,42,304,352,102,124,226,440,110,23,202,178,1300,.428,.440,.095,.864
Paul Griffin,SAS,.500,4.4,82,,1812,173,313,173,313,0,0,174,240,154,284,438,250,81,53,131,306,520,.553,.553,,.725
Ron Brewer,POR,.463,4.3,82,,2815,548,1182,542,1150,6,32,184,219,54,160,214,216,98,48,167,154,1286,.464,.471,.188,.840
Rich Kelley,TOT,,4.3,80,,1839,229,484,229,481,0,3,244,310,200,315,515,178,78,96,198,273,702,.473,.476,.000,.787
John Roche,DEN,.366,4.2,82,,2286,354,741,305,612,49,129,175,202,24,91,115,405,82,12,159,139,932,.478,.498,.380,.866
Randy Smith,CLE,.451,4.2,82,,2677,599,1326,589,1273,10,53,233,283,93,163,256,363,125,7,200,190,1441,.452,.463,.189,.823
Eddie Jordan,NJN,.415,4.1,82,,2657,437,1017,425,969,12,48,201,258,62,208,270,557,223,27,258,238,1087,.430,.439,.250,.779
Freeman Williams,SDC,.427,4.1,82,,2118,645,1343,603,1215,42,128,194,238,103,89,192,166,72,9,171,145,1526,.480,.496,.328,.815
Michael Cooper,LAL,.732,4.0,82,,1973,303,578,298,558,5,20,111,143,101,128,229,221,86,38,142,215,722,.524,.534,.250,.776
Allen Leavell,HOU,.500,4.0,77,,2123,330,656,327,637,3,19,180,221,57,127,184,417,127,28,205,197,843,.503,.513,.158,.814
Billy Paultz,TOT,,4.0,84,,2193,327,673,327,672,0,1,109,182,187,399,586,188,69,84,115,213,763,.486,.487,.000,.599
Mike Bantom,IND,.451,3.9,77,,2330,384,760,383,757,1,3,139,209,192,264,456,279,85,49,189,268,908,.505,.506,.333,.665
Caldwell Jones,PHI,.720,3.9,80,,2771,232,532,232,530,0,2,124,178,219,731,950,164,43,162,218,298,588,.436,.438,.000,.697
Dave Meyers,MIL,.598,3.9,79,,2204,399,830,398,825,1,5,156,246,140,308,448,225,72,40,182,218,955,.481,.482,.200,.634
Jan Van Breda Kolff,NJN,.415,3.9,82,,2399,212,458,205,438,7,20,130,155,103,326,429,247,100,76,158,307,561,.463,.468,.350,.839
Kenny Carr,TOT,,3.8,79,,1838,378,768,378,764,0,4,173,263,199,389,588,77,66,52,154,246,929,.492,.495,.000,.658
Abdul Jeelani,POR,.463,3.8,77,,1286,288,565,288,559,0,6,161,204,114,156,270,95,40,40,117,155,737,.510,.515,.000,.789
George Johnson,DEN,.366,3.8,75,,1938,309,649,307,640,2,9,148,189,190,394,584,157,84,67,148,260,768,.476,.480,.222,.783
Tom Boswell,TOT,,3.7,79,,2077,346,613,341,603,5,10,206,273,146,296,442,161,29,37,181,270,903,.564,.566,.500,.755
