Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Dave Budd,NYK,.266,1.2,61,,1075,156,361,156,361,,,87,134,,,297,45,,,,171,399,.432,.432,,.649
Bob McNeill,NYK,.266,1.2,75,,1387,166,427,166,427,,,105,126,,,123,238,,,,148,437,.389,.389,,.833
Don Ohl,DET,.430,1.2,79,,2172,427,1085,427,1085,,,200,278,,,256,265,,,,224,1054,.394,.394,,.719
Hub Reed,CIN,.418,1.0,75,,1216,156,364,156,364,,,85,122,,,367,69,,,,199,397,.429,.429,,.697
Dave Piontek,STL,.646,0.8,29,,254,47,96,47,96,,,16,31,,,68,19,,,,31,110,.490,.490,,.516
Phil Jordon,TOT,,0.6,79,,2064,360,933,360,933,,,206,287,,,674,181,,,,273,926,.386,.386,,.718
Ed Conlin,PHW,.582,0.5,77,,1294,216,599,216,599,,,104,139,,,262,123,,,,153,536,.361,.361,,.748
Jackie Moreland,DET,.430,0.5,64,,1003,191,477,191,477,,,86,132,,,315,52,,,,174,468,.400,.400,,.652
Carl Braun,NYK,.266,0.4,15,,218,37,79,37,79,,,11,14,,,31,48,,,,29,85,.468,.468,,.786
Archie Dees,DET,.430,0.4,28,,308,53,135,53,135,,,39,47,,,94,17,,,,50,145,.393,.393,,.830
Bucky Bockhorn,CIN,.418,0.3,79,,2669,420,1059,420,1059,,,152,208,,,434,338,,,,282,992,.397,.397,,.731
Gene Guarilia,BOS,.722,0.3,25,,209,38,94,38,94,,,3,10,,,71,5,,,,28,79,.404,.404,,.300
Andy Johnson,PHW,.582,0.3,79,,2000,299,834,299,834,,,157,275,,,345,205,,,,249,755,.359,.359,,.571
Jim Palmer,NYK,.266,0.2,55,,688,125,310,125,310,,,44,65,,,179,30,,,,128,294,.403,.403,,.677
Joe Roberts,SYR,.481,0.2,68,,800,130,351,130,351,,,62,104,,,243,43,,,,125,322,.370,.370,,.596
Ernie Beck,TOT,,0.1,10,,82,10,29,10,29,,,6,7,,,23,15,,,,10,26,.345,.345,,.857
Slick Leonard,LAL,.456,0.1,55,,600,61,207,61,207,,,71,100,,,70,81,,,,70,193,.295,.295,,.710
Phil Rollins,TOT,,0.1,61,,816,109,293,109,293,,,58,88,,,97,123,,,,121,276,.372,.372,,.659
Gary Alcorn,LAL,.456,0.0,20,,174,12,40,12,40,,,7,8,,,50,2,,,,47,31,.300,.300,,.875
Whitey Bell,NYK,.266,0.0,5,,45,7,18,7,18,,,1,3,,,7,1,,,,7,15,.389,.389,,.333
Joe Graboski,PHW,.582,0.0,68,,1011,169,507,169,507,,,127,183,,,262,74,,,,148,465,.333,.333,,.694
Darrall Imhoff,NYK,.266,0.0,62,,994,122,310,122,310,,,49,96,,,296,51,,,,143,293,.394,.394,,.510
Al Bianchi,SYR,.481,-0.1,52,,667,118,342,118,342,,,60,87,,,105,93,,,,137,296,.345,.345,,.690
Mike Farmer,TOT,,-0.1,59,,1301,180,461,180,461,,,69,94,,,380,81,,,,130,429,.390,.390,,.734
Jack George,NYK,.266,-0.1,16,,268,31,93,31,93,,,20,30,,,32,39,,,,37,82,.333,.333,,.667
Ron Johnson,TOT,,-0.1,14,,103,13,43,13,43,,,11,17,,,29,2,,,,10,37,.302,.302,,.647
Willie Jones,DET,.430,-0.1,35,,452,78,216,78,216,,,40,63,,,94,63,,,,90,196,.361,.361,,.635
Pickles Kennedy,PHW,.582,-0.1,7,,52,4,21,4,21,,,4,6,,,8,9,,,,6,12,.190,.190,,.667
Cal Ramsey,SYR,.481,-0.1,2,,27,2,11,2,11,,,2,4,,,7,3,,,,7,6,.182,.182,,.500
Ralph Davis,CIN,.418,-0.2,73,,1210,181,451,181,451,,,34,52,,,86,177,,,,127,396,.401,.401,,.654
Joe Ruklick,PHW,.582,-0.2,29,,223,43,120,43,120,,,8,13,,,62,10,,,,38,94,.358,.358,,.615
Charlie Tyra,NYK,.266,-0.2,59,,1404,199,549,199,549,,,120,173,,,394,82,,,,164,518,.362,.362,,.694
Swede Halbrook,SYR,.481,-0.3,79,,1131,155,463,155,463,,,76,140,,,550,31,,,,262,386,.335,.335,,.543
Howie Jolliff,LAL,.456,-0.3,46,,352,46,141,46,141,,,11,23,,,141,16,,,,53,103,.326,.326,,.478
Win Wilfong,CIN,.418,-0.3,62,,717,106,305,106,305,,,72,89,,,147,87,,,,119,284,.348,.348,,.809
Vern Hatton,PHW,.582,-0.5,54,,610,97,304,97,304,,,46,56,,,92,59,,,,59,240,.319,.319,,.821
Chuck Noble,DET,.430,-0.5,75,,1655,196,566,196,566,,,82,115,,,180,287,,,,195,474,.346,.346,,.713
Jim Loscutoff,BOS,.722,-0.9,76,,1153,144,478,144,478,,,49,76,,,291,25,,,,238,337,.301,.301,,.645
Woody Sauldsberry,STL,.646,-2.8,69,,1491,230,768,230,768,,,56,100,,,491,74,,,,197,516,.299,.299,,.560
