Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Fred Brown,SEA,.524,7.9,81,,2669,737,1537,737,1537,,,226,272,113,230,343,284,187,14,,227,1700,.480,.480,,.831
Doug Collins,PHI,.415,7.7,81,,2820,561,1150,561,1150,,,331,392,104,211,315,213,108,17,,291,1453,.488,.488,,.844
Butch Beard,GSW,.585,7.6,82,,2521,408,773,408,773,,,232,279,116,200,316,345,132,11,,297,1048,.528,.528,,.832
Jim Eakins,UTS,,7.6,84,,2566,380,756,380,756,0,0,291,348,210,394,604,146,57,85,173,259,1051,.503,.503,,.836
Curtis Perry,PHO,.390,7.6,79,,2688,437,917,437,917,,,184,256,347,593,940,186,108,78,,288,1058,.477,.477,,.719
Sam Lacey,KCO,.537,7.4,81,,3378,392,917,392,917,,,144,191,228,921,1149,428,139,168,,274,928,.427,.427,,.754
Calvin Murphy,HOU,.500,7.4,78,,2513,557,1152,557,1152,,,341,386,52,121,173,381,128,4,,281,1455,.484,.484,,.883
Spencer Haywood,SEA,.524,7.3,68,,2529,608,1325,608,1325,,,309,381,198,432,630,137,54,108,,173,1525,.459,.459,,.811
Freddie Lewis,TOT,,7.3,69,,2790,579,1232,561,1165,18,67,355,421,111,154,265,367,147,3,206,161,1531,.470,.482,.269,.843
Paul Silas,BOS,.732,7.2,82,,2661,312,749,312,749,,,244,344,348,677,1025,224,60,22,,229,868,.417,.417,,.709
Ralph Simpson,DNA,,7.2,82,,2863,694,1374,693,1362,1,12,303,402,108,283,391,442,166,19,314,214,1692,.505,.509,.083,.754
Randy Smith,BUF,.598,7.2,82,,3001,610,1261,610,1261,,,236,295,95,249,344,534,137,3,,247,1456,.484,.484,,.800
John Drew,ATL,.378,7.1,78,,2289,527,1230,527,1230,,,388,544,357,479,836,138,119,39,,274,1442,.428,.428,,.713
Billy Knight,INA,,7.1,80,,2559,580,1087,576,1071,4,16,207,259,284,348,632,168,115,29,236,194,1371,.534,.538,.250,.799
Bob Dandridge,MIL,.463,7.0,80,,3031,691,1460,691,1460,,,211,262,142,409,551,243,122,48,,330,1593,.473,.473,,.805
Happy Hairston,LAL,.366,7.0,74,,2283,271,536,271,536,,,217,271,304,642,946,173,52,11,,218,759,.506,.506,,.801
Jerry Sloan,CHI,.573,7.0,78,,2577,380,865,380,865,,,193,258,177,361,538,161,171,17,,265,953,.439,.439,,.748
Wil Jones,KEN,,6.9,84,,2689,458,948,458,943,0,5,139,189,198,409,607,256,108,70,199,353,1055,.483,.486,.000,.735
Clifford Ray,GSW,.585,6.7,82,,2519,299,573,299,573,,,171,284,259,611,870,178,95,116,,305,769,.522,.522,,.602
Earl Monroe,NYK,.488,6.6,78,,2814,668,1462,668,1462,,,297,359,56,271,327,270,108,29,,200,1633,.457,.457,,.827
Kevin Porter,WSB,.732,6.5,81,,2589,406,827,406,827,,,131,186,55,97,152,650,152,11,,320,943,.491,.491,,.704
Dick Snyder,CLE,.488,6.4,82,,2590,498,988,498,988,,,165,195,37,201,238,281,69,43,,226,1161,.504,.504,,.846
Rich Jones,SAA,,6.3,83,,3097,649,1480,636,1430,13,50,287,374,247,398,645,270,88,32,210,297,1598,.439,.445,.260,.767
Jim Chones,CLE,.488,6.2,72,,2427,446,916,446,916,,,152,224,156,521,677,132,49,120,,247,1044,.487,.487,,.679
Archie Clark,SEA,.524,6.2,77,,2481,455,919,455,919,,,161,193,59,176,235,433,110,5,,188,1071,.495,.495,,.834
Darnell Hillman,INA,,6.2,81,,2603,486,923,486,919,0,4,152,202,296,451,747,131,73,132,209,330,1124,.527,.529,.000,.752
John Johnson,POR,.463,6.2,80,,2540,527,1082,527,1082,,,236,301,162,339,501,240,75,39,,249,1290,.487,.487,,.784
Jimmy Walker,KCO,.537,6.2,81,,3122,553,1164,553,1164,,,247,289,51,188,239,226,85,13,,222,1353,.475,.475,,.855
Billy Cunningham,PHI,.415,6.1,80,,2859,609,1423,609,1423,,,345,444,130,596,726,442,91,35,,270,1563,.428,.428,,.777
Mike Riordan,WSB,.732,6.1,74,,2191,520,1057,520,1057,,,98,117,90,194,284,198,72,6,,238,1138,.492,.492,,.838
Bingo Smith,CLE,.488,6.1,82,,2636,585,1212,585,1212,,,132,160,108,299,407,229,80,26,,227,1302,.483,.483,,.825
Chuck Williams,MMS,,6.1,81,,3171,476,963,466,939,10,24,212,260,60,160,220,576,115,18,171,165,1174,.494,.496,.417,.815
Jim McMillian,BUF,.598,6.0,62,,2132,347,695,347,695,,,194,231,127,258,385,156,69,15,,129,888,.499,.499,,.840
Mike Newlin,HOU,.500,5.9,79,,2709,436,905,436,905,,,265,305,55,205,260,403,111,7,,288,1137,.482,.482,,.869
Dick Van Arsdale,PHO,.390,5.9,70,,2419,421,895,421,895,,,282,339,52,137,189,195,81,11,,177,1124,.470,.470,,.832
Larry Steele,POR,.463,5.7,76,,2389,265,484,265,484,,,122,146,86,140,226,287,183,16,,254,652,.548,.548,,.836
Travis Grant,SDA,,5.6,53,,1998,576,1058,575,1056,1,2,182,218,117,211,328,98,44,21,118,160,1335,.544,.545,.500,.835
Ed Ratleff,HOU,.500,5.6,80,,2563,392,851,392,851,,,157,190,185,274,459,259,146,51,,231,941,.461,.461,,.826
Norm Van Lier,CHI,.573,5.6,70,,2590,407,970,407,970,,,236,298,86,242,328,403,139,14,,246,1050,.420,.420,,.792
Jim Cleamons,CLE,.488,5.5,74,,2691,369,768,369,768,,,144,181,97,232,329,381,84,21,,194,882,.480,.480,,.796
John Gianelli,NYK,.488,5.5,80,,2797,343,726,343,726,,,135,195,214,475,689,163,38,118,,263,821,.472,.472,,.692
Gail Goodrich,LAL,.366,5.5,72,,2668,656,1429,656,1429,,,318,378,96,123,219,420,102,6,,214,1630,.459,.459,,.841
Maurice Lucas,SSL,,5.5,80,,2464,438,937,436,928,2,9,180,229,282,534,816,287,89,64,208,301,1058,.467,.470,.222,.786
Dave Bing,DET,.488,5.3,79,,3222,578,1333,578,1333,,,343,424,86,200,286,610,116,26,,222,1499,.434,.434,,.809
Dennis Awtrey,PHO,.390,5.2,82,,2837,339,722,339,722,,,132,195,242,462,704,342,60,52,,227,810,.470,.470,,.677
Bob Love,CHI,.573,5.2,61,,2401,539,1256,539,1256,,,264,318,99,286,385,102,63,12,,209,1342,.429,.429,,.830
Curtis Rowe,DET,.488,5.2,82,,2787,422,874,422,874,,,171,227,174,411,585,121,50,44,,190,1015,.483,.483,,.753
Byron Beck,DNA,,5.1,84,,1818,384,745,384,744,0,1,81,97,127,216,343,106,59,14,76,270,849,.515,.516,.000,.835
Don Chaney,BOS,.732,5.1,82,,2208,321,750,321,750,,,133,165,171,199,370,181,122,66,,244,775,.428,.428,,.806
Donnie Freeman,SAA,,5.1,77,,2381,453,1012,453,1007,0,5,289,352,107,77,184,202,65,15,131,169,1195,.448,.450,.000,.821
Kevin Kunnert,HOU,.500,5.1,75,,1801,346,676,346,676,,,116,169,214,417,631,108,34,84,,223,808,.512,.512,,.686
Steve Mix,PHI,.415,5.1,46,,1748,280,582,280,582,,,159,205,155,345,500,99,79,21,,175,719,.481,.481,,.776
Dave Twardzik,VIR,,5.1,76,,2679,359,657,358,651,1,6,317,384,94,153,247,404,132,11,266,238,1036,.546,.550,.167,.826
Paul Westphal,BOS,.732,5.1,82,,1581,342,670,342,670,,,119,156,44,119,163,235,78,33,,192,803,.510,.510,,.763
Jamaal Wilkes,GSW,.585,5.1,82,,2515,502,1135,502,1135,,,160,218,203,468,671,183,107,22,,222,1164,.442,.442,,.734
Phil Jackson,NYK,.488,4.8,78,,2285,324,712,324,712,,,193,253,137,463,600,136,84,53,,330,841,.455,.455,,.763
Scott Wedman,KCO,.537,4.8,80,,2554,375,806,375,806,,,139,170,202,288,490,129,81,27,,270,889,.465,.465,,.818
Fred Carter,PHI,.415,4.7,77,,3046,715,1598,715,1598,,,256,347,73,267,340,336,82,20,,257,1686,.447,.447,,.738
Charlie Scott,PHO,.390,4.7,69,,2592,703,1594,703,1594,,,274,351,72,201,273,311,111,24,,296,1680,.441,.441,,.781
Elmore Smith,LAL,.366,4.7,74,,2341,346,702,346,702,,,112,231,210,600,810,145,84,216,,255,804,.493,.493,,.485
Mike Sojourner,ATL,.378,4.7,73,,2129,378,775,378,775,,,95,146,196,446,642,93,35,57,,217,851,.488,.488,,.651
Nate Thurmond,CHI,.573,4.7,80,,2756,250,686,250,686,,,132,224,259,645,904,328,46,195,,271,632,.364,.364,,.589
Cornell Warner,MIL,.463,4.7,79,,2519,248,541,248,541,,,106,155,238,574,812,127,49,54,,267,602,.458,.458,,.684
Don Buse,INA,,4.6,80,,2369,216,500,178,377,38,123,47,59,84,188,272,335,166,15,95,149,517,.432,.472,.309,.797
