Player,Tm,W/L%,WS,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,FT%
Rod Strickland,WSB,.537,8.8,82,81,2997,515,1105,502,1028,13,77,367,497,95,240,335,727,143,14,270,166,1410,.466,.488,.169,.738
Alonzo Mourning,MIA,.744,8.4,66,65,2320,473,885,472,876,1,9,363,565,189,467,656,104,56,189,226,272,1310,.534,.539,.111,.642
Vin Baker,MIL,.402,8.3,78,78,3159,632,1251,617,1197,15,54,358,521,267,537,804,211,81,112,245,275,1637,.505,.515,.278,.687
Clyde Drexler,HOU,.695,8.1,62,62,2271,397,899,278,564,119,335,201,268,118,255,373,354,119,36,156,151,1114,.442,.493,.355,.750
Anfernee Hardaway,ORL,.549,8.1,59,59,2221,421,941,336,674,85,267,283,345,82,181,263,332,93,35,145,123,1210,.447,.499,.318,.820
Latrell Sprewell,GSW,.366,8.1,80,79,3353,649,1444,502,1029,147,415,493,585,58,308,366,507,132,45,322,153,1938,.449,.488,.354,.843
Shaquille O'Neal,LAL,.683,8.0,51,51,1941,552,991,552,987,0,4,232,479,195,445,640,159,46,147,146,180,1336,.557,.559,.000,.484
Detlef Schrempf,SEA,.695,8.0,61,60,2192,356,724,299,563,57,161,253,316,87,307,394,266,63,16,150,151,1022,.492,.531,.354,.801
Otis Thorpe,DET,.659,7.9,79,79,2661,419,787,419,785,0,2,198,303,226,396,622,133,59,17,145,298,1036,.532,.534,.000,.653
Horace Grant,ORL,.549,7.7,67,67,2496,358,695,357,689,1,6,128,179,206,394,600,163,101,65,99,157,845,.515,.518,.167,.715
Larry Johnson,NYK,.695,7.7,76,76,2613,376,735,342,630,34,105,190,274,165,228,393,174,64,36,136,249,976,.512,.543,.324,.693
Damon Stoudamire,TOR,.366,7.6,81,81,3311,564,1407,388,911,176,496,330,401,86,244,330,709,123,13,288,162,1634,.401,.426,.355,.823
P.J. Brown,MIA,.744,7.5,80,71,2592,300,656,300,654,0,2,161,220,239,431,670,92,85,98,113,283,761,.457,.459,.000,.732
Steve Kerr,CHI,.841,7.5,82,0,1861,249,467,139,230,110,237,54,67,29,101,130,175,67,3,43,98,662,.533,.604,.464,.806
Arvydas Sabonis,POR,.598,7.5,69,68,1762,328,658,279,526,49,132,223,287,114,433,547,146,63,84,151,203,928,.498,.530,.371,.777
Bryon Russell,UTA,.780,7.4,81,81,2525,297,620,189,356,108,264,171,244,79,252,331,123,129,27,94,237,873,.479,.531,.409,.701
Vlade Divac,CHH,.659,7.3,81,80,2840,418,847,407,800,11,47,177,259,241,484,725,301,103,180,193,277,1024,.494,.509,.234,.683
Kevin Garnett,MIN,.488,7.3,77,77,2995,549,1100,543,1079,6,21,205,272,190,428,618,236,105,163,175,199,1309,.499,.503,.286,.754
Nick Van Exel,LAL,.683,7.2,79,79,2937,432,1075,255,607,177,468,165,200,44,182,226,672,75,10,212,110,1206,.402,.420,.378,.825
Chris Mullin,GSW,.366,7.1,79,63,2733,438,792,355,590,83,202,184,213,75,242,317,322,130,33,192,155,1143,.553,.602,.411,.864
Sam Perkins,SEA,.695,7.1,81,4,1976,290,661,168,352,122,309,187,229,74,226,300,103,69,49,77,134,889,.439,.477,.395,.817
Elden Campbell,LAL,.683,7.0,77,77,2516,442,942,441,938,1,4,263,370,207,408,615,126,46,117,130,276,1148,.469,.470,.250,.711
Doug Christie,TOR,.366,7.0,81,81,3127,396,949,249,566,147,383,237,306,85,347,432,315,201,45,200,245,1176,.417,.440,.384,.775
Juwan Howard,WSB,.537,7.0,82,82,3324,638,1313,638,1311,0,2,294,389,202,450,652,311,93,23,246,259,1570,.486,.487,.000,.756
Kerry Kittles,NJN,.317,6.9,82,57,3012,507,1189,349,770,158,419,175,227,106,213,319,249,157,35,127,165,1347,.426,.453,.377,.771
Toni Kukoc,CHI,.841,6.9,57,15,1610,285,605,235,454,50,151,134,174,94,167,261,256,60,29,91,97,754,.471,.518,.331,.770
Voshon Lenard,MIA,.744,6.8,73,47,2111,314,684,131,242,183,442,86,105,38,179,217,161,50,18,109,168,897,.459,.541,.414,.819
Rony Seikaly,ORL,.549,6.8,74,68,2615,460,907,460,904,0,3,357,500,274,427,701,92,49,107,218,275,1277,.507,.509,.000,.714
Dale Davis,IND,.476,6.7,80,76,2589,370,688,370,688,0,0,92,215,301,471,772,59,60,77,108,233,832,.538,.538,,.428
Tom Gugliotta,MIN,.488,6.7,81,81,3131,592,1339,568,1246,24,93,464,566,187,515,702,335,130,89,293,237,1672,.442,.456,.258,.820
Clifford Robinson,POR,.598,6.6,81,79,3077,444,1043,323,693,121,350,215,309,90,231,321,261,99,66,172,251,1224,.426,.466,.346,.696
Lindsey Hunter,DET,.659,6.4,82,76,3023,421,1042,255,574,166,468,158,203,59,174,233,154,129,24,96,206,1166,.404,.444,.355,.778
Rasheed Wallace,POR,.598,6.4,62,56,1892,380,681,371,648,9,33,169,265,122,297,419,74,48,59,114,198,938,.558,.573,.273,.638
Loy Vaught,LAC,.439,6.3,82,82,2838,542,1084,540,1072,2,12,134,191,222,595,817,110,85,25,137,241,1220,.500,.504,.167,.702
Dean Garrett,MIN,.488,6.2,68,47,1665,223,389,223,389,0,0,96,138,149,346,495,38,40,95,34,158,542,.573,.573,,.696
Terry Mills,DET,.659,6.2,79,5,1997,312,702,137,287,175,415,58,70,68,309,377,99,35,27,85,161,857,.444,.477,.422,.829
Mark Jackson,TOT,,6.1,82,82,3054,289,679,223,501,66,178,168,213,91,304,395,935,97,12,274,161,812,.426,.445,.371,.789
Bo Outlaw,LAC,.439,6.1,82,25,2195,254,417,254,409,0,8,117,232,174,280,454,157,94,142,107,227,625,.609,.621,.000,.504
David Wesley,BOS,.183,6.1,74,73,2991,456,974,353,688,103,286,225,288,67,197,264,537,162,13,211,221,1240,.468,.513,.360,.781
Dennis Rodman,CHI,.841,6.0,55,54,1947,128,286,123,267,5,19,50,88,320,563,883,170,32,19,111,172,311,.448,.461,.263,.568
Greg Ostertag,UTA,.780,5.9,77,70,1818,210,408,210,404,0,4,139,205,180,385,565,27,24,152,74,233,559,.515,.520,.000,.678
John Starks,NYK,.695,5.8,77,1,2042,369,856,219,449,150,407,173,225,36,169,205,217,90,11,158,196,1061,.431,.488,.369,.769
Ron Harper,CHI,.841,5.7,76,74,1740,177,406,109,218,68,188,58,82,46,147,193,191,86,38,50,138,480,.436,.500,.362,.707
Danny Ferry,CLE,.512,5.6,82,48,2633,341,794,227,510,114,284,74,87,82,255,337,151,56,32,94,245,870,.429,.445,.401,.851
Gary Trent,POR,.598,5.5,82,28,1918,361,674,361,663,0,11,160,229,156,272,428,87,48,35,129,186,882,.536,.544,.000,.699
Michael Smith,SAC,.415,5.4,81,52,2526,202,375,202,375,0,0,128,258,257,512,769,191,82,60,130,251,532,.539,.539,,.496
Walt Williams,TOR,.366,5.4,73,73,2647,419,982,244,545,175,437,186,243,103,264,367,197,97,62,174,282,1199,.427,.448,.400,.765
Matt Maloney,HOU,.695,5.3,82,82,2386,271,615,117,234,154,381,71,93,19,141,160,303,82,1,122,125,767,.441,.500,.404,.763
Gheorghe Muresan,WSB,.537,5.3,73,69,1849,327,541,327,541,0,0,123,199,141,340,481,29,43,96,117,230,777,.604,.604,,.618
Hot Rod Williams,PHO,.488,5.3,68,66,2137,204,416,204,414,0,2,133,198,178,384,562,100,67,88,66,176,541,.490,.493,.000,.672
Antonio Davis,IND,.476,5.2,82,28,2335,308,641,307,627,1,14,241,362,190,408,598,65,42,84,141,260,858,.480,.490,.071,.666
Rick Fox,BOS,.183,5.2,76,75,2650,433,950,332,672,101,278,207,263,114,280,394,286,167,40,178,279,1174,.456,.494,.363,.787
Ervin Johnson,DEN,.256,5.2,82,82,2599,243,467,243,465,0,2,96,156,231,682,913,71,65,227,118,288,582,.520,.523,.000,.615
Danny Manning,PHO,.488,5.2,77,17,2134,426,795,419,759,7,36,181,251,137,332,469,173,81,74,161,268,1040,.536,.552,.194,.721
Wesley Person,PHO,.488,5.2,80,42,2326,409,903,238,489,171,414,91,114,68,224,292,123,86,20,76,102,1080,.453,.487,.413,.798
Bob Sura,CLE,.512,5.2,82,23,2269,253,587,200,423,53,164,196,319,76,232,308,390,90,33,181,218,755,.431,.473,.323,.614
Muggsy Bogues,CHH,.659,5.0,65,65,1880,204,443,144,299,60,144,54,64,25,116,141,469,82,2,108,114,522,.460,.482,.417,.844
Tyrone Corbin,ATL,.683,5.0,70,65,2305,253,600,179,392,74,208,86,108,76,218,294,124,90,7,85,176,666,.422,.457,.356,.796
Bobby Phills,CLE,.512,5.0,69,65,2375,328,766,243,550,85,216,125,174,63,182,245,233,113,21,135,174,866,.428,.442,.394,.718
Isaiah Rider,POR,.598,5.0,76,68,2563,456,983,357,726,99,257,212,261,94,210,304,198,45,19,212,199,1223,.464,.492,.385,.812
Clarence Weatherspoon,PHI,.268,5.0,82,82,2949,398,811,397,805,1,6,206,279,219,460,679,140,74,86,137,187,1003,.491,.493,.167,.738
Ray Allen,MIL,.402,4.9,82,81,2532,390,908,273,610,117,298,205,249,97,229,326,210,75,10,149,218,1102,.430,.448,.393,.823
A.C. Green,TOT,,4.8,83,73,2492,234,484,233,464,1,20,128,197,222,434,656,69,70,16,74,145,597,.483,.502,.050,.650
Buck Williams,NYK,.695,4.8,74,4,1496,175,326,175,325,0,1,115,179,166,231,397,53,40,38,79,204,465,.537,.538,.000,.642
Allan Houston,NYK,.695,4.7,81,81,2681,437,1032,289,648,148,384,175,218,43,197,240,179,41,18,167,233,1197,.423,.446,.385,.803
Glenn Robinson,MIL,.402,4.7,80,79,3114,669,1438,606,1258,63,180,288,364,130,372,502,248,103,68,269,225,1689,.465,.482,.350,.791
Sherman Douglas,MIL,.402,4.6,79,79,2316,306,610,268,496,38,114,114,171,57,136,193,427,78,10,153,191,764,.502,.540,.333,.667
Darrick Martin,LAC,.439,4.6,82,64,1820,292,718,201,484,91,234,218,250,26,87,113,339,57,2,127,165,893,.407,.415,.389,.872
